Id	LevelGroup	CityId	Level	Name	BriefDesc	Desc	LandformId	Icon	FlagIcon	BuffDesc	TaskIds	BuffIds	EffectIds	UnlockExpReward	ShowScores	ActualScores
84	300	1302	3	椰木邦	盛产<color=#a46800>椰子</color>和<color=#a46800>木材</color>的岛屿	盛产<color=#a46800>椰子</color>和<color=#a46800>木材</color>的岛屿	3111	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity03.png	所有商品销售暴击效果+24%		[3203]		200	{1: 300, 2: 300, 3: 300}	{1: 0, 2: 0, 3: 0}
85	300	1303	1	油油邦	盛产<color=#a46800>石油</color>还有少许金矿的岛屿	盛产<color=#a46800>石油</color>还有少许金矿的岛屿	3103	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity03.png	石油的售价+3%\n销售暴击效果+6%	[3030101]	[3301, 3302]			{3: 100}	{3: 0}
86	300	1303	2	油油邦	盛产<color=#a46800>石油</color>还有少许金矿的岛屿	盛产<color=#a46800>石油</color>还有少许金矿的岛屿	3103	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity03.png	石油的售价+6%\n销售暴击效果+10%	[3030201, 3030202]	[3303, 3304]		100	{3: 200}	{3: 0}
87	300	1303	3	油油邦	盛产<color=#a46800>石油</color>还有少许金矿的岛屿	盛产<color=#a46800>石油</color>还有少许金矿的岛屿	3111	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity03.png	所有商品的售价+12%\n销售暴击效果+14%		[3305, 3306]		200	{1: 300, 2: 300, 3: 300}	{1: 0, 2: 0, 3: 0}
88	300	1304	1	建工邦	可以建造很多建筑的岛屿	可以建造很多建筑的岛屿	3104	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity03.png	免费建造次数+1	[3040101]	[3401]				
89	300	1304	2	建工邦	可以建造很多建筑的岛屿	可以建造很多建筑的岛屿	3104	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity03.png	免费建造次数+2	[3040201]	[3402]		100		
90	300	1304	3	建工邦	可以建造很多建筑的岛屿	可以建造很多建筑的岛屿	3111	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity03.png	所有已建造的建筑效果+30%				200	{1: 300, 2: 300, 3: 300}	{1: 0, 2: 0, 3: 0}
91	400	1401	1	螺母邦	你有很多螺母~	你有很多螺母~	3101	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg00.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity01.png	所有商品售价+5%	[4010101]	[4101]			{1: 100, 2: 100, 3: 100}	{1: 0, 2: 0, 3: 0}
92	400	1401	2	螺母邦	你有很多螺母~	你有很多螺母~	3101	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg00.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity02.png	所有商品售价+10%	[4010201]	[4111]		100	{1: 200, 2: 200, 3: 200}	{1: 0, 2: 0, 3: 0}
93	400	1401	3	螺母邦	你有很多螺母~	你有很多螺母~	3111	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg00.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity03.png	所有商品售价+20%		[4121]		100	{1: 300, 2: 300, 3: 300}	{1: 0, 2: 0, 3: 0}
94	400	1402	1	很多邦	有很多小岛，所以叫很多岛	有很多小岛，所以叫很多岛	3102	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity01.png	所有商品波动上下限+5%	[4020101]	[4201]			{1: 100, 2: 100, 3: 100}	{1: 0, 2: 0, 3: 0}
95	400	1402	2	很多邦	有很多小岛，所以叫很多岛	有很多小岛，所以叫很多岛	3102	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity02.png	所有商品波动上下限+10%	[4020201]	[4211]		100	{1: 200, 2: 200, 3: 200}	{1: 0, 2: 0, 3: 0}
96	400	1402	3	很多邦	有很多小岛，所以叫很多岛	有很多小岛，所以叫很多岛	3111	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity03.png	所有商品波动上下限+15%		[4221]		100	{1: 300, 2: 300, 3: 300}	{1: 0, 2: 0, 3: 0}
97	400	1403	1	比心邦	比心比心~	比心比心~	3103	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg01.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity01.png	所有商品销售暴击率+5%	[4030101]	[4301]			{1: 100, 2: 100, 3: 100}	{1: 0, 2: 0, 3: 0}
98	400	1403	2	比心邦	比心比心~	比心比心~	3103	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg01.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity02.png	所有商品销售暴击率+8%	[4030201]	[4311]		100	{1: 200, 2: 200, 3: 200}	{1: 0, 2: 0, 3: 0}
99	400	1403	3	比心邦	比心比心~	比心比心~	3111	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg01.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity03.png	所有商品销售暴击率+12%		[4321]		200	{1: 300, 2: 300, 3: 300}	{1: 0, 2: 0, 3: 0}
100	400	1404	1	666邦	666~	666~	3104	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity01.png	所有商品销售暴击效果+10%	[4040101]	[4401]			{1: 100, 2: 100, 3: 100}	{1: 0, 2: 0, 3: 0}
101	400	1404	2	666邦	666~	666~	3104	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity02.png	所有商品销售暴击效果+16%	[4040201]	[4411]		100	{1: 200, 2: 200, 3: 200}	{1: 0, 2: 0, 3: 0}
102	400	1404	3	666邦	666~	666~	3111	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity03.png	所有商品销售暴击效果+24%		[4421]		200	{1: 300, 2: 300, 3: 300}	{1: 0, 2: 0, 3: 0}
103	400	1405	1	摸鱼邦	摸了	摸了	3103	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg01.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity01.png	所有商品售价+3%\n波动上下限+3%	[4050101]	[4501, 4502]			{1: 100, 2: 100, 3: 100}	{1: 0, 2: 0, 3: 0}
104	400	1405	2	摸鱼邦	摸了	摸了	3103	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg01.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity02.png	所有商品售价+6%\n销售暴击+5%	[4050201]	[4511, 4512]		100	{1: 200, 2: 200, 3: 200}	{1: 0, 2: 0, 3: 0}
105	400	1405	3	摸鱼邦	摸了	摸了	3111	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg01.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity03.png	所有商品售价+12%\n销售暴击效果+15%		[4521, 4522]		200	{1: 300, 2: 300, 3: 300}	{1: 0, 2: 0, 3: 0}
106	400	1406	1	给点邦	v我50，这把给你玩	v我50，这把给你玩	3104	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity01.png	所有商品销售暴击率+3%\n销售暴击效果+6%	[4060101]	[4601]			{1: 100, 2: 100, 3: 100}	{1: 0, 2: 0, 3: 0}
107	400	1406	2	给点邦	v我50，这把给你玩	v我50，这把给你玩	3104	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity02.png	所有商品销售暴击率+5%\n销售暴击效果+10%	[4060201]	[4611]		100	{1: 200, 2: 200, 3: 200}	{1: 0, 2: 0, 3: 0}
108	400	1406	3	给点邦	v我50，这把给你玩	v我50，这把给你玩	3111	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity03.png	所有商品销售暴击率+7%\n销售暴击效果+14%		[4621]		200	{1: 300, 2: 300, 3: 300}	{1: 0, 2: 0, 3: 0}
109	500	1502	1	十字邦	十字形状的岛屿	十字形状的岛屿	3101	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg00.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity01.png	所有商品销售暴击效果+10%	[5010101]	[5101]			{1: 100, 2: 100, 3: 100}	{1: 0, 2: 0, 3: 0}
110	500	1502	2	十字邦	十字形状的岛屿	十字形状的岛屿	3101	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg00.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity02.png	所有商品销售暴击效果+16%	[5010201]	[5102]		100	{1: 200, 2: 200, 3: 200}	{1: 0, 2: 0, 3: 0}
111	500	1502	3	十字邦	十字形状的岛屿	十字形状的岛屿	3111	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg00.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity03.png	所有商品销售暴击效果+24%		[5103]		200	{1: 300, 2: 300, 3: 300}	{1: 0, 2: 0, 3: 0}
112	500	1504	1	两极邦	又热又冷的岛屿，可能会比较盛产石油吧。	又热又冷的岛屿，可能会比较盛产石油吧。	3102	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity01.png	石油的商品销售暴击率+5%	[5020101]	[5201]			{3: 100}	{3: 0}
113	500	1504	2	两极邦	又热又冷的岛屿，可能会比较盛产石油吧。	又热又冷的岛屿，可能会比较盛产石油吧。	3102	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity02.png	石油的商品销售暴击率+8%	[5020201]	[5202]		100	{3: 200}	{3: 0}
114	500	1504	3	两极邦	又热又冷的岛屿，可能会比较盛产石油吧。	又热又冷的岛屿，可能会比较盛产石油吧。	3111	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity03.png	所有商品销售暴击率+12%		[5203]		200	{1: 300, 2: 300, 3: 300}	{1: 0, 2: 0, 3: 0}
115	500	1505	1	林林邦	气候不错的岛屿，植被非常茂盛！	气候不错的岛屿，植被非常茂盛！	3103	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg01.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity01.png	椰子和木材的售价+1	[5030101]	[5301]			{1: 100, 2: 100}	{1: 0, 2: 0}
116	500	1505	2	林林邦	气候不错的岛屿，植被非常茂盛！	气候不错的岛屿，植被非常茂盛！	3103	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg01.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity02.png	椰子和木材的售价+2	[5030201]	[5302]		100	{1: 200, 2: 200}	{1: 0, 2: 0}
117	500	1505	3	林林邦	气候不错的岛屿，植被非常茂盛！	气候不错的岛屿，植被非常茂盛！	3111	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg01.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity03.png	所有商品的售价+3		[5303]		200	{1: 300, 2: 300, 3: 300}	{1: 0, 2: 0, 3: 0}
118	500	1506	1	南极邦	除了冰就是雪，好冷好冷的岛屿。	除了冰就是雪，好冷好冷的岛屿。	3104	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity01.png	所有商品波动上限+5%	[5040101]	[5401]			{1: 100, 2: 100, 3: 100}	{1: 0, 2: 0, 3: 0}
119	500	1506	2	南极邦	除了冰就是雪，好冷好冷的岛屿。	除了冰就是雪，好冷好冷的岛屿。	3104	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity02.png	所有商品波动上限+10%	[5040201]	[5402]		100	{1: 200, 2: 200, 3: 200}	{1: 0, 2: 0, 3: 0}
120	500	1506	3	南极邦	除了冰就是雪，好冷好冷的岛屿。	除了冰就是雪，好冷好冷的岛屿。	3111	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity03.png	所有商品波动上限+15%		[5403]		200	{1: 300, 2: 300, 3: 300}	{1: 0, 2: 0, 3: 0}
121	500	1507	1	左双子邦	和右边的岛屿是一伙的呢！	和右边的岛屿是一伙的呢！	3105	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg01.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity01.png	所有商品售价+5%	[5050101]	[5501]			{1: 100, 2: 100, 3: 100}	{1: 0, 2: 0, 3: 0}
122	500	1507	2	左双子邦	和右边的岛屿是一伙的呢！	和右边的岛屿是一伙的呢！	3105	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg01.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity02.png	所有商品售价+10%	[5050201]	[5502]		100	{1: 200, 2: 200, 3: 200}	{1: 0, 2: 0, 3: 0}
123	500	1507	3	左双子邦	和右边的岛屿是一伙的呢！	和右边的岛屿是一伙的呢！	3111	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg01.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity03.png	所有商品售价+20%		[5503]		200	{1: 300, 2: 300, 3: 300}	{1: 0, 2: 0, 3: 0}
124	500	1508	1	右双子邦	和左边的岛屿是一伙的呢！	和左边的岛屿是一伙的呢！	3106	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity01.png	所有商品销售暴击率+3%\n销售暴击效果+6%	[5060101]	[5601]			{1: 100, 2: 100, 3: 100}	{1: 0, 2: 0, 3: 0}
125	500	1508	2	右双子邦	和左边的岛屿是一伙的呢！	和左边的岛屿是一伙的呢！	3106	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity02.png	所有商品销售暴击率+5%\n销售暴击效果+10%	[5060201]	[5602]		100	{1: 200, 2: 200, 3: 200}	{1: 0, 2: 0, 3: 0}
126	500	1508	3	右双子邦	和左边的岛屿是一伙的呢！	和左边的岛屿是一伙的呢！	3111	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity03.png	所有商品销售暴击率+7%\n销售暴击效果+14%		[5603]		200	{1: 300, 2: 300, 3: 300}	{1: 0, 2: 0, 3: 0}
127	600	1601	1	七实邦	七实是七实，七十是七十	七实是七实，七十是七十	3101	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg00.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity01.png	所有商品售价+5%	[6010101]	[6101]			{1: 100, 2: 100, 3: 100}	{1: 0, 2: 0, 3: 0}
128	600	1601	2	七实邦	七实是七实，七十是七十	七实是七实，七十是七十	3101	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg00.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity02.png	所有商品售价+10%	[6010201]	[6111]		100	{1: 200, 2: 200, 3: 200}	{1: 0, 2: 0, 3: 0}
129	600	1601	3	七实邦	七实是七实，七十是七十	七实是七实，七十是七十	3111	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg00.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity03.png	所有商品售价+20%		[6121]		100	{1: 300, 2: 300, 3: 300}	{1: 0, 2: 0, 3: 0}
130	600	1602	1	常羽邦	盛产<color=#a46800>椰子</color>的岛屿	盛产<color=#a46800>椰子</color>的岛屿	3102	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity01.png	所有商品波动上下限+5%	[6020101]	[6201]			{1: 100, 2: 100, 3: 100}	{1: 0, 2: 0, 3: 0}
131	600	1602	2	常羽邦	盛产<color=#a46800>椰子</color>的岛屿	盛产<color=#a46800>椰子</color>的岛屿	3102	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity02.png	所有商品波动上下限+10%	[6020201]	[6211]		100	{1: 200, 2: 200, 3: 200}	{1: 0, 2: 0, 3: 0}
132	600	1602	3	常羽邦	盛产<color=#a46800>椰子</color>的岛屿	盛产<color=#a46800>椰子</color>的岛屿	3111	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity03.png	所有商品波动上下限+15%		[6221]		100	{1: 300, 2: 300, 3: 300}	{1: 0, 2: 0, 3: 0}
133	600	1603	1	苏菲亚邦	盛产<color=#a46800>木材</color>的岛屿	盛产<color=#a46800>木材</color>的岛屿	3103	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg01.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity01.png	所有商品销售暴击率+5%	[6030101]	[6301]			{1: 100, 2: 100, 3: 100}	{1: 0, 2: 0, 3: 0}
134	600	1603	2	苏菲亚邦	盛产<color=#a46800>木材</color>的岛屿	盛产<color=#a46800>木材</color>的岛屿	3103	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg01.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity02.png	所有商品销售暴击率+8%	[6030201]	[6311]		100	{1: 200, 2: 200, 3: 200}	{1: 0, 2: 0, 3: 0}
135	600	1603	3	苏菲亚邦	盛产<color=#a46800>木材</color>的岛屿	盛产<color=#a46800>木材</color>的岛屿	3111	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg01.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity03.png	所有商品销售暴击率+12%		[6321]		200	{1: 300, 2: 300, 3: 300}	{1: 0, 2: 0, 3: 0}
136	600	1604	1	艾拉邦	盛产<color=#a46800>石油</color>的岛屿	盛产<color=#a46800>石油</color>的岛屿	3104	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity01.png	所有商品销售暴击效果+10%	[6060101]	[6401]			{1: 100, 2: 100, 3: 100}	{1: 0, 2: 0, 3: 0}
137	600	1604	2	艾拉邦	盛产<color=#a46800>石油</color>的岛屿	盛产<color=#a46800>石油</color>的岛屿	3104	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity02.png	所有商品销售暴击效果+16%	[6060201]	[6411]		100	{1: 200, 2: 200, 3: 200}	{1: 0, 2: 0, 3: 0}
138	600	1604	3	艾拉邦	盛产<color=#a46800>石油</color>的岛屿	盛产<color=#a46800>石油</color>的岛屿	3111	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity03.png	所有商品销售暴击效果+24%		[6421]		200	{1: 300, 2: 300, 3: 300}	{1: 0, 2: 0, 3: 0}
139	600	1605	1	卡列尼娜邦	可建造很多<color=#a46800>建筑</color>的岛屿	可建造很多<color=#a46800>建筑</color>的岛屿	3103	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg01.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity01.png	所有商品售价+3%\n波动上下限+3%	[6050101]	[6501, 6502]			{1: 100, 2: 100, 3: 100}	{1: 0, 2: 0, 3: 0}
140	600	1605	2	卡列尼娜邦	可建造很多<color=#a46800>建筑</color>的岛屿	可建造很多<color=#a46800>建筑</color>的岛屿	3103	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg01.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity02.png	所有商品售价+6%\n销售暴击+5%	[6050201]	[6511, 6512]		100	{1: 200, 2: 200, 3: 200}	{1: 0, 2: 0, 3: 0}
141	600	1605	3	卡列尼娜邦	可建造很多<color=#a46800>建筑</color>的岛屿	可建造很多<color=#a46800>建筑</color>的岛屿	3111	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg01.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity03.png	所有商品售价+12%\n销售暴击效果+15%		[6521, 6522]		200	{1: 300, 2: 300, 3: 300}	{1: 0, 2: 0, 3: 0}
142	600	1606	1	助你邦	很神秘的道具	很神秘的道具	3104	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity01.png	所有商品销售暴击率+3%\n销售暴击效果+6%	[6060101]	[6601]			{1: 100, 2: 100, 3: 100}	{1: 0, 2: 0, 3: 0}
143	600	1606	2	助你邦	很神秘的道具	很神秘的道具	3104	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity02.png	所有商品销售暴击率+5%\n销售暴击效果+10%	[6060201]	[6611]		100	{1: 200, 2: 200, 3: 200}	{1: 0, 2: 0, 3: 0}
144	600	1606	3	助你邦	很神秘的道具	很神秘的道具	3111	Assets/Product/Texture/Image/UiRogueSim/UiRogueSimLvImg07.png	Assets/Product/Texture/Atlas/UiRogueSim/IconRogueCity03.png	所有商品销售暴击率+7%\n销售暴击效果+14%		[6621]		200	{1: 300, 2: 300, 3: 300}	{1: 0, 2: 0, 3: 0}
