Id	Name	Path	FacePosX	FacePosY
500240	财阀压黑	Assets/Product/Texture/Image/RoleStory/CaifaNormal02.png	518.0	-199.5
500241	九龙众霸下	Assets/Product/Texture/Image/RoleStory/JiulongzhongNormal03.png	518.0	-199.5
500242	九龙众狴犴	Assets/Product/Texture/Image/RoleStory/JiulongzhongNormal04.png	518.0	-199.5
500243	九龙众螭吻	Assets/Product/Texture/Image/RoleStory/JiulongzhongNormal05.png	518.0	-199.5
500244	九龙众负屃	Assets/Product/Texture/Image/RoleStory/JiulongzhongNormal06.png	518.0	-199.5
500245	常羽构造体压黑	Assets/Product/Texture/Image/RoleStory/ChangyuNormal06.png	518.0	-199.5
500246	空中花园士兵	Assets/Product/Texture/Image/RoleStory/ShibingNormal03.png	518.0	-199.5
500247	骁卫	Assets/Product/Texture/Image/RoleStory/XiaoweiNormal01.png	463.0	-363.0
500248	枢蛉后	Assets/Product/Texture/Image/RoleStory/ShulinghouNormal01.png	463.0	-363.0
500249	女研究员战损	Assets/Product/Texture/Image/RoleStory/YanjiuyuanNormal02.png	463.0	-363.0
500250	通用新构造体	Assets/Product/Texture/Image/RoleStory/Tongyonggouzaoti03Normal01.png	463.0	-363.0
500251	通用妇女	Assets/Product/Texture/Image/RoleStory/TongyongFunvNormal01.png	463.0	-363.0
500252	罗兰构造体	Assets/Product/Texture/Image/RoleStory/LuolanNormal02.png	488.0	-319.0
500253	露娜少女	Assets/Product/Texture/Image/RoleStory/LunaNormal04.png	475.5	-423.5
500254	露娜少女感染	Assets/Product/Texture/Image/RoleStory/LunaNormal05.png	475.5	-423.5
500255	露娜少女战斗状态	Assets/Product/Texture/Image/RoleStory/LunaNormal06.png	945.0	-414.0
500256	莱蒂	Assets/Product/Texture/Image/RoleStory/LaidiNormal01.png	512.5	-407.5
500257	可可	Assets/Product/Texture/Image/RoleStory/KekeNormal01.png	512.5	-407.5
500258	葛林斯	Assets/Product/Texture/Image/RoleStory/GelinsiNormal01.png	487.0	-299.5
500259	通用难民小男孩	Assets/Product/Texture/Image/RoleStory/TongyongNanminboyNormal01.png	487.0	-299.5
500260	通用难民小女孩	Assets/Product/Texture/Image/RoleStory/TongyongNanmingirlNormal01.png	487.0	-299.5
500261	通用拾荒者	Assets/Product/Texture/Image/RoleStory/TongyongShihuangzheNormal01.png	487.0	-299.5
500262	武装难民	Assets/Product/Texture/Image/RoleStory/WuzhuangnanminNormal01.png	487.0	-299.5
500263	红色核心	Assets/Product/Texture/Image/RoleStory/HexinNormal01.png	487.0	-299.5
500264	蓝色核心	Assets/Product/Texture/Image/RoleStory/HexinNormal02.png	487.0	-299.5
500265	露娜少女战斗压黑	Assets/Product/Texture/Image/RoleStory/LunaNormal07.png	945.0	-414.0
500266	小夜灯	Assets/Product/Texture/Image/RoleStory/ItemXiaoyedeng.png	487.0	-299.5
500267	通用新构造体压黑	Assets/Product/Texture/Image/RoleStory/Tongyonggouzaoti03Normal02.png	487.0	-299.5
500268	通用妇女压黑	Assets/Product/Texture/Image/RoleStory/TongyongFunvNormal02.png	487.0	-299.5
500269	难民小孩	Assets/Product/Texture/Image/RoleStory/TongyongNanminxiaohai.png	487.0	-299.5
500270	通用压黑路人	Assets/Product/Texture/Image/RoleStory/KaliegrandNomal02.png	487.0	-299.5
500271	莱蒂压黑	Assets/Product/Texture/Image/RoleStory/LaidiNormal02.png	487.0	-299.5
500272	露娜感染压黑	Assets/Product/Texture/Image/RoleStory/LunaNormal08.png	487.0	-299.5
500273	万事	Assets/Product/Texture/Image/RoleStory/WanshiNormal01.png	501.5	-282.5
500274	POD机器人	Assets/Product/Texture/Image/RoleStory/PodNormal01.png	487.0	-299.5
500275	波尔普哥哥	Assets/Product/Texture/Image/RoleStory/BoerpuNormal01.png	487.0	-299.5
500276	波尔普妹妹	Assets/Product/Texture/Image/RoleStory/BoerpuNormal02.png	487.0	-299.5
500277	存在主义波尔普	Assets/Product/Texture/Image/RoleStory/BoerpuNormal03.png	487.0	-299.5
500278	虚无主义波尔普	Assets/Product/Texture/Image/RoleStory/BoerpuNormal04.png	487.0	-299.5
500279	通用难民小男孩压黑	Assets/Product/Texture/Image/RoleStory/TongyongNanminboyNormal02.png	487.0	-299.5
500280	通用难民小女孩压黑	Assets/Product/Texture/Image/RoleStory/TongyongNanmingirlNormal02.png	487.0	-299.5
500281	七实三阶压黑	Assets/Product/Texture/Image/RoleStory/R3Yongyechaonormal02.png	487.0	-299.5
500282	赛琳娜构造体	Assets/Product/Texture/Image/RoleStory/SailinnaNormal03.png	493.0	-370.5
500283	赛琳娜构伤	Assets/Product/Texture/Image/RoleStory/SailinnaNormal04.png	493.0	-370.5
500284	阿诺德	Assets/Product/Texture/Image/RoleStory/AnuodeNormal01.png	543.0	-299.5
500285	阿诺德有机器人	Assets/Product/Texture/Image/RoleStory/AnuodeNormal02.png	543.0	-299.5
500286	汉斯	Assets/Product/Texture/Image/RoleStory/HansiNormal01.png	500.0	-356.5
500287	塞壬	Assets/Product/Texture/Image/RoleStory/SairenNormal01.png	500.0	-356.5
500288	神秘人	Assets/Product/Texture/Image/RoleStory/ShenmirenNormal01.png	500.0	-356.5
500289	万事医生	Assets/Product/Texture/Image/RoleStory/WanshiNormal02.png	484.5	-309.5
500290	万事医生痛苦	Assets/Product/Texture/Image/RoleStory/WanShiNormal03.png	500.0	-356.5
500291	赛琳娜授格者	Assets/Product/Texture/Image/RoleStory/SailinnaNormal05.png	494.0	-378.5
500292	丽芙二阶长发	Assets/Product/Texture/Image/RoleStory/R2LifuNormal02.png	500.5	-397.0
500293	凡妮莎	Assets/Product/Texture/Image/RoleStory/FannishaNormal01.png	496.0	-400.5
500294	通用拾荒者老人	Assets/Product/Texture/Image/RoleStory/TongyongShihuangzheNormal02.png	496.0	-400.5
500295	赛琳娜人类压黑	Assets/Product/Texture/Image/RoleStory/SailinnaNormal06.png	496.0	-400.5
500296	通用构造体压黑	Assets/Product/Texture/Image/RoleStory/Tongyonggouzaoti01Nomal02.png	496.0	-400.5
500297	感染的构造体压黑	Assets/Product/Texture/Image/RoleStory/GanrangouzaotiNomal02.png	496.0	-400.5
500298	特洛	Assets/Product/Texture/Image/RoleStory/TeluoNormal01.png	496.0	-400.5
500299	汉斯压黑（无法奥斯标识）	Assets/Product/Texture/Image/RoleStory/HansiNormal02.png	500.0	-356.5
500300	艾拉少女压黑	Assets/Product/Texture/Image/RoleStory/R2ErrorNormal04.png	507.0	-395.0
500301	帕弥什异聚母体	Assets/Product/Texture/Image/RoleStory/PamishiyijvmutiNormal01.png	507.0	-395.0
500302	构解囚徒	Assets/Product/Texture/Image/RoleStory/GoujieqiutuNormal01.png	507.0	-395.0
500303	通用工作人员	Assets/Product/Texture/Image/RoleStory/TongyonggongzuorenyuanNormal01.png	505.0	-272.0
500304	小库洛姆	Assets/Product/Texture/Image/RoleStory/XiaokuluomuNormal01.png	525.0	-416.5
500305	冯·内古特（面具）	Assets/Product/Texture/Image/RoleStory/FengneigutemianjuNormal01.png	495.0	-260.5
500306	冯·内古特	Assets/Product/Texture/Image/RoleStory/FengneiguteNormal01.png	495.0	-260.5
500307	黑野研究员	Assets/Product/Texture/Image/RoleStory/HeiyeyanjiuyuanNormal01.png	495.0	-260.5
500308	灰唁	Assets/Product/Texture/Image/RoleStory/HuiyanNromal01.png	443.0	-397.0
500309	三阶库洛姆	Assets/Product/Texture/Image/RoleStory/KuluomuSNormal01.png	953.5	-283.5
500310	空中花园人类（男）	Assets/Product/Texture/Image/RoleStory/KongzhonghuayuanrenleinanNormal01.png	953.5	-283.5
500311	通用女构造体2	Assets/Product/Texture/Image/RoleStory/TongyongnvgouzaotiNormal02.png	953.5	-283.5
500312	仙鹤	Assets/Product/Texture/Image/RoleStory/XianheNormal01.png	953.5	-283.5
500313	老冯压黑	Assets/Product/Texture/Image/RoleStory/FengneigutemianjuNormal02.png	953.5	-283.5
500314	灰唁压黑	Assets/Product/Texture/Image/RoleStory/HuiyanNromal02.png	953.5	-283.5
500315	库洛姆（二阶）压黑	Assets/Product/Texture/Image/RoleStory/R2KuluomuNormal03.png	953.5	-283.5
500316	罗兰压黑	Assets/Product/Texture/Image/RoleStory/LuolanNomal03.png	953.5	-283.5
500317	大露娜压黑	Assets/Product/Texture/Image/RoleStory/LunaNormal09.png	953.5	-283.5
500318	小库洛姆压黑	Assets/Product/Texture/Image/RoleStory/XiaokuluomuNormal02.png	953.5	-283.5
500319	葛林斯（现在）	Assets/Product/Texture/Image/RoleStory/GelinsiNormal02.png	487.0	-300.0
500320	修女压黑	Assets/Product/Texture/Image/RoleStory/XiunvNormal02.png	487.0	-300.0
500321	丽芙蚀暗压黑	Assets/Product/Texture/Image/RoleStory/LifuNormal03.png	487.0	-300.0
500322	鸦羽压黑	Assets/Product/Texture/Image/RoleStory/R4LuxiyaNormal05.png	487.0	-300.0
500323	卡列尼娜烬燃压黑	Assets/Product/Texture/Image/RoleStory/R3KalieninaNormal02.png	487.0	-300.0
500324	提法压黑	Assets/Product/Texture/Image/RoleStory/TifaNomal02.png	487.0	-300.0
500325	卡列尼娜爆裂压黑	Assets/Product/Texture/Image/RoleStory/KalieninaNomal02.png	487.0	-300.0
500326	巫毒全身	Assets/Product/Texture/Image/RoleStory/WuduNormal01.png	487.0	-300.0
500327	巫毒近身	Assets/Product/Texture/Image/RoleStory/WuduNormal02.png	508.0	-196.0
500328	21号	Assets/Product/Texture/Image/RoleStory/21haoNormal01.png	502.5	-469.5
500329	人类21号	Assets/Product/Texture/Image/RoleStory/21haoNormal02.png	485.0	-441.5
500330	安娜贝尔	Assets/Product/Texture/Image/RoleStory/AnnabeierNormal01.png	487.0	-300.0
500332	宠物 天马	Assets/Product/Texture/Image/RoleStory/TianmaNormal01.png	487.0	-300.0
500333	慈悲者（带兜帽）	Assets/Product/Texture/Image/RoleStory/CibeizheNormal01.png	487.0	-300.0
500334	罗兰（授格者）	Assets/Product/Texture/Image/RoleStory/LuolanNormal04.png	472.5	-250.5
500335	莉莲	Assets/Product/Texture/Image/RoleStory/V129LlNormal01.png	520.5	-536.5
500336	诺克提	Assets/Product/Texture/Image/RoleStory/NuoketiNormal01.png	502.0	-257.0
500337	瑞贝卡	Assets/Product/Texture/Image/RoleStory/RuibeikaNormal01.png	509.0	-351.0
500338	露娜幼年压黑	Assets/Product/Texture/Image/RoleStory/LunaNormal10.png	509.0	-351.0
500339	露西亚幼年压黑	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal02.png	509.0	-351.0
500340	通用西装男3压黑	Assets/Product/Texture/Image/RoleStory/XizhuangnanNormal04.png	509.0	-351.0
500341	瑞贝卡压黑	Assets/Product/Texture/Image/RoleStory/RuibeikaNormal02.png	509.0	-351.0
500342	年轻女性压黑	Assets/Product/Texture/Image/RoleStory/TongyongnvgouzaotiNormal03.png	509.0	-351.0
500343	薇拉压黑	Assets/Product/Texture/Image/RoleStory/WeilaNormal05.png	509.0	-351.0
500344	21号压黑	Assets/Product/Texture/Image/RoleStory/21haoNormal03.png	509.0	-351.0
500345	薇拉S	Assets/Product/Texture/Image/RoleStory/WeilaSNormal01.png	466.2999	-316.0
500346	冲浪者	Assets/Product/Texture/Image/RoleStory/ChonglangzheNormal01.png	509.0	-351.0
500347	露西亚塞壬	Assets/Product/Texture/Image/RoleStory/LuxiyayzNormal01.png	511.0	-292.0
500348	罗伊德	Assets/Product/Texture/Image/RoleStory/LuoyideNormal01.png	513.0	-272.0
500349	罗伊德感染	Assets/Product/Texture/Image/RoleStory/LuoyideNormal02.png	513.0	-272.0
500350	莱奥妮	Assets/Product/Texture/Image/RoleStory/LaiaoniNormal01.png	501.0	-321.0
500351	人类拉弥亚	Assets/Product/Texture/Image/RoleStory/LamiyaNormal02.png	477.0	-483.0
500352	希尔达	Assets/Product/Texture/Image/RoleStory/LadyMayMayNormal01.png	509.0	-351.0
500353	压黑机器人1	Assets/Product/Texture/Image/RoleStory/BoerpuNormal05.png	509.0	-351.0
500354	压黑机器人2	Assets/Product/Texture/Image/RoleStory/XiaojiqirenNormal02.png	509.0	-351.0
500355	压黑安娜贝尔	Assets/Product/Texture/Image/RoleStory/AnnabeierNormal02.png	509.0	-351.0
500356	压黑机器人3	Assets/Product/Texture/Image/RoleStory/BoerpuNormal06.png	509.0	-351.0
500357	压黑安娜贝尔2	Assets/Product/Texture/Image/RoleStory/AnnabeierNormal03.png	509.0	-351.0
500358	海巫婆	Assets/Product/Texture/Image/RoleStory/HaiwupoNormal01.png	509.0	-351.0
500359	罗伊德压黑	Assets/Product/Texture/Image/RoleStory/LuoyideNormal03.png	509.0	-351.0
500360	诺克提压黑	Assets/Product/Texture/Image/RoleStory/NuoketiNormal02.png	509.0	-351.0
500361	眼镜男性研究员	Assets/Product/Texture/Image/RoleStory/YanjiuyuanNormal03.png	509.0	-351.0
500362	西蒙受伤	Assets/Product/Texture/Image/RoleStory/XimengNormal02.png	486.5	-274.5
500363	双子女	Assets/Product/Texture/Image/RoleStory/ShuangzinvNormal01.png	444.0	-348.0
500364	双子男	Assets/Product/Texture/Image/RoleStory/ShuangzinanNormal01.png	475.0	-289.0
500365	少年罗兰	Assets/Product/Texture/Image/RoleStory/LuolanNormal05.png	511.5	-492.0
500366	罗兰兜帽	Assets/Product/Texture/Image/RoleStory/LuolanNormal06.png	470.0	-287.0
500367	罗兰摘兜帽	Assets/Product/Texture/Image/RoleStory/LuolanNormal07.png	472.5	-250.0
500368	凡妮莎受伤	Assets/Product/Texture/Image/RoleStory/FannishaNormal02.png	509.0	-351.0
500369	曼达斯提	Assets/Product/Texture/Image/RoleStory/MandatisiNormal01.png	455.0	-271.0
500370	汉斯受伤	Assets/Product/Texture/Image/RoleStory/HansiNormal03.png	500.0	-356.5
500371	小女孩	Assets/Product/Texture/Image/RoleStory/XiaonvhaiNormal01.png	497.0	-459.0
500372	奥尔加	Assets/Product/Texture/Image/RoleStory/AoerjiaNormal01.png	506.0	-324.0
500373	奥尔加受伤	Assets/Product/Texture/Image/RoleStory/AoerjiaNormal02.png	506.0	-324.0
500374	八尺	Assets/Product/Texture/Image/RoleStory/BachiNormal01.png	971.0	-361.0
500375	少年罗兰默认压黑	Assets/Product/Texture/Image/RoleStory/LuolanNormal08.png	971.0	-361.0
500376	少年罗兰严肃压黑	Assets/Product/Texture/Image/RoleStory/LuolanNormal09.png	971.0	-361.0
500377	少年罗兰苦笑压黑	Assets/Product/Texture/Image/RoleStory/LuolanNormal10.png	971.0	-361.0
500378	曼达提斯严肃压黑	Assets/Product/Texture/Image/RoleStory/MandatisiNormal02.png	971.0	-361.0
500379	通用感染体	Assets/Product/Texture/Image/RoleStory/TongyongganrantiNormal02.png	971.0	-361.0
500380	慈悲者	Assets/Product/Texture/Image/RoleStory/CibeizheNormal02.png	971.0	-361.0
500381	少年罗兰害怕压黑	Assets/Product/Texture/Image/RoleStory/LuolanNormal11.png	971.0	-361.0
500382	北极BOSS压黑	Assets/Product/Texture/Image/RoleStory/ShitesenNormal02.png	971.0	-361.0
500383	曼达提斯微笑压黑	Assets/Product/Texture/Image/RoleStory/MandatisiNormal03.png	971.0	-361.0
500384	罗兰兜帽压黑	Assets/Product/Texture/Image/RoleStory/LuolanNormal12.png	470.0	-287.0
500385	小女孩压黑	Assets/Product/Texture/Image/RoleStory/XiaonvhaiNormal02.png	470.0	-287.0
500386	小红一阶段	Assets/Product/Texture/Image/RoleStory/XiaohongNormal01.png	470.0	-287.0
500387	小红二阶段	Assets/Product/Texture/Image/RoleStory/XiaohongNormal02.png	470.0	-287.0
500388	火柴	Assets/Product/Texture/Image/RoleStory/HuochaiNormal01.png	470.0	-287.0
500389	火柴悲伤	Assets/Product/Texture/Image/RoleStory/HuochaiNormal02.png	470.0	-287.0
500390	火柴害怕	Assets/Product/Texture/Image/RoleStory/HuochaiNormal03.png	470.0	-287.0
500391	露西亚战损	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal03.png	498.5	-362.5
500392	拾荒者青年女	Assets/Product/Texture/Image/RoleStory/ShihuangzhenvNormal01.png	510.0	-320.0
500393	孕妇拾荒者	Assets/Product/Texture/Image/RoleStory/ShihuangzheyunNormal01.png	528.0	-323.0
500394	构造体兵长	Assets/Product/Texture/Image/RoleStory/BingzhangNormal01.png	470.0	-287.0
500395	构造体兵长感染	Assets/Product/Texture/Image/RoleStory/BingzhangNormal02.png	470.0	-287.0
500396	冰库战损	Assets/Product/Texture/Image/RoleStory/KuluomuSNormal02.png	953.5	-283.5
500397	里感染战损	Assets/Product/Texture/Image/RoleStory/LiNormal01.png	493.5	-269.5
500398	女地面防卫军	Assets/Product/Texture/Image/RoleStory/DimianfangweinvNormal01.png	470.0	-287.0
500399	女地面防卫军战损	Assets/Product/Texture/Image/RoleStory/DimianfangweinvNormal02.png	470.0	-287.0
500400	超丽芙	Assets/Product/Texture/Image/RoleStory/LifuNormal04.png	614.0	-352.5
500401	超丽芙战损	Assets/Product/Texture/Image/RoleStory/LifuNormal05.png	614.0	-352.5
500402	丽芙人类战损	Assets/Product/Texture/Image/RoleStory/LifuNormal06.png	429.0	-391.5
500403	男地面防卫军	Assets/Product/Texture/Image/RoleStory/DimianfangweinanNormal01.png	470.0	-287.0
500404	希波克拉底	Assets/Product/Texture/Image/RoleStory/XibokeladiNormal01.png	502.5	-348.0
500405	女构造体士兵	Assets/Product/Texture/Image/RoleStory/GouzaotishibingnvNormal01.png	470.0	-287.0
500406	女构造体士兵战损	Assets/Product/Texture/Image/RoleStory/GouzaotishibingnvNormal02.png	470.0	-287.0
500407	通用女构造体无战损	Assets/Product/Texture/Image/RoleStory/Tongyonggouzaoti03Normal03.png	470.0	-287.0
500408	亚哈	Assets/Product/Texture/Image/RoleStory/YahaNormal01.png	466.0	-346.0
500409	叶列娜	Assets/Product/Texture/Image/RoleStory/YelienaNormal01.png	481.0	-285.0
500410	慈悲者兜帽压黑	Assets/Product/Texture/Image/RoleStory/CibeizheNormal03.png	481.0	-285.0
500411	珊迪和狗哥	Assets/Product/Texture/Image/RoleStory/ShandiNormal01.png	481.0	-285.0
500412	珊迪和不开心的狗哥	Assets/Product/Texture/Image/RoleStory/ShandiNormal02.png	481.0	-285.0
500413	珊迪和痛苦的狗哥	Assets/Product/Texture/Image/RoleStory/ShandiNormal03.png	481.0	-285.0
500414	压黑希波克拉底	Assets/Product/Texture/Image/RoleStory/XibokeladiNormal02.png	481.0	-285.0
500415	珂赛特	Assets/Product/Texture/Image/RoleStory/KekeNormal02.png	481.0	-285.0
500416	冰露战损无感染	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal04.png	496.0	-372.0
500417	里战损无感染	Assets/Product/Texture/Image/RoleStory/LiNormal02.png	493.5	-269.5
500418	冰库战损无感染	Assets/Product/Texture/Image/RoleStory/KuluomuSNormal03.png	953.5	-283.5
500419	渡边战损无感染	Assets/Product/Texture/Image/RoleStory/DubianNormal02.png	481.0	-285.0
500420	查克压黑	Assets/Product/Texture/Image/RoleStory/IcesailorNormal02.png	481.0	-285.0
500421	教官压黑	Assets/Product/Texture/Image/RoleStory/JiaoguanNormal02.png	481.0	-285.0
500422	火柴小	Assets/Product/Texture/Image/RoleStory/HuochaiNormal04.png	481.0	-285.0
500423	火柴悲伤小	Assets/Product/Texture/Image/RoleStory/HuochaiNormal05.png	481.0	-285.0
500424	火柴害怕小	Assets/Product/Texture/Image/RoleStory/HuochaiNormal06.png	481.0	-285.0
500425	地面防卫军男压黑	Assets/Product/Texture/Image/RoleStory/DimianfangweinanNormal02.png	481.0	-285.0
500426	地面防卫军女压黑	Assets/Product/Texture/Image/RoleStory/DimianfangweinvNormal03.png	481.0	-285.0
500427	黑野研究院压黑	Assets/Product/Texture/Image/RoleStory/HeiyeyanjiuyuanNormal02.png	481.0	-285.0
500428	男士兵无面具	Assets/Product/Texture/Image/RoleStory/TongyongshibingNormal01.png	489.0	-289.0
500429	艾拉舞台	Assets/Product/Texture/Image/RoleStory/AilaNormal02.png	513.0	-319.0
500430	赛琳娜S	Assets/Product/Texture/Image/RoleStory/SailinnaNormal07.png	494.5	-385.5
500431	赛琳娜S斗篷A	Assets/Product/Texture/Image/RoleStory/SailinnaNormal08.png	493.5	-364.5
500432	赛琳娜S斗篷B	Assets/Product/Texture/Image/RoleStory/SailinnaNormal09.png	493.5	-364.5
500433	小赛琳娜	Assets/Product/Texture/Image/RoleStory/SailinnaNormal10.png	473.0	-477.5
500434	贫民	Assets/Product/Texture/Image/RoleStory/PinminNormal01.png	481.0	-285.0
500435	贵妇	Assets/Product/Texture/Image/RoleStory/GuifuNormal01.png	503.0	-334.0
500436	哈姆雷特	Assets/Product/Texture/Image/RoleStory/HamletNormal01.png	410.0	202.0
500437	道具龙	Assets/Product/Texture/Image/RoleStory/DaojvlongNormal01.png	960.0	10.0
500438	小精灵	Assets/Product/Texture/Image/RoleStory/SnitchNormal01.png	481.0	-285.0
500439	艾拉压黑	Assets/Product/Texture/Image/RoleStory/AilaNormal03.png	481.0	-285.0
500440	贵妇压黑	Assets/Product/Texture/Image/RoleStory/GuifuNormal02.png	481.0	-285.0
500441	丑角	Assets/Product/Texture/Image/RoleStory/ChoujueNormal01.png	481.0	-285.0
500442	含英	Assets/Product/Texture/Image/RoleStory/HanyingNormal01.png	507.5	-336.5
500443	鲸鱼	Assets/Product/Texture/Image/RoleStory/JingyvNormal01.png	716.0	-255.0
500444	力士	Assets/Product/Texture/Image/RoleStory/LishiNormal01.png	481.0	-285.0
500445	蒲牢SP	Assets/Product/Texture/Image/RoleStory/PulaoNormal04.png	497.5	-449.5
500446	蒲牢伴生皮	Assets/Product/Texture/Image/RoleStory/PulaoNormal05.png	511.0	-500.0
500447	蒲牢人类带枷	Assets/Product/Texture/Image/RoleStory/PulaoNormal06.png	500.0	-505.0
500448	蒲牢幼女带枷	Assets/Product/Texture/Image/RoleStory/PulaoNormal07.png	508.0	-511.5
500449	武藏	Assets/Product/Texture/Image/RoleStory/WuzangNormal01.png	481.0	-285.0
500450	熊猫仙人（裸）	Assets/Product/Texture/Image/RoleStory/XiongmaoxianrenNormal01.png	481.0	-285.0
500451	熊猫仙人	Assets/Product/Texture/Image/RoleStory/XiongmaoxianrenNormal02.png	481.0	-285.0
500452	如日天	Assets/Product/Texture/Image/RoleStory/RuritianNormal01.png	481.0	-285.0
500453	如日天表情	Assets/Product/Texture/Image/RoleStory/RuritianNormal02.png	481.0	-285.0
500454	贫民压黑	Assets/Product/Texture/Image/RoleStory/PinminNormal02.png	481.0	-285.0
500455	太阿压黑	Assets/Product/Texture/Image/RoleStory/TaieB1Normal04.png	481.0	-285.0
500456	王诛魔	Assets/Product/Texture/Image/RoleStory/ZhumoNormal01.png	481.0	-285.0
500457	刘斩仙	Assets/Product/Texture/Image/RoleStory/ZhanxianNormal01.png	481.0	-285.0
500458	李杀神	Assets/Product/Texture/Image/RoleStory/ShashenNormal01.png	481.0	-285.0
500459	鲸鱼压黑	Assets/Product/Texture/Image/RoleStory/JingyvNormal02.png	481.0	-285.0
500460	拾荒老头压黑	Assets/Product/Texture/Image/RoleStory/TongyongShihuangzheNormal03.png	481.0	-285.0
500461	胤压黑	Assets/Product/Texture/Image/RoleStory/HuangxiongNormal02.png	481.0	-285.0
500462	九龙民众压黑	Assets/Product/Texture/Image/RoleStory/YuanzhangNormal02.png	481.0	-285.0
500463	压黑女研究员	Assets/Product/Texture/Image/RoleStory/YanjiuyuanNormal04.png	481.0	-285.0
500464	丑角反向	Assets/Product/Texture/Image/RoleStory/ChoujueNormal02.png	481.0	-285.0
500465	齿轮压黑	Assets/Product/Texture/Image/RoleStory/ShenmirenNormal02.png	481.0	-285.0
500466	丽芙姐姐压黑（可当路人）	Assets/Product/Texture/Image/RoleStory/LifujiejieNomal02.png	481.0	-285.0
500467	莫瑞未来	Assets/Product/Texture/Image/RoleStory/MoruiNormal03.png	490.0	-259.0
500468	恋人	Assets/Product/Texture/Image/RoleStory/LianrenNormal01.png	500.0	-360.0
500469	哈卡玛兜帽遮面	Assets/Product/Texture/Image/RoleStory/HakamaNormal01.png	500.0	-360.0
500470	炮台	Assets/Product/Texture/Image/RoleStory/PaotaiNormal01.png	500.0	-360.0
500471	医疗机	Assets/Product/Texture/Image/RoleStory/YiliaojiNormal01.png	500.0	-360.0
500472	七实机器人	Assets/Product/Texture/Image/RoleStory/QishichaoNormal01.png	502.5	-408.5
500473	七实机器人笑	Assets/Product/Texture/Image/RoleStory/QishichaoNormal02.png	502.5	-408.5
500474	七实机器人橘黄	Assets/Product/Texture/Image/RoleStory/QishichaoNormal03.png	502.5	-408.5
500475	七实机器人乘骑	Assets/Product/Texture/Image/RoleStory/QishichaoNormal04.png	937.0	-403.0
500476	七实机器人乘骑笑	Assets/Product/Texture/Image/RoleStory/QishichaoNormal05.png	937.0	-403.0
500477	哈卡玛黑披风	Assets/Product/Texture/Image/RoleStory/HakamaNormal02.png	482.5	-339.0
500478	哈卡玛白披风	Assets/Product/Texture/Image/RoleStory/HakamaNormal03.png	482.5	-339.0
500479	琥虎	Assets/Product/Texture/Image/RoleStory/HuhuNormal01.png	482.5	-339.0
500480	小七实压黑	Assets/Product/Texture/Image/RoleStory/Qishiqianzhuan2Nomal02.png	482.5	-339.0
500481	少女七实压黑	Assets/Product/Texture/Image/RoleStory/QishiqianzhuanNomal02.png	482.5	-339.0
500482	七实乘骑压黑	Assets/Product/Texture/Image/RoleStory/QishichaoNormal06.png	482.5	-339.0
500483	通用女性构造体压黑	Assets/Product/Texture/Image/RoleStory/Tongyonggouzaoti04Normal04.png	482.5	-339.0
500484	阿尔卡纳	Assets/Product/Texture/Image/RoleStory/AerkanaNormal01.png	482.0	-408.5
500485	光辉行进者	Assets/Product/Texture/Image/RoleStory/HakamabossNormal01.png	482.0	-408.5
500486	哈卡玛SP	Assets/Product/Texture/Image/RoleStory/HakamaNormal04.png	484.5	-427.5
500487	哈卡玛初生	Assets/Product/Texture/Image/RoleStory/HakamaNormal05.png	487.0	-428.5
500488	机械杂兵	Assets/Product/Texture/Image/RoleStory/JixiezabingNormal01.png	487.0	-428.5
500489	里执事皮肤	Assets/Product/Texture/Image/RoleStory/LizhishiNormal01.png	488.5	-319.0
500490	斯布纳	Assets/Product/Texture/Image/RoleStory/SibunaNormal01.png	596.5	-257.5
500491	斯布纳张嘴震惊	Assets/Product/Texture/Image/RoleStory/SibunaNormal02.png	596.5	-257.5
500492	丽芙A皮肤	Assets/Product/Texture/Image/RoleStory/LifuapifuNormal01.png	496.0	-399.0
500493	恋人压黑	Assets/Product/Texture/Image/RoleStory/LianrenNormal02.png	500.0	-360.0
500494	卡列暗S机体（用此立绘必须配置表情）	Assets/Product/Texture/Image/RoleStory/KalieninaNomal03.png	470.5	-240.5
500495	布偶熊	Assets/Product/Texture/Image/RoleStory/BuouxiongNomal01.png	517.5	-331.0
500496	李斯特	Assets/Product/Texture/Image/RoleStory/LisiteNomal01.png	471.0	-271.5
500497	诺曼	Assets/Product/Texture/Image/RoleStory/NuomanNomal01.png	540.0	-295.0
500498	千子	Assets/Product/Texture/Image/RoleStory/QianziNomal01.png	517.5	-309.0
500499	亚哈（中年）	Assets/Product/Texture/Image/RoleStory/YahazhongnianNomal01.png	471.0	-338.0
500500	卡列暗S压黑	Assets/Product/Texture/Image/RoleStory/KalieninaNomal04.png	471.0	-338.0
500501	罗兰SP压黑	Assets/Product/Texture/Image/RoleStory/LuolanNormal13.png	471.0	-338.0
500502	布偶熊压黑	Assets/Product/Texture/Image/RoleStory/BuouxiongNomal02.png	471.0	-338.0
500503	红莲压黑	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal05.png	471.0	-338.0
500504	露娜代行者压黑	Assets/Product/Texture/Image/RoleStory/LunaNormal11.png	471.0	-338.0
