Id	FightEventId	Type	Icon	Name	Image	Desc	DescZonglan
223	2281023	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon13031.png	血光予求		全体构造体得到<color=#37f9ee>圣光</color>，造成伤害后恢复所有构造体5%生命上限的血量，CD5秒	全体构造体得到<color=#037a75>圣光</color>，造成伤害后恢复所有构造体5%生命上限的血量，CD5秒
224	2281025	1	Assets/Product/Texture/Image/IconAffix/AffixIconLiejie.png	嘶猎奔啸	Assets/Product/Texture/Image/UiTwoSideTower/UiTwoSideTowerImg21.png	在场怪物中<color=#37f9ee>将有一只被寄生</color>，被寄生的怪物<color=#37f9ee>将在15秒后孵化一只感染体</color>，随后场上<color=#37f9ee>另一随机敌方被寄生</color>	在场怪物中<color=#037a75>将有一只被寄生</color>，被寄生的怪物<color=#037a75>将在15秒后孵化一只感染体</color>，随后场上<color=#037a75>另一随机敌方被寄生</color>
225	2281026	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon12121.png	高速寄生		寄生孵化所需要的时间<color=#37f9ee>缩短为10s</color>	寄生孵化所需要的时间<color=#037a75>缩短为10s</color>
226	2281027	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22041.png	高效遗传		完成寄生后，宿体将<color=#37f9ee>最多损失最大生命值的30%</color>，感染体<color=#37f9ee>获得等额血量加成和30%的额外伤害加成</color>	完成寄生后，宿体将<color=#037a75>最多损失最大生命值的30%</color>，感染体<color=#037a75>获得等额血量加成和30%的额外伤害加成</color>
227	2281028	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon33001.png	生存有道		敌方被寄生后，获得<color=#37f9ee>转移</color>和<color=#37f9ee>电盾</color>	敌方被寄生后，获得<color=#037a75>转移</color>和<color=#037a75>电盾</color>
228	2281029	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22001.png	哺液传递		当场上存在感染者时，<color=#37f9ee>被寄生的敌方单位每秒恢复1%最大生命值</color>	当场上存在感染者时，<color=#037a75>被寄生的敌方单位每秒恢复1%最大生命值</color>
229	2281030	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon21251.png	躁狂膨胀		敌方被寄生后，获得<color=#37f9ee>暴走</color>和<color=#37f9ee>强攻</color>	敌方被寄生后，获得<color=#037a75>暴走</color>和<color=#037a75>强攻</color>
230	2281031	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon32031.png	冲动本能		感染者获得<color=#37f9ee>闪现</color>和<color=#37f9ee>暴走</color>	感染者获得<color=#037a75>闪现</color>和<color=#037a75>暴走</color>
231	2281032	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon32121.png	层叠穿刺		敌方被寄生后，获得<color=#37f9ee>劣化</color>和<color=#37f9ee>贯穿</color>	敌方被寄生后，获得<color=#037a75>劣化</color>和<color=#037a75>贯穿</color>
232	2281033	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22100.png	污染蔓延		完成寄生后，感染者获得<color=#37f9ee>辐射</color>	完成寄生后，感染者获得<color=#037a75>辐射</color>
233	2281034	1	Assets/Product/Texture/Image/IconAffixUnionKill/UiUnionKillBUFFIcon004.png	梦界终许	Assets/Product/Texture/Image/UiTwoSideTower/UiTwoSideTowerImg22.png	<color=#37f9ee>召唤火炬</color>，不同的火炬将<color=#37f9ee>提供不同的增益</color>	<color=#037a75>召唤火炬</color>，不同的火炬将<color=#037a75>提供不同的增益</color>
234	2281035	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon32031.png	震怒扑杀		火炬将为敌方获得<color=#37f9ee>暴走</color>和<color=#37f9ee>强攻</color>	火炬将为敌方获得<color=#037a75>暴走</color>和<color=#037a75>强攻</color>
235	2281036	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon32061.png	森严不折		火炬将为敌方获得一层<color=#37f9ee>壁垒</color>	火炬将为敌方获得一层<color=#037a75>壁垒</color>
236	2281037	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon33101.png	命途震断		火炬将召唤2个鬼魂枪兵。<color=#37f9ee>每隔15秒出现电锯</color>并攻击玩家，被攻击命中的玩家在15s内<color=#37f9ee>治疗量下降75%</color>	火炬将召唤2个鬼魂枪兵。<color=#037a75>每隔15秒出现电锯</color>并攻击玩家，被攻击命中的玩家在15s内<color=#037a75>治疗量下降75%</color>
237	2281038	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon12101.png	脆弱躯壳		火炬将召唤2个鬼魂电锯。<color=#37f9ee>每隔15秒出现电锯</color>并冲撞玩家，被攻击命中的玩家15s内<color=#37f9ee>易伤35%</color>	火炬将召唤2个鬼魂电锯。<color=#037a75>每隔15秒出现电锯</color>并冲撞玩家，被攻击命中的玩家15s内<color=#037a75>易伤35%</color>
238	2281039	1	Assets/Product/Texture/Image/IconAffixUnionKill/UiUnionKillBUFFIcon026.png	炎柱喷发		火炬存在时，每隔10秒在己方角色脚下<color=#37f9ee>召唤火柱</color>。短暂延迟后火柱喷发并造成伤害	火炬存在时，每隔10秒在己方角色脚下<color=#037a75>召唤火柱</color>。短暂延迟后火柱喷发并造成伤害
239	2281040	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon10042.png	焚烧遗症		火炬存在时，敌方获得<color=#37f9ee>灼烧</color>，命中己方角色后在5s内持续造伤	火炬存在时，敌方获得<color=#037a75>灼烧</color>，命中己方角色后在5s内持续造伤
240	2281041	1	Assets/Product/Texture/Image/IconAffixUnionKill/UiUnionKillBUFFIcon018.png	囚牢陷阱		火炬存在时，每15秒<color=#37f9ee>召唤荆棘</color>攻击己方角色。荆棘将留在场上，受到一定伤害后破坏	火炬存在时，每15秒<color=#037a75>召唤荆棘</color>攻击己方角色。荆棘将留在场上，受到一定伤害后破坏
241	2281042	1	Assets/Product/Texture/Image/IconAffixUnionKill/UiUnionKillBUFFIcon023.png	名曰安魂		火炬存在时，每30秒为己方角色<color=#37f9ee>打上安魂烙印</color>。拥有烙印的玩家<color=#37f9ee>闪避值恢复速度上升</color>，下次受击将直接<color=#37f9ee>受到最大生命值50%的伤害</color>，持续15秒	火炬存在时，每30秒为己方角色<color=#037a75>打上安魂烙印</color>。拥有烙印的玩家<color=#037a75>闪避值恢复速度上升</color>，下次受击将直接<color=#037a75>受到最大生命值50%的伤害</color>，持续15秒
301	2280001	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22041.png	回转必杀		<color=#37f9ee>切换角色</color>后，立即回满<color=#37f9ee>必杀能量</color>	<color=#037a75>切换角色</color>后，立即回满<color=#037a75>必杀能量</color>
302	2280002	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon21151.png	交错突击		<color=#37f9ee>切换角色</color>后，3秒内回复<color=#37f9ee>3组信号球</color>	<color=#037a75>切换角色</color>后，3秒内回复<color=#037a75>3组信号球</color>
303	2280003	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22090.png	超级加倍		释放<color=#37f9ee>必杀</color>后，刷新切换角色的冷却。释放<color=#37f9ee>必杀</color>后，下一个登场的角色<color=#37f9ee>攻击力增加25%</color>，效果可叠加	释放<color=#037a75>必杀</color>后，刷新切换角色的冷却。释放<color=#037a75>必杀</color>后，下一个登场的角色<color=#037a75>攻击力增加25%</color>，效果可叠加
304	2280004	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon33021.png	接力突围		累积<color=#37f9ee>消除6个球</color>，刷新切换角色的冷却时间。累积<color=#37f9ee>消除6个球</color>，下一个登场的角色<color=#37f9ee>额外伤害增加25%</color>，效果可叠加	累积<color=#037a75>消除6个球</color>，刷新切换角色的冷却时间。累积<color=#037a75>消除6个球</color>，下一个登场的角色<color=#037a75>额外伤害增加25%</color>，效果可叠加
305	2280005	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22130.png	天降正义		切换入场后，释放<color=#37f9ee>冲击波</color>对范围内怪物造成<color=#37f9ee>8万真实伤害</color>。<color=#37f9ee>切人冷却</color>下降3秒	切换入场后，释放<color=#037a75>冲击波</color>对范围内怪物造成<color=#037a75>8万真实伤害</color>。<color=#037a75>切人冷却</color>下降3秒
306	2280006	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon12121.png	超我空间		切换入场后，主动进入<color=#37f9ee>超算空间</color>。<color=#37f9ee>切人冷却</color>下降3秒	切换入场后，主动进入<color=#037a75>超算空间</color>。<color=#037a75>切人冷却</color>下降3秒
307	2281024	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon11001.png	集雪散霰		受到怪物攻击时，大幅降低角色<color=#37f9ee>移动速度</color>。<color=#37f9ee>切换角色</color>后清除效果	受到怪物攻击时，大幅降低角色<color=#037a75>移动速度</color>。<color=#037a75>切换角色</color>后清除效果
311	2280007	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon32141.png	核心击破		<color=#37f9ee>3消</color>攻击对护盾造成额外<color=#37f9ee>100%伤害</color>。护盾被击破时产生爆炸，造成<color=#37f9ee>5万范围伤害</color>	<color=#037a75>3消</color>攻击对护盾造成额外<color=#037a75>100%伤害</color>。护盾被击破时产生爆炸，造成<color=#037a75>5万范围伤害</color>
312	2280008	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon21101.png	趁热打铁		<color=#37f9ee>必杀</color>攻击对护盾造成额外<color=#37f9ee>25%伤害</color>。护盾被击破时，主控角色<color=#37f9ee>攻击力增加30%</color>，持续<color=#37f9ee>8秒</color>	<color=#037a75>必杀</color>攻击对护盾造成额外<color=#037a75>25%伤害</color>。护盾被击破时，主控角色<color=#037a75>攻击力增加30%</color>，持续<color=#037a75>8秒</color>
313	2280009	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon12101.png	循序渐进		破除护盾后<color=#37f9ee>10秒</color>内，每次攻击，怪物将掉落<color=#37f9ee>1个信号球</color>	破除护盾后<color=#037a75>10秒</color>内，每次攻击，怪物将掉落<color=#037a75>1个信号球</color>
314	2280010	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon21111.png	一鼓作气		破除护盾后，怪物立即掉落<color=#37f9ee>3组信号球</color>	破除护盾后，怪物立即掉落<color=#037a75>3组信号球</color>
315	2280011	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22021.png	万物皆准		击破护盾后<color=#37f9ee>10秒</color>内，<color=#37f9ee>任意消除</color>都会被视为3消	击破护盾后<color=#037a75>10秒</color>内，<color=#037a75>任意消除</color>都会被视为3消
316	2280012	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon21071.png	以战养战		攻击护盾可额外回复<color=#37f9ee>必杀能量</color>	攻击护盾可额外回复<color=#037a75>必杀能量</color>
317	2281024	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon11001.png	磐峙斧礴		怪物拥有<color=#37f9ee>壁垒</color>效果，周期性获得护盾。击破护盾后移除壁垒效果，并降低怪物<color=#37f9ee>30%抗性</color>	怪物拥有<color=#037a75>壁垒</color>效果，周期性获得护盾。击破护盾后移除壁垒效果，并降低怪物<color=#037a75>30%抗性</color>
318	2280013	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon13031.png	一触即发		<color=#37f9ee>三消</color>时主动进入未冷却的超算空间。三消后减少超算空间<color=#37f9ee>10%剩余冷却时间</color>	<color=#037a75>三消</color>时主动进入未冷却的超算空间。三消后减少超算空间<color=#037a75>10%剩余冷却时间</color>
319	2280014	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22011.png	一击即胜		<color=#37f9ee>释放必杀</color>后，主动进入未冷却的超算空间。释放必杀后，减少超算空间<color=#37f9ee>35%剩余冷却时间</color>	<color=#037a75>释放必杀</color>后，主动进入未冷却的超算空间。释放必杀后，减少超算空间<color=#037a75>35%剩余冷却时间</color>
320	2280015	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22021.png	风驰电逝		<color=#37f9ee>任意消除</color>都会被视为三消，<color=#37f9ee>闪避值</color>回复速度加快	<color=#037a75>任意消除</color>都会被视为三消，<color=#037a75>闪避值</color>回复速度加快
321	2280016	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon21071.png	蹑景追风		<color=#37f9ee>必杀能量</color>获取效率加倍，<color=#37f9ee>闪避值</color>回复速度加快	<color=#037a75>必杀能量</color>获取效率加倍，<color=#037a75>闪避值</color>回复速度加快
322	2280017	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon32101.png	回能加速		超算空间内，每次消除信号球后<color=#37f9ee>提升角色5%攻击</color>，效果可叠加	超算空间内，每次消除信号球后<color=#037a75>提升角色5%攻击</color>，效果可叠加
323	2280018	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon32111.png	超速霸体		超算空间内释放必杀后<color=#37f9ee>提升角色15%攻击</color>，效果可叠加。超算空间结束后获得<color=#37f9ee>5秒霸体</color>	超算空间内释放必杀后<color=#037a75>提升角色15%攻击</color>，效果可叠加。超算空间结束后获得<color=#037a75>5秒霸体</color>
324	2280019	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon21111.png	涓滴微利		击杀怪物后立即进入超算空间。进入超算空间时<color=#37f9ee>回复三组球</color>，冷却时间<color=#37f9ee>5秒</color>	击杀怪物后立即进入超算空间。进入超算空间时<color=#037a75>回复三组球</color>，冷却时间<color=#037a75>5秒</color>
325	2280020	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon32131.png	丘山大功		击杀怪物后立即进入超算空间。进入超算空间时<color=#37f9ee>回满必杀技能量</color>，冷却时间<color=#37f9ee>5秒</color>	击杀怪物后立即进入超算空间。进入超算空间时<color=#037a75>回满必杀技能量</color>，冷却时间<color=#037a75>5秒</color>
326	2281024	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon32031.png	穿笼剪羽		怪物获得<color=#37f9ee>暴走</color>，攻击欲望提升，每隔一段时间闪现接近角色。进入超算空间时，<color=#37f9ee>解除暴走状态10秒</color>	怪物获得<color=#037a75>暴走</color>，攻击欲望提升，每隔一段时间闪现接近角色。进入超算空间时，<color=#037a75>解除暴走状态10秒</color>
327	2280021	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon12101.png	滴水穿石		<color=#37f9ee>击杀子体</color>对母体造成母体最大生命值的<color=#37f9ee>20%真实伤害</color>	<color=#037a75>击杀子体</color>对母体造成母体最大生命值的<color=#037a75>20%真实伤害</color>
328	2280022	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22011.png	且入洞观		击杀怪物时，获得<color=#37f9ee>10秒强化效果</color>。强化状态下，<color=#37f9ee>释放必杀</color>主动进入超算空间。强化状态下，<color=#37f9ee>增加20%额外伤害</color>	击杀怪物时，获得<color=#037a75>10秒强化效果</color>。强化状态下，<color=#037a75>释放必杀</color>主动进入超算空间。强化状态下，<color=#037a75>增加20%额外伤害</color>
329	2280023	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon13001.png	骇然轰炸		<color=#37f9ee>子体死亡</color>时产生爆炸造成范围<color=#37f9ee>5万真实伤害</color>	<color=#037a75>子体死亡</color>时产生爆炸造成范围<color=#037a75>5万真实伤害</color>
330	2280024	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon21071.png	且视电掣		击杀怪物时，获得<color=#37f9ee>10秒强化效果</color>。强化状态下，持续<color=#37f9ee>回复必杀能量</color>。强化状态下，<color=#37f9ee>增加20%额外伤害</color>	击杀怪物时，获得<color=#037a75>10秒强化效果</color>。强化状态下，持续<color=#037a75>回复必杀能量</color>。强化状态下，<color=#037a75>增加20%额外伤害</color>
331	2280025	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22050.png	借力打力		对母体造成的伤害会溅射到子体，对子体造成<color=#37f9ee>30%真实伤害</color>	对母体造成的伤害会溅射到子体，对子体造成<color=#037a75>30%真实伤害</color>
332	2280026	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22021.png	且准消亡		击杀怪物时，获得<color=#37f9ee>10秒</color>强化效果。强化状态下，<color=#37f9ee>任意消除</color>都会被视为三消。强化状态下，<color=#37f9ee>增加20%额外伤害</color>	击杀怪物时，获得<color=#037a75>10秒</color>强化效果。强化状态下，<color=#037a75>任意消除</color>都会被视为三消。强化状态下，<color=#037a75>增加20%额外伤害</color>
333	2280027	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon10021.png	回溯抵抗		每个子体为母体附加的<color=#37f9ee>复苏效果降低50%</color>。子体<color=#37f9ee>受到的伤害增加50%</color>	每个子体为母体附加的<color=#037a75>复苏效果降低50%</color>。子体<color=#037a75>受到的伤害增加50%</color>
334	2280028	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22130.png	且听潮鸣		击杀怪物时，获得<color=#37f9ee>10秒</color>强化效果。强化状态下，切换角色释放<color=#37f9ee>冲击波</color>，<color=#37f9ee>切人冷却</color>大幅降低	击杀怪物时，获得<color=#037a75>10秒</color>强化效果。强化状态下，切换角色释放<color=#037a75>冲击波</color>，<color=#037a75>切人冷却</color>大幅降低
335	2281024	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon21131.png	游鸟横镰		场上存在<color=#37f9ee>母体怪物</color>，每隔<color=#37f9ee>6秒</color>召唤1个<color=#37f9ee>子体怪物</color>，上限3个。场上每个子体为母体增加一层<color=#37f9ee>复苏</color>	场上存在<color=#037a75>母体怪物</color>，每隔<color=#037a75>6秒</color>召唤1个<color=#037a75>子体怪物</color>，上限3个。场上每个子体为母体增加一层<color=#037a75>复苏</color>
336	2280029	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon32151.png	暗爆明伤		能源核心超频所需充能层数减少到2层，每层提升的<color=#37f9ee>角色攻击力提高至10%</color>。强化状态下，进入超算空间，以玩家为中心生成一次暗爆，造成范围内<color=#37f9ee>20W真实伤害</color>	能源核心超频所需充能层数减少到2层，每层提升的<color=#037a75>角色攻击力提高至10%</color>。强化状态下，进入超算空间，以玩家为中心生成一次暗爆，造成范围内<color=#037a75>20W真实伤害</color>
337	2280030	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22021.png	允诺施行		强化状态下，<color=#37f9ee>任意消除</color>都会被视为三消，<color=#37f9ee>三消伤害提高100%</color>	强化状态下，<color=#037a75>任意消除</color>都会被视为三消，<color=#037a75>三消伤害提高100%</color>
338	2280031	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon21071.png	协理回复		能源核心每次充能，主控角色<color=#37f9ee>回满必杀能量</color>。强化状态下<color=#37f9ee>持续回复必杀能量</color>，必杀伤害<color=#37f9ee>提高50%</color>	能源核心每次充能，主控角色<color=#037a75>回满必杀能量</color>。强化状态下<color=#037a75>持续回复必杀能量</color>，必杀伤害<color=#037a75>提高50%</color>
339	2280032	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon33281.png	不误磨刀		强化状态下，必杀伤害<color=#37f9ee>提高50%</color>，释放必杀后返还<color=#37f9ee>50%必杀能量</color>	强化状态下，必杀伤害<color=#037a75>提高50%</color>，释放必杀后返还<color=#037a75>50%必杀能量</color>
340	2280033	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon13021.png	无穷引力		强化状态下，三消后，以角色为中心生成<color=#37f9ee>黑洞</color>持续<color=#37f9ee>5秒</color>吸引怪物，并降低怪物<color=#37f9ee>15%抗性</color>，冷却时间<color=#37f9ee>8秒</color>	强化状态下，三消后，以角色为中心生成<color=#037a75>黑洞</color>持续<color=#037a75>5秒</color>吸引怪物，并降低怪物<color=#037a75>15%抗性</color>，冷却时间<color=#037a75>8秒</color>
341	2280034	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon10001.png	一雷二闪		强化状态下，全角色获得<color=#37f9ee>30%额外伤害加成</color>，并且闪避<color=#37f9ee>不会消耗闪避值</color>	强化状态下，全角色获得<color=#037a75>30%额外伤害加成</color>，并且闪避<color=#037a75>不会消耗闪避值</color>
342	2280035	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon13031.png	不破消解		强化状态下，<color=#37f9ee>三消</color>时主动进入超算空间。超算空间冷却<color=#37f9ee>减少5秒</color>	强化状态下，<color=#037a75>三消</color>时主动进入超算空间。超算空间冷却<color=#037a75>减少5秒</color>
343	2280036	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22011.png	不破击杀		强化状态下，<color=#37f9ee>释放必杀</color>后，主动进入超算空间。超算空间冷却<color=#37f9ee>减少5秒</color>	强化状态下，<color=#037a75>释放必杀</color>后，主动进入超算空间。超算空间冷却<color=#037a75>减少5秒</color>
344	2281024	1	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon33111.png	攀黎越髓		关卡拥有<color=#37f9ee>能源核心</color>。<color=#37f9ee>击杀怪物</color>会为能源核心充能，每层充能<color=#37f9ee>提升角色6%攻击力</color>。4层充能后能源核心<color=#37f9ee>超频</color>，全角色<color=#37f9ee>获得强化状态</color>	关卡拥有<color=#037a75>能源核心</color>。<color=#037a75>击杀怪物</color>会为能源核心充能，每层充能<color=#037a75>提升角色6%攻击力</color>。4层充能后能源核心<color=#037a75>超频</color>，全角色<color=#037a75>获得强化状态</color>
