Id	SourceGroupId	Type	Priority	Title	Desc	Icon	PreTaskId	ActivateCondition	Condition	Result	DropId	RewardId	SkipId	StartTime	EndTime	Suffix	ShowAfterTaskId	AchvType	GroupId	ShowAfterGroup	GroupTheme	ShowType	ShowCondition
40739		28	6100	齐心协力 (5)	首通拟真围剿关卡12次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40739]	12		40739	15001			历程							
40740		28	6000	支援 IMBA (1)	维系者行动开启1次支援箱	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40740]	1		40740	11737			历程							
40741		28	5900	支援 IMBA (2)	维系者行动开启3次支援箱	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40741]	3		40741	11737			历程							
40742		28	5800	支援 IMBA (3)	维系者行动开启6次支援箱	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40742]	6		40742	11737			历程							
40743		28	5700	维系行动 (1)	完成维系者行动1次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40743]	1		40743	11737			历程							
40744		28	5600	维系行动 (2)	完成维系者行动2次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40744]	2		40744	11737			历程							
40745		28	5500	锤炼之门 (1)	完成指导任务1次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40745]	1		40745				历程							
40746		28	5400	锤炼之门 (2)	完成指导任务3次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40746]	3		40746				历程							
40747		28	5300	锤炼之门 (3)	完成指导任务6次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40747]	6		40747				历程							
40748		28	5200	锤炼之门 (4)	完成指导任务12次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40748]	12		40748				历程							
40749		28	5100	锤炼之门 (5)	完成指导任务18次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40749]	18		40749				历程							
40750		29	10000	新的旅途	通关意识营救战·爱芙	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40750]	1		40750	7601			通关							
40751		29	9900	达摩克利斯之剑	强化到45级的6星武器1个	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40751]	1		40751	152			收集							
40752		29	9800	不二之刃	获得1名SSS成员	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40752]	1		40752	7603			收集							
40753		29	9700	登峰造极	终解1名成员	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40753]	1		40753	7603			收集							
40754		29	9600	光荣之路	通关据点战3-3	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40754]	1		40754	733			通关							
40755		29	9500	幻痛囚笼高级区体验	讨伐值累计100万	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40755]	1000000		40755	3040			历程							
40756		30	10000	多重免疫 (1)	消耗300免疫血清	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40756]	300			40756			每周							
40757		30	9900	多重免疫 (2)	消耗500免疫血清	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40757]	500			40757			每周							
40758		30	9800	势不可挡 (1)	纷争战区首通1次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40758]	1			40758			每周							
40759		30	9700	势不可挡 (2)	纷争战区首通2次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40759]	2			40759			每周							
40760		30	9600	道阻且长 (1)	幻痛囚笼首通3次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40760]	3			40760			每周							
40761		30	9500	道阻且长 (2)	幻痛囚笼首通6次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40761]	6			40761			每周							
40762		30	9400	资源管理	通关10次拟战场域	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40762]	10			40762			每周							
40763		30	9300	联合围剿 (1)	首通拟真围剿关卡2次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40763]	2			40763			每周							
40764		30	9200	联合围剿 (2)	首通拟真围剿关卡3次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40764]	3			40764			每周							
40765		30	9100	GR！维系者	完成维系者行动1次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40765]	1			40765			每周							
40766		30	9000	支援计划 (1)	维系者行动开启1次支援箱	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40766]	1			40766			每周							
40767		30	8900	支援计划 (2)	维系者行动开启2次支援箱	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40767]	2			40767			每周							
40768		30	8800	血清消耗	消耗150免疫血清	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40768]	150			2016			每周							
40769		30	8700	只争朝夕	累计登录3天	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40769]	3			40769			每周							
40770		30	8600	无冬无夏	累计登录5天	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40770]	5			40770			每周							
40771		30	10000	多重免疫 (1)	消耗300免疫血清	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40771]	300			40771			每周							
40772		30	9900	势不可挡 (1)	纷争战区首通2次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40772]	2			40772			每周							
40773		30	9800	道阻且长 (1)	幻痛囚笼首通3次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40773]	3			40773			每周							
40774		30	9700	支援计划 (1)	维系者行动开启1次支援箱	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40774]	1			40774			每周							
40775		30	9600	联合围剿 (1)	首通拟真围剿关卡2次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40775]	2			40775			每周							
40776		30	9500	只争朝夕	累计登录3天	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40776]	3			40776			每周							
40777		30	9400	GR！维系者	完成维系者行动1次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40777]	1			40777			每周							
40778		28	11000	不懂就问	在指导频道聊天1次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[40778]	1		40800	40778			每周							
40601		31	10000	第一区域	通关无名的记录01	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40601]	1		400799				通关			1				
40602		31	9900	第一区域	破译进度达到20%	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40602]	20		400700				通关			1				
40603		31	9800	第一区域	破译进度达到40%	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40603]	40		400701				通关			1				
40604		31	9700	第一区域	破译进度达到60%	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40604]	60		400702				通关			1				
40605		31	9600	第一区域	破译进度达到80%	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40605]	80		400703				通关			1				
40606		31	9500	第一区域	破译进度达到100%	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40606]	100		400704				通关			1				
40611		31	9400	第二区域	通关无名的记录02	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40611]	1		400799				通关			2				
40612		31	9300	第二区域	破译进度达到20%	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40612]	20		400700				通关			2				
40613		31	9200	第二区域	破译进度达到40%	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40613]	40		400701				通关			2				
40614		31	9100	第二区域	破译进度达到60%	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40614]	60		400702				通关			2				
40615		31	9000	第二区域	破译进度达到80%	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40615]	80		400703				通关			2				
40616		31	8900	第二区域	破译进度达到100%	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40616]	100		400704				通关			2				
40621		31	8800	第三区域	通关无名的记录03	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40621]	1		400799				通关			3				
40622		31	8700	第三区域	破译进度达到20%	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40622]	20		400700				通关			3				
40623		31	8600	第三区域	破译进度达到40%	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40623]	40		400701				通关			3				
40624		31	8500	第三区域	破译进度达到60%	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40624]	60		400702				通关			3				
40625		31	8400	第三区域	破译进度达到80%	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40625]	80		400703				通关			3				
40626		31	8300	第三区域	破译进度达到100%	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40626]	100		400704				通关			3				
40631		31	8200	第四区域	通关无名的记录04	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40631]	1		400799				通关			4				
40632		31	8100	第四区域	破译进度达到20%	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40632]	20		400700				通关			4				
40633		31	8000	第四区域	破译进度达到40%	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40633]	40		400701				通关			4				
40634		31	7900	第四区域	破译进度达到60%	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40634]	60		400702				通关			4				
40635		31	7800	第四区域	破译进度达到80%	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40635]	80		400703				通关			4				
40636		31	7700	第四区域	破译进度达到100%	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40636]	100		400704				通关			4				
40641		31	7600	复刷区域	苍白荒渊记录达到1星	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40641]	1		400705				通关			5				
40642		31	7500	复刷区域	苍白荒渊记录达到2星	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40642]	2		400706				通关			5				
40643		31	7400	复刷区域	苍白荒渊记录达到3星	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40643]	3		400707				通关			5				
40644		31	7300	复刷区域	苍白荒渊记录达到4星	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40644]	4		400708				通关			5				
40645		31	7200	复刷区域	战争轮回记录达到1星	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40645]	1		400709				通关			5				
40646		31	7100	复刷区域	战争轮回记录达到2星	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40646]	2		400710				通关			5				
40647		31	7000	复刷区域	战争轮回记录达到3星	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40647]	3		400711				通关			5				
40648		31	6900	复刷区域	战争轮回记录达到4星	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40648]	4		400712				通关			5				
40649		31	6800	复刷区域	鲜血与花记录达到1星	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40649]	1		400713				通关			5				
40650		31	6700	复刷区域	鲜血与花记录达到2星	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40650]	2		400714				通关			5				
40651		31	6600	复刷区域	鲜血与花记录达到3星	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40651]	3		400715				通关			5				
40652		31	6500	复刷区域	鲜血与花记录达到4星	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40652]	4		400716				通关			5				
40653		31	6400	复刷区域	世界崩塌记录达到1星	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40653]	1		400717				通关			5				
40654		31	6300	复刷区域	世界崩塌记录达到2星	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40654]	2		400718				通关			5				
40655		31	6200	复刷区域	世界崩塌记录达到3星	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40655]	3		400719				通关			5				
40656		31	6100	复刷区域	世界崩塌记录达到4星	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40656]	4		400720				通关			5				
40661		31	6000	拯救	所有破译完成后，请作出你的选择！	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[40661]	1		400798				通关			6				
40801		6	10000	每天参与	每日-完成1局翻点拼斗乐	Assets/Product/Texture/Image/UiFubenPokerGuessing/UiFubenPokerGuessingtask.png			[40801]	1		40805				每日							
40802		6	9900	再来再战	每日-连胜次数达到1	Assets/Product/Texture/Image/UiFubenPokerGuessing/UiFubenPokerGuessingtask.png			[40802]	1		40806				每日							
40803		6	9800	是我赢了	每日-连胜次数达到2	Assets/Product/Texture/Image/UiFubenPokerGuessing/UiFubenPokerGuessingtask.png			[40803]	2		40807				每日							
40804		6	9700	势头正热	每日-连胜次数达到4	Assets/Product/Texture/Image/UiFubenPokerGuessing/UiFubenPokerGuessingtask.png			[40804]	4		40808				每日							
40805		6	9600	连斗连胜！	每日-连胜次数达到6	Assets/Product/Texture/Image/UiFubenPokerGuessing/UiFubenPokerGuessingtask.png			[40805]	6		40809				每日							
40806		6	9500	库罗罗的凝视	活动期间内连胜次数达到10	Assets/Product/Texture/Image/UiFubenPokerGuessing/UiFubenPokerGuessingtask.png			[40806]	10		40810				活动							
40807		6	10000	夕夜共语	每日-完成1局夕语论星	Assets/Product/Texture/Image/UiFubenPokerGuessing/UiFubenPokerGuessingtask1.png			[40807]	1		601001				每日							
40808		6	9900	星海往复	每日-完成3局夕语论星	Assets/Product/Texture/Image/UiFubenPokerGuessing/UiFubenPokerGuessingtask1.png			[40808]	3		601002				每日							
40809		6	9800	连捷之夜	每日-连赢次数达到3次	Assets/Product/Texture/Image/UiFubenPokerGuessing/UiFubenPokerGuessingtask1.png			[40809]	3		601003				每日							
40810		6	9700	巧七传意	解锁任意5个角色的剧情	Assets/Product/Texture/Image/UiFubenPokerGuessing/UiFubenPokerGuessingtask1.png			[40810]	5		601004				每日							
40811		6	9600	兰夜通心	解锁任意10个角色的剧情	Assets/Product/Texture/Image/UiFubenPokerGuessing/UiFubenPokerGuessingtask1.png			[40811]	10		601005				每日							
40812		6	9500	星桥同渡	解锁任意15个角色的剧情	Assets/Product/Texture/Image/UiFubenPokerGuessing/UiFubenPokerGuessingtask1.png			[40812]	15		601006				活动							
40813	9	6	10000	游辰牵星-每日  (1)	完成1局游辰牵星	Assets/Product/Texture/Image/UiFubenPokerGuessing/UiFubenPokerGuessing3task.png			[40813]	1		61500				每日							
40814	9	6	9900	游辰牵星-每日  (2)	完成3局游辰牵星	Assets/Product/Texture/Image/UiFubenPokerGuessing/UiFubenPokerGuessing3task.png			[40814]	3		61501				每日							
40815	9	6	9800	游辰牵星-每日  (3)	连赢次数达到3次	Assets/Product/Texture/Image/UiFubenPokerGuessing/UiFubenPokerGuessing3task.png			[40815]	3		61502				每日							
40816	9	6	9700	兰夜记忆  (1)	解锁任意5个角色的剧情	Assets/Product/Texture/Image/UiFubenPokerGuessing/UiFubenPokerGuessing3task.png			[40816]	5		61503				活动							
40817	9	6	9600	兰夜记忆  (2)	解锁任意10个角色的剧情	Assets/Product/Texture/Image/UiFubenPokerGuessing/UiFubenPokerGuessing3task.png			[40817]	10		61504				活动							
40818	9	6	9500	兰夜记忆  (3)	解锁任意15个角色的剧情	Assets/Product/Texture/Image/UiFubenPokerGuessing/UiFubenPokerGuessing3task.png			[40818]	15		61505				活动							
40819	21507	48	10000	鹊巧祈星-每日  (1)	完成1局鹊巧祈星	Assets/Product/Texture/Image/UiFubenPokerGuessing/UiFubenPokerGuessing4task.png			[40819]	1		64200				每日							
40820	21507	48	9900	鹊巧祈星-每日  (2)	完成3局鹊巧祈星	Assets/Product/Texture/Image/UiFubenPokerGuessing/UiFubenPokerGuessing4task.png			[40820]	3		64201				每日							
40821	21507	48	9800	鹊巧祈星-每日  (3)	连赢次数达到3次	Assets/Product/Texture/Image/UiFubenPokerGuessing/UiFubenPokerGuessing4task.png			[40821]	3		64202				每日							
40822	21507	50	9700	巧夕印迹  (1)	解锁任意5个角色的剧情	Assets/Product/Texture/Image/UiFubenPokerGuessing/UiFubenPokerGuessing4task.png			[40822]	5		64203				活动							
40823	21507	50	9600	巧夕印迹  (2)	解锁任意10个角色的剧情	Assets/Product/Texture/Image/UiFubenPokerGuessing/UiFubenPokerGuessing4task.png			[40823]	10		64204				活动							
40824	21507	50	9500	巧夕印迹  (3)	解锁任意15个角色的剧情	Assets/Product/Texture/Image/UiFubenPokerGuessing/UiFubenPokerGuessing4task.png			[40824]	15		64205				活动							
40825	32009	11	10000	循忆罗曼史  (1)	解锁任意5个角色的剧情				[40825]	5		65461				活动							
40826	32009	11	9900	循忆罗曼史  (2)	解锁任意10个角色的剧情				[40826]	10		65462				活动							
40827	32009	11	9800	循忆罗曼史  (3)	解锁任意15个角色的剧情				[40827]	15		65463				活动							
40828	32009	11	9700	循忆罗曼史  (4)	解锁任意20个角色的剧情				[40828]	20		65464				活动							
40829	32009	11	9600	曲终奏雅  (1)	取得恋谱绘奏对局1的胜利				[40829]	1		65465				活动							
40830	32009	11	9500	曲终奏雅  (2)	取得恋谱绘奏对局3的胜利				[40830]	1		65466				活动							
40831	32009	11	9400	曲终奏雅  (3)	取得恋谱绘奏对局5的胜利				[40831]	1		65467				活动							
40832	32009	11	9300	曲终奏雅  (4)	取得恋谱绘奏对局7的胜利				[40832]	1		65468				活动							
40833	32009	11	9200	荣耀零封	对局胜利时，对手得分为0				[40833]	1		65469				活动							
40834	32009	11	9100	逮到你了	使用皇冠5击败对手的红桃A				[40834]	1		65470				活动							
40835	37007	11	10000	遥以心照（1）	解锁任意5个角色的剧情				[40835]	5		66957				活动							
40836	37007	11	9900	遥以心照（2）	解锁任意10个角色的剧情				[40836]	10		66958				活动							
40837	37007	11	9800	遥以心照（3）	解锁任意15个角色的剧情				[40837]	15		66959				活动							
40838	37007	11	9700	遥以心照（4）	解锁任意20个角色的剧情				[40838]	20		66960				活动							
40839	37007	11	9600	燕约莺期 （1）	取得摘星叙语对局1的胜利				[40839]	1		66961				活动							
40840	37007	11	9500	燕约莺期（2）	取得摘星叙语对局3的胜利				[40840]	1		66962				活动							
40841	37007	11	9400	燕约莺期 （3）	取得摘星叙语对局5的胜利				[40841]	1		66963				活动							
40842	37007	11	9300	燕约莺期 （4）	取得摘星叙语对局7的胜利				[40842]	1		66964				活动							
40843	37007	11	9200	镜圆璧合	对局胜利时，得分高出对手6分				[40843]	1		66965				活动							
40844	37007	11	9100	春花秋月夜	对局胜利时，得分到达12分				[40844]	1		66966				活动							
40845	41009	11	10000	标准捕捉	解锁任意2个角色的剧情				[40845]	2		67476				活动							
40846	41009	11	9900	广角视觉	解锁任意4个角色的剧情				[40846]	4		67477				活动							
40847	41009	11	9800	全景收录	解锁任意6个角色的剧情				[40847]	6		67478				活动							
40848	41009	11	9700	一手胜利	取得瞬时恋语对局1的胜利				[40848]	1		67479				活动							
40849	41009	11	9600	幸运加倍	取得瞬时恋语对局3的胜利				[40849]	1		67480				活动							
40850	41009	11	9500	致胜终局	取得瞬时恋语对局5的胜利				[40850]	1		67481				活动							
40851	41009	11	9400	爆破爱好者	使用1次炸弹A				[40851]	1		67482				活动							
40852	41009	11	9300	翻转戏法	使用1次反击4				[40852]	1		67483				活动							
70001		41	10000	追击玩法单局奖励任务	无描述	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[70001]	1		404006				通关							
70002		41	9999	追击玩法单局奖励任务	无描述	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[70002]	1		404006				通关							
70003		41	9998	追击玩法单局奖励任务	无描述	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[70003]	1		404006				通关							
70004		41	9997	追击玩法单局奖励任务	无描述	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[70004]	1		404006				通关							
70005		41	9996	追击玩法单局奖励任务	无描述	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[70005]	1		404006				通关							
70006		41	9995	追击玩法单局奖励任务	无描述	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[70006]	1		404006				通关							
70007		41	9994	追击玩法单局奖励任务	无描述	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[70007]	1		404006				通关							
70008		41	9993	追击玩法单局奖励任务	无描述	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[70008]	1		404006				通关							
70009		41	9992	追击玩法单局奖励任务	无描述	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[70009]	1		404006				通关							
70010		41	9991	追击玩法单局奖励任务	无描述	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[70010]	1		404006				通关							
70011		41	9990	追击玩法单局奖励任务	无描述	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[70011]	1		404006				通关							
70012		41	9989	追击玩法单局奖励任务	无描述	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[70012]	1		404006				通关							
70013		41	9988	追击玩法单局奖励任务	无描述	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[70013]	1		404006				通关							
70014		41	9987	追击玩法单局奖励任务	无描述	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[70014]	1		404006				通关							
70015		41	9986	追击玩法单局奖励任务	无描述	Assets/Product/Texture/Image/UiFubenNier/UiNierRenwuTitleBg.png			[70015]	1		404006				通关							
71001		43	10000	抑制拟算 (1)	每日首次进入抑制拟算玩法	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[71001]	1		405074				通关							
71002		43	9999	抑制拟算 (2)	通关抑制拟算挑战模式关卡1次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[71002]	1		405075				通关							
71003		43	9998	抑制拟算 (3)	通关抑制拟算挑战模式关卡2次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[71003]	2		405076				通关							
71004		43	9997	抑制拟算 (4)	通关抑制拟算挑战模式关卡3次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[71004]	3		405077				通关							
73001		6	10000	改造关卡	无描述				[73001]	1		12668				收集							
73002		6	9990	改造关卡	无描述				[73002]	1		12669				收集							
73003		6	9980	改造关卡	无描述				[73003]	1		12670				收集							
73004		6	9970	改造关卡	无描述				[73004]	1		12671				收集							
73005		6	9960	改造关卡	无描述				[73005]	1		12672				收集							
73006		6	9950	改造关卡	无描述				[73006]	1		12673				收集							
73007		6	9940	改造关卡	无描述				[73007]	1		12674				收集							
73008		6	9930	改造关卡	无描述				[73008]	1		12675				收集							
73009		6	9920	改造关卡	无描述				[73009]	1		12676				收集							
73010		6	9910	改造关卡	无描述				[73010]	1		12677				收集							
73011		6	9900	改造关卡	无描述				[73011]	1		12678				收集							
73012		6	9890	改造关卡	无描述				[73012]	1		12679				收集							
73013		6	9880	改造关卡	无描述				[73013]	1		12680				收集							
73014		6	9870	改造关卡	无描述				[73014]	1		12681				收集							
73015		6	9860	改造关卡	无描述				[73015]	1		12682				收集							
73016		6	9850	改造关卡	无描述				[73016]	1		12683				收集							
73017		6	9840	改造关卡	无描述				[73017]	1		510017				收集							
73018		6	9830	改造关卡	无描述				[73018]	1		510018				收集							
73019		6	9820	改造关卡	无描述				[73019]	1		510019				收集							
73020		6	9810	改造关卡	无描述				[73020]	1		510020				收集							
73021		6	9800	改造关卡	无描述				[73021]	1		510021				收集							
73022		6	9790	改造关卡	无描述				[73022]	1		510022				收集							
73023		6	9780	改造关卡	无描述				[73023]	1		510023				收集							
74001		11	13	秘境踏破之人 (1)	通关关卡 Ep.1-4	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[74001]	1		74111				通关							
74002		11	12	秘境踏破之人 (2)	通关关卡 Ep.1-8	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[74002]	1		74112				通关							
74003		11	11	秘境踏破之人 (3)	通关关卡 Ep.2-4	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[74003]	1		74113				通关							
74004		11	10	秘境踏破之人 (4)	通关关卡 Ep.2-8	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[74004]	1		74114				通关							
74005		11	9	秘境踏破之人 (5)	通关关卡 Ep.3-4	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[74005]	1		74115				通关							
74006		11	8	秘境踏破之人 (6)	通关关卡 Ep.3-8	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[74006]	1		74116				通关							
74007		11	7	秘境踏破之人 (7)	通关关卡 Ep.4-4	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[74007]	1		74117				通关							
74008		11	6	秘境踏破之人 (8)	通关关卡 Ep.4-8	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[74008]	1		74118				通关							
74009		11	5	秘境踏破之人 (9)	在【运筹帷幄】中累计取得 24 星	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[74009]	24		74119				收集							
74010		11	4	秘境踏破之人 (10)	在【敌影重重】中累计取得 24 星	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[74010]	24		74120				收集							
74011		11	3	秘境踏破之人 (11)	在【机关变幻】中累计取得 24 星	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[74011]	24		74121				收集							
74012		11	2	秘境踏破之人 (12)	在【间隙穿梭】中累计取得 24 星	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[74012]	24		74122				收集							
74013		11	1	秘境踏破之人	累计取得所有章节的全部星星	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[74013]	96		74123				收集							
74101		11	16	折桂之人	通关关卡 Ep.1-5	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[74101]	1		74211				通关							
74102		11	15	折桂之人	通关关卡 Ep.1-10	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[74102]	1		74212				通关							
74103		11	14	折桂之人	通关关卡 Ep.2-5	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[74103]	1		74213				通关							
74104		11	13	折桂之人	通关关卡 Ep.2-10	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[74104]	1		74214				通关							
74105		11	12	折桂之人	通关关卡 Ep.3-5	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[74105]	1		74215				通关							
74106		11	11	折桂之人	通关关卡 Ep.3-10	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[74106]	1		74216				通关							
74107		11	10	折桂之人	通关关卡 Ep.4-5	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[74107]	1		74217				通关							
74108		11	9	折桂之人	通关关卡 Ep.4-10	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[74108]	1		74218				通关							
74109		11	8	折桂之人	通关关卡 Ep.5-5	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[74109]	1		74219				通关							
74110		11	7	折桂之人	通关关卡 Ep.5-10	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[74110]	1		74220				通关							
74111		11	6	折桂之人	在【温故知新】中累计获得 30 星	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[74111]	30		74221				收集							
74112		11	5	折桂之人	在【必要牺牲】中累计获得 30 星	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[74112]	30		74222				收集							
74113		11	4	折桂之人	在【此路不通】中累计获得 30 星	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png			[74113]	30		74223				收集							
