Id	StageId	Title	WebUrl	Icon	TeachIcon	HeadLine	Description
1541003	30030301	虚像艺术	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Luolan01.png	Assets/Product/Texture/Image/IconGuide/GuideR2Luolan.png	{1: '虚像艺术 — <color=#0d70bc>触发有效连段</color>'}	{1: '普攻连段伤害比率调整，触发<color=#D91414>有效连段</color>后，根据连段类型获得<color=#D91414>虚赝值</color>。拥有一定的<color=#D91414>虚赝值</color>时，激活红黄蓝信号球按钮。释放红黄蓝信号球的技能1段或2段，都会消耗<color=#D91414>虚赝值</color>并转化为能量。普攻与信号球技能的连段说明，可在对应的描述页面查看。<color=#D91414>有效连段</color>：造成普攻伤害后，1秒时间内释放的普攻连段。触发超算空间后，下一个释放的信号球技能不消耗<color=#D91414>虚赝值</color>或<color=#D91414>诡术值</color>。普攻无法获得信号球，切换下场时获得<color=#D91414>虚赝值</color>，任何其他方式获得的信号球都会直接转化为<color=#D91414>虚赝值</color>或能量，优先转化为<color=#D91414>虚赝值</color>。'}
1031004	30030301	永昼颂歌	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Lifu01.png	Assets/Product/Texture/Image/IconGuide/GuideR4Lifu.png	{1: '颂歌祷告 — <color=#0d70bc>双击闪避键</color>', 2: '纯挚宣誓 — <color=#0d70bc>颂歌祷告+消除同色3消</color>', 3: '纷乱宣誓 — <color=#0d70bc>颂歌祷告+消除异色3消</color>'}	{1: '普攻与消球可以积攒祷告值。祷告值满时，<color=#D91414>双击</color>或<color=#D91414>长按</color>闪避键可以开启<color=#D91414>颂歌祷告</color>，获得伤害减免，期间可以输入2组信号球。祷告期间输入信号球对祷告进行增幅，提高倍基础倍率。祷告时，每次输入信号球将触发<color=#D91414>祷告涟漪</color>，对敌人造成火属性伤害并禁锢，为友军恢复生命值。<color=#D91414>核心被动-永昼颂歌</color>等级达到22级时，进入祷告状态将获得<color=#D91414>1</color>颗随机信号球，释放宣誓将恢复闪避能量。', 2: '2组信号球同色，将释放<color=#D91414>纯挚宣誓</color>，造成范围火属性伤害。', 3: '2组信号球异色，将释放<color=#D91414>纷乱宣誓</color>，牵引极大范围的敌人并造成火属性伤害，<color=#D91414>对丽芙·极昼造成可闪避的小幅伤害</color>。'}
1531004	30030301	幻乐崩影	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Sailinna01.png	Assets/Product/Texture/Image/IconGuide/GuideR4Sailinna.png	{1: '重奏·回响 — <color=#0d70bc>任意3消+方向键</color>', 2: '重奏·双星 — <color=#0d70bc>消除流星信号球+方向键</color>'}	{1: '赛琳娜·幻奏释放3消时，可在出手后拖动摇杆，召唤一个残影继续释放原有技能，自身转而释放<color=#D91414>重奏·回响</color>，在此期间获得霸体效果。', 2: '赛琳娜·幻奏释放<color=#D91414>流星</color>时，可在出手后拖动摇杆，额外释放一段<color=#D91414>重奏·双星</color>，造成暗属性伤害，同时在原地召唤一个残影。'}
1551003	30030301	踏雪游龙	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Pulao01.png	Assets/Product/Texture/Image/IconGuide/GuideR2Pulao.png	{1: '踏雪游龙 — <color=#0d70bc>空闲状态或技能后摇时+触碰到回旋龙厄</color>', 2: '踏雪游龙 — <color=#0d70bc>点击普通攻击/消除任意信号球</color>', 3: '龙劲连击 — <color=#0d70bc>消除黄色信号球+消除红色信号球</color>'}	{1: '蒲牢·华钟处于空闲状态或技能后摇时触碰到回旋龙厄将捕获并再次投出回旋龙厄造成<color=#D91414>灵刃·御龙掷</color>相同效果。', 2: '普攻或消除信号球都将获得<color=#D91414>龙劲点数</color>。', 3: '蒲牢·华钟红/蓝/黄消球时若撞击到回旋龙厄，将消耗<color=#D91414>龙劲点数</color>释放<color=#D91414>龙劲连击</color>，连续点击普攻键可追加多次连击造成物理伤害。<color=#D91414>龙劲连击</color>与其追加攻击期间蒲牢·华钟获得霸体且自身额外伤害减免提升。'}
1051004	30030301	熔钢之魂	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4R4Yongyechao.png	Assets/Product/Texture/Image/IconGuide/GuideR4Yongyechao.png	{1: '滑行模式 — <color=#0d70bc>长按闪避键/释放量子压缩弹/燃炎轰炸</color>', 2: '“滋滋滋”状态 — <color=#0d70bc>“轰隆隆”状态+使用钢魂连斩+长按普攻</color>', 3: '“哎呀可惜~” — <color=#0d70bc>“滋滋滋”状态+长按普攻并在蓄力至中段时松开</color>', 4: '“简直完美~” — <color=#0d70bc>“滋滋滋”状态+长按普攻并在蓄力至后段时松开</color>', 5: '激燃冲角 — <color=#0d70bc>压力值至少为200点时+“滋滋滋”状态+长按普攻并在蓄力至极限</color>', 6: '蜃楼一闪 — <color=#0d70bc>“滋滋滋”状态+松开普通攻击+成功闪避</color>'}	{1: '七实·遥星之座可在长按闪避或释放<color=#D91414>量子压缩弹</color>/<color=#D91414>燃炎轰炸</color>进入滑行模式，期间可无间隔释放上述技能。', 2: '<color=#D91414>“轰隆隆”状态</color>下，七实·遥星之座获得压力槽。使用<color=#D91414>钢魂连斩</color>命中敌人时，可以通过长按普攻进入<color=#D91414>“滋滋滋”状态</color>，在该状态的不同时间窗口内松开普攻，可触发<color=#D91414>“哎呀可惜~”</color>或<color=#D91414>“简直完美！”</color>。', 3: '<color=#D91414>“哎呀可惜~”</color>释放时积攒压力值必杀能量，期间霸体同时额外伤害减免提高。<color=#D91414>钢魂连斩·一式</color>、<color=#D91414>钢魂连斩·二式</color>、<color=#D91414>钢魂连斩·三式</color>的<color=#D91414>“哎呀可惜~”</color>均造成火属性伤害。', 4: '<color=#D91414>“简直完美~”</color>释放时积攒压力值必杀能量，期间霸体同时额外伤害减免提高。<color=#D91414>钢魂连斩·一式</color>、<color=#D91414>钢魂连斩·二式</color>、<color=#D91414>钢魂连斩·三式</color>的<color=#D91414>“简直完美~”</color>均造成火属性伤害。', 5: '当压力值充足时，长按至极限可消耗所有压力值释放<color=#D91414>激燃冲角</color>，回复必杀能量，造成该段<color=#D91414>钢魂连斩</color><color=#D91414>“简直完美！”</color>伤害倍率并附加所消耗压力值的伤害加成，根据压力值提高基础伤害，结算后记录该次伤害，释放<color=#D91414>万兆创星击</color>时将再次造成记录伤害并清除记录，释放时短暂无敌。', 6: '<color=#D91414>“哎呀可惜~”</color>、<color=#D91414>“简直完美~”</color>开始释放的一段时间带有闪避判定，如果成功闪避，则释放<color=#D91414>蜃楼一闪</color>，造成火属性伤害并获得压力值。'}
1561003	30030301	巡猎指令	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Hakama.png	Assets/Product/Texture/Image/IconGuide/GuideR2Hakama.png	{1: '凛寒 — <color=#0d70bc>长按闪避</color>'}	{1: '长按闪避激活<color=#D91414>凛寒进程</color>，<color=#D91414>凛寒进程</color>蓄力完成时松开闪避释放<color=#D91414>凛寒</color>，造成冰属性伤害。若未蓄满能量松开闪避，则不进行攻击，且<color=#D91414>凛寒进程</color>能量缓慢回落。蓄力过程中受击时，若有足够的闪避值，则会再扣除闪避值并进行闪现。激活<color=#D91414>凛寒进程</color>期间获得霸体同时额外伤害减免提高。'}
1071004	30030301	深空漫步	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Kalienina1.png	Assets/Product/Texture/Image/IconGuide/GuideR4Kalienina.png	{1: '跃升击 — <color=#0d70bc>存在3消+长按普攻</color>', 2: '反重力状态 — <color=#0d70bc>释放跃升击</color>', 3: '辉耀旋击 — <color=#0d70bc>角色在空中+连点普攻</color>', 4: '重力过载 — <color=#0d70bc>角色落地时触发</color>', 5: '动能值 — <color=#0d70bc>释放辉耀旋击/普攻加速时自动累积</color>', 6: '制空回旋 — <color=#0d70bc>反重力状态+点击闪避</color>'}	{1: '当卡列尼娜·辉晓当前信号球（至多8个信号球）中存在至少一组三消球时，可长按普攻进入蓄力状态，持续消耗三消球，每组三消获得反重力能量，最多可消耗两组三消。蓄力期间霸体且无法闪避，同时获得额外伤害减免。随后释放<color=#D91414>跃升击</color>，跃向空中并造成暗属性伤害，并进入反重力状态。当该次蓄力消耗了两组三消时，<color=#D91414>跃升击</color>基础伤害提高。当卡列尼娜·辉晓触发超算空间时，可长按普攻进入蓄力状态，自动消耗超算任意消效果视为一组三消球。', 2: '处于反重力状态时，获得霸体效果和额外伤害减免。', 3: '当卡列尼娜·辉晓在空中时，可连续点击普攻释放<color=#D91414>辉耀旋击</color>造成暗属性伤害，每次普攻将增加滞空时间和旋转速度。', 4: '当卡列尼娜·辉晓从空中落地时触发<color=#D91414>重力过载</color>，获得必杀能量，并造成暗属性伤害；若此时反重力能量充足，卡列尼娜·辉晓将自动扣除部分反重力能量跃升至空中，直到其能量不足无法再次跃升时退出反重力状态。退出反重力状态时将清空反重力能量。', 5: '每次释放<color=#D91414>辉耀旋击</color>及普攻加速将积累动能值。释放<color=#D91414>星碎地平线</color>时，消耗所有动能值，根据动能值提升基础伤害。', 6: '在反重力状态下，可以点击闪避，消耗双倍闪避值释放<color=#D91414>制空回旋</color>，吸附并击飞周围敌人，造成暗属性伤害，并回复反重力能量和必杀能量。若闪避成功，则会释放<color=#D91414>折返斥力</color>，吸附并击飞周围敌人，造成暗属性伤害，额外回复闪避值。'}
1571003	30030301	升华之钥	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Nuoan01.png	Assets/Product/Texture/Image/IconGuide/GuideR2Nuoan.png	{1: '引擎充能 — <color=#0d70bc>任意3消+连点普攻</color>', 2: '极限突破派生 — <color=#0d70bc>连点普攻释放派生</color>', 3: '强袭升华击 — <color=#0d70bc>3挡状态+释放派生</color>'}	{1: '诺安·逆旅释放任意三消后，可以连点普攻为升华引擎充能，停止点击或者超过一定时间会根据不同信号球释放对应的<color=#D91414>极限突破派生</color>，根据当前<color=#D91414>挡位</color>不同分别造成伤害。释放派生时会清空全部<color=#D91414>升华能量</color>，并根据其充能进度强化本次派生的伤害，随后将本次<color=#D91414>升华能量</color>的充能进度转化为<color=#D91414>目标转速</color>。', 2: '下次释放<color=#D91414>极限突破派生</color>时，若当前<color=#D91414>升华能量</color>超过<color=#D91414>目标转速</color>，会提升一级<color=#D91414>挡位</color>，若未超过，则不提升挡位。', 3: '若释放<color=#D91414>极限突破派生</color>时为最大挡位，则改为释放<color=#D91414>强袭升华击</color>，伤害额外加成提升，释放后清空<color=#D91414>目标转速</color>与<color=#D91414>挡位</color>。'}
1041004	30030301	垂灯耀目	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Bianka.png	Assets/Product/Texture/Image/IconGuide/GuideR4Bianka.png	{1: '残光信号球 — <color=#0d70bc>每次入场或进入杖形态时</color>', 2: '超算推演 — <color=#0d70bc>杖形态+长按闪避进入照域</color>', 3: '垂灯耀目 — <color=#0d70bc>照域内消除与残光信号球上下相连且同色的信号球</color>'}	{1: '比安卡·深痕在每次入场或进入<color=#D91414>杖形态</color>时，推演一组<color=#D91414>残光信号球</color>显示于信号球栏上方。', 2: '比安卡·深痕无法通过闪避成功触发超算空间。武器处于<color=#D91414>杖形态</color>时可以通过长按闪避进行<color=#D91414>超算推演</color>，开启<color=#D91414>照域</color>。', 3: '处于<color=#D91414>照域</color>时，点击消除信号球可以一同消除上下相连的同色<color=#D91414>残光信号球</color>，成功时将释放<color=#D91414>垂灯耀目</color>，对范围内目标造成物理伤害。<color=#D91414>照域</color>内，消除信号球及<color=#D91414>残光信号球</color>均可获取<color=#D91414>残光值</color>。'}
1231002	30030301	人形剧场	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Bangbinata.png	Assets/Product/Texture/Image/IconGuide/GuideR2Bangbinata.png	{1: '提线牵丝 — <color=#0d70bc>拥有跃痕值+长按普攻</color>', 2: '独幕跃痕 — <color=#0d70bc>提线牵丝+受击/松开普攻</color>', 3: '轻步行进 — <color=#0d70bc>独幕跃痕+消球</color>', 4: '轻步行进 — <color=#0d70bc>成功闪避+独幕跃痕+消球</color>', 5: '记忆契约 — <color=#0d70bc>独幕跃痕+3消球</color>'}	{1: '当<color=#D91414>跃痕值</color>大于<color=#D91414>0</color>时，可长按普攻进入<color=#D91414>提线牵丝</color>状态，持续释放普通攻击。', 2: '<color=#D91414>提线牵丝</color>状态下受击会消耗所有<color=#D91414>跃痕值</color>，自动闪避攻击并跃起进入<color=#D91414>独幕跃痕</color>状态。<color=#D91414>跃痕值</color>充满后进入<color=#D91414>提线牵丝</color>状态，可主动松开普攻消耗所有<color=#D91414>跃痕值</color>，跃起进入<color=#D91414>独幕跃痕</color>状态，跃起过程具有闪避判定。', 3: '处于<color=#D91414>独幕跃痕</color>状态时，消耗信号球可使出<color=#D91414>轻步行进</color>，造成冰属性伤害，<color=#D91414>轻步行进</color>期间无敌并牵引怪物。', 4: '成功闪避攻击进入<color=#D91414>独幕跃痕</color>状态时，消耗信号球可使出更强力的<color=#D91414>轻步行进</color>，造成冰属性伤害，<color=#D91414>轻步行进</color>期间无敌并牵引怪物。', 5: '处于<color=#D91414>独幕跃痕</color>状态，3消释放<color=#D91414>轻步行进</color>时，获得1层<color=#D91414>记忆契约</color>，将遗忘该3消对应颜色信号球，不再获得该色信号球，同色的信号球均转化成未被遗忘的其他色信号球，上限<color=#D91414>3</color>层。遗忘最后一种颜色信号球，获得<color=#D91414>3</color>层<color=#D91414>记忆契约</color>时，将遗忘剩余的同色信号球且无法获得信号球，释放<color=#D91414>必杀-无线牢笼</color>清空<color=#D91414>记忆契约</color>后返还被遗忘的信号球。每持有<color=#D91414>1</color>层<color=#D91414>记忆契约</color>，<color=#D91414>必杀-无线牢笼</color>的基础伤害提升。'}
1011004	30030301	维度观测者	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Liang.png	Assets/Product/Texture/Image/IconGuide/GuideR4Liang.png	{1: '命运刻录', 2: '现界穿越 — <color=#0d70bc>核心槽充满+长按普通攻击</color>'}	{1: '在<color=#D91414>超维空间</color>外释放的三消信号球，都会被记录，可通过在<color=#D91414>超维空间</color>内使用<color=#D91414>普攻-因果收束</color>重新获取。', 2: '<color=#D91414>超维空间</color>冷却结束时长按使用高能狙击枪轰击前方，造成火属性伤害并展开<color=#D91414>超维空间</color>。'}
1091003	30030301	绚烂即兴秀~	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Aila01.png	Assets/Product/Texture/Image/IconGuide/GuideR3Aila.png	{1: '交汇表达 — <color=#0d70bc>3消球</color>', 2: '混色·概念碰撞 — <color=#0d70bc>主调色与辅助色异色+长按普攻</color>', 3: '纯色·主题强调 — <color=#0d70bc>主调色与辅助色同色+长按普攻</color>', 4: '幻彩笔触 — <color=#0d70bc>作画领域+消除信号球</color>', 5: '溢色挥洒 — <color=#0d70bc>纯色·主题强调/混色·概念碰撞</color>', 6: '艺术感染力 — <color=#0d70bc>受到治疗 </color>'}	{1: '<color=#D91414>主调色</color>默认填充一种信号球颜色。三消时会将与信号球颜色相同的过冷液填充到<color=#D91414>辅助色</color>，最高填充<color=#D91414>1</color>种过冷液，后续填充的过冷液会替换已填充的过冷液。', 2: '连续2次横扫攻击，造成冰属性伤害并获得额外增益效果，释放过程中获得霸体效果。', 3: '向前突进后转身横扫，造成冰属性伤害并获得额外增益效果，释放过程中获得霸体效果。', 4: '乘上光束铳枪朝前方滑行，描绘炫彩轨迹，首次撞击敌方目标时引发爆炸，对范围内的敌人造成冰属性伤害。释放过程中获得伤害减免和霸体效果。', 5: '每次释放<color=#D91414>纯色·主题强调</color>或<color=#D91414>混色·概念碰撞</color>，自身回复<color=#D91414>15</color>点必杀能量，为范围内的友方恢复生命值，储存<color=#D91414>1</color>份与<color=#D91414>主调色</color>同色的<color=#D91414>“备用颜料”</color>，上限<color=#D91414>3</color>份。<color=#D91414>幻彩笔触</color>造成伤害时，消耗一份<color=#D91414>“备用颜料”</color>获得1组与<color=#D91414>“备用颜料”</color>同色的三消。', 6: '受到治疗的友方单位获得冰属性伤害提高的<color=#D91414>极凝霜晶</color>效果。'}
1021005	30030301	无我荒途	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Luxiya.png	Assets/Product/Texture/Image/IconGuide/GuideR5Luxiya.png	{1: '无形互峙', 2: '无妄不斩 — <color=#0d70bc>长按闪避进入影残界境</color>', 3: '无念刹那 — <color=#0d70bc>影残界境+松开闪避按键</color>', 4: '无光值 — <color=#0d70bc>释放信号球技能/刃碎纷缭/无念刹那时自动获取</color>', 5: '不灭殛华 — <color=#0d70bc> 手持大太刀+激活无念架势+长按普攻</color>'}	{1: '<color=#D91414>手持小太刀</color>时，只能使用蓝色信号球技能，普攻仅能获得蓝色信号球且默认靠前排序。<color=#D91414>手持大太刀</color>时，只能使用红色或黄色信号球技能，普攻仅能获得红色或黄色信号球，蓝色信号球将随机转换成红色或黄色信号球。', 2: '长按闪避进入<color=#D91414>影残界境</color>，持续获得<color=#D91414>剑势</color>，期间获得霸体和伤害减免，无法回复闪避值并进入格挡状态。消除信号球可获得<color=#D91414>剑势</color>。', 3: '长按闪避进入<color=#D91414>影残界境</color>后，松开闪避释放强力斩击，造成雷属性伤害，期间获得霸体和伤害减免，无法回复闪避值。<color=#D91414>剑势</color>达到上限释放强力斩击时无敌，清空<color=#D91414>剑势</color>，激活<color=#D91414>无念架势</color>并回复必杀能量。', 4: '每次释放信号球技能、<color=#D91414>刃碎纷缭</color>、<color=#D91414>无念刹那</color>，可获得<color=#D91414>无光值</color>。释放<color=#D91414>不灭殛华</color>将消耗所有<color=#D91414>无光值</color>，根据<color=#D91414>无光值</color>提升<color=#D91414>不灭殛华</color>的<color=#D91414>振雷斩</color>基础伤害。', 5: '<color=#D91414>手持大太刀</color>并已激活<color=#D91414>无念架势</color>时，可长按普攻发出<color=#D91414>殛跃挑击</color>并跃起，于高空中进行<color=#D91414>振雷斩</color>，造成雷属性伤害，<color=#D91414>不灭殛华</color>期间无敌且无法释放<color=#D91414>必杀-囚影·浮世业火</color>。'}
1241002	30030301	绫罗曼舞	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Hanying.png	Assets/Product/Texture/Image/IconGuide/GuideR2Hanying.png	{1: '流耀之泉 — <color=#0d70bc>任意3消</color>', 2: '流耀连舞-<color=#0d70bc>拥有曼舞点数+点击闪避</color>', 3: '此君零落谣 — <color=#0d70bc>曼舞姿态+消除红色信号球</color>', 4: '花蝶缭乱散 — <color=#0d70bc>曼舞姿态+消除黄色信号球</color>', 5: '晴风行歌赋 — <color=#0d70bc>曼舞姿态+消除蓝色信号球</color>'}	{1: '任意3消球后，含英将会获得<color=#D91414>1</color>点<color=#D91414>曼舞点数</color>，上限为<color=#D91414>4</color>点。', 2: '消耗1点<color=#D91414>曼舞点数</color>后，含英施展<color=#D91414>起舞</color>，进入<color=#D91414>曼舞姿态</color>，自身回复<color=#D91414>16</color>点必杀能量，并获得<color=#D91414>1</color>层<color=#D91414>流耀</color>。处于<color=#D91414>曼舞姿态</color>时，只能单消，所有信号球将转化成对应颜色的<color=#D91414>舞蹈球</color>，消除后可施展<color=#D91414>流耀舞步</color>，施展期间获得霸体和<color=#D91414>50%</color>的伤害减免。每层<color=#D91414>流耀</color>将使<color=#D91414>流耀舞步</color>或<color=#D91414>苍山悠梦境</color>的基础伤害提高<color=#D91414>20%</color>，最多可叠加<color=#D91414>4</color>层。退出<color=#D91414>曼舞姿态</color>后，<color=#D91414>流耀</color>重置为<color=#D91414>0</color>层。连续4次<color=#D91414>起舞</color>后，留下一个治疗区域，治疗区域内友方单位，并附加物理伤害提高的<color=#D91414>超限力矩</color>效果。', 3: '红之<color=#D91414>流耀舞步</color>：挥动扇子造成伤害，随后退出<color=#D91414>曼舞姿态</color>。', 4: '黄之<color=#D91414>流耀舞步</color>：踏上飞扇向前突进，随后退出<color=#D91414>曼舞姿态</color>。', 5: '蓝之<color=#D91414>流耀舞步</color>：原地起舞，聚集周围的敌人并造成伤害，随后退出<color=#D91414>曼舞姿态</color>。'}
1221003	30030301	暮影狂澜	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Twentyone.png	Assets/Product/Texture/Image/IconGuide/GuideR3Twentyone.png	{1: '残茧稚羽 — <color=#0d70bc>3消球</color>', 2: '薄暮荧辉 — <color=#0d70bc>3消球+点击普攻</color>', 3: '彷林猎影 — <color=#0d70bc>3消球期间+消除信号球</color>', 4: '超束解放 — <color=#0d70bc>长按普攻/长按普攻后连点普攻</color>', 5: '临界弧光', 6: '群狼效应 — <color=#0d70bc>受到治疗 </color>'}	{1: '三消释放信号球技能时扣除自身生命值，生成护盾。21号·森息拥有护盾时获得霸体。', 2: '三消释放信号球技能后将进入<color=#D91414>捕食姿态</color>，期间点击普攻将释放<color=#D91414>紧急追击</color>，造成雷属性伤害，获得<color=#D91414>超束值</color>并为范围内的友方恢复生命值。<color=#D91414>捕食姿态</color>期间会短暂出现<color=#D91414>紫色印记</color>，此时点击普攻将释放更强力的<color=#D91414>完美追击</color>并获得更多<color=#D91414>超束值</color>。<color=#D91414>紧急追击</color>、<color=#D91414>完美追击</color>期间获得霸体和伤害减免。', 3: '每次入场或释放<color=#D91414>必杀-撕裂夜幕的弧闪</color>后激活<color=#D91414>彷林猎影</color>，可在三消释放信号球技能期间额外消除信号球开启<color=#D91414>减速领域</color>，并为<color=#D91414>薄暮荧辉</color>额外附加雷属性伤害。<color=#D91414>减速领域</color>持续期间自身无敌，使敌人短暂减速，<color=#D91414>薄暮荧辉紫色印记</color>的持续时间延长至<color=#D91414>减速领域</color>关闭。释放<color=#D91414>薄暮荧辉</color>时关闭<color=#D91414>减速领域</color>。释放<color=#D91414>薄暮荧辉</color>造成额外附加雷属性伤害时信号球将按照3消规则重新排列。', 4: '<color=#D91414>超束值</color>达到上限时，可长按普攻进入<color=#D91414>超束状态</color>，继续长按普攻/连点普攻将持续消耗<color=#D91414>超束值</color>释放<color=#D91414>超束鸣闪</color>，<color=#D91414>超束值</color>耗尽时将释放<color=#D91414>残痕收割</color>。<color=#D91414>超束鸣闪</color>、<color=#D91414>残痕收割</color>会牵引范围内的目标并造成雷属性伤害，获得必杀能量并为范围内的友方恢复生命值。<color=#D91414>超束状态</color>期间获得霸体和伤害减免，可通过闪避调整自身位置。', 5: '<color=#D91414>超束解放</color>的每次攻击均可获得<color=#D91414>临界弧光</color>。释放<color=#D91414>必杀-撕裂夜幕的弧闪</color>将消耗所有<color=#D91414>临界弧光</color>，提升<color=#D91414>必杀-撕裂夜幕的弧闪</color>的基础伤害。', 6: '受到治疗的友方单位获得雷属性伤害提高的<color=#D91414>电频迸发</color>效果。'}
1251002	30030301	动力咆哮	http://zspnscdn.yingxiong.com/server/notice/html/5d1d6d981ab8a03bd8b24d21.html	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Nuoketi.png	Assets/Product/Texture/Image/IconGuide/GuideR2Nuoketi.png	{1: '外力消解— <color=#0d70bc>点击闪避</color>', 2: '热量炙裂—<color=#0d70bc>雷贯状态+拥有单球</color>', 3: '蓄能过载— <color=#0d70bc>雷贯状态+拥有单球+消除过载球</color>', 4: '劲涌雷爆— <color=#0d70bc>雷贯状态+消除爆裂球</color>', 5: '霹雳徊袭— <color=#0d70bc>劲涌雷爆期间+长按普通攻击</color>'}	{1: '诺克提做出防御姿态，此时带有闪避判定。如果成功闪避，则触发<color=#D91414>臂挡</color>。如果在精准的时机成功闪避则触发<color=#D91414>完美臂挡</color>并进行反击。', 2: '<color=#D91414>雷贯状态</color>下，最右侧的单球将会被转化为<color=#D91414>过载球</color>。<color=#D91414>过载球</color>会在2.5秒后会转化成<color=#D91414>爆裂球</color>。', 3: '<color=#D91414>过载球</color>存在时会标记一颗单球。消除<color=#D91414>过载球</color>时，该单球也会被一并消除，随后释放<color=#D91414>劲涌雷爆</color>，造成雷属性伤害。', 4: '激发力量猛烈攻击前方目标，造成雷属性伤害。', 5: '在施放<color=#D91414>劲涌雷爆</color>的过程中长按普通攻击，会释放<color=#D91414>霹雳徊袭</color>，施展期间获得霸体，造成雷属性伤害，并获得1点<color=#D91414>动擎值</color>。<color=#D91414>动擎值</color>会增幅<color=#D91414>燃颅崩碎</color>的基础伤害。'}
