Id	SkillId	Level	Name	RefId	SpecificDesNum
10321823	103218	23	新式纳米绽放	1032180	{1: '229.41|28.68'}
10321824	103218	24	新式纳米绽放	1032180	{1: '235.29|29.41'}
10321825	103218	25	新式纳米绽放	1032180	{1: '241.18|30.15'}
10321826	103218	26	新式纳米绽放	1032180	{1: '247.06|30.88'}
10321827	103218	27	新式纳米绽放	1032180	{1: '252.94|31.62'}
10321828	103218	28	新式纳米绽放	1032180	{1: '258.82|32.35'}
10321829	103218	29	新式纳米绽放	1032180	{1: '264.71|33.09'}
10321830	103218	30	新式纳米绽放	1032180	{1: '270.59|33.82'}
10321831	103218	31	新式纳米绽放	1032180	{1: '276.47|34.56'}
10321832	103218	32	新式纳米绽放	1032180	{1: '282.35|35.29'}
10321833	103218	33	新式纳米绽放	1032180	{1: '288.24|36.03'}
10321834	103218	34	新式纳米绽放	1032180	{1: '294.12|36.76'}
10321835	103218	35	新式纳米绽放	1032180	{1: '300|37.5'}
10322101	103221	1	逆白鹭领域	1032210	{1: '30|100|20'}
10322102	103221	2	逆白鹭领域	1032210	{1: '31.76|105.88|21.18'}
10322103	103221	3	逆白鹭领域	1032210	{1: '33.53|111.76|22.35'}
10322104	103221	4	逆白鹭领域	1032210	{1: '35.29|117.65|23.53'}
10322105	103221	5	逆白鹭领域	1032210	{1: '37.06|123.53|24.71'}
10322106	103221	6	逆白鹭领域	1032210	{1: '38.82|129.41|25.88'}
10322107	103221	7	逆白鹭领域	1032210	{1: '40.59|135.29|27.06'}
10322108	103221	8	逆白鹭领域	1032210	{1: '42.35|141.18|28.24'}
10322109	103221	9	逆白鹭领域	1032210	{1: '44.12|147.06|29.41'}
10322110	103221	10	逆白鹭领域	1032210	{1: '45.88|152.94|30.59'}
10322111	103221	11	逆白鹭领域	1032210	{1: '47.65|158.82|31.76'}
10322112	103221	12	逆白鹭领域	1032210	{1: '49.41|164.71|32.94'}
10322113	103221	13	逆白鹭领域	1032210	{1: '51.18|170.59|34.12'}
10322114	103221	14	逆白鹭领域	1032210	{1: '52.94|176.47|35.29'}
10322115	103221	15	逆白鹭领域	1032210	{1: '54.71|182.35|36.47'}
10322116	103221	16	逆白鹭领域	1032210	{1: '56.47|188.24|37.65'}
10322117	103221	17	逆白鹭领域	1032210	{1: '58.24|194.12|38.82'}
10322118	103221	18	逆白鹭领域	1032210	{1: '60|200|40'}
10322119	103221	19	逆白鹭领域	1032210	{1: '61.76|205.88|41.18'}
10322120	103221	20	逆白鹭领域	1032210	{1: '63.53|211.76|42.35'}
10322121	103221	21	逆白鹭领域	1032210	{1: '65.29|217.65|43.53'}
10322122	103221	22	逆白鹭领域	1032210	{1: '67.06|223.53|44.71'}
10322123	103221	23	逆白鹭领域	1032210	{1: '68.82|229.41|45.88'}
10322124	103221	24	逆白鹭领域	1032210	{1: '70.59|235.29|47.06'}
10322125	103221	25	逆白鹭领域	1032210	{1: '72.35|241.18|48.24'}
10322126	103221	26	逆白鹭领域	1032210	{1: '74.12|247.06|49.41'}
10322127	103221	27	逆白鹭领域	1032210	{1: '75.88|252.94|50.59'}
10322128	103221	28	逆白鹭领域	1032210	{1: '77.65|258.82|51.76'}
10322129	103221	29	逆白鹭领域	1032210	{1: '79.41|264.71|52.94'}
10322130	103221	30	逆白鹭领域	1032210	{1: '81.18|270.59|54.12'}
10322131	103221	31	逆白鹭领域	1032210	{1: '82.94|276.47|55.29'}
10322132	103221	32	逆白鹭领域	1032210	{1: '84.71|282.35|56.47'}
10322133	103221	33	逆白鹭领域	1032210	{1: '86.47|288.24|57.65'}
10322134	103221	34	逆白鹭领域	1032210	{1: '88.24|294.12|58.82'}
10322135	103221	35	逆白鹭领域	1032210	{1: '90|300|60'}
10322200	103222		队长-坚强的心	1032220	{1: '5|5'}
10322201	103222	1	队长-坚强的心	1032220	{1: '5|5'}
10322301	103223	1	辅助型	1032230	{1: '10'}
10322302	103223	2	辅助型	1032230	{1: '10.59'}
10322303	103223	3	辅助型	1032230	{1: '11.18'}
10322304	103223	4	辅助型	1032230	{1: '11.76'}
10322305	103223	5	辅助型	1032230	{1: '12.35'}
10322306	103223	6	辅助型	1032230	{1: '12.94'}
10322307	103223	7	辅助型	1032230	{1: '13.53'}
10322308	103223	8	辅助型	1032230	{1: '14.12'}
10322309	103223	9	辅助型	1032230	{1: '14.71'}
10322310	103223	10	辅助型	1032230	{1: '15.29'}
10322311	103223	11	辅助型	1032230	{1: '15.88'}
10322312	103223	12	辅助型	1032230	{1: '16.47'}
10322313	103223	13	辅助型	1032230	{1: '17.06'}
10322314	103223	14	辅助型	1032230	{1: '17.65'}
10322315	103223	15	辅助型	1032230	{1: '18.24'}
10322316	103223	16	辅助型	1032230	{1: '18.82'}
10322317	103223	17	辅助型	1032230	{1: '19.41'}
10322318	103223	18	辅助型	1032230	{1: '20'}
10322319	103223	19	辅助型	1032230	{1: '20.59'}
10322320	103223	20	辅助型	1032230	{1: '21.18'}
10322321	103223	21	辅助型	1032230	{1: '21.76'}
10322322	103223	22	辅助型	1032230	{1: '22.35'}
10322323	103223	23	辅助型	1032230	{1: '22.94'}
10322324	103223	24	辅助型	1032230	{1: '23.53'}
10322325	103223	25	辅助型	1032230	{1: '24.12'}
10322326	103223	26	辅助型	1032230	{1: '24.71'}
10322327	103223	27	辅助型	1032230	{1: '25.29'}
10322328	103223	28	辅助型	1032230	{1: '25.88'}
10322329	103223	29	辅助型	1032230	{1: '26.47'}
10322330	103223	30	辅助型	1032230	{1: '27.06'}
10322331	103223	31	辅助型	1032230	{1: '27.65'}
10322332	103223	32	辅助型	1032230	{1: '28.24'}
10322333	103223	33	辅助型	1032230	{1: '28.82'}
10322334	103223	34	辅助型	1032230	{1: '29.41'}
10322335	103223	35	辅助型	1032230	{1: '30'}
10322700	103227		终阶解放	1032270	
10322701	103227	1	终阶解放	1032270	
10322400	103224		领域控制者	1032240	{1: '20'}
10322401	103224	1	领域控制者	1032240	{1: '20'}
10322500	103225		超额供能	1032250	{1: '25'}
10322501	103225	1	超额供能	1032250	{1: '25'}
10322600	103226		超能豁免	1032260	{1: '15'}
10322601	103226	1	超能豁免	1032260	{1: '15'}
10330101	103301	1	相斥光束	1033010	{1: '100|200|300'}
10330102	103301	2	相斥光束	1033010	{1: '105.88|211.76|317.65'}
10330103	103301	3	相斥光束	1033010	{1: '111.76|223.53|335.29'}
10330104	103301	4	相斥光束	1033010	{1: '117.65|235.29|352.94'}
10330105	103301	5	相斥光束	1033010	{1: '123.53|247.06|370.59'}
10330106	103301	6	相斥光束	1033010	{1: '129.41|258.82|388.24'}
10330107	103301	7	相斥光束	1033010	{1: '135.29|270.59|405.88'}
10330108	103301	8	相斥光束	1033010	{1: '141.18|282.35|423.53'}
10330109	103301	9	相斥光束	1033010	{1: '147.06|294.12|441.18'}
10330110	103301	10	相斥光束	1033010	{1: '152.94|305.88|458.82'}
10330111	103301	11	相斥光束	1033010	{1: '158.82|317.65|476.47'}
10330112	103301	12	相斥光束	1033010	{1: '164.71|329.41|494.12'}
10330113	103301	13	相斥光束	1033010	{1: '170.59|341.18|511.76'}
10330114	103301	14	相斥光束	1033010	{1: '176.47|352.94|529.41'}
10330115	103301	15	相斥光束	1033010	{1: '182.35|364.71|547.06'}
10330116	103301	16	相斥光束	1033010	{1: '188.24|376.47|564.71'}
10330117	103301	17	相斥光束	1033010	{1: '194.12|388.24|582.35'}
10330118	103301	18	相斥光束	1033010	{1: '200|400|600'}
10330119	103301	19	相斥光束	1033010	{1: '205.88|411.76|617.65'}
10330120	103301	20	相斥光束	1033010	{1: '211.76|423.53|635.29'}
10330121	103301	21	相斥光束	1033010	{1: '217.65|435.29|652.94'}
10330122	103301	22	相斥光束	1033010	{1: '223.53|447.06|670.59'}
10330123	103301	23	相斥光束	1033010	{1: '229.41|458.82|688.24'}
10330124	103301	24	相斥光束	1033010	{1: '235.29|470.59|705.88'}
10330125	103301	25	相斥光束	1033010	{1: '241.18|482.35|723.53'}
10330126	103301	26	相斥光束	1033010	{1: '247.06|494.12|741.18'}
10330127	103301	27	相斥光束	1033010	{1: '252.94|505.88|758.82'}
10330128	103301	28	相斥光束	1033010	{1: '258.82|517.65|776.47'}
10330129	103301	29	相斥光束	1033010	{1: '264.71|529.41|794.12'}
10330130	103301	30	相斥光束	1033010	{1: '270.59|541.18|811.76'}
10330131	103301	31	相斥光束	1033010	{1: '276.47|552.94|829.41'}
10330132	103301	32	相斥光束	1033010	{1: '282.35|564.71|847.06'}
10330133	103301	33	相斥光束	1033010	{1: '288.24|576.47|864.71'}
10330134	103301	34	相斥光束	1033010	{1: '294.12|588.24|882.35'}
10330135	103301	35	相斥光束	1033010	{1: '300|600|900'}
10330601	103306	1	转移充能	1033060	{1: '15|20|25'}
10330602	103306	2	转移充能	1033060	{1: '15.88|21.18|26.47'}
10330603	103306	3	转移充能	1033060	{1: '16.76|22.35|27.94'}
10330604	103306	4	转移充能	1033060	{1: '17.65|23.53|29.41'}
10330605	103306	5	转移充能	1033060	{1: '18.53|24.71|30.88'}
10330606	103306	6	转移充能	1033060	{1: '19.41|25.88|32.35'}
10330607	103306	7	转移充能	1033060	{1: '20.29|27.06|33.82'}
10330608	103306	8	转移充能	1033060	{1: '21.18|28.24|35.29'}
10330609	103306	9	转移充能	1033060	{1: '22.06|29.41|36.76'}
10330610	103306	10	转移充能	1033060	{1: '22.94|30.59|38.24'}
10330611	103306	11	转移充能	1033060	{1: '23.82|31.76|39.71'}
10330612	103306	12	转移充能	1033060	{1: '24.71|32.94|41.18'}
10330613	103306	13	转移充能	1033060	{1: '25.59|34.12|42.65'}
10330614	103306	14	转移充能	1033060	{1: '26.47|35.29|44.12'}
10330615	103306	15	转移充能	1033060	{1: '27.35|36.47|45.59'}
10330616	103306	16	转移充能	1033060	{1: '28.24|37.65|47.06'}
10330617	103306	17	转移充能	1033060	{1: '29.12|38.82|48.53'}
10330618	103306	18	转移充能	1033060	{1: '30|40|50'}
10330619	103306	19	转移充能	1033060	{1: '30.88|41.18|51.47'}
10330620	103306	20	转移充能	1033060	{1: '31.76|42.35|52.94'}
10330621	103306	21	转移充能	1033060	{1: '32.65|43.53|54.41'}
10330622	103306	22	转移充能	1033060	{1: '33.53|44.71|55.88'}
10330623	103306	23	转移充能	1033060	{1: '34.41|45.88|57.35'}
10330624	103306	24	转移充能	1033060	{1: '35.29|47.06|58.82'}
10330625	103306	25	转移充能	1033060	{1: '36.18|48.24|60.29'}
10330626	103306	26	转移充能	1033060	{1: '37.06|49.41|61.76'}
10330627	103306	27	转移充能	1033060	{1: '37.94|50.59|63.24'}
10330628	103306	28	转移充能	1033060	{1: '38.82|51.76|64.71'}
10330629	103306	29	转移充能	1033060	{1: '39.71|52.94|66.18'}
10330630	103306	30	转移充能	1033060	{1: '40.59|54.12|67.65'}
10330631	103306	31	转移充能	1033060	{1: '41.47|55.29|69.12'}
10330632	103306	32	转移充能	1033060	{1: '42.35|56.47|70.59'}
10330633	103306	33	转移充能	1033060	{1: '43.24|57.65|72.06'}
10330634	103306	34	转移充能	1033060	{1: '44.12|58.82|73.53'}
10330635	103306	35	转移充能	1033060	{1: '45|60|75'}
10331101	103311	1	灰鸦领域	1033110	{1: '50|100|150'}
10331102	103311	2	灰鸦领域	1033110	{1: '52.94|105.88|158.82'}
10331103	103311	3	灰鸦领域	1033110	{1: '55.88|111.76|167.65'}
10331104	103311	4	灰鸦领域	1033110	{1: '58.82|117.65|176.47'}
10331105	103311	5	灰鸦领域	1033110	{1: '61.76|123.53|185.29'}
10331106	103311	6	灰鸦领域	1033110	{1: '64.71|129.41|194.12'}
10331107	103311	7	灰鸦领域	1033110	{1: '67.65|135.29|202.94'}
10331108	103311	8	灰鸦领域	1033110	{1: '70.59|141.18|211.76'}
10331109	103311	9	灰鸦领域	1033110	{1: '73.53|147.06|220.59'}
10331110	103311	10	灰鸦领域	1033110	{1: '76.47|152.94|229.41'}
10331111	103311	11	灰鸦领域	1033110	{1: '79.41|158.82|238.24'}
10331112	103311	12	灰鸦领域	1033110	{1: '82.35|164.71|247.06'}
10331113	103311	13	灰鸦领域	1033110	{1: '85.29|170.59|255.88'}
10331114	103311	14	灰鸦领域	1033110	{1: '88.24|176.47|264.71'}
10331115	103311	15	灰鸦领域	1033110	{1: '91.18|182.35|273.53'}
10331116	103311	16	灰鸦领域	1033110	{1: '94.12|188.24|282.35'}
10331117	103311	17	灰鸦领域	1033110	{1: '97.06|194.12|291.18'}
10331118	103311	18	灰鸦领域	1033110	{1: '100|200|300'}
10331119	103311	19	灰鸦领域	1033110	{1: '102.94|205.88|308.82'}
10331120	103311	20	灰鸦领域	1033110	{1: '105.88|211.76|317.65'}
10331121	103311	21	灰鸦领域	1033110	{1: '108.82|217.65|326.47'}
10331122	103311	22	灰鸦领域	1033110	{1: '111.76|223.53|335.29'}
10331123	103311	23	灰鸦领域	1033110	{1: '114.71|229.41|344.12'}
10331124	103311	24	灰鸦领域	1033110	{1: '117.65|235.29|352.94'}
10331125	103311	25	灰鸦领域	1033110	{1: '120.59|241.18|361.76'}
10331126	103311	26	灰鸦领域	1033110	{1: '123.53|247.06|370.59'}
10331127	103311	27	灰鸦领域	1033110	{1: '126.47|252.94|379.41'}
10331128	103311	28	灰鸦领域	1033110	{1: '129.41|258.82|388.24'}
10331129	103311	29	灰鸦领域	1033110	{1: '132.35|264.71|397.06'}
10331130	103311	30	灰鸦领域	1033110	{1: '135.29|270.59|405.88'}
10331131	103311	31	灰鸦领域	1033110	{1: '138.24|276.47|414.71'}
10331132	103311	32	灰鸦领域	1033110	{1: '141.18|282.35|423.53'}
10331133	103311	33	灰鸦领域	1033110	{1: '144.12|288.24|432.35'}
10331134	103311	34	灰鸦领域	1033110	{1: '147.06|294.12|441.18'}
10331135	103311	35	灰鸦领域	1033110	{1: '150|300|450'}
10331601	103316	1	自适应射线	1033160	{1: '260'}
10331602	103316	2	自适应射线	1033160	{1: '275.29'}
10331603	103316	3	自适应射线	1033160	{1: '290.59'}
10331604	103316	4	自适应射线	1033160	{1: '305.88'}
10331605	103316	5	自适应射线	1033160	{1: '321.18'}
10331606	103316	6	自适应射线	1033160	{1: '336.47'}
10331607	103316	7	自适应射线	1033160	{1: '351.76'}
10331608	103316	8	自适应射线	1033160	{1: '367.06'}
10331609	103316	9	自适应射线	1033160	{1: '382.35'}
10331610	103316	10	自适应射线	1033160	{1: '397.65'}
10331611	103316	11	自适应射线	1033160	{1: '412.94'}
10331612	103316	12	自适应射线	1033160	{1: '428.24'}
10331613	103316	13	自适应射线	1033160	{1: '443.53'}
10331614	103316	14	自适应射线	1033160	{1: '458.82'}
10331615	103316	15	自适应射线	1033160	{1: '474.12'}
10331616	103316	16	自适应射线	1033160	{1: '489.41'}
10331617	103316	17	自适应射线	1033160	{1: '504.71'}
10331618	103316	18	自适应射线	1033160	{1: '520'}
10331619	103316	19	自适应射线	1033160	{1: '535.29'}
10331620	103316	20	自适应射线	1033160	{1: '550.59'}
10331621	103316	21	自适应射线	1033160	{1: '565.88'}
10331622	103316	22	自适应射线	1033160	{1: '581.18'}
10331623	103316	23	自适应射线	1033160	{1: '596.47'}
10331624	103316	24	自适应射线	1033160	{1: '611.76'}
10331625	103316	25	自适应射线	1033160	{1: '627.06'}
10331626	103316	26	自适应射线	1033160	{1: '642.35'}
10331627	103316	27	自适应射线	1033160	{1: '657.65'}
10331628	103316	28	自适应射线	1033160	{1: '672.94'}
10331629	103316	29	自适应射线	1033160	{1: '688.24'}
10331630	103316	30	自适应射线	1033160	{1: '703.53'}
10331631	103316	31	自适应射线	1033160	{1: '718.82'}
10331632	103316	32	自适应射线	1033160	{1: '734.12'}
10331633	103316	33	自适应射线	1033160	{1: '749.41'}
10331634	103316	34	自适应射线	1033160	{1: '764.71'}
10331635	103316	35	自适应射线	1033160	{1: '780'}
10331701	103317	1	阿卡迪亚之门	1033170	{1: '75'}
10331702	103317	2	阿卡迪亚之门	1033170	{1: '79.41'}
10331703	103317	3	阿卡迪亚之门	1033170	{1: '83.82'}
10331704	103317	4	阿卡迪亚之门	1033170	{1: '88.24'}
10331705	103317	5	阿卡迪亚之门	1033170	{1: '92.65'}
10331706	103317	6	阿卡迪亚之门	1033170	{1: '97.06'}
10331707	103317	7	阿卡迪亚之门	1033170	{1: '101.47'}
10331708	103317	8	阿卡迪亚之门	1033170	{1: '105.88'}
10331709	103317	9	阿卡迪亚之门	1033170	{1: '110.29'}
10331710	103317	10	阿卡迪亚之门	1033170	{1: '114.71'}
10331711	103317	11	阿卡迪亚之门	1033170	{1: '119.12'}
10331712	103317	12	阿卡迪亚之门	1033170	{1: '123.53'}
10331713	103317	13	阿卡迪亚之门	1033170	{1: '127.94'}
10331714	103317	14	阿卡迪亚之门	1033170	{1: '132.35'}
10331715	103317	15	阿卡迪亚之门	1033170	{1: '136.76'}
10331716	103317	16	阿卡迪亚之门	1033170	{1: '141.18'}
10331717	103317	17	阿卡迪亚之门	1033170	{1: '145.59'}
10331718	103317	18	阿卡迪亚之门	1033170	{1: '150'}
10331719	103317	19	阿卡迪亚之门	1033170	{1: '154.41'}
10331720	103317	20	阿卡迪亚之门	1033170	{1: '158.82'}
10331721	103317	21	阿卡迪亚之门	1033170	{1: '163.24'}
10331722	103317	22	阿卡迪亚之门	1033170	{1: '167.65'}
10331723	103317	23	阿卡迪亚之门	1033170	{1: '172.06'}
10331724	103317	24	阿卡迪亚之门	1033170	{1: '176.47'}
10331725	103317	25	阿卡迪亚之门	1033170	{1: '180.88'}
10331726	103317	26	阿卡迪亚之门	1033170	{1: '185.29'}
10331727	103317	27	阿卡迪亚之门	1033170	{1: '189.71'}
10331728	103317	28	阿卡迪亚之门	1033170	{1: '194.12'}
10331729	103317	29	阿卡迪亚之门	1033170	{1: '198.53'}
10331730	103317	30	阿卡迪亚之门	1033170	{1: '202.94'}
10331731	103317	31	阿卡迪亚之门	1033170	{1: '207.35'}
10331732	103317	32	阿卡迪亚之门	1033170	{1: '211.76'}
10331733	103317	33	阿卡迪亚之门	1033170	{1: '216.18'}
10331734	103317	34	阿卡迪亚之门	1033170	{1: '220.59'}
10331735	103317	35	阿卡迪亚之门	1033170	{1: '225'}
10331801	103318	1	英灵之舞	1033180	{1: '50|50'}
10331802	103318	2	英灵之舞	1033180	{1: '52.94|52.94'}
10331803	103318	3	英灵之舞	1033180	{1: '55.88|55.88'}
10331804	103318	4	英灵之舞	1033180	{1: '58.82|58.82'}
10331805	103318	5	英灵之舞	1033180	{1: '61.76|61.76'}
10331806	103318	6	英灵之舞	1033180	{1: '64.71|64.71'}
10331807	103318	7	英灵之舞	1033180	{1: '67.65|67.65'}
10331808	103318	8	英灵之舞	1033180	{1: '70.59|70.59'}
10331809	103318	9	英灵之舞	1033180	{1: '73.53|73.53'}
10331810	103318	10	英灵之舞	1033180	{1: '76.47|76.47'}
10331811	103318	11	英灵之舞	1033180	{1: '79.41|79.41'}
10331812	103318	12	英灵之舞	1033180	{1: '82.35|82.35'}
10331813	103318	13	英灵之舞	1033180	{1: '85.29|85.29'}
10331814	103318	14	英灵之舞	1033180	{1: '88.24|88.24'}
10331815	103318	15	英灵之舞	1033180	{1: '91.18|91.18'}
10331816	103318	16	英灵之舞	1033180	{1: '94.12|94.12'}
10331817	103318	17	英灵之舞	1033180	{1: '97.06|97.06'}
10331818	103318	18	英灵之舞	1033180	{1: '100|100'}
10331819	103318	19	英灵之舞	1033180	{1: '102.94|102.94'}
10331820	103318	20	英灵之舞	1033180	{1: '105.88|105.88'}
10331821	103318	21	英灵之舞	1033180	{1: '108.82|108.82'}
10331822	103318	22	英灵之舞	1033180	{1: '111.76|111.76'}
10331823	103318	23	英灵之舞	1033180	{1: '114.71|114.71'}
10331824	103318	24	英灵之舞	1033180	{1: '117.65|117.65'}
10331825	103318	25	英灵之舞	1033180	{1: '120.59|120.59'}
10331826	103318	26	英灵之舞	1033180	{1: '123.53|123.53'}
10331827	103318	27	英灵之舞	1033180	{1: '126.47|126.47'}
10331828	103318	28	英灵之舞	1033180	{1: '129.41|129.41'}
10331829	103318	29	英灵之舞	1033180	{1: '132.35|132.35'}
10331830	103318	30	英灵之舞	1033180	{1: '135.29|135.29'}
10331831	103318	31	英灵之舞	1033180	{1: '138.24|138.24'}
10331832	103318	32	英灵之舞	1033180	{1: '141.18|141.18'}
10331833	103318	33	英灵之舞	1033180	{1: '144.12|144.12'}
10331834	103318	34	英灵之舞	1033180	{1: '147.06|147.06'}
10331835	103318	35	英灵之舞	1033180	{1: '150|150'}
10332101	103321	1	女神连接系统	1033210	{1: '75', 2: '30'}
10332102	103321	2	女神连接系统	1033210	{1: '79.41', 2: '31.76'}
10332103	103321	3	女神连接系统	1033210	{1: '83.82', 2: '33.53'}
10332104	103321	4	女神连接系统	1033210	{1: '88.24', 2: '35.29'}
10332105	103321	5	女神连接系统	1033210	{1: '92.65', 2: '37.06'}
10332106	103321	6	女神连接系统	1033210	{1: '97.06', 2: '38.82'}
10332107	103321	7	女神连接系统	1033210	{1: '101.47', 2: '40.59'}
10332108	103321	8	女神连接系统	1033210	{1: '105.88', 2: '42.35'}
10332109	103321	9	女神连接系统	1033210	{1: '110.29', 2: '44.12'}
10332110	103321	10	女神连接系统	1033210	{1: '114.71', 2: '45.88'}
10332111	103321	11	女神连接系统	1033210	{1: '119.12', 2: '47.65'}
10332112	103321	12	女神连接系统	1033210	{1: '123.53', 2: '49.41'}
10332113	103321	13	女神连接系统	1033210	{1: '127.94', 2: '51.18'}
10332114	103321	14	女神连接系统	1033210	{1: '132.35', 2: '52.94'}
10332115	103321	15	女神连接系统	1033210	{1: '136.76', 2: '54.71'}
10332116	103321	16	女神连接系统	1033210	{1: '141.18', 2: '56.47'}
10332117	103321	17	女神连接系统	1033210	{1: '145.59', 2: '58.24'}
10332118	103321	18	女神连接系统	1033210	{1: '150', 2: '60'}
10332119	103321	19	女神连接系统	1033210	{1: '154.41', 2: '61.76'}
10332120	103321	20	女神连接系统	1033210	{1: '158.82', 2: '63.53'}
10332121	103321	21	女神连接系统	1033210	{1: '163.24', 2: '65.29'}
10332122	103321	22	女神连接系统	1033210	{1: '167.65', 2: '67.06'}
10332123	103321	23	女神连接系统	1033210	{1: '172.06', 2: '68.82'}
10332124	103321	24	女神连接系统	1033210	{1: '176.47', 2: '70.59'}
10332125	103321	25	女神连接系统	1033210	{1: '180.88', 2: '72.35'}
10332126	103321	26	女神连接系统	1033210	{1: '185.29', 2: '74.12'}
10332127	103321	27	女神连接系统	1033210	{1: '189.71', 2: '75.88'}
10332128	103321	28	女神连接系统	1033210	{1: '194.12', 2: '77.65'}
10332129	103321	29	女神连接系统	1033210	{1: '198.53', 2: '79.41'}
10332130	103321	30	女神连接系统	1033210	{1: '202.94', 2: '81.18'}
10332131	103321	31	女神连接系统	1033210	{1: '207.35', 2: '82.94'}
10332132	103321	32	女神连接系统	1033210	{1: '211.76', 2: '84.71'}
10332133	103321	33	女神连接系统	1033210	{1: '216.18', 2: '86.47'}
10332134	103321	34	女神连接系统	1033210	{1: '220.59', 2: '88.24'}
10332135	103321	35	女神连接系统	1033210	{1: '225', 2: '90'}
10332200	103322		队长-奉献之心	1033220	{1: '15'}
10332201	103322	1	队长-奉献之心	1033220	{1: '15'}
10332301	103323	1	辅助型	1033230	{1: '10'}
10332302	103323	2	辅助型	1033230	{1: '10.59'}
10332303	103323	3	辅助型	1033230	{1: '11.18'}
10332304	103323	4	辅助型	1033230	{1: '11.76'}
10332305	103323	5	辅助型	1033230	{1: '12.35'}
10332306	103323	6	辅助型	1033230	{1: '12.94'}
10332307	103323	7	辅助型	1033230	{1: '13.53'}
10332308	103323	8	辅助型	1033230	{1: '14.12'}
10332309	103323	9	辅助型	1033230	{1: '14.71'}
10332310	103323	10	辅助型	1033230	{1: '15.29'}
10332311	103323	11	辅助型	1033230	{1: '15.88'}
10332312	103323	12	辅助型	1033230	{1: '16.47'}
10332313	103323	13	辅助型	1033230	{1: '17.06'}
10332314	103323	14	辅助型	1033230	{1: '17.65'}
10332315	103323	15	辅助型	1033230	{1: '18.24'}
10332316	103323	16	辅助型	1033230	{1: '18.82'}
10332317	103323	17	辅助型	1033230	{1: '19.41'}
10332318	103323	18	辅助型	1033230	{1: '20'}
10332319	103323	19	辅助型	1033230	{1: '20.59'}
10332320	103323	20	辅助型	1033230	{1: '21.18'}
10332321	103323	21	辅助型	1033230	{1: '21.76'}
10332322	103323	22	辅助型	1033230	{1: '22.35'}
10332323	103323	23	辅助型	1033230	{1: '22.94'}
10332324	103323	24	辅助型	1033230	{1: '23.53'}
10332325	103323	25	辅助型	1033230	{1: '24.12'}
10332326	103323	26	辅助型	1033230	{1: '24.71'}
10332327	103323	27	辅助型	1033230	{1: '25.29'}
10332328	103323	28	辅助型	1033230	{1: '25.88'}
10332329	103323	29	辅助型	1033230	{1: '26.47'}
10332330	103323	30	辅助型	1033230	{1: '27.06'}
10332331	103323	31	辅助型	1033230	{1: '27.65'}
10332332	103323	32	辅助型	1033230	{1: '28.24'}
10332333	103323	33	辅助型	1033230	{1: '28.82'}
10332334	103323	34	辅助型	1033230	{1: '29.41'}
10332335	103323	35	辅助型	1033230	{1: '30'}
10332700	103327		终阶解放	1033270	
10332701	103327	1	终阶解放	1033270	
10332400	103324		领域强化	1033240	{1: '15'}
10332401	103324	1	领域强化	1033240	{1: '15'}
10332500	103325		光辉前导	1033250	{1: '50'}
10332501	103325	1	光辉前导	1033250	{1: '50'}
10332600	103326		意识鼓舞	1033260	{1: '15'}
10332601	103326	1	意识鼓舞	1033260	{1: '15'}
10630101	106301	1	逆反剑技	1063010	{1: '100|200|300|20|40|80', 2: '400|500|600'}
10630102	106301	2	逆反剑技	1063010	{1: '105.88|211.76|317.65|21.18|42.35|84.71', 2: '423.53|529.41|635.29'}
10630103	106301	3	逆反剑技	1063010	{1: '111.76|223.53|335.29|22.35|44.71|89.41', 2: '447.06|558.82|670.59'}
10630104	106301	4	逆反剑技	1063010	{1: '117.65|235.29|352.94|23.53|47.06|94.12', 2: '470.59|588.24|705.88'}
10630105	106301	5	逆反剑技	1063010	{1: '123.53|247.06|370.59|24.71|49.41|98.82', 2: '494.12|617.65|741.18'}
10630106	106301	6	逆反剑技	1063010	{1: '129.41|258.82|388.24|25.88|51.76|103.53', 2: '517.65|647.06|776.47'}
10630107	106301	7	逆反剑技	1063010	{1: '135.29|270.59|405.88|27.06|54.12|108.24', 2: '541.18|676.47|811.76'}
10630108	106301	8	逆反剑技	1063010	{1: '141.18|282.35|423.53|28.24|56.47|112.94', 2: '564.71|705.88|847.06'}
10630109	106301	9	逆反剑技	1063010	{1: '147.06|294.12|441.18|29.41|58.82|117.65', 2: '588.24|735.29|882.35'}
10630110	106301	10	逆反剑技	1063010	{1: '152.94|305.88|458.82|30.59|61.18|122.35', 2: '611.76|764.71|917.65'}
10630111	106301	11	逆反剑技	1063010	{1: '158.82|317.65|476.47|31.76|63.53|127.06', 2: '635.29|794.12|952.94'}
10630112	106301	12	逆反剑技	1063010	{1: '164.71|329.41|494.12|32.94|65.88|131.76', 2: '658.82|823.53|988.24'}
10630113	106301	13	逆反剑技	1063010	{1: '170.59|341.18|511.76|34.12|68.24|136.47', 2: '682.35|852.94|1023.53'}
10630114	106301	14	逆反剑技	1063010	{1: '176.47|352.94|529.41|35.29|70.59|141.18', 2: '705.88|882.35|1058.82'}
10630115	106301	15	逆反剑技	1063010	{1: '182.35|364.71|547.06|36.47|72.94|145.88', 2: '729.41|911.76|1094.12'}
10630116	106301	16	逆反剑技	1063010	{1: '188.24|376.47|564.71|37.65|75.29|150.59', 2: '752.94|941.18|1129.41'}
10630117	106301	17	逆反剑技	1063010	{1: '194.12|388.24|582.35|38.82|77.65|155.29', 2: '776.47|970.59|1164.71'}
