Id	SkillId	Level	Name	Icon	Desc
110605	1106	5	速射四重奏·空	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillzhudong06.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后冷观会于玩家前方张开贝壳，伸出炮台对敌人发射<color=#0f70bc>4</color>颗榴弹，共造成<color=#0f70bc>1000%</color>空属性范围伤害。
5400001	54000	1	改造炮管	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillbeidong01.png	冷观主动技伤害提高<color=#0f70bc>12%</color>
5400002	54000	2	改造炮管	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillbeidong01.png	冷观主动技伤害提高<color=#0f70bc>24%</color>
5400003	54000	3	改造炮管	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillbeidong01.png	冷观主动技伤害提高<color=#0f70bc>36%</color>
5400004	54000	4	改造炮管	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillbeidong01.png	冷观主动技伤害提高<color=#0f70bc>48%</color>
5400005	54000	5	改造炮管	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillbeidong01.png	冷观主动技伤害提高<color=#0f70bc>60%</color>
5401001	54010	1	火力支援	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong02.png	携带角色攻击力提高<color=#0f70bc>12</color>
5401002	54010	2	火力支援	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong02.png	携带角色攻击力提高<color=#0f70bc>24</color>
5401003	54010	3	火力支援	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong02.png	携带角色攻击力提高<color=#0f70bc>36</color>
5401004	54010	4	火力支援	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong02.png	携带角色攻击力提高<color=#0f70bc>48</color>
5401005	54010	5	火力支援	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong02.png	携带角色攻击力提高<color=#0f70bc>60</color>
5402001	54020	1	饱和式轰炸	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillbeidong03.png	携带角色三消后，额外伤害加成提高<color=#0f70bc>0.8%</color>，持续5秒，最多可同时叠加<color=#0f70bc>3</color>层。
5402002	54020	2	饱和式轰炸	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillbeidong03.png	携带角色三消后，额外伤害加成提高<color=#0f70bc>1.6%</color>，持续5秒，最多可同时叠加<color=#0f70bc>3</color>层。
5402003	54020	3	饱和式轰炸	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillbeidong03.png	携带角色三消后，额外伤害加成提高<color=#0f70bc>2.4%</color>，持续5秒，最多可同时叠加<color=#0f70bc>3</color>层。
5402004	54020	4	饱和式轰炸	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillbeidong03.png	携带角色三消后，额外伤害加成提高<color=#0f70bc>3.2%</color>，持续5秒，最多可同时叠加<color=#0f70bc>3</color>层。
5402005	54020	5	饱和式轰炸	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillbeidong03.png	携带角色三消后，额外伤害加成提高<color=#0f70bc>4%</color>，持续5秒，最多可同时叠加<color=#0f70bc>3</color>层。
5403001	54030	1	弹药续航	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillbeidong04.png	携带角色每获取<color=#0f70bc>12</color>次基础信号球后，下次获得基础信号球时将额外获得一个基础信号球，冷却时间1.4秒。
5403002	54030	2	弹药续航	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillbeidong04.png	携带角色每获取<color=#0f70bc>11</color>次基础信号球后，下次获得基础信号球时将额外获得一个基础信号球，冷却时间1.4秒。
5403003	54030	3	弹药续航	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillbeidong04.png	携带角色每获取<color=#0f70bc>10</color>次基础信号球后，下次获得基础信号球时将额外获得一个基础信号球，冷却时间1.4秒。
5403004	54030	4	弹药续航	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillbeidong04.png	携带角色每获取<color=#0f70bc>9</color>次基础信号球后，下次获得基础信号球时将额外获得一个基础信号球，冷却时间1.4秒。
5403005	54030	5	弹药续航	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillbeidong04.png	携带角色每获取<color=#0f70bc>8</color>次基础信号球后，下次获得基础信号球时将额外获得一个基础信号球，冷却时间1.4秒。
5404001	54040	1	液氮散布	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillbeidong05.png	携带角色冰属性伤害提高<color=#0f70bc>2%</color>。
5404002	54040	2	液氮散布	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillbeidong05.png	携带角色冰属性伤害提高<color=#0f70bc>4%</color>。
5404003	54040	3	液氮散布	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillbeidong05.png	携带角色冰属性伤害提高<color=#0f70bc>6%</color>。
5404004	54040	4	液氮散布	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillbeidong05.png	携带角色冰属性伤害提高<color=#0f70bc>8%</color>。
5404005	54040	5	液氮散布	Assets/Product/Texture/Image/IconPetSkill/Pet2BeiSkillbeidong05.png	携带角色冰属性伤害提高<color=#0f70bc>10%</color>。
111101	1111	1	闪焰瞬击·物	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong05.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后角色会短暂撤离，指挥宵煌攻击身边的敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>300%</color>物理伤害。
111102	1111	2	闪焰瞬击·物	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong05.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后角色会短暂撤离，指挥宵煌攻击身边的敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>600%</color>物理伤害。
111103	1111	3	闪焰瞬击·物	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong05.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后角色会短暂撤离，指挥宵煌攻击身边的敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>900%</color>物理伤害。
111104	1111	4	闪焰瞬击·物	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong05.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后角色会短暂撤离，指挥宵煌攻击身边的敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>1200%</color>物理伤害。
111105	1111	5	闪焰瞬击·物	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong05.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后角色会短暂撤离，指挥宵煌攻击身边的敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>1500%</color>物理伤害。
111201	1112	1	闪焰瞬击·火	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong01.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后角色会短暂撤离，指挥宵煌攻击身边的敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>300%</color>火属性伤害。
111202	1112	2	闪焰瞬击·火	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong01.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后角色会短暂撤离，指挥宵煌攻击身边的敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>600%</color>火属性伤害。
111203	1112	3	闪焰瞬击·火	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong01.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后角色会短暂撤离，指挥宵煌攻击身边的敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>900%</color>火属性伤害。
111204	1112	4	闪焰瞬击·火	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong01.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后角色会短暂撤离，指挥宵煌攻击身边的敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>1200%</color>火属性伤害。
111205	1112	5	闪焰瞬击·火	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong01.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后角色会短暂撤离，指挥宵煌攻击身边的敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>1500%</color>火属性伤害。
111301	1113	1	闪焰瞬击·冰	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong02.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后角色会短暂撤离，指挥宵煌攻击身边的敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>300%</color>冰属性伤害。
111302	1113	2	闪焰瞬击·冰	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong02.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后角色会短暂撤离，指挥宵煌攻击身边的敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>600%</color>冰属性伤害。
111303	1113	3	闪焰瞬击·冰	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong02.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后角色会短暂撤离，指挥宵煌攻击身边的敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>900%</color>冰属性伤害。
111304	1113	4	闪焰瞬击·冰	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong02.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后角色会短暂撤离，指挥宵煌攻击身边的敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>1200%</color>冰属性伤害。
111305	1113	5	闪焰瞬击·冰	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong02.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后角色会短暂撤离，指挥宵煌攻击身边的敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>1500%</color>冰属性伤害。
111401	1114	1	闪焰瞬击·雷	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong03.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后角色会短暂撤离，指挥宵煌攻击身边的敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>300%</color>雷属性伤害。
111402	1114	2	闪焰瞬击·雷	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong03.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后角色会短暂撤离，指挥宵煌攻击身边的敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>600%</color>雷属性伤害。
111403	1114	3	闪焰瞬击·雷	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong03.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后角色会短暂撤离，指挥宵煌攻击身边的敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>900%</color>雷属性伤害。
111404	1114	4	闪焰瞬击·雷	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong03.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后角色会短暂撤离，指挥宵煌攻击身边的敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>1200%</color>雷属性伤害。
111405	1114	5	闪焰瞬击·雷	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong03.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后角色会短暂撤离，指挥宵煌攻击身边的敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>1500%</color>雷属性伤害。
111501	1115	1	闪焰瞬击·暗	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong04.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后角色会短暂撤离，指挥宵煌攻击身边的敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>300%</color>暗属性伤害。
111502	1115	2	闪焰瞬击·暗	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong04.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后角色会短暂撤离，指挥宵煌攻击身边的敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>600%</color>暗属性伤害。
111503	1115	3	闪焰瞬击·暗	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong04.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后角色会短暂撤离，指挥宵煌攻击身边的敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>900%</color>暗属性伤害。
111504	1115	4	闪焰瞬击·暗	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong04.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后角色会短暂撤离，指挥宵煌攻击身边的敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>1200%</color>暗属性伤害。
111505	1115	5	闪焰瞬击·暗	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong04.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后角色会短暂撤离，指挥宵煌攻击身边的敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>1500%</color>暗属性伤害。
111601	1116	1	闪焰瞬击·空	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong06.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后角色会短暂撤离，指挥宵煌攻击身边的敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>300%</color>空属性伤害。
111602	1116	2	闪焰瞬击·空	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong06.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后角色会短暂撤离，指挥宵煌攻击身边的敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>600%</color>空属性伤害。
111603	1116	3	闪焰瞬击·空	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong06.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后角色会短暂撤离，指挥宵煌攻击身边的敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>900%</color>空属性伤害。
111604	1116	4	闪焰瞬击·空	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong06.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后角色会短暂撤离，指挥宵煌攻击身边的敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>1200%</color>空属性伤害。
111605	1116	5	闪焰瞬击·空	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong06.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后角色会短暂撤离，指挥宵煌攻击身边的敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>1500%</color>空属性伤害。
112101	1121	1	炽焰焚身·物	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong05.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后宵煌冲向敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>300%</color>物理伤害。
112102	1121	2	炽焰焚身·物	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong05.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后宵煌冲向敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>600%</color>物理伤害。
112103	1121	3	炽焰焚身·物	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong05.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后宵煌冲向敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>900%</color>物理伤害。
112104	1121	4	炽焰焚身·物	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong05.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后宵煌冲向敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>1200%</color>物理伤害。
112105	1121	5	炽焰焚身·物	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong05.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后宵煌冲向敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>1500%</color>物理伤害。
112201	1122	1	炽焰焚身·火	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong01.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后宵煌冲向敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>300%</color>火属性伤害。
112202	1122	2	炽焰焚身·火	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong01.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后宵煌冲向敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>600%</color>火属性伤害。
112203	1122	3	炽焰焚身·火	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong01.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后宵煌冲向敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>900%</color>火属性伤害。
112204	1122	4	炽焰焚身·火	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong01.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后宵煌冲向敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>1200%</color>火属性伤害。
112205	1122	5	炽焰焚身·火	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong01.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后宵煌冲向敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>1500%</color>火属性伤害。
112301	1123	1	炽焰焚身·冰	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong02.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后宵煌冲向敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>300%</color>冰属性伤害。
112302	1123	2	炽焰焚身·冰	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong02.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后宵煌冲向敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>600%</color>冰属性伤害。
112303	1123	3	炽焰焚身·冰	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong02.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后宵煌冲向敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>900%</color>冰属性伤害。
112304	1123	4	炽焰焚身·冰	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong02.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后宵煌冲向敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>1200%</color>冰属性伤害。
112305	1123	5	炽焰焚身·冰	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong02.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后宵煌冲向敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>1500%</color>冰属性伤害。
112401	1124	1	炽焰焚身·雷	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong03.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后宵煌冲向敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>300%</color>雷属性伤害。
112402	1124	2	炽焰焚身·雷	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong03.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后宵煌冲向敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>600%</color>雷属性伤害。
112403	1124	3	炽焰焚身·雷	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong03.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后宵煌冲向敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>900%</color>雷属性伤害。
112404	1124	4	炽焰焚身·雷	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong03.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后宵煌冲向敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>1200%</color>雷属性伤害。
112405	1124	5	炽焰焚身·雷	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong03.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后宵煌冲向敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>1500%</color>雷属性伤害。
112501	1125	1	炽焰焚身·暗	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong04.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后宵煌冲向敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>300%</color>暗属性伤害。
112502	1125	2	炽焰焚身·暗	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong04.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后宵煌冲向敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>600%</color>暗属性伤害。
112503	1125	3	炽焰焚身·暗	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong04.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后宵煌冲向敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>900%</color>暗属性伤害。
112504	1125	4	炽焰焚身·暗	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong04.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后宵煌冲向敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>1200%</color>暗属性伤害。
112505	1125	5	炽焰焚身·暗	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong04.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后宵煌冲向敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>1500%</color>暗属性伤害。
112601	1126	1	炽焰焚身·空	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong06.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后宵煌冲向敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>300%</color>空属性伤害。
112602	1126	2	炽焰焚身·空	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong06.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后宵煌冲向敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>600%</color>空属性伤害。
112603	1126	3	炽焰焚身·空	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong06.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后宵煌冲向敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>900%</color>空属性伤害。
112604	1126	4	炽焰焚身·空	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong06.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后宵煌冲向敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>1200%</color>空属性伤害。
112605	1126	5	炽焰焚身·空	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillzhudong06.png	任意消除6个基础信号球后，会激活辅助机按钮，释放后宵煌冲向敌人，连续爪击并引发一次爆炸，共造成<color=#0f70bc>1500%</color>空属性伤害。
5500001	55000	1	爆裂助燃剂	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillbeidong01.png	宵煌主动技伤害提高<color=#0f70bc>14%</color>
5500002	55000	2	爆裂助燃剂	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillbeidong01.png	宵煌主动技伤害提高<color=#0f70bc>28%</color>
5500003	55000	3	爆裂助燃剂	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillbeidong01.png	宵煌主动技伤害提高<color=#0f70bc>42%</color>
5500004	55000	4	爆裂助燃剂	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillbeidong01.png	宵煌主动技伤害提高<color=#0f70bc>56%</color>
5500005	55000	5	爆裂助燃剂	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillbeidong01.png	宵煌主动技伤害提高<color=#0f70bc>70%</color>
5501001	55010	1	昂扬斗志	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong02.png	携带角色攻击力提高<color=#0f70bc>20</color>
5501002	55010	2	昂扬斗志	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong02.png	携带角色攻击力提高<color=#0f70bc>40</color>
5501003	55010	3	昂扬斗志	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong02.png	携带角色攻击力提高<color=#0f70bc>60</color>
5501004	55010	4	昂扬斗志	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong02.png	携带角色攻击力提高<color=#0f70bc>80</color>
5501005	55010	5	昂扬斗志	Assets/Product/Texture/Image/IconPetSkill/Pet3HeSkillbeidong02.png	携带角色攻击力提高<color=#0f70bc>100</color>
5502001	55020	1	高热蔓延	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillbeidong03.png	宵煌释放技能后，携带角色攻击力增加<color=#0f70bc>8</color>，最多叠加3层。
5502002	55020	2	高热蔓延	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillbeidong03.png	宵煌释放技能后，携带角色攻击力增加<color=#0f70bc>16</color>，最多叠加3层。
5502003	55020	3	高热蔓延	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillbeidong03.png	宵煌释放技能后，携带角色攻击力增加<color=#0f70bc>24</color>，最多叠加3层。
5502004	55020	4	高热蔓延	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillbeidong03.png	宵煌释放技能后，携带角色攻击力增加<color=#0f70bc>32</color>，最多叠加3层。
5502005	55020	5	高热蔓延	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillbeidong03.png	宵煌释放技能后，携带角色攻击力增加<color=#0f70bc>40</color>，最多叠加3层。
5503001	55030	1	光焰升华	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillbeidong04.png	携带角色每次造成火属性伤害后，火属性伤害提高<color=#0f70bc>1%</color>，持续8秒，最多叠加2层，重复触发刷新持续时间。
5503002	55030	2	光焰升华	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillbeidong04.png	携带角色每次造成火属性伤害后，火属性伤害提高<color=#0f70bc>2%</color>，持续8秒，最多叠加2层，重复触发刷新持续时间。
5503003	55030	3	光焰升华	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillbeidong04.png	携带角色每次造成火属性伤害后，火属性伤害提高<color=#0f70bc>3%</color>，持续8秒，最多叠加2层，重复触发刷新持续时间。
5503004	55030	4	光焰升华	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillbeidong04.png	携带角色每次造成火属性伤害后，火属性伤害提高<color=#0f70bc>4%</color>，持续8秒，最多叠加2层，重复触发刷新持续时间。
5503005	55030	5	光焰升华	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillbeidong04.png	携带角色每次造成火属性伤害后，火属性伤害提高<color=#0f70bc>5%</color>，持续8秒，最多叠加2层，重复触发刷新持续时间。
5504001	55040	1	煌炎共鸣	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillbeidong05.png	卡列尼娜·烬燃热能强化状态下，额外伤害加成提高<color=#0f70bc>6%</color>。<color=#0f70bc>僚机召唤</color>的飞行激光发射器在场时，<color=#935ee1>闪焰瞬击</color>/<color=#935ee1>炽焰焚身</color>将触发额外激光扫射，造成<color=#0f70bc>300%</color>火属性伤害。
5504002	55040	2	煌炎共鸣	Assets/Product/Texture/Image/IconPetSkill/Pet3MaoSkillbeidong05.png	卡列尼娜·烬燃热能强化状态下，额外伤害加成提高<color=#0f70bc>12%</color>。<color=#0f70bc>僚机召唤</color>的飞行激光发射器在场时，<color=#935ee1>闪焰瞬击</color>/<color=#935ee1>炽焰焚身</color>将触发额外激光扫射，造成<color=#0f70bc>600%</color>火属性伤害。
