Id	GroupId	Order	Name	Bg	LockBg	BgWidth	BgHigh	BgOffSetX	BgOffSetY
8003	8	4	EX03 古铭遗章	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicEX03.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648		
8004	8	5	EX04 咏叹回声	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicEX04.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648		
8005	8	6	EX05 迷境刻痕	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicEX05.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648		
9001	9	1	EX01 湛蓝曙日	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicEX01.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648		
9002	9	2	EX02 重返极夜	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicEX02.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648		
9003	9	3	EX03 古铭遗章	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicEX03.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648		
9004	9	4	EX04 咏叹回声	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicEX04.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648		
9005	9	5	EX05 迷境刻痕	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicEX05.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648		
10001	10	1	寄渊残响	Assets/Product/Texture/Image/BgStory/Bgstory298.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
10002	10	2	镜焰迷城	Assets/Product/Texture/Image/BgCg/Cg4001_08.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
10003	10	3	幻寂鸣泣曲	Assets/Product/Texture/Image/BgCg/Cg5601_10.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6001	11	1	圣诞奇妙夜	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBanner01.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
6004	11	6	四月舱中鱼	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr06.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
6011	11	5	未遗忘的节日	Assets/Product/Texture/Image/UiArchiveStoryBanner/UiFubenDuanBg.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6016	11	8	兰夜琢月	Assets/Product/Texture/Image/UiFubenQiXi/FubenQiXiBg.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6017	11	9	道长争夺战	Assets/Product/Texture/Image/UiFubenZhongYuan/FubenZhongYuanGamebg.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6021	11	2	圣夜与星海之间	Assets/Product/Texture/Image/UiArchiveStoryBanner/UiFubenChristmas.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6022	11	3	拂旧迎新	Assets/Product/Texture/Image/UiFubenYuandan/UiYuandanBg01.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	2160	1080		
6023	11	4	楹联曰韵	Assets/Product/Texture/Image/UiArchiveStoryBanner/UiCouplet.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6024	11	5	岁辞候福	Assets/Product/Texture/Image/BgCg/Cg1701_1.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
6025	11	7	异境漫游记	Assets/Product/Texture/Image/UiFubenYurenjie/UiFubenYurenjieBg02.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	2160	1080		
6026	11	10	苍蓝无尽夏	Assets/Product/Texture/Image/BgCg/Cg2101_8.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
6027	11	11	指挥官的专属日	Assets/Product/Texture/Image/BgCg/Cg2401_1.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
6028	11	12	琥虎符福	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr07.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6029	11	13	纯白寄意	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr08.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6030	11	14	遥阳绘旅	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr09.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6031	11	15	憩梦穹森	Assets/Product/Texture/Image/BgCg/Cghb028.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
6032	11	16	游月杳信	Assets/Product/Texture/Image/UiFubenZhongQiu2022/UiFubenZhongQiuBg.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6033	11	17	无忧无虑大作战	Assets/Product/Texture/Image/BgCg/Cg3201_20.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6034	11	18	除岁列车之夜	Assets/Product/Texture/Image/FubenLineChunJie2023/UiFubenChunJieBg.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6035	11	19	白梦游弋	Assets/Product/Texture/Image/BgCg/Cghb035.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6036	11	20	旭愿笺梦	Assets/Product/Texture/Image/UiFubenDuanWu2023/UiFubenDuanWu2023Bg.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6037	11	21	心映繁景	Assets/Product/Texture/Image/BgCg/Cg3901_41.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
6038	11	22	命中注定的惊喜日	Assets/Product/Texture/Image/BgCg/Cg4201_17.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6039	11	23	茕心溯愿	Assets/Product/Texture/Image/BgCg/Cghb052.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
6040	11	24	鸣神叹妙	Assets/Product/Texture/Image/BgCg/Cghb063.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
6041	11	25	时光悄许的心语	Assets/Product/Texture/Image/BgCg/Cg5101_18.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6042	11	26	罪妄月华	Assets/Product/Texture/Image/BgCg/Cghb070.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
6043	11	27	恋屿千年歌	Assets/Product/Texture/Image/BgCg/Cghb074.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
6044	11	28	清夏漫迹	Assets/Product/Texture/Image/BgStory/BgStory1287.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6045	11	29	缘纺祈糸	Assets/Product/Texture/Image/BgCg/Cg5701_19.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6046	11	30	致独一无二的你	Assets/Product/Texture/Image/BgCg/Cg6001_19.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6047	11	31	慈悲至观	Assets/Product/Texture/Image/BgCg/Cg6001_12.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
6048	11	32	寐影帷声	Assets/Product/Texture/Image/BgCg/Cghb097.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
12001	12	1	庭霓	Assets/Product/Texture/Image/UiPartnerTeaching/Chapter/UiPartnerTeachingChapterBg01.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
12002	12	2	霜誓	Assets/Product/Texture/Image/UiPartnerTeaching/Chapter/UiPartnerTeachingChapterBg02.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
13001	13	1	宣叙妄响	Assets/Product/Texture/Image/BgCg/Cg2401_4.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
13002	13	2	厄愿潮声	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr10.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
13003	13	3	矩阵循生	Assets/Product/Texture/Image/UiTheatre3/UiTheatre3MainBg01.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
13004	13	4	寒境曙光	Assets/Product/Texture/Image/UiTheatre4/UiTheatre4MainBg1.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1280	720		
14001	14	1	ER00 游云鲸梦	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicSS18.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648		
14002	14	2	ER01 遥岸方舟	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicER01.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648		
14003	14	3	ER02 枯朽为灯	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicER02.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648		
14004	14	4	ER03 未语庭言	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicER03.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648		
14005	14	5	ER04 浮英枕梦行	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicER04.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648		
14006	14	6	ER05 怒逐沉沙	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicER05.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648		
14007	14	7	ER06 幽塔黎光	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicER06.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648		
14008	14	8	ER07 云梁觅影	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicER07.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648		
14009	14	9	ER08 暮往长离	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicER08.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648		
14010	14	10	ER09 晨昏庭影	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicER09.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648		
14011	14	11	ER10 醉狱谲笼	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicER10.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648		
14012	14	12	ER11 逐生复始	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicER11.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648		
14013	14	13	ER12 末路燎原	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicER12.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648		
14014	14	14	ER13 织奏序言	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicER13.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648		
14015	14	15	ER14 理想笼	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicER14.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648		
15001	15	1	铭刻长路	Assets/Product/Texture/Image/BgCg/Cg3201_18.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
15002	15	2	临渊择途	Assets/Product/Texture/Image/BgCg/Cg3201_19.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
15003	15	3	一起来玩吧！	Assets/Product/Texture/Image/BgCg/Cg3401_21.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
15004	15	4	心引定航	Assets/Product/Texture/Image/BgCg/Cg3601_12.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
15005	15	5	烛灯刑	Assets/Product/Texture/Image/BgCg/Cg3901_38.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
15006	15	6	极乐净土	Assets/Product/Texture/Image/BgCg/Cg5201_09.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
16001	16	1	与薇拉同行	Assets/Product/Texture/Image/BgStory/BgStory667.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
16002	16	2	与里同行	Assets/Product/Texture/Image/BgStory/BgStory671.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
16003	16	3	与艾拉同行	Assets/Product/Texture/Image/BgStory/BgStory673.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
16004	16	4	与卡列同行	Assets/Product/Texture/Image/BgStory/BgStory675.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
16005	16	5	未来序曲	Assets/Product/Texture/Image/BgStory/BgStory677.jpg	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1920	1080		
17001	17	1	神寂启示录	Assets/Product/Texture/Image/UiFubenMainTabChapter/InstanceIconPicTheatre5.png	Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	1476	648		
