Id	GroupId	CommunicationId	CommunicationType	CommunicationIcon	Name	Condition	Order	BtnContent	UnLockTime	NpcName	NpcHandIcon	UiType	ContentsGroupId
1103	1007	3116	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuna1.png	520通讯-露娜	84602152	100	我不会逃避相见。	2023/5/30 10:00	露娜	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuna1.png	2	3135
1104	1007	3117	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKamu1.png	520通讯-卡穆	84602153	101	谁会怕啊，你等着。	2023/5/30 10:00	卡穆	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKamu1.png	2	3139
1105	1007	3118	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuosaita1.png	520通讯-罗塞塔	84602154	102	当然，我们一起去占卜吧。	2023/5/30 10:00	罗塞塔	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuosaita1.png	2	3133
1106	1007	3119	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadQu1.png	520通讯-曲	84602155	103	万世铭还不是我们的终点，曲。	2023/5/30 10:00	曲	Assets/Product/Texture/Image/RoleCharacter/RoleHeadQu1.png	2	3140
1107	1007	3120	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadChangyu1.png	520通讯-常羽	84602156	104	噗……我是不是该叫一声“常师傅”？	2023/5/30 10:00	常羽	Assets/Product/Texture/Image/RoleCharacter/RoleHeadChangyu1.png	2	3134
1108	1007	3121	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadWanshi1.png	520通讯-万事	84602157	105	我也是，万事。	2023/5/30 10:00	万事	Assets/Product/Texture/Image/RoleCharacter/RoleHeadWanshi1.png	2	3136
1109	1007	3122	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadSailinna1.png	520通讯-赛琳娜	84602158	106	我已经听到了，伊利斯。	2023/5/30 10:00	赛琳娜	Assets/Product/Texture/Image/RoleCharacter/RoleHeadSailinna1.png	2	3141
1110	1007	3123	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Twentyone1.png	520通讯-21号	84602159	107	我会好好养护它的，21号。	2023/5/30 10:00	21号	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Twentyone1.png	2	3138
1111	1007	3124	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuolan1.png	520通讯-罗兰	84602160	108	不如你当面来告诉我如何？	2023/5/30 10:00	罗兰	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuolan1.png	2	3143
1112	1007	3125	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadPulao1.png	520通讯-蒲牢	84602161	109	有好吃的必须算上我！	2023/5/30 10:00	蒲牢	Assets/Product/Texture/Image/RoleCharacter/RoleHeadPulao1.png	2	3144
1113	1007	3126	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadHakama1.png	520通讯-哈卡玛	84602162	110	我感受到了你的心意了哦，哈卡玛。	2023/5/30 10:00	哈卡玛	Assets/Product/Texture/Image/RoleCharacter/RoleHeadHakama1.png	2	3145
1114	1007	3127	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadNuoan1.png	520通讯-诺安	84602163	111	好的。	2023/5/30 10:00	诺安	Assets/Product/Texture/Image/RoleCharacter/RoleHeadNuoan1.png	2	3146
1115	1007	3128	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR2Bangbinata1.png	520通讯-邦比娜塔	84602164	112	完全不会碍事，谢谢你，邦比娜塔。	2023/5/30 10:00	邦比娜塔	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR2Bangbinata1.png	2	3147
1116	1007	3129	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR2Hanying1.png	520通讯-含英	84602165	113	一定会有机会的。	2023/5/30 10:00	含英	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR2Hanying1.png	2	3148
1117	1007	3130	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR2Nuoketi1.png	520通讯-诺克提	84602166	114	那……我就只管坐着等好咯。	2023/5/30 10:00	诺克提	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR2Nuoketi1.png	2	3149
1118	13	4103	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Li1.png	520通讯-里	84700001	115	好，我很快过来。	2024/5/30 10:00	里	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Li1.png	2	4103
1119	13	4104	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya1.png	520通讯-露西亚	84700002	116	我当然明白，露西亚。	2024/5/30 10:00	露西亚	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luxiya1.png	2	4106
1120	13	4105	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadLifu1.png	520通讯-丽芙	84700003	117	我会的，丽芙。	2024/5/30 10:00	丽芙	Assets/Product/Texture/Image/RolePlayer/RoleHeadLifu1.png	2	4109
1121	13	4106	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadBianka1SS.png	520通讯-比安卡	84700004	118	我会等你，比安卡。	2024/5/30 10:00	比安卡	Assets/Product/Texture/Image/RolePlayer/RoleHeadBianka1SS.png	2	4114
1122	13	4107	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR5Yongyechao1.png	520通讯-七实	84700005	119	一定会有机会的！	2024/5/30 10:00	七实	Assets/Product/Texture/Image/RolePlayer/RoleHeadR5Yongyechao1.png	2	4118
1123	13	4108	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadShenwei1.png	520通讯-神威	84700006	120	现在就有空，一起来玩游戏吧！	2024/5/30 10:00	神威	Assets/Product/Texture/Image/RolePlayer/RoleHeadShenwei1.png	2	4119
1124	13	4109	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Kalienina1.png	520通讯-卡列尼娜	84700007	121	谢谢你，卡列尼娜。	2024/5/30 10:00	卡列尼娜	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Kalienina1.png	2	4123
1125	13	4110	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Dubian1.png	520通讯-渡边	84700008	122	我也一样，渡边。	2024/5/30 10:00	渡边	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Dubian1.png	2	4154
1126	13	4111	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR5Luxiya1.png	520通讯-α	84700009	123	待会儿见，阿尔法。	2024/5/30 10:00	α	Assets/Product/Texture/Image/RolePlayer/RoleHeadR5Luxiya1.png	2	4108
1127	13	4112	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Aila1.png	520通讯-艾拉	84700010	124	嗯，我会的。	2024/5/30 10:00	艾拉	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Aila1.png	2	4127
1128	13	4113	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya1.png	520通讯-苏菲亚	84700011	125	谢谢你，苏菲亚。	2024/5/30 10:00	苏菲亚	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya1.png	2	4128
1129	13	4114	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu1.png	520通讯-库洛姆	84700012	126	那我们走吧，库洛姆。	2024/5/30 10:00	库洛姆	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu1.png	2	4130
1130	13	4115	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila1.png	520通讯-薇拉	84700013	127	记住会记住的，薇拉……	2024/5/30 10:00	薇拉	Assets/Product/Texture/Image/RolePlayer/RoleHeadWeila1.png	2	4131
1131	13	4116	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luna1.png	520通讯-露娜	84700014	128	拭目以待吧，露娜。	2024/5/30 10:00	露娜	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luna1.png	2	4155
1132	13	4117	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu1.png	520通讯-卡穆	84700015	129	我们会并肩同行，卡穆。	2024/5/30 10:00	卡穆	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu1.png	2	4139
1133	13	4118	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita1.png	520通讯-罗塞塔	84700016	130	好！我的回合，抽牌！	2024/5/30 10:00	罗塞塔	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita1.png	2	4133
1134	13	4119	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Qu1.png	520通讯-曲	84700017	131	从没忘记，曲。	2024/5/30 10:00	曲	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Qu1.png	2	4156
1135	13	4120	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu1.png	520通讯-常羽	84700018	132	感谢你，有心了，常羽。	2024/5/30 10:00	常羽	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu1.png	2	4134
1136	13	4121	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi1.png	520通讯-万事	84700019	133	谨遵医嘱，万事医生。	2024/5/30 10:00	万事	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi1.png	2	4136
1137	13	4122	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna1.png	520通讯-赛琳娜	84700020	134	我也喜欢春天。	2024/5/30 10:00	赛琳娜	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna1.png	2	4141
1138	13	4123	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Twentyone1.png	520通讯-21号	84700021	135	我会一直待在21号找得到的地方，安心。	2024/5/30 10:00	21号	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Twentyone1.png	2	4138
1139	13	4124	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuolan1.png	520通讯-罗兰	84700022	136	无论如何，多谢你的回礼。	2024/5/30 10:00	罗兰	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuolan1.png	2	4143
1140	13	4125	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadPulao1.png	520通讯-蒲牢	84700023	137	那一天，一定会到来。	2024/5/30 10:00	蒲牢	Assets/Product/Texture/Image/RolePlayer/RoleHeadPulao1.png	2	4144
1141	13	4126	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadHakama1.png	520通讯-哈卡玛	84700024	138	谢谢你，哈卡玛。	2024/5/30 10:00	哈卡玛	Assets/Product/Texture/Image/RolePlayer/RoleHeadHakama1.png	2	4145
1142	13	4127	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadNuoan1.png	520通讯-诺安	84700025	139	那就来找我吧，诺安。	2024/5/30 10:00	诺安	Assets/Product/Texture/Image/RolePlayer/RoleHeadNuoan1.png	2	4146
1143	13	4128	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bangbinata1.png	520通讯-邦比娜塔	84700026	140	会戴的，邦比娜塔。	2024/5/30 10:00	邦比娜塔	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bangbinata1.png	2	4147
1144	13	4129	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Hanying1.png	520通讯-含英	84700027	141	一定会的，含英。	2024/5/30 10:00	含英	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Hanying1.png	2	4157
1145	13	4130	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Nuoketi1.png	520通讯-诺克提	84700028	142	那接下来的每一天让我们一起共度吧，诺克提。	2024/5/30 10:00	诺克提	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Nuoketi1.png	2	4149
1146	13	4150	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Yalisha1.png	520通讯-回音	84700029	143	我很喜欢，谢谢你，回音。	2024/5/30 10:00	回音	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Yalisha1.png	2	4150
1147	13	4151	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Lamiya1.png	520通讯-拉弥亚	84700030	144	我很喜欢，拉弥亚。	2024/5/30 10:00	拉弥亚	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Lamiya1.png	2	4151
1148	13	4152	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Buouxiong1.png	520通讯-布偶熊	84700031	145	那就在老地方见面吧。	2024/5/30 10:00	布偶熊	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Buouxiong1.png	2	4152
1149	13	4153	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bulijite1.png	520通讯-布丽姬特	84700032	146	我现在就来，布丽姬特。	2024/5/30 10:00	布丽姬特	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bulijite1.png	2	4153
1150	15	5101	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Li1.png	520通讯-里	84800001	115	到时候就拜托你了，里老师！	2025/5/30 5:00	里	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Li1.png	2	5103
1151	15	5104	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR6Luxiya1.png	520通讯-露西亚	84800002	116	嗯，我等着你，露西亚。	2025/5/30 5:00	露西亚	Assets/Product/Texture/Image/RolePlayer/RoleHeadR6Luxiya1.png	2	5159
1152	15	5109	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadLifu1.png	520通讯-丽芙	84800003	117	晚安，丽芙，希望我们能梦中相会。	2025/5/30 5:00	丽芙	Assets/Product/Texture/Image/RolePlayer/RoleHeadLifu1.png	2	5109
1153	15	5113	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadBianka1SS.png	520通讯-比安卡	84800004	118	——谢谢你的心意，比安卡。	2025/5/30 5:00	比安卡	Assets/Product/Texture/Image/RolePlayer/RoleHeadBianka1SS.png	2	5114
1154	15	5116	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR6Yongyechao1.png	520通讯-七实	84800005	119	明白，七实船长！	2025/5/30 5:00	七实	Assets/Product/Texture/Image/RolePlayer/RoleHeadR6Yongyechao1.png	2	5161
1155	15	5119	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadShenwei1.png	520通讯-神威	84800006	120	我听到了，谢谢你，神威。	2025/5/30 5:00	神威	Assets/Product/Texture/Image/RolePlayer/RoleHeadShenwei1.png	2	5119
1156	15	5121	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Kalienina1.png	520通讯-卡列尼娜	84800007	121	我会好好珍藏起来的，卡列尼娜。	2025/5/30 5:00	卡列尼娜	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Kalienina1.png	2	5123
1157	15	5124	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Dubian1.png	520通讯-渡边	84800008	122	谢谢你，我会珍惜的。	2025/5/30 5:00	渡边	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Dubian1.png	2	5154
1158	15	5107	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR5Luxiya1.png	520通讯-α	84800009	123	马上就到，阿尔法。	2025/5/30 5:00	α	Assets/Product/Texture/Image/RolePlayer/RoleHeadR5Luxiya1.png	2	5108
1159	15	5126	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Aila1.png	520通讯-艾拉	84800010	124	用心去听的话，就像是在耳边一样。	2025/5/30 5:00	艾拉	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Aila1.png	2	5127
1160	15	5128	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya1.png	520通讯-苏菲亚	84800011	125	我也认为共同的回忆是最宝贵的礼物。谢谢你，苏菲亚。	2025/5/30 5:00	苏菲亚	Assets/Product/Texture/Image/RolePlayer/RoleHeadSufeiya1.png	2	5128
1161	15	5129	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu1.png	520通讯-库洛姆	84800012	126	——我明白，库洛姆。	2025/5/30 5:00	库洛姆	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu1.png	2	5130
1162	15	5131	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Weila1.png	520通讯-薇拉	84800013	127	……薇拉！	2025/5/30 5:00	薇拉	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Weila1.png	2	5166
1163	15	5135	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luna1.png	520通讯-露娜	84800014	128	我也一样，露娜。	2025/5/30 5:00	露娜	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Luna1.png	2	5155
1164	15	5139	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu1.png	520通讯-卡穆	84800015	129	谢谢你为我准备的祝福，卡穆。	2025/5/30 5:00	卡穆	Assets/Product/Texture/Image/RolePlayer/RoleHeadKamu1.png	2	5139
1165	15	5133	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita1.png	520通讯-罗塞塔	84800016	130	这是我们共同的好运，罗塞塔。	2025/5/30 5:00	罗塞塔	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuosaita1.png	2	5133
1166	15	5140	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Qu1.png	520通讯-曲	84800017	131	当然可以，曲。	2025/5/30 5:00	曲	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Qu1.png	2	5156
1167	15	5134	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu1.png	520通讯-常羽	84800018	132	这就来，常师傅！	2025/5/30 5:00	常羽	Assets/Product/Texture/Image/RolePlayer/RoleHeadChangyu1.png	2	5134
1168	15	5136	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Wanshi1.png	520通讯-万事	84800019	133	你也是，万事。	2025/5/30 5:00	万事	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Wanshi1.png	2	5158
1169	15	5141	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR5Sailinna1.png	520通讯-赛琳娜	84800020	134	听得到哦，赛琳娜。	2025/5/30 5:00	赛琳娜	Assets/Product/Texture/Image/RolePlayer/RoleHeadR5Sailinna1.png	2	5164
1170	15	5137	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Twentyone1.png	520通讯-21号	84800021	135	一起去下个地方吧，21号。	2025/5/30 5:00	21号	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Twentyone1.png	2	5138
1171	15	5143	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuolan1.png	520通讯-罗兰	84800022	136	我会珍藏它的，罗兰。	2025/5/30 5:00	罗兰	Assets/Product/Texture/Image/RolePlayer/RoleHeadLuolan1.png	2	5143
1172	15	5144	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadPulao1.png	520通讯-蒲牢	84800023	137	我也有很多有趣的故事想讲给蒲牢听。	2025/5/30 5:00	蒲牢	Assets/Product/Texture/Image/RolePlayer/RoleHeadPulao1.png	2	5144
1173	15	5145	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadHakama1.png	520通讯-哈卡玛	84800024	138	我会示范给你看的，哈卡玛。	2025/5/30 5:00	哈卡玛	Assets/Product/Texture/Image/RolePlayer/RoleHeadHakama1.png	2	5145
1174	15	5146	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadNuoan1.png	520通讯-诺安	84800025	139	我会的，谢谢你，诺安。	2025/5/30 5:00	诺安	Assets/Product/Texture/Image/RolePlayer/RoleHeadNuoan1.png	2	5146
1175	15	5147	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bangbinata1.png	520通讯-邦比娜塔	84800026	140	谢谢你的心意，邦比娜塔。	2025/5/30 5:00	邦比娜塔	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bangbinata1.png	2	5147
1176	15	5148	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Hanying1.png	520通讯-含英	84800027	141	与含英共度的时光，我会一直记得。	2025/5/30 5:00	含英	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Hanying1.png	2	5157
1177	15	5149	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Nuoketi1.png	520通讯-诺克提	84800028	142	我已经准备好了，诺克提。	2025/5/30 5:00	诺克提	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Nuoketi1.png	2	5149
1178	15	5150	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Yalisha1.png	520通讯-回音	84800029	143	我这就来，回音。	2025/5/30 5:00	回音	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Yalisha1.png	2	5150
1179	15	5151	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Lamiya1.png	520通讯-拉弥亚	84800030	144	我很喜欢，拉弥亚。	2025/5/30 5:00	拉弥亚	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Lamiya1.png	2	5151
1180	15	5152	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Buouxiong1.png	520通讯-布偶熊	84800031	145	稍等片刻，我这就给你送来。	2025/5/30 5:00	布偶熊	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Buouxiong1.png	2	5152
1181	15	5153	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bulijite1.png	520通讯-布丽姬特	84800032	146	果然是你的风格，布丽姬特。	2025/5/30 5:00	布丽姬特	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bulijite1.png	2	5153
1182	15	5160	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bazhi1.png	520通讯-八咫	84800033	147	好，我这就来。	2025/5/30 5:00	八咫	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bazhi1.png	2	5160
1183	15	5162	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Cibeizhe1.png	520通讯-伊什梅尔	84800034	148	很快就到，伊什梅尔。	2025/5/30 5:00	伊什梅尔	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Cibeizhe1.png	2	5162
1184	15	5163	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Lilith1.png	520通讯-莉莉丝	84800035	149	好，我戴上了。所以，你是怎么混上船的……？	2025/5/30 5:00	莉莉丝	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Lilith1.png	2	5163
1185	15	5165	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Jietawei1.png	520通讯-洁塔薇	84800036	150	我会好好休息的，洁塔薇。	2025/5/30 5:00	洁塔薇	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Jietawei1.png	2	5165
