Id	GroupId	Order	Name	Desc	Author	Bg	SpineBg	LockBg	Condition	IsShowRedPoint	UnLockTime	BgWidth	BgHigh	BgOffSetX	BgOffSetY	ShowTimeStr
101216	1	216	盛放着鲜花的河流	少女再次伸出手，尝试从河流中捕捞出那根正确的丝线。		Assets/Product/Texture/Image/BgCg/Cg5001_09.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103148			1280	720			
101217	1	217	不曾经历未来的未来	由上至下，密密麻麻地刻满了一个又一个的记忆。		Assets/Product/Texture/Image/BgCg/Cg5001_01.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103149			1280	720			
101218	1	218	失焦	对她来说，这一切都已经无足轻重。		Assets/Product/Texture/Image/BgCg/Cg5001_11.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103150			1280	720			
101219	1	219	折翼	少女低垂着头，黄昏的阴影模糊了日和夜的界限。		Assets/Product/Texture/Image/BgCg/Cg5001_12.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103150			1280	720			
101220	1	220	蓦然回首	她在意识海中经历了无数次他们的死亡，她曾以为自己已经不再会因为什么东西动容了。		Assets/Product/Texture/Image/BgCg/Cg5001_13.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103151			1280	720			
101221	1	221	倒计时	也曾用尽全力，却难以触及倒转的时针。		Assets/Product/Texture/Image/BgCg/Cg5001_02.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103156			1280	720			
101222	1	222	七实！出击！	她是一个真正的骑士，义无反顾的扑向未知的危险。		Assets/Product/Texture/Image/BgCg/Cg5001_08.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103157			1280	720			
101223	1	223	渐近的终点	一切都朝着“命运”既定的未来前进着。		Assets/Product/Texture/Image/BgCg/Cg5001_03.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103158			1280	720			
101224	1	224	向往何处	你并不需要我的答案。		Assets/Product/Texture/Image/BgCg/Cg5001_06.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103161			1280	720			
101225	1	225	更高维度的注视	也许，你所期待的“变数”，已经注视到你的愿望了。		Assets/Product/Texture/Image/BgCg/Cg5001_07.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103161			1280	720			
101226	1	226	濒临既定的航线	请允许“我”，将“七实”留给人类，留给指挥官。		Assets/Product/Texture/Image/BgCg/Cg5001_17.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103162			1280	720			
101227	1	227	某年某日夜	再见了，地球。		Assets/Product/Texture/Image/BgCg/Cg5001_04.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103163			1280	720			
101228	1	228	挣脱漫长时光	这一次，她握住的并非虚假的谎言。		Assets/Product/Texture/Image/BgCg/Cg5001_10.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103164			1280	720			
101229	1	229	向着更遥远的星空	到时候，指挥官要和七实一起再重新旅行一次噢！		Assets/Product/Texture/Image/BgCg/Cg5001_14.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103165			1280	720			
101230	1	230	献给明日	予你的花圈，她轻轻踮起脚尖。		Assets/Product/Texture/Image/BgCg/Cg5001_19.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103166			1280	720			
101231	1	231	寻觅于奔腾的数据洪流	在那里——七实找到了！		Assets/Product/Texture/Image/BgCg/Cg5001_18.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103167			1280	720			
101232	1	232	一切终将汇聚此时	她坐在舷窗边，面对年湮代远的星空。		Assets/Product/Texture/Image/BgCg/Cg5001_15.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103168			1280	720			
101233	1	233	放逐的命途	只有这样，或许在久远的时间线之后，人类文明才能慢慢度过这场浩劫。		Assets/Product/Texture/Image/BgCg/Cg5001_16.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103168			1280	720			
101234	1	234	岁月的歌	她听着这支属于人类的歌，属于人类文明的歌。		Assets/Product/Texture/Image/BgCg/Cg5101_05.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103173			1280	720			
101235	1	235	尘世余烬	那盏微弱的灯，还是熄灭了。		Assets/Product/Texture/Image/BgCg/Cg5101_04.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103178			1280	720			
101236	1	236	燃起炬火	只要仍有火光，人类生存下去的希望就永远不会熄灭。		Assets/Product/Texture/Image/BgCg/Cg5101_01.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103180			1280	720			
101237	1	237	篇章	她翻动着手中书页，无数星尘细碎飞扬，在陈旧纸页中组合成璀璨的字迹。		Assets/Product/Texture/Image/BgCg/Cg5101_13.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103181			1280	720			
101238	1	238	序言	她静默地揭开书本，尘封的文字在指尖苏醒。		Assets/Product/Texture/Image/BgCg/Cg5101_14.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103181			1280	720			
101239	1	239	落幕	故事终将告一段落，她的指尖轻轻合上书本。		Assets/Product/Texture/Image/BgCg/Cg5101_15.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103181			1280	720			
101240	1	240	洛莎的信	她无声诉说着人类的结局。		Assets/Product/Texture/Image/BgCg/Cg5101_06.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103186			1280	720			
101241	1	241	文明的守墓人	人类的文明，在此凝固。		Assets/Product/Texture/Image/BgCg/Cg5101_07.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103190			1280	720			
101242	1	242	凝寂悄声的星穹	这是她钟爱的区域，在她闲暇的时候，总是喜欢返回这里。		Assets/Product/Texture/Image/BgCg/Cg5101_16.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103197			1280	720			
101243	1	243	最好的时代	他们的文明灿烂若星海，他们已经站上宇宙熠熠的舞台。		Assets/Product/Texture/Image/BgCg/Cg5101_17.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103198			1280	720			
101244	1	244	卡俄斯的线	整理着时间的纺线，看到了无数的喜怒与悲欢……		Assets/Product/Texture/Image/BgCg/Cg5101_03.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103200			1280	720			
101245	1	245	灰鸦	指挥官！		Assets/Product/Texture/Image/BgCg/Cg5101_02.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103204			1280	720			
101246	1	246	永恒一瞬	她静谧地徘徊在时空的边缘。		Assets/Product/Texture/Image/BgCg/Cg5101_08.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103205			1280	720			
101247	1	247	行于终束的命途中	往昔与未来交织成环，她的身影在星河之中流转。		Assets/Product/Texture/Image/BgCg/Cg5101_09.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103205			1280	720			
101248	1	248	记录	比起视频，文本能更好地记录住想要留存的心情。		Assets/Product/Texture/Image/BgCg/Cg5101_19.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103205			1280	720			
101249	1	249	崭新的时间与未来	我们之后还有很长很长的时间。		Assets/Product/Texture/Image/BgCg/Cg5101_20.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103205			1280	720			
101250	1	250	如你	舞台上的身影，逐渐和回忆中的画面重叠。		Assets/Product/Texture/Image/BgCg/Cg5301_18.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103211			1280	720			
101251	1	251	依影	我们……应当在何时曾相见过。		Assets/Product/Texture/Image/BgCg/Cg5301_14.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103211			1280	720			
101252	1	252	“初见”	后退，表明你的身份。		Assets/Product/Texture/Image/BgCg/Cg5301_09.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103216			1280	720			
101253	1	253	回眸	纤细的身体刻进了繁华都市的光与影，昭显和平的喧嚣在耳旁呼啸。		Assets/Product/Texture/Image/BgCg/Cg5301_07.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103217			1280	720			
101254	1	254	启程	雨后不眠的二人。		Assets/Product/Texture/Image/BgCg/Cg5301_12.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103220			1280	720			
101255	1	255	夜语	月华逐影，翩跹起舞。		Assets/Product/Texture/Image/BgCg/Cg5301_10.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103220			1280	720			
101256	1	256	暮时	夏日的天总是黑的很慢，如果赶不及在清晨见面，就请让我们在入夜前相遇……		Assets/Product/Texture/Image/BgCg/Cg5301_15.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103221			1280	720			
101257	1	257	倦怜	一路上你已经足够辛劳……现在，先暂歇一刻吧。		Assets/Product/Texture/Image/BgCg/Cg5301_08.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103221			1280	720			
101258	1	258	寒曦	一如既往的某个清晨，少女也即将踏上一如既往的路途。		Assets/Product/Texture/Image/BgCg/Cg5301_06.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103222			1280	720			
101259	1	259	一碰即碎的花火	这幅稍瞬即逝的景象，会永远停留在我的记忆之中。		Assets/Product/Texture/Image/BgCg/Cg5301_11.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103222			1280	720			
101260	1	260	最后的晚空	我们将迎来不同的白昼。		Assets/Product/Texture/Image/BgCg/Cg5301_02.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103223			1280	720			
101261	1	261	独夜	我已拥抱过月色。		Assets/Product/Texture/Image/BgCg/Cg5301_01.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103225			1280	720			
101262	1	262	回想，回响	冥河托举起她的新生。		Assets/Product/Texture/Image/BgCg/Cg5701_06.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103229			1280	720			
101263	1	263	囚于海笼	盛大的荒芜与悲哀，随铅灰色的海浪一同卷入耳畔。		Assets/Product/Texture/Image/BgCg/Cg5701_09.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103230			1280	720			
101264	1	264	浮曳残影	提灯难以照彻的海雾，再一次朦胧了人类的视野。		Assets/Product/Texture/Image/BgCg/Cg5701_08.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103232			1280	720			
101265	1	265	我还是我	光影编织过往与未来。		Assets/Product/Texture/Image/BgCg/Cg5701_14.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103239			1280	720			
101266	1	266	命运如荆棘环于灵魂	她会背负着他们的苦，继续走下去。		Assets/Product/Texture/Image/BgCg/Cg5701_27.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103239			1280	720			
101267	1	267	死生刀舞	刀光折断过往，折断所有不舍，遗憾与展望。		Assets/Product/Texture/Image/BgCg/Cg5701_13.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103242			1280	720			
101268	1	268	刽子手的葬礼	送葬者没有一刻为之默哀。		Assets/Product/Texture/Image/BgCg/Cg5701_12.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103242			1280	720			
101269	1	269	“记忆倒带”	光阴剔透如朝露，滴入未曾经历的从前。		Assets/Product/Texture/Image/BgCg/Cg5701_15.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103246			1280	720			
101270	1	270	时隙徊廊	时间和空间从抽象到具体，在他的视野中缓缓展开。		Assets/Product/Texture/Image/BgCg/Cg5701_07.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103253			1280	720			
101271	1	271	一千次坠落的月亮	即使坠落过一千次之后，月亮也依旧会挂在天空。		Assets/Product/Texture/Image/BgCg/Cg5701_16.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103260			1280	720			
101272	1	272	明天	踏着晨光，灰鸦小队即将起航，返回属于他们的家。		Assets/Product/Texture/Image/BgCg/Cg5701_11.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103263			1280	720			
101273	1	273	旧梦拾光	忍冬花，贝尔，看不清面目的长发女性，车窗像是捕捉梦境的网格，牢牢将那些碎片网在窗外。		Assets/Product/Texture/Image/BgCg/Cg6001_18.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103265			1280	720			
101274	1	274	时代的开端	“……反击时代，要开始了。”		Assets/Product/Texture/Image/BgCg/Cg6001_01.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103267			1280	720			
101275	1	275	再次诞生	像个蹒跚学步的婴儿，她缓缓站起身，朝着窗外的自己露出微笑。		Assets/Product/Texture/Image/BgCg/Cg6001_11.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103276			1280	720			
101276	1	276	迷途	她们形如鬼魅，轻盈缥缈，裙摆在黑暗中涟漪般漾开，点燃着荧荧磷火。		Assets/Product/Texture/Image/BgCg/Cg6001_04.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103278			1280	720			
101277	1	277	琉璃之鸟	囚身于晶体与噩魇的藩篱。		Assets/Product/Texture/Image/BgCg/Cg6001_03.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103279			1280	720			
101278	1	278	璀璨的明日	阳光拥挤在不大的房间，桌子上，花瓶中插着自己昨天带回来的白玫瑰，面包和热汤散发出温暖的谷物味道。		Assets/Product/Texture/Image/BgCg/Cg6001_05.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103280			1280	720			
101279	1	279	空洞的长眠	无人维护的白色窗帘像深夜中的幽魂，呜咽着夜风捎来的挽歌。		Assets/Product/Texture/Image/BgCg/Cg6001_06.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103282			1280	720			
101280	1	280	终焉万花筒	镜中窥见种种纷繁而浩瀚的未来。		Assets/Product/Texture/Image/BgCg/Cg6001_07.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103283			1280	720			
101281	1	281	“爱”	墨利诺厄残留的金属零件被丽芙搜集起来，擦拭地干干净净，掩埋在了真正艾丝琳的墓碑旁边。		Assets/Product/Texture/Image/BgCg/Cg6001_16.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103287			1280	720			
101282	1	282	如刀夜雨	送上一头熊，带回向神祈求的火种		Assets/Product/Texture/Image/BgCg/Cg6101_13.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103296			1280	720			
101283	1	283	罐装红茶	你也可以嘲笑牢笼		Assets/Product/Texture/Image/BgCg/Cg6101_7.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103297			1280	720			
101284	1	284	电解雾剂	你也可以挥舞双翼		Assets/Product/Texture/Image/BgCg/Cg6101_8.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103297			1280	720			
101285	1	285	笼中飞鸟	直到筋疲力尽、折断双翼		Assets/Product/Texture/Image/BgCg/Cg6101_9.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103297			1280	720			
101286	1	286	冷光	克里斯蒂娜、诺曼于此长眠		Assets/Product/Texture/Image/BgCg/Cg6101_3.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103298			1280	720			
101287	1	287	从水和圣灵重生	愿日光仍能照耀在你身上		Assets/Product/Texture/Image/BgCg/Cg6101_12.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103306			1280	720			
101288	1	288	渊	坠落与死亡是广阔的草原		Assets/Product/Texture/Image/BgCg/Cg6101_5.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103309			1280	720			
101289	1	289	无限	文明的基石，是……		Assets/Product/Texture/Image/BgCg/Cg6101_4.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103309			1280	720			
101290	1	290	陌路	每一个人的生命都很重要		Assets/Product/Texture/Image/BgCg/Cg6101_6.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103309			1280	720			
101291	1	291	冰心战线	臣服，或是战争。		Assets/Product/Texture/Image/BgCg/Cg6201_2.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84330006			1280	720			
101292	1	293	统合皇座	这就是统合的力量，这就是冰心皇的力量。		Assets/Product/Texture/Image/BgCg/Cg6201_9.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84330007			1280	720			
101293	1	296	回首	战争不会结束，但至少我们获得了片刻安宁。		Assets/Product/Texture/Image/BgCg/Cg6201_6.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84330008			1280	720			
101294	1	294	启动	跨越苦难，启动马尔库特。		Assets/Product/Texture/Image/BgCg/Cg6201_11.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84330009			1280	720			
101295	1	292	升格者的袭击	我是难敌，你们的敌人。		Assets/Product/Texture/Image/BgCg/Cg6201_27.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84330010			1280	720			
101296	1	295	无双	以无双之姿，突破一切。		Assets/Product/Texture/Image/BgCg/Cg6201_19.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84330011			1280	720			
101297	1	297	病	受伤的安全总监展示出了不为人知的一面。		Assets/Product/Texture/Image/BgCg/Cg6301_11.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84330019			1920	1080			
101298	1	298	时刻准备着	卡赫季童子军，时刻准备着！		Assets/Product/Texture/Image/BgCg/Cg6301_2.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84330020			1920	1080			
101299	1	299	涅缇雅的诘问	涅缇雅决定向着命运发起最后的回击。		Assets/Product/Texture/Image/BgCg/Cg6301_8.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84330021			1920	1080			
101300	1	300	最后的斗争	同志们……保重！		Assets/Product/Texture/Image/BgCg/Cg6301_10.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84330022			1920	1080			
101301	1	301	卡赫季的鹰	战机冲入红雾，嘶啸俯冲。		Assets/Product/Texture/Image/BgCg/Cg6301_7.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84330023			1920	1080			
101302	1	302	枝芽	辉光照亮长夜，牵连着滚烫热烈的鲜血，“枝芽”破茧而出。		Assets/Product/Texture/Image/BgCg/Cg6301_4.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84330024			1920	1080			
101303	1	303	记忆中的模样	玛格丽特挂着最温暖，最无忧无虑的笑容。		Assets/Product/Texture/Image/BgCg/Cg6301_3.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84330025			1920	1080			
101304	1	304	墟城	梦中的景色，已全然破败。		Assets/Product/Texture/Image/BgCg/Cg6301_3.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103357			1920	1080			
101305	1	305	全家福	这是一张遗失在过去的全家福。		Assets/Product/Texture/Image/BgCg/Cg6301_3.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103358			1920	1080			
101306	1	306	被迫的离别	当死亡迫使少年孤身成长。		Assets/Product/Texture/Image/BgCg/Cg6301_3.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103359			1920	1080			
101307	1	307	失败的胜利	在不可割舍的“代价”面前，胜负已没有意义。		Assets/Product/Texture/Image/BgCg/Cg6301_3.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103360			1920	1080			
101308	1	308	无法传达的告白	言语遗失在对方的沉默中。		Assets/Product/Texture/Image/BgCg/Cg6301_3.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103361			1920	1080			
101309	1	309	在拥抱中	于拥抱中，灵魂都有了温度。		Assets/Product/Texture/Image/BgCg/Cg6301_3.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103362			1920	1080			
101310	1	310	埃泽忒的意志	复于曦光，追于艳阳。		Assets/Product/Texture/Image/BgCg/Cg6301_3.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103363			1920	1080			
101311	1	311	归家之路	带着家人们的祝福，再次“回家”。		Assets/Product/Texture/Image/BgCg/Cg6301_3.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103364			1920	1080			
101312	1	312	追上承诺	将承诺融入内心，向前走吧。		Assets/Product/Texture/Image/BgCg/Cg6301_3.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84103364			1920	1080			
102001	2	1	提法	做得很棒呢，提法。		Assets/Product/Texture/Image/BgCg/Cg215_2.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84200203			1280	720			
102002	2	2	先锋者	昂首迎接你们的终结吧。		Assets/Product/Texture/Image/BgCg/Cg1101_2.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84201105			1280	720			
102003	2	3	黄金与人马	如何赢得一场注定失败的战斗，答案大家心里都很清楚。		Assets/Product/Texture/Image/BgCg/Cg1201_3.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84201203			1280	720			
102004	2	4	殉道	这对他来说，是否算是倒在了自己坚信的道路之上呢？		Assets/Product/Texture/Image/BgCg/Cg1901_3.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84201406			1280	720			
102005	2	5	无言	如今的你，已经不再是那个迷茫而软弱的存在了。		Assets/Product/Texture/Image/BgCg/Cg1901_5.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84201408			1280	720			
102006	2	6	科学的孤儿	既然她的母亲叫莱比亚，那就管她叫拉弥亚吧。		Assets/Product/Texture/Image/BgCg/Cg2101_2.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84201501			1280	720			
102007	2	7	拔锚	我们决定将你送入外部海洋。		Assets/Product/Texture/Image/BgCg/Cg2101_1.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84201507			1280	720			
102008	2	8	最后的血清	这次向他伸出手的人类同样怀着强烈的生的欲望，说出的请求却是对他人的拯救。		Assets/Product/Texture/Image/BgCg/Cg2201_3.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84201610			1280	720			
103001	3	1	鸠占鹊巢	哪里冒出来的两个小丫头……		Assets/Product/Texture/Image/BgCg/Cgqz105.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84301002			1280	720			
103002	3	2	决意	这次轮到我来保护姐姐了。		Assets/Product/Texture/Image/BgCg/Cg612_1.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84301006			1280	720			
103003	3	3	再见	等着我。		Assets/Product/Texture/Image/BgCg/Cg612_2.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84301006			1280	720			
103004	3	4	挣扎	我答应过爸爸妈妈，不会让你受到伤害。所以冒险的事情，我来做……		Assets/Product/Texture/Image/BgCg/Cgqz103.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84301006			1280	720			
103005	3	5	星火	你的幸福，和我们一样，只存在于漫长黑暗的尽头。		Assets/Product/Texture/Image/BgCg/Cgqz106.png		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84301007			1280	720			
103006	3	6	逃离	露西亚提着自己的佩刀，在城市间踉跄地奔跑着。		Assets/Product/Texture/Image/BgCg/Cgqz112.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84301016			1280	720			
103007	3	7	恸哭	露西亚仿佛崩溃了一般，在露娜的怀中恸哭了出来。		Assets/Product/Texture/Image/BgCg/Cgqz113.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84301016			1280	720			
103008	3	8	释然	已经不需要再抗拒了。		Assets/Product/Texture/Image/BgCg/Cgqz114.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84301016			1280	720			
103009	3	9	你的名字	这是我——露西亚和那个人的相遇。		Assets/Product/Texture/Image/BgCg/Cgqz1501.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84301021			1280	720			
103010	3	10	灰鸦	我，里，丽芙，再加上指挥官，这就是灰鸦小队。		Assets/Product/Texture/Image/BgCg/Cgqz1502.jpg		Assets/Product/Texture/Image/UiArchiveStoryBanner/ArchiveStoryBannerr00.png	84301023			1280	720			
