Id	ActorId	MoodMinValue	MoodMaxValue	State	Content	Time
1460	1051003		100	IDLE	['哼?哼?', '咦？等一下，指挥官。', '好啦，你的通讯仪有点小故障，不过已经被七实修好啦。', '怎样七实是不是很能干，再多夸夸七实也是可以的哦。']	[2000, 2000, 2000, 2000]
1461	1051003		100	IDLE	['好了，日常检修完成啦。', '今天的七实也是状态满满！', '嘿嘿，保持最佳状态当然是很必要的哦。', '这样七实才能保护对自己来说重要的人呀。']	[2000, 2000, 2000, 2000]
1462	1051003		100	IDLE	['指挥官，今天七实给你准备了一个小惊喜哦。', '你快闭上眼睛，等我数三二一。', '三，二，一！当当当当。', '这是七实特意为你准备的礼物，喜欢吗？']	[2000, 2000, 2000, 2000]
1463	1051003		100	IDLE	['这些闪亮的小零件很有用吗？', '七实有顺手捡到一些哦，七实用不到，就送给你啦。', '嘿嘿，再夸夸七实也可以哦。']	[2000, 2000, 2000]
1501	1021003		10	IDLE	['你想干什么？']	[2000]
1502	1021003		10	IDLE	['你打算把我囚禁在这里？']	[2000]
1503	1021003		10	IDLE	['令人窒息的空间。']	[2000]
1504	1021003		10	IDLE	['我是为了看看你能想出什么花样才留下来。']	[2000]
1505	1021003		30	IDLE	['一直待在舒适的环境里只会降低你的警戒心。']	[2000]
1506	1021003		30	IDLE	['我会不会破坏这里，只看我的心情。']	[2000]
1507	1021003		30	IDLE	['就不能让我一个人一间房吗？']	[2000]
1508	1021003		30	IDLE	['你的那些构造体们一直非常在意我，哼，理所当然。']	[2000]
1509	1021003		30	IDLE	['不要妄图耍花样。']	[2000]
1510	1021003		50	IDLE	['一直待在舒适的环境里只会降低你的警戒心。']	[2000]
1511	1021003		50	IDLE	['我会不会破坏这里，只看我的心情。']	[2000]
1512	1021003		50	IDLE	['就不能让我一个人一间房吗？']	[2000]
1513	1021003		50	IDLE	['你的那些构造体们一直非常在意我，哼，理所当然。']	[2000]
1514	1021003		50	IDLE	['不要妄图耍花样。']	[2000]
1515	1021003		80	IDLE	['这里看起来终于像点样子了。']	[2000]
1516	1021003		80	IDLE	['不必顾及我。']	[2000]
1517	1021003		80	IDLE	['你猜猜我想做什么？']	[2000]
1518	1021003		80	IDLE	['以前的事……？我并不想谈。']	[2000]
1519	1021003		100	IDLE	['这里看起来终于像点样子了。']	[2000]
1520	1021003		100	IDLE	['不必顾及我。']	[2000]
1521	1021003		100	IDLE	['你猜猜我想做什么？']	[2000]
1522	1021003		100	IDLE	['以前的事……？我并不想谈。']	[2000]
1523	1021003		100	IDLE	['你说这里可以洗热水澡？']	[2000]
1524	1021003		30	IDLE	['……']	[2000]
1525	1021003		30	IDLE	['嗯……']	[2000]
1526	1021003		30	IDLE	['→_→']	[2000]
1527	1021003		30	IDLE	['干嘛！']	[2000]
1528	1021003		30	IDLE	['(｀??)=3']	[2000]
1529	1021003		50	IDLE	['哼。']	[2000]
1530	1021003		50	IDLE	['0-0']	[2000]
1531	1021003		50	IDLE	['太弱了。']	[2000]
1532	1021003		50	IDLE	['找我吗？']	[2000]
1533	1021003		50	IDLE	['=-=']	[2000]
1534	1021003		80	IDLE	['靠的太近了。']	[2000]
1535	1021003		80	IDLE	['?']	[2000]
1536	1021003		80	IDLE	['别想欺骗我。']	[2000]
1537	1021003		100	IDLE	['靠的太近了。']	[2000]
1538	1021003		100	IDLE	['?']	[2000]
1539	1021003		100	IDLE	['别想欺骗我。']	[2000]
1540	1021003		100	IDLE	['宵小之徒！']	[2000]
1541	1021003		100	IDLE	['谁在那！']	[2000]
1542	1021003			IDLE	['人类需要依赖名为床的简单物品……', '这就是柔弱的证明。', '而我早已经摆脱这样的东西。']	[2000, 2000, 2000]
1543	1021003			IDLE	['……记录，需要消除的弱点。']	[2000]
1544	1021003			IDLE	['沙发是一种无用的发明。', '你的构造体们坐在上面只是为了消磨时间。', '这样的话，我宁愿站着。']	[2000, 2000, 2000]
1545	1021003			IDLE	['反正我暂时也没什么别的事……']	[2000]
1546	1021003			IDLE	['……', '看着我做什么？', '我只是不见了东西，并没有在烦躁。', '柜子那边我等下我就会去找，不用你帮我。']	[2000, 2000, 2000, 2000]
1547	1021003			IDLE	['是我自己找到的，不过也算你一份功劳……']	[2000]
1548	1021003			IDLE	['哦？你来了？', '我在你身上留下的伤口现在怎么样了？']	[2000, 2000]
1549	1021003			IDLE	['是嘛，那一招，我可以再演示给你看看。']	[2000]
1550	1021003			IDLE	['这里居然还收藏着这些落后的武器？', '不少都报废了。', '这把刀……挺怀念的']	[2000, 2000, 2000]
1551	1021003			IDLE	['别在这时候碰我……怎么，你看出了什么吗？']	[2000]
1552	1021003			IDLE	['你怎么总是有空过来？', '不是忙着拯救地球吗？']	[2000, 2000]
1553	1021003			IDLE	['哼，我也只是刚回来而已。']	[2000]
1554	1021003			IDLE	['和其他人类相比。', '你有着一些与众不同之处……']	[2000, 2000]
1555	1021003			IDLE	['别打岔！你的秘密，迟早会暴露在我面前。']	[2000]
1556	1021003			IDLE	['你想要做什么？', '想要再让你的手臂吃苦头的话，可以尽管试试看。', '！？']	[2000, 2000, 2000]
1557	1021003			IDLE	['……待会儿再砍也不迟。']	[2000]
1558	1021003		80	IDLE	['这个零件能装到我的摩托上。', '看来你这里也不是一无是处。', '以后我会经常过来的。']	[2000, 2000, 2000]
1559	1021003		80	IDLE	['！', '原来是你。', '下次再从背后靠近我。', '可就不是被刀架住脖子这么简单了。']	[2000, 2000, 2000, 2000]
1560	1021003		100	IDLE	['你看起来很在意我的白发……眼光不错。', '毕竟就连灰尘也无法接触我。', '什么？你不怕被感染吗？']	[2000, 2000, 2000]
1561	1021003		100	IDLE	['最近露西亚的情况如何？', '我并没有那么在意你的回答，但也别让我等太久。', '是吗，进步的速度太慢了。']	[2000, 2000, 2000]
1562	1021003		100	IDLE	['接着，这是从外面拿到的一些战利品。', '别怕，已经经过你们的消毒处理了。', '我喜欢你对我保持怀疑的样子，就这样保持下去。']	[2000, 2000, 2000]
1563	1021003		100	IDLE	['是我用不上的东西。', '就留给你了。', '想必你也不会不要。']	[2000, 2000, 2000]
1601	90370		10	IDLE	['别再打了QAQ']	[2000]
1602	90370		10	IDLE	['痛。']	[2000]
1603	90370		10	IDLE	['好强。']	[2000]
1604	90370		10	IDLE	['了解，下次射他膝盖。']	[2000]
1605	90370		30	IDLE	['好痛好痛。']	[2000]
1606	90370		30	IDLE	['嘶。']	[2000]
1607	90370		30	IDLE	['关节，生锈了。']	[2000]
1608	90370		30	IDLE	['￣３￣']	[2000]
1609	90370		30	IDLE	['-ω-']	[2000]
1610	90370		50	IDLE	['好痛好痛。']	[2000]
1611	90370		50	IDLE	['嘶。']	[2000]
1612	90370		50	IDLE	['关节，生锈了。']	[2000]
1613	90370		50	IDLE	['￣３￣']	[2000]
1614	90370		50	IDLE	['-ω-']	[2000]
1615	90370		80	IDLE	['别人太靠近我的话，我会很紧张，所以总会下意识把他们射走=3=。']	[2000]
1616	90370		80	IDLE	['之前打了你们，真的很抱歉QAQ。']	[2000]
1617	90370		80	IDLE	['哎呦，好痛哦，别再打啦555。']	[2000]
1618	90370		80	IDLE	['希望下次挨打时间能短一点TAT。']	[2000]
1619	90370		100	IDLE	['别人太靠近我的话，我会很紧张，所以总会下意识把他们射走=3=。']	[2000]
1620	90370		100	IDLE	['之前打了你们，真的很抱歉QAQ。']	[2000]
1621	90370		100	IDLE	['哎呦，好痛哦，别再打啦555。']	[2000]
1622	90370		100	IDLE	['希望下次挨打时间能短一点TAT。']	[2000]
1623	90370		100	IDLE	['你说我下手轻点，他们打我也能轻点吗？']	[2000]
1624	90370		30	IDLE	['逃逃逃。']	[2000]
1625	90370		30	IDLE	['溜了溜了。']	[2000]
1626	90370		30	IDLE	['……']	[2000]
1627	90370		30	IDLE	['呜呜。']	[2000]
1628	90370		30	IDLE	['阿枪呢。']	[2000]
1629	90370		50	IDLE	['?']	[2000]
1630	90370		50	IDLE	['∑0-0']	[2000]
1631	90370		50	IDLE	['活动活动下。']	[2000]
1632	90370		50	IDLE	['不想工作了。']	[2000]
1633	90370		50	IDLE	['下次请轻一点QAQ']	[2000]
1634	90370		80	IDLE	['0v0']	[2000]
1635	90370		80	IDLE	['别，别过来。']	[2000]
1636	90370		80	IDLE	['等会再去挨打可以吗……']	[2000]
1637	90370		100	IDLE	['0v0']	[2000]
1638	90370		100	IDLE	['别，别过来。']	[2000]
1639	90370		100	IDLE	['等会再去挨打可以吗……']	[2000]
1640	90370		100	IDLE	['让我试试刚修好的机体怎么样。']	[2000]
1641	90370		100	IDLE	['刚才那支箭应该是射在这附近才对呀。']	[2000]
1642	90370			IDLE	['又挨打了一整天。', '好想躺下不起来啊。']	[2000, 2000]
1643	90370			IDLE	['谢谢，ZZZZZZZ。']	[2000]
1644	90370			IDLE	['现在不用挨打了。', '能不能去那边的沙发上休息会呢。']	[2000, 2000]
1645	90370			IDLE	['啊，舒服了。']	[2000]
1646	90370			IDLE	['左腿被打断了。', '柜子里有没有备用的呢。']	[2000, 2000]
1647	90370			IDLE	['找到了，可以在下次挨打前找到备用组件真是太好了。']	[2000]
1648	90370			IDLE	['虽然我的机体是遗迹勘探者。', '但其实我只去过这里的宿舍和终端库这两个地方。']	[2000, 2000]
1649	90370			IDLE	['有机会真想和阿枪一起去其他地方看看啊。']	[2000]
1650	90370			IDLE	['又要去挨打了吗。', '能不能再休息一会。']	[2000, 2000]
1651	90370			IDLE	['就一会。']	[2000]
1652	90370			IDLE	['昨天遇到了木桩阿锯。', '他说自己被揍都不能还手。', '大家还会拿打他的数据出来比较。']	[2000, 2000, 2000]
1653	90370			IDLE	['什么时候我们才能真正站起来啊，555。']	[2000]
1654	90370			IDLE	['一二三四，二二三四。', '休息时也要多运动运动。']	[2000, 2000]
1655	90370			IDLE	['保持健康，这样下次挨打可以没那么疼了。']	[2000]
1656	90370			IDLE	['这下糟了，检修系统坏了。', '不在下场战斗前检修全身的话就惨了。']	[2000, 2000]
1657	90370			IDLE	['啊，原来这里和这里被打坏了，谢谢您帮我检查。']	[2000]
1658	90370		80	IDLE	['听说像这样把弓箭插进身体里。', '就能激发出强大的力量。', '……', '好像并没有什么事情发生，是我的姿势不对吗。']	[2000, 2000, 2000, 2000]
1659	90370		80	IDLE	['32345,32346,32347……', '啊，我正在数今天的挨打次数。', '看来有望超过昨天呢。']	[2000, 2000, 2000]
1660	90370		100	IDLE	['我是阿箭。', '只是一个普通的遗迹勘探者。', '能不能让我过一天平静的生活QAQ。']	[2000, 2000, 2000]
1661	90370		100	IDLE	['之前打痛你们了吗？', '真的很抱歉。', '我不是故意的QAQ。']	[2000, 2000, 2000]
1662	90370		100	IDLE	['这是我在终端库那里找到的。', '我挨完打以后顺便捡回来了。', '希望您不要嫌弃。']	[2000, 2000, 2000]
1663	90370		100	IDLE	['这是我在终端库那里找到的。', '我挨完打以后顺便捡回来了。', '希望您不要嫌弃。']	[2000, 2000, 2000]
1701	90220		10	IDLE	['哼。']	[2000]
1702	90220		10	IDLE	['欧啦。']	[2000]
1703	90220		10	IDLE	['干嘛看我。']	[2000]
1704	90220		10	IDLE	['吃我一矛。']	[2000]
1705	90220		30	IDLE	['好菜，我还没扎过瘾呢。']	[2000]
1706	90220		30	IDLE	['阿箭，看我这波爆炸操作，一秒九枪。']	[2000]
1707	90220		30	IDLE	['帮我关下门，那群被我扎过的构造体来寻仇了。']	[2000]
1708	90220		30	IDLE	['失误了，被打得还是有点点痛。']	[2000]
1709	90220		30	IDLE	['一直看我干啥，小心我扎你。']	[2000]
1710	90220		50	IDLE	['好菜，我还没扎过瘾呢。']	[2000]
1711	90220		50	IDLE	['阿箭，看我这波爆炸操作，一秒九枪。']	[2000]
1712	90220		50	IDLE	['帮我关下门，那群被我扎过的构造体来寻仇了。']	[2000]
1713	90220		50	IDLE	['失误了，被打得还是有点点痛。']	[2000]
1714	90220		50	IDLE	['一直看我干啥，小心我扎你。']	[2000]
1715	90220		80	IDLE	['我扎，我扎。']	[2000]
1716	90220		80	IDLE	['昨天打我的那些构造体好菜啊。']	[2000]
1717	90220		80	IDLE	['怎么样，我的伤害还可以吧？']	[2000]
1718	90220		80	IDLE	['78941比78943，再加把劲，马上打死别人的次数就要反超挨打的次数了。']	[2000]
1719	90220		100	IDLE	['我扎，我扎。']	[2000]
1720	90220		100	IDLE	['昨天打我的那些构造体好菜啊。']	[2000]
1721	90220		100	IDLE	['怎么样，我的伤害还可以吧？']	[2000]
1722	90220		100	IDLE	['78941比78943，再加把劲，马上打死别人的次数就要反超挨打的次数了。']	[2000]
1723	90220		100	IDLE	['行不行啊，我还没出力你就倒下了。']	[2000]
1724	90220		30	IDLE	['……']	[2000]
1725	90220		30	IDLE	['啧。']	[2000]
1726	90220		30	IDLE	['哼哈。']	[2000]
1727	90220		30	IDLE	['干嘛？']	[2000]
1728	90220		30	IDLE	['(｀??)=3']	[2000]
1729	90220		50	IDLE	['啊打！']	[2000]
1730	90220		50	IDLE	['(╬￣皿￣)']	[2000]
1731	90220		50	IDLE	['(╯‵皿′)╯︵┻━┻']	[2000]
1732	90220		50	IDLE	['看我蛇皮走位。']	[2000]
1733	90220		50	IDLE	['哈哈，追得上我的思必得吗。']	[2000]
1734	90220		80	IDLE	['@-@']	[2000]
1735	90220		80	IDLE	['让我磨磨枪，等会再去扎几个构造体。']	[2000]
1736	90220		80	IDLE	['打不着，打不着。']	[2000]
1737	90220		100	IDLE	['嘟噜噜噜噜噜。']	[2000]
1738	90220		100	IDLE	['不要跑，让我扎你一下，就一下。']	[2000]
1739	90220		100	IDLE	['@-@']	[2000]
1740	90220		100	IDLE	['让我磨磨枪，等会再去扎几个构造体。']	[2000]
1741	90220		100	IDLE	['打不着，打不着。']	[2000]
1742	90220			IDLE	['最近的对手都好菜啊。', '完全提不起干劲。', '还是去睡会觉好了。']	[2000, 2000, 2000]
1743	90220			IDLE	['ZZZZZZZ。']	[2000]
1744	90220			IDLE	['刚才那群构造体有点厉害。', '让他们别跑，我去沙发上休息会再打第二轮。']	[2000, 2000]
1745	90220			IDLE	['好嘞，准备开始吧。']	[2000]
1746	90220			IDLE	['最近一直在挨打。', '我扎得都不过瘾了。', '得去柜子找找有没有能够强化我的零件。']	[2000, 2000, 2000]
1747	90220			IDLE	['这个应该能用，我拿走了。']	[2000]
1748	90220			IDLE	['阿箭一直想去终端库以外的地方看看。', '等哪天我们不用继续挨打了。']	[2000, 2000]
1749	90220			IDLE	['我就陪她一起踏上旅途。']	[2000]
1750	90220			IDLE	['好久没人陪我打架了。', '你来得正好。']	[2000, 2000]
1751	90220			IDLE	['咱两过几招？']	[2000]
1752	90220			IDLE	['同样的武器用太久了。', '我在想要不要再改造一下武器。', '比如改成钻头。']	[2000, 2000, 2000]
1753	90220			IDLE	['毕竟钻头可是男人的浪漫啊！']	[2000]
1754	90220			IDLE	['一二三四，二二三四。', '休息时陪阿箭运动运动。']	[2000, 2000]
1755	90220			IDLE	['对经常打架的我们也有好处。']	[2000]
1756	90220			IDLE	['要给我检查身体？', '虽然及时检查身体对整天挨打的我来说确实很重要。', '但是我拒绝。', '……']	[2000, 2000, 2000, 2000]
1757	90220			IDLE	['下次一定，下次一定。']	[2000]
1758	90220		80	IDLE	['我的造型怎么了？', '绷带缠头不是很酷吗。', '这可是我们终端库那边最流行的打扮。']	[2000, 2000, 2000]
1759	90220		80	IDLE	['披风，长枪，护肩……', '检查完毕，没有问题，准备出发。', '今天能扎死几个构造体呢。']	[2000, 2000, 2000]
1760	90220		100	IDLE	['嘎巴——', '啊，你什么时候来的。', '干嘛，没见过别人接手臂吗？', '那个打断我手臂的坏家伙，下次我一定要揍回来。']	[2000, 2000, 2000, 2000]
1761	90220		100	IDLE	['上上下下左右左右。', '嗯，这套枪法很熟练了。', '下次试试新招。']	[2000, 2000, 2000]
1762	90220		100	IDLE	['嘿，这个给你。', '我们好歹也算不打不相识。', '这玩意我用不上，就勉为其难送你啦。']	[2000, 2000, 2000]
1763	90220		100	IDLE	['嘿，这个给你。', '我们好歹也算不打不相识。', '这玩意我用不上，就勉为其难送你啦。']	[2000, 2000, 2000]
1801	1081003		10	IDLE	['哼。']	[2000]
1802	1081003		10	IDLE	['真是够了。']	[2000]
1803	1081003		10	IDLE	['无聊。']	[2000]
1804	1081003		10	IDLE	['果然很不自在。']	[2000]
1805	1081003		30	IDLE	['很宽敞的房间，比我待过的地方要好不少。']	[2000]
1806	1081003		30	IDLE	['嘘，门外是不是有什么动静。']	[2000]
1807	1081003		30	IDLE	['还不能松懈。']	[2000]
1808	1081003		30	IDLE	['我不在基地的这段时间，他们都在做什么？']	[2000]
1809	1081003		30	IDLE	['不错的地方，那个女人不在的话就更好了。']	[2000]
1810	1081003		50	IDLE	['很宽敞的房间，比我待过的地方要好不少。']	[2000]
1811	1081003		50	IDLE	['嘘，门外是不是有什么动静。']	[2000]
1812	1081003		50	IDLE	['还不能松懈。']	[2000]
1813	1081003		50	IDLE	['我不在基地的这段时间，他们都在做什么？']	[2000]
1814	1081003		50	IDLE	['不错的地方，那个女人不在的话就更好了。']	[2000]
1815	1081003		80	IDLE	['对我不用客气，毕竟我也不想欠你人情。']	[2000]
1816	1081003		80	IDLE	['你来了，让我看看你的实力最近有没有进步。']	[2000]
1817	1081003		80	IDLE	['要时刻保持锋利。']	[2000]
1818	1081003		80	IDLE	['再精神点，你可是我认可的少数空中花园的人。']	[2000]
1819	1081003		100	IDLE	['对我不用客气，毕竟我也不想欠你人情。']	[2000]
1820	1081003		100	IDLE	['你来了，让我看看你的实力最近有没有进步。']	[2000]
1821	1081003		100	IDLE	['要时刻保持锋利。']	[2000]
1822	1081003		100	IDLE	['再精神点，你可是我认可的少数空中花园的人。']	[2000]
1823	1081003		100	IDLE	['这身机体让我回想起以前的军队生活。']	[2000]
1824	1081003		30	IDLE	['……']	[2000]
1825	1081003		30	IDLE	['(╬￣皿￣)']	[2000]
1826	1081003		30	IDLE	['还是回去好了。']	[2000]
1827	1081003		30	IDLE	['来了。']	[2000]
1828	1081003		30	IDLE	['我要出去透透气。']	[2000]
1829	1081003		50	IDLE	['?']	[2000]
1830	1081003		50	IDLE	['稍微活动下。']	[2000]
1831	1081003		50	IDLE	['有事吗？']	[2000]
1832	1081003		50	IDLE	['找我？']	[2000]
1833	1081003		50	IDLE	['嗯……']	[2000]
1834	1081003		80	IDLE	['还不错。']	[2000]
1835	1081003		80	IDLE	['哼?哼?']	[2000]
1836	1081003		80	IDLE	['咦，那边有什么？']	[2000]
1837	1081003		100	IDLE	['还不错。']	[2000]
1838	1081003		100	IDLE	['哼?哼?']	[2000]
1839	1081003		100	IDLE	['咦，那边有什么？']	[2000]
1840	1081003		100	IDLE	['决定了，就这么做。']	[2000]
1841	1081003		100	IDLE	['好久不见，我的朋友。']	[2000]
1842	1081003			IDLE	['现在还不能去床上休息。', '还有很多事没处理。', '就算指挥官你这么说也……']	[2000, 2000, 2000]
1843	1081003			IDLE	['好吧，那就稍微闭目养神一会。']	[2000]
1844	1081003			IDLE	['工作之余泡杯薄荷茶去沙发上坐一会这种事。', '你不觉得很惬意吗？']	[2000, 2000]
1845	1081003			IDLE	['很舒服，要不要一起试试。']	[2000]
1846	1081003			IDLE	['我的武器箱呢？', '我记得有从遗忘者基地带过来。']	[2000, 2000]
1847	1081003			IDLE	['原来在柜子这边啊，谢了。']	[2000]
1848	1081003			IDLE	['我的笑话真有那么冷吗？', '我觉得还好啊。']	[2000, 2000]
1849	1081003			IDLE	['指挥官你来了，别走别走，我给你讲个笑话。']	[2000]
1850	1081003			IDLE	['指挥官今天闲下来了？', '那继续进行搏斗训练吧。']	[2000, 2000]
1851	1081003			IDLE	['正好我一个人没事做。']	[2000]
1852	1081003			IDLE	['啊，抱歉，我都没注意到你来了。', '我正在制作宿舍的防守方案，用不到是最好的。']	[2000, 2000]
1853	1081003			IDLE	['个人习惯罢了，希望你不要介意。']	[2000]
1854	1081003			IDLE	['干嘛这样看我，你第一次见构造体喝酒吗？', '电解酒液，檀香口味。']	[2000, 2000]
1855	1081003			IDLE	['这对……执行任务也是有帮助的。']	[2000]
1856	1081003			IDLE	['让我蹲下给你摸头？', '就算你这么看着我也不行！', '……', '唉，下不为例。']	[2000, 2000, 2000, 2000]
1857	1081003			IDLE	['有种奇妙的感觉，不，我并不反感。']	[2000]
1858	1081003		80	IDLE	['我并不是讨厌比安卡。', '只是我们一起经历了很多。', '所以相处起来，我会有些不自在。']	[2000, 2000, 2000]
1859	1081003		80	IDLE	['很在意我的机体？', '我不想谈论它。', '有些东西以后你会知道的。']	[2000, 2000, 2000]
1860	1081003		100	IDLE	['??', '这是我和布鲁斯在一起时常唱的歌。', '那家伙唱得可比我好听多了。', '虽然有点老，但你要想学的话我也可以教你。']	[2000, 2000, 2000, 2000]
1861	1081003		100	IDLE	['我脸上的绷带吗？', '战斗中被划伤了而已。', '这点小事可没必要专门维护一次。']	[2000, 2000, 2000]
1862	1081003		100	IDLE	['好久不见，指挥官。', '我给你带了一些遗忘者的礼物。', '放心收下吧，这次可不会有什么猫腻。']	[2000, 2000, 2000]
1863	1081003		100	IDLE	['好久不见，指挥官。', '我给你带了一些遗忘者的礼物。', '放心收下吧，这次可不会有什么猫腻。']	[2000, 2000, 2000]
1901	1091002		10	IDLE	['这里的颜色太单一了。']	[2000]
1902	1091002		10	IDLE	['一点也不优美。']	[2000]
1903	1091002		10	IDLE	['遇到瓶颈了……']	[2000]
1904	1091002		10	IDLE	['经纪人呢？']	[2000]
1905	1091002		30	IDLE	['需要准备些新的素材了。']	[2000]
1906	1091002		30	IDLE	['让我来为宿舍添加新的色彩吧。']	[2000]
1907	1091002		30	IDLE	['下次去哪取材呢。']	[2000]
1908	1091002		30	IDLE	['啊，抱歉，我在创作时不喜欢说话。']	[2000]
1909	1091002		30	IDLE	['你在看哪里呢？']	[2000]
1910	1091002		50	IDLE	['需要准备些新的素材了。']	[2000]
1911	1091002		50	IDLE	['让我来为宿舍添加新的色彩吧。']	[2000]
1912	1091002		50	IDLE	['下次去哪取材呢。']	[2000]
1913	1091002		50	IDLE	['啊，抱歉，我在创作时不喜欢说话。']	[2000]
1914	1091002		50	IDLE	['你在看哪里呢？']	[2000]
1915	1091002		80	IDLE	['指挥官，领结乱了哦，艾拉来给你调整下。']	[2000]
1916	1091002		80	IDLE	['咦？是又有新任务了吗？']	[2000]
1917	1091002		80	IDLE	['指挥官站着别动哦，艾拉画个速写。']	[2000]
1918	1091002		80	IDLE	['无论是创作还是战斗，都要保持优雅。']	[2000]
1919	1091002		100	IDLE	['指挥官，领结乱了哦，艾拉来给你调整下。']	[2000]
1920	1091002		100	IDLE	['咦？是又有新任务了吗？']	[2000]
1921	1091002		100	IDLE	['指挥官站着别动哦，艾拉画个速写。']	[2000]
1922	1091002		100	IDLE	['无论是创作还是战斗，都要保持优雅。']	[2000]
1923	1091002		100	IDLE	['指挥官来啦，再靠近艾拉一些也没关系哦。']	[2000]
1924	1091002		30	IDLE	['一直待着可不行，要多出去寻找灵感。']	[2000]
1925	1091002		30	IDLE	['帽子歪了。']	[2000]
1926	1091002		30	IDLE	['不太行呢，找不到“美”的存在。']	[2000]
1927	1091002		30	IDLE	['干嘛？']	[2000]
1928	1091002		30	IDLE	['(｀??)=3']	[2000]
1929	1091002		50	IDLE	['作为艾拉的指挥官，可要更耀眼一些哦。']	[2000]
1930	1091002		50	IDLE	['?~']	[2000]
1931	1091002		50	IDLE	['∑0-0']	[2000]
1932	1091002		50	IDLE	['找我吗？']	[2000]
1933	1091002		50	IDLE	['活动活动下。']	[2000]
1934	1091002		80	IDLE	['0v0']	[2000]
1935	1091002		80	IDLE	['哼?哼?']	[2000]
1936	1091002		80	IDLE	['好，灵感来啦！']	[2000]
1937	1091002		100	IDLE	['0v0']	[2000]
1938	1091002		100	IDLE	['哼?哼?']	[2000]
1939	1091002		100	IDLE	['好，灵感来啦！']	[2000]
1940	1091002		100	IDLE	['你来啦？']	[2000]
1941	1091002		100	IDLE	['?']	[2000]
1942	1091002			IDLE	['就差最后一点啦。', '让我再熬一会把这个作品画完。', '不能停下！']	[2000, 2000, 2000]
1943	1091002			IDLE	['不能，停，不能，不ZZZZZZ']	[2000]
1944	1091002			IDLE	['终于借到这本艺术史了。', '指挥官，要不要一起去沙发上读完它呢？']	[2000, 2000]
1945	1091002			IDLE	['嘿，坐过来吧。']	[2000]
1946	1091002			IDLE	['啊啦，颜料溅到柜子那边去了。', '等我画完这一笔再去清理。']	[2000, 2000]
1947	1091002			IDLE	['谢啦，作为奖励下次为你画像哦。']	[2000]
1948	1091002			IDLE	['一直待在同一个地方能够创作的作品总是有限的。', '指挥官，外面的天气这么好。']	[2000, 2000]
1949	1091002			IDLE	['和艾拉一起出去感受艺术的气息吧！']	[2000]
1950	1091002			IDLE	['指挥官你来啦。', '我正在和经纪人确认下次画展的举办场地。']	[2000, 2000]
1951	1091002			IDLE	['有给你预留vip席位哦。']	[2000]
1952	1091002			IDLE	['有看出艾拉和平时有什么变化吗？', '当然有不一样了。']	[2000, 2000]
1953	1091002			IDLE	['每一天的艾拉都是与众不同的。']	[2000]
1954	1091002			IDLE	['艾拉正在思考宿舍的哪个地方适合创作。', '指挥官你有什么好的建议吗？']	[2000, 2000]
1955	1091002			IDLE	['果然还是把整个宿舍改造成画室更方便些。']	[2000]
1956	1091002			IDLE	['咦，我的装扮有什么问题吗？', '只是单纯的要帮我整理下呀。', '是指挥官的话，可以哦。']	[2000, 2000, 2000]
1957	1091002			IDLE	['谢啦。']	[2000]
1958	1091002		80	IDLE	['艾拉正在回粉丝的邮件。', '回应粉丝也是很重要的一件事哦。', '当然，再重要的事也比不过指挥官你的事了。']	[2000, 2000, 2000]
1959	1091002		80	IDLE	['这个世界还有很多艾拉想要去探索的地方。', '未知的场所蕴含着丰富的艺术宝藏。', '当然最重要的，是在那些地方有指挥官你的陪伴。']	[2000, 2000, 2000]
1960	1091002		100	IDLE	['指挥官的造型太单一啦！', '可不要说你有五百件相同的外套。', '让艾拉给你设计几套时尚的装扮。', '保证你成为指挥官中的前卫先锋哦。']	[2000, 2000, 2000, 2000]
1961	1091002		100	IDLE	['和指挥官相处的这段时间。', '总会突然间迸发出新的灵感呢。', '所以指挥官可不许离开艾拉的身边哦。']	[2000, 2000, 2000]
1962	1091002		100	IDLE	['指挥官你在这里呀。', '这是艾拉在寻找艺术品时找到的。', '似乎能对你有所帮助。', '就送给指挥官啦。']	[2000, 2000, 2000, 2000]
1963	1091002		100	IDLE	['指挥官你在这里呀。', '这是艾拉在寻找艺术品时找到的。', '似乎能对你有所帮助。', '就送给指挥官啦。']	[2000, 2000, 2000, 2000]
2001	1111002		10	IDLE	['有事吗。']	[2000]
2002	1111002		10	IDLE	['苏菲亚无话可说。']	[2000]
2003	1111002		10	IDLE	['……这里并不适合我。']	[2000]
2004	1111002		10	IDLE	['无法理解你们的战斗方式。']	[2000]
2005	1111002		30	IDLE	['……别出声。神威正在找我。']	[2000]
2006	1111002		30	IDLE	['列车现在行驶到哪里了呢……']	[2000]
2007	1111002		30	IDLE	['苏菲亚，正在考虑如何改良机械臂。']	[2000]
2008	1111002		30	IDLE	['指挥官？']	[2000]
2009	1111002		30	IDLE	['这里的环境，还不错。']	[2000]
2010	1111002		50	IDLE	['……别出声。神威正在找我。']	[2000]
2011	1111002		50	IDLE	['列车现在行驶到哪里了呢……']	[2000]
2012	1111002		50	IDLE	['苏菲亚，正在考虑如何改良机械臂。']	[2000]
2013	1111002		50	IDLE	['指挥官？']	[2000]
2014	1111002		50	IDLE	['这里的环境，还不错。']	[2000]
2015	1111002		80	IDLE	['不知不觉，已经习惯这里了。']	[2000]
2016	1111002		80	IDLE	['指挥官，今天可以带苏菲亚出任务吗。']	[2000]
