Id	BaseVideoId	ConditionId	Title	Height	Width	VideoUrl	VideoUrlPc
30023			悬赏挑战玩法演示视频3	960.0	1920.0	External/Video/Xuanshang30023.usm	External/Video/Xuanshang30023.usm
30024			悬赏挑战玩法演示视频4	960.0	1920.0	External/Video/Xuanshang30024.usm	External/Video/Xuanshang30024.usm
30025			悬赏挑战玩法演示视频5	960.0	1920.0	External/Video/Xuanshang30025.usm	External/Video/Xuanshang30025.usm
30026			miniRPG薇拉视频1	1080.0	1920.0	External/Video/SoloReform30026.usm	External/Video/SoloReform30026.usm
30027			miniRPG薇拉视频2	1080.0	1920.0	External/Video/SoloReform30027.usm	External/Video/SoloReform30027.usm
30028			miniRPG薇拉视频3	1080.0	1920.0	External/Video/SoloReform30028.usm	External/Video/SoloReform30028.usm
30029			miniRPG赛琳娜视频1	1080.0	1920.0	External/Video/SoloReform30029.usm	External/Video/SoloReform30029.usm
30030			miniRPG赛琳娜视频2	1080.0	1920.0	External/Video/SoloReform30030.usm	External/Video/SoloReform30030.usm
30031			miniRPG赛琳娜视频3	1080.0	1920.0	External/Video/SoloReform30031.usm	External/Video/SoloReform30031.usm
30032			miniRPG莉莉丝视频1	1080.0	1920.0	External/Video/SoloReform30032.usm	External/Video/SoloReform30032.usm
30033			miniRPG莉莉丝视频2	1080.0	1920.0	External/Video/SoloReform30033.usm	External/Video/SoloReform30033.usm
30034			miniRPG莉莉丝视频3	1080.0	1920.0	External/Video/SoloReform30034.usm	External/Video/SoloReform30034.usm
30035			miniRPG比安卡视频1	1080.0	1920.0	External/Video/SoloReform30035.usm	External/Video/SoloReform30035.usm
30036			miniRPG比安卡视频2	1080.0	1920.0	External/Video/SoloReform30036.usm	External/Video/SoloReform30036.usm
30037			miniRPG比安卡视频3	1080.0	1920.0	External/Video/SoloReform30037.usm	External/Video/SoloReform30037.usm
30038			miniRPG七实视频1	1080.0	1920.0	External/Video/SoloReform30038.usm	External/Video/SoloReform30038.usm
30039			miniRPG七实视频2	1080.0	1920.0	External/Video/SoloReform30039.usm	External/Video/SoloReform30039.usm
30040			miniRPG七实视频3	1080.0	1920.0	External/Video/SoloReform30040.usm	External/Video/SoloReform30040.usm
30041			miniRPG含英视频1	1080.0	1920.0	External/Video/SoloReform30041.usm	External/Video/SoloReform30041.usm
30042			miniRPG含英视频2	1080.0	1920.0	External/Video/SoloReform30042.usm	External/Video/SoloReform30042.usm
30043			miniRPG含英视频3	1080.0	1920.0	External/Video/SoloReform30043.usm	External/Video/SoloReform30043.usm
30044			miniRPG洁塔薇视频1	1080.0	1920.0	External/Video/SoloReform30044.usm	External/Video/SoloReform30044.usm
30045			miniRPG洁塔薇视频2	1080.0	1920.0	External/Video/SoloReform30045.usm	External/Video/SoloReform30045.usm
30046			miniRPG洁塔薇视频3	1080.0	1920.0	External/Video/SoloReform30046.usm	External/Video/SoloReform30046.usm
30047			悬赏监管者视频1	960.0	1920.0	External/Video/Xuanshang30047.usm	External/Video/Xuanshang30047.usm
30048			悬赏千子视频1	960.0	1920.0	External/Video/Xuanshang30048.usm	External/Video/Xuanshang30048.usm
30049			悬赏千子视频2	960.0	1920.0	External/Video/Xuanshang30049.usm	External/Video/Xuanshang30049.usm
30050			悬赏千子视频3	960.0	1920.0	External/Video/Xuanshang30050.usm	External/Video/Xuanshang30050.usm
30051			悬赏千子视频4	960.0	1920.0	External/Video/Xuanshang30051.usm	External/Video/Xuanshang30051.usm
30052			悬赏千子视频5	960.0	1920.0	External/Video/Xuanshang30052.usm	External/Video/Xuanshang30052.usm
30053			悬赏男女视频1	960.0	1920.0	External/Video/Xuanshang30053.usm	External/Video/Xuanshang30053.usm
30054			悬赏埃庇阿提斯视频1	960.0	1920.0	External/Video/Xuanshang30054.usm	External/Video/Xuanshang30054.usm
30055			悬赏埃庇阿提斯视频2	960.0	1920.0	External/Video/Xuanshang30055.usm	External/Video/Xuanshang30055.usm
30056			悬赏埃庇阿提斯视频3	960.0	1920.0	External/Video/Xuanshang30056.usm	External/Video/Xuanshang30056.usm
30057			悬赏监管者视频2	960.0	1920.0	External/Video/Xuanshang30057.usm	External/Video/Xuanshang30057.usm
30058			悬赏监管者视频3	960.0	1920.0	External/Video/Xuanshang30058.usm	External/Video/Xuanshang30058.usm
30059			空花签到视频1	1080.0	1920.0	External/Video/RadioSign30059.usm	External/Video/RadioSign30059.usm
30060			空花签到视频2	1080.0	1920.0	External/Video/RadioSign30060.usm	External/Video/RadioSign30060.usm
30061			空花签到视频3	1080.0	1920.0	External/Video/RadioSign30061.usm	External/Video/RadioSign30061.usm
30062			空花签到视频4	1080.0	1920.0	External/Video/RadioSign30062.usm	External/Video/RadioSign30062.usm
30063			空花签到视频5	1080.0	1920.0	External/Video/RadioSign30063.usm	External/Video/RadioSign30063.usm
30064			空花签到视频6	1080.0	1920.0	External/Video/RadioSign30064.usm	External/Video/RadioSign30064.usm
30065			空花签到视频7	1080.0	1920.0	External/Video/RadioSign30065.usm	External/Video/RadioSign30065.usm
31000			Relink主界面CG	1080.0	1920.0	External/Video/Relink31000.usm	External/Video/Relink31000.usm
31001			Relink字典视频1	1080.0	1920.0	External/Video/Relink31001.usm	External/Video/Relink31001.usm
31002			Relink字典视频2	1080.0	1920.0	External/Video/Relink31002.usm	External/Video/Relink31002.usm
31003			Relink字典视频3	1080.0	1920.0	External/Video/Relink31003.usm	External/Video/Relink31003.usm
31004			Relink字典视频4	1080.0	1920.0	External/Video/Relink31004.usm	External/Video/Relink31004.usm
31005			Relink字典视频5	1080.0	1920.0	External/Video/Relink31005.usm	External/Video/Relink31005.usm
31006			Relink字典视频6	1080.0	1920.0	External/Video/Relink31006.usm	External/Video/Relink31006.usm
31007			Relink字典视频7	1080.0	1920.0	External/Video/Relink31007.usm	External/Video/Relink31007.usm
32001			RelinkBOSS视频1	1080.0	1920.0	External/Video/Relink32001.usm	External/Video/Relink32001.usm
32002			RelinkBOSS视频2	1080.0	1920.0	External/Video/Relink32002.usm	External/Video/Relink32002.usm
32003			RelinkBOSS视频3	1080.0	1920.0	External/Video/Relink32003.usm	External/Video/Relink32003.usm
32004			RelinkBOSS视频4	1080.0	1920.0	External/Video/Relink32004.usm	External/Video/Relink32004.usm
32005			RelinkBOSS视频5	1080.0	1920.0	External/Video/Relink32005.usm	External/Video/Relink32005.usm
32010			RelinkBOSS视频6	1080.0	1920.0	External/Video/Relink32010.usm	External/Video/Relink32010.usm
32011			RelinkBOSS视频7	1080.0	1920.0	External/Video/Relink32011.usm	External/Video/Relink32011.usm
32012			RelinkBOSS视频8	1080.0	1920.0	External/Video/Relink32012.usm	External/Video/Relink32012.usm
32013			RelinkBOSS视频9	1080.0	1920.0	External/Video/Relink32013.usm	External/Video/Relink32013.usm
33001			Relink囚影技能1	1080.0	1920.0	External/Video/Relink33001.usm	External/Video/Relink33001.usm
33002			Relink囚影技能2	1080.0	1920.0	External/Video/Relink33002.usm	External/Video/Relink33002.usm
33003			Relink囚影技能3	1080.0	1920.0	External/Video/Relink33003.usm	External/Video/Relink33003.usm
33004			Relink囚影技能4	1080.0	1920.0	External/Video/Relink33004.usm	External/Video/Relink33004.usm
33005			Relink囚影技能5	1080.0	1920.0	External/Video/Relink33005.usm	External/Video/Relink33005.usm
33006			Relink囚影技能6	1080.0	1920.0	External/Video/Relink33006.usm	External/Video/Relink33006.usm
33007			Relink囚影技能7	1080.0	1920.0	External/Video/Relink33007.usm	External/Video/Relink33007.usm
33008			Relink囚影技能8	1080.0	1920.0	External/Video/Relink33008.usm	External/Video/Relink33008.usm
33009			Relink囚影技能9	1080.0	1920.0	External/Video/Relink33009.usm	External/Video/Relink33009.usm
33010			Relink囚影技能10	1080.0	1920.0	External/Video/Relink33010.usm	External/Video/Relink33010.usm
33011			Relink囚影技能11	1080.0	1920.0	External/Video/Relink33011.usm	External/Video/Relink33011.usm
33012			Relink囚影技能12	1080.0	1920.0	External/Video/Relink33012.usm	External/Video/Relink33012.usm
33013			Relink囚影技能13	1080.0	1920.0	External/Video/Relink33013.usm	External/Video/Relink33013.usm
33014			Relink囚影技能14	1080.0	1920.0	External/Video/Relink33014.usm	External/Video/Relink33014.usm
33101			Relink芒星技能1	1080.0	1920.0	External/Video/Relink33101.usm	External/Video/Relink33101.usm
33102			Relink芒星技能2	1080.0	1920.0	External/Video/Relink33102.usm	External/Video/Relink33102.usm
33103			Relink芒星技能3	1080.0	1920.0	External/Video/Relink33103.usm	External/Video/Relink33103.usm
33104			Relink芒星技能4	1080.0	1920.0	External/Video/Relink33104.usm	External/Video/Relink33104.usm
33105			Relink芒星技能5	1080.0	1920.0	External/Video/Relink33105.usm	External/Video/Relink33105.usm
33106			Relink芒星技能6	1080.0	1920.0	External/Video/Relink33106.usm	External/Video/Relink33106.usm
33107			Relink芒星技能7	1080.0	1920.0	External/Video/Relink33107.usm	External/Video/Relink33107.usm
33108			Relink芒星技能8	1080.0	1920.0	External/Video/Relink33108.usm	External/Video/Relink33108.usm
33109			Relink芒星技能9	1080.0	1920.0	External/Video/Relink33109.usm	External/Video/Relink33109.usm
33110			Relink芒星技能10	1080.0	1920.0	External/Video/Relink33110.usm	External/Video/Relink33110.usm
33111			Relink芒星技能11	1080.0	1920.0	External/Video/Relink33111.usm	External/Video/Relink33111.usm
33112			Relink芒星技能12	1080.0	1920.0	External/Video/Relink33112.usm	External/Video/Relink33112.usm
33113			Relink芒星技能13	1080.0	1920.0	External/Video/Relink33113.usm	External/Video/Relink33113.usm
33114			Relink芒星技能14	1080.0	1920.0	External/Video/Relink33114.usm	External/Video/Relink33114.usm
33115			Relink芒星技能15	1080.0	1920.0	External/Video/Relink33115.usm	External/Video/Relink33115.usm
33116			Relink芒星技能16	1080.0	1920.0	External/Video/Relink33116.usm	External/Video/Relink33116.usm
33117			Relink芒星技能17	1080.0	1920.0	External/Video/Relink33117.usm	External/Video/Relink33117.usm
33118			Relink芒星技能18	1080.0	1920.0	External/Video/Relink33118.usm	External/Video/Relink33118.usm
33119			Relink芒星技能19	1080.0	1920.0	External/Video/Relink33119.usm	External/Video/Relink33119.usm
33120			Relink芒星技能20	1080.0	1920.0	External/Video/Relink33120.usm	External/Video/Relink33120.usm
33201			Relink极昼技能1	1080.0	1920.0	External/Video/Relink33201.usm	External/Video/Relink33201.usm
33202			Relink极昼技能2	1080.0	1920.0	External/Video/Relink33202.usm	External/Video/Relink33202.usm
33203			Relink极昼技能3	1080.0	1920.0	External/Video/Relink33203.usm	External/Video/Relink33203.usm
33204			Relink极昼技能4	1080.0	1920.0	External/Video/Relink33204.usm	External/Video/Relink33204.usm
33205			Relink极昼技能5	1080.0	1920.0	External/Video/Relink33205.usm	External/Video/Relink33205.usm
33206			Relink极昼技能6	1080.0	1920.0	External/Video/Relink33206.usm	External/Video/Relink33206.usm
33207			Relink极昼技能7	1080.0	1920.0	External/Video/Relink33207.usm	External/Video/Relink33207.usm
33208			Relink极昼技能8	1080.0	1920.0	External/Video/Relink33208.usm	External/Video/Relink33208.usm
33209			Relink极昼技能9	1080.0	1920.0	External/Video/Relink33209.usm	External/Video/Relink33209.usm
33210			Relink极昼技能10	1080.0	1920.0	External/Video/Relink33210.usm	External/Video/Relink33210.usm
33211			Relink极昼技能11	1080.0	1920.0	External/Video/Relink33211.usm	External/Video/Relink33211.usm
33212			Relink极昼技能12	1080.0	1920.0	External/Video/Relink33212.usm	External/Video/Relink33212.usm
33213			Relink极昼技能13	1080.0	1920.0	External/Video/Relink33213.usm	External/Video/Relink33213.usm
33214			Relink极昼技能14	1080.0	1920.0	External/Video/Relink33214.usm	External/Video/Relink33214.usm
31008			Relink囚影循环教学1	1080.0	1920.0	External/Video/Relink31008.usm	External/Video/Relink31008.usm
31009			Relink囚影循环教学2	1080.0	1920.0	External/Video/Relink31009.usm	External/Video/Relink31009.usm
31010			Relink囚影循环教学3	1080.0	1920.0	External/Video/Relink31010.usm	External/Video/Relink31010.usm
31011			Relink芒星循环教学1	1080.0	1920.0	External/Video/Relink31011.usm	External/Video/Relink31011.usm
31012			Relink芒星循环教学2	1080.0	1920.0	External/Video/Relink31012.usm	External/Video/Relink31012.usm
31013			Relink芒星循环教学3	1080.0	1920.0	External/Video/Relink31013.usm	External/Video/Relink31013.usm
31014			Relink芒星循环教学4	1080.0	1920.0	External/Video/Relink31014.usm	External/Video/Relink31014.usm
31015			Relink极昼循环教学1	1080.0	1920.0	External/Video/Relink31015.usm	External/Video/Relink31015.usm
31016			Relink极昼循环教学2	1080.0	1920.0	External/Video/Relink31016.usm	External/Video/Relink31016.usm
31017			Relink极昼循环教学3	1080.0	1920.0	External/Video/Relink31017.usm	External/Video/Relink31017.usm
31020			miniRPG伊什梅尔视频1	1080.0	1920.0	External/Video/SoloReform31020.usm	External/Video/SoloReform31020.usm
31021			miniRPG伊什梅尔视频2	1080.0	1920.0	External/Video/SoloReform31021.usm	External/Video/SoloReform31021.usm
31022			miniRPG伊什梅尔视频3	1080.0	1920.0	External/Video/SoloReform31022.usm	External/Video/SoloReform31022.usm
31023			miniRPG露娜视频1	1080.0	1920.0	External/Video/SoloReform31023.usm	External/Video/SoloReform31023.usm
31024			miniRPG露娜视频2	1080.0	1920.0	External/Video/SoloReform31024.usm	External/Video/SoloReform31024.usm
31025			miniRPG露娜视频3	1080.0	1920.0	External/Video/SoloReform31025.usm	External/Video/SoloReform31025.usm
31026			miniRPG涅提亚视频1	1080.0	1920.0	External/Video/SoloReform31026.usm	External/Video/SoloReform31026.usm
31027			miniRPG涅提亚视频2	1080.0	1920.0	External/Video/SoloReform31027.usm	External/Video/SoloReform31027.usm
31028			miniRPG涅提亚视频3	1080.0	1920.0	External/Video/SoloReform31028.usm	External/Video/SoloReform31028.usm
31029			miniRPG渡边教学视频1	1080.0	1920.0	External/Video/SoloReform31029.usm	External/Video/SoloReform31029.usm
31030			miniRPG渡边教学视频2	1080.0	1920.0	External/Video/SoloReform31030.usm	External/Video/SoloReform31030.usm
31031			miniRPG渡边教学视频3	1080.0	1920.0	External/Video/SoloReform31031.usm	External/Video/SoloReform31031.usm
31032			miniRPG渡边教学视频4	1080.0	1920.0	External/Video/SoloReform31032.usm	External/Video/SoloReform31032.usm
31033			miniRPG渡边教学视频5	1080.0	1920.0	External/Video/SoloReform31033.usm	External/Video/SoloReform31033.usm
31034			miniRPG渡边教学视频6	1080.0	1920.0	External/Video/SoloReform31034.usm	External/Video/SoloReform31034.usm
31035			miniRPG渡边教学视频7	1080.0	1920.0	External/Video/SoloReform31035.usm	External/Video/SoloReform31035.usm
31036			悬赏墨利诺厄投技	1080.0	1920.0	External/Video/BountyClg31036.usm	External/Video/BountyClg31036.usm
31037			悬赏墨利诺厄蛛网	1080.0	1920.0	External/Video/BountyClg31037.usm	External/Video/BountyClg31037.usm
31038			悬赏墨利诺厄部位破坏	1080.0	1920.0	External/Video/BountyClg31038.usm	External/Video/BountyClg31038.usm
31039			悬赏小灰灰技能	1080.0	1920.0	External/Video/BountyClg31039.usm	External/Video/BountyClg31039.usm
31040			悬赏优华变身	1080.0	1920.0	External/Video/BountyClg31040.usm	External/Video/BountyClg31040.usm
31041			悬赏优华格挡	1080.0	1920.0	External/Video/BountyClg31041.usm	External/Video/BountyClg31041.usm
31042			悬赏优华信号球技能	1080.0	1920.0	External/Video/BountyClg31042.usm	External/Video/BountyClg31042.usm
31043			悬赏优华蓄力	1080.0	1920.0	External/Video/BountyClg31043.usm	External/Video/BountyClg31043.usm
31044			悬赏折翼鸟大停电	1080.0	1920.0	External/Video/BountyClg31044.usm	External/Video/BountyClg31044.usm
31045			悬赏折翼鸟高台坠落	1080.0	1920.0	External/Video/BountyClg31045.usm	External/Video/BountyClg31045.usm
31046			悬赏折翼鸟投技	1080.0	1920.0	External/Video/BountyClg31046.usm	External/Video/BountyClg31046.usm
31050			悬赏4.5母体全弹刀	1080.0	1920.0	External/Video/BountyClg31050.usm	External/Video/BountyClg31050.usm
31051			悬赏4.5母体没全弹刀	1080.0	1920.0	External/Video/BountyClg31051.usm	External/Video/BountyClg31051.usm
31052			悬赏4.5小梅反击	1080.0	1920.0	External/Video/BountyClg31052.usm	External/Video/BountyClg31052.usm
31053			悬赏4.5小梅炸弹吸入	1080.0	1920.0	External/Video/BountyClg31053.usm	External/Video/BountyClg31053.usm
31054			悬赏4.5小梅吸入2	1080.0	1920.0	External/Video/BountyClg31054.usm	External/Video/BountyClg31054.usm
31055			悬赏4.5异种短肢	1080.0	1920.0	External/Video/BountyClg31055.usm	External/Video/BountyClg31055.usm
31056			悬赏4.5异种炸弹	1080.0	1920.0	External/Video/BountyClg31056.usm	External/Video/BountyClg31056.usm
31057			悬赏4.5扎克黄色双菱形	1080.0	1920.0	External/Video/BountyClg31057.usm	External/Video/BountyClg31057.usm
31058			悬赏4.5扎克潮水召唤	1080.0	1920.0	External/Video/BountyClg31058.usm	External/Video/BountyClg31058.usm
80001			白毛卡池自选视频	1080.0	1920.0	External/Video/Movie80001.usm	External/VideoPC/Movie80001.usm
80002			拉弥亚卡池自选视频	1080.0	1920.0	External/Video/Movie80002.usm	External/VideoPC/Movie80002.usm
80003			比安卡卡池自选视频	1080.0	1920.0	External/Video/Movie80003.usm	External/VideoPC/Movie80003.usm
80004			露娜自选卡池视频	1080.0	1920.0	External/Video/Movie80004.usm	External/VideoPC/Movie80004.usm
80005			薇拉自选卡池视频	1080.0	1920.0	External/Video/Movie80005.usm	External/VideoPC/Movie80005.usm
80006			卡列自选卡池视频	1080.0	1920.0	External/Video/Movie80006.usm	External/VideoPC/Movie80006.usm
80007			超丽芙自选卡池视频	1080.0	1920.0	External/Video/Movie80007.usm	External/VideoPC/Movie80007.usm
80008			露西亚自选卡池视频	1080.0	1920.0	External/Video/Movie80008.usm	External/VideoPC/Movie80008.usm
80009			赛琳娜花嫁涂装卡池视频	1080.0	1920.0	External/Video/Movie80009.usm	External/VideoPC/Movie80009.usm
10179	40001	1008138	洁塔薇_BOSS入场	960.0	1920.0	External/Video/Movie10179.usm	External/VideoPC/Movie10179.usm
10180	40001	1008139	火薇拉_关卡过场	960.0	1920.0	External/Video/Movie10180.usm	External/VideoPC/Movie10180.usm
10181	40001	1008139	火薇拉_BOSS入场	960.0	1920.0	External/Video/Movie10181.usm	External/VideoPC/Movie10181.usm
10182	40001	1008139	火薇拉_BOSS转阶段	960.0	1920.0	External/Video/Movie10182.usm	External/VideoPC/Movie10182.usm
10183			火薇拉_文案过场	804.0	1920.0	External/Video/Movie10183.usm	External/VideoPC/Movie10183.usm
10187			火薇拉_市场PV截取	1080.0	1920.0	External/Video/Movie10187.usm	External/VideoPC/Movie10187.usm
10184	40001	1008148	鬼泣_BOSS入场	960.0	1920.0	External/Video/Movie10184.usm	External/VideoPC/Movie10184.usm
10185	40001	1008148	鬼泣_关卡维吉尔VS超白毛	960.0	1920.0	External/Video/Movie10185.usm	External/VideoPC/Movie10185.usm
10186	40001	1008148	鬼泣_boss镜像维吉尔处决	960.0	1920.0	External/Video/Movie10186.usm	External/VideoPC/Movie10186.usm
10188			囚笼通用开场视频	1080.0	1920.0	External/Video/Movie10188.usm	External/VideoPC/Movie10188.usm
10189			光暗比安卡_文案	804.0	1920.0	External/Video/Movie10189.usm	External/VideoPC/Movie10189.usm
10190	40001	1008149	光暗比安卡_转阶段	960.0	1920.0	External/Video/Movie10190.usm	External/VideoPC/Movie10190.usm
1019001	10188	1007125	光暗比安卡_前半段剪辑	960.0	1920.0	External/Video/Movie1019001.usm	External/VideoPC/Movie1019001.usm
10191			光暗比安卡_剧情下半PV	1080.0	1920.0	External/Video/Movie10191.usm	External/VideoPC/Movie10191.usm
10192	40001	1008152	v3.8BOSS战战前CG	960.0	1920.0	External/Video/Movie10192.usm	External/VideoPC/Movie10192.usm
10193			v3.8龙骑文案CG	804.0	1920.0	External/Video/Movie10193.usm	External/VideoPC/Movie10193.usm
50001			序章开场动画	804.0	1920.0	External/Video/Movie50001.usm	External/VideoPC/Movie50001.usm
50002			1到8章简报动画	960.0	1920.0	External/Video/Movie50002.usm	External/VideoPC/Movie50002.usm
50003			v4.4神威主线动态漫	804.0	1920.0	External/Video/Movie50003.usm	External/VideoPC/Movie50003.usm
10194			v4.0神丽芙文案过场CG	804.0	1920.0	External/Video/Movie10194.usm	External/VideoPC/Movie10194.usm
1019401			v4.0神丽芙开屏视频	960.0	1920.0	External/Video/Movie1019401.usm	External/VideoPC/Movie1019401.usm
1019402			v4.0神丽芙开屏视频循环部分	960.0	1920.0	External/Video/Movie1019402.usm	External/VideoPC/Movie1019402.usm
10195	40001	1008153	v4.0神丽芙BOSS一转二阶段CG	960.0	1920.0	External/Video/Movie10195.usm	External/VideoPC/Movie10195.usm
10196	40001	1008153	v4.0神丽芙BOSS二转三阶段CG	960.0	1920.0	External/Video/Movie10196.usm	External/VideoPC/Movie10196.usm
10197	40001	1008154	V4.1BOSS出场	960.0	1920.0	External/Video/Movie10197.usm	External/VideoPC/Movie10197.usm
1019701			V4.1BOSS出场 囚笼视频	960.0	1920.0	External/Video/Movie1019701.usm	External/VideoPC/Movie1019701.usm
10198	40001	1008154	V4.1BOSS转阶段	960.0	1920.0	External/Video/Movie10198.usm	External/VideoPC/Movie10198.usm
10199			V4.1文案过场	960.0	1920.0	External/Video/Movie10199.usm	External/VideoPC/Movie10199.usm
10200	40001	1008155	V4.2BOSS转阶段1	960.0	1920.0	External/Video/Movie10200.usm	External/VideoPC/Movie10200.usm
10201	40001	1008155	V4.2BOSS转阶段2	960.0	1920.0	External/Video/Movie10201.usm	External/VideoPC/Movie10201.usm
10202	40001	1008155	V4.2文案过场	804.0	1920.0	External/Video/Movie10202.usm	External/VideoPC/Movie10202.usm
10203	40001	1008156	V4.3文案过场	804.0	1920.0	External/Video/Movie10203.usm	External/VideoPC/Movie10203.usm
10204			V4.4BOSS转阶段	960.0	1920.0	External/Video/Movie10204.usm	External/VideoPC/Movie10204.usm
10205			V4.4文案过场	804.0	1920.0	External/Video/Movie10205.usm	External/VideoPC/Movie10205.usm
10206			V4.5文案过场	804.0	1920.0	External/Video/Movie10206.usm	External/VideoPC/Movie10206.usm
10207			V4.5BOSS入场	960.0	1920.0	External/Video/Movie10207.usm	External/VideoPC/Movie10207.usm
10208			V4.5BOSS转阶段	960.0	1920.0	External/Video/Movie10208.usm	External/VideoPC/Movie10208.usm
10209			V4.5白毛开屏	960.0	1920.0	External/Video/Movie10209.usm	External/VideoPC/Movie10209.usm
31060			战双兄弟引导	960.0	1920.0	External/Video/PBRVedio30000.usm	External/VideoPC/PBRVedio30000.usm
10210			V4.5丽芙卡池CG	804.0	1920.0	External/Video/Movie10210.usm	External/VideoPC/Movie10210.usm
