Id	GroupId	TimelineIds	MaxTriggerCount	InitWeight	ConditionWeights	ConditionIds	EffectIds	ShowType	Name	Desc	Icon	SmallIcon
241	5	[3, 5, 7, 8]			{1: 31}	{1: '17'}	[119]	1	行动削弱Ⅱ	<color=#DC143C>削弱：</color>本回合行动点减少2点	Assets/Product/Texture/Image/BgStory/BgStory663.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
242	5	[3, 5, 7, 8]			{1: 81, 2: 81, 3: 81}	{1: '21', 2: '22', 3: '23'}	[120]	1	地点延缓Ⅰ	<color=#DC143C>削弱：</color>本回合执行地点行动后，扣除该区域2点同色颜料	Assets/Product/Texture/Image/BgCg/Cg001_4.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
243	5	[3, 5, 7, 8]			{1: 78}	{1: '17'}	[121]	1	地点延缓Ⅱ	<color=#DC143C>削弱：</color>本回合执行地点行动后，扣除该区域3点同色颜料	Assets/Product/Texture/Image/BgCg/Cg001_4.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
244	5	[3, 5, 7, 8]			{1: 6667}	{1: '18'}	[51]	1	瞬移Ⅲ	<color=#0F70BC>加成：</color>本回合前3次移动不消耗行动点	Assets/Product/Texture/Image/BgStory/BgStory673.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
245	5	[3, 5, 7, 8]			{1: 6667}	{1: '18'}	[64, 65, 66]		很多颜料Ⅲ	<color=#0F70BC>加成：</color>三色颜料数量+7	Assets/Product/Texture/Image/BgStory/BgStory584.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
246	5	[3, 5, 7, 8]			{1: 6667}	{1: '18'}	[77, 78, 79]		巡回展览Ⅰ	<color=#0F70BC>加成：</color>所有作品展览等级上升1	Assets/Product/Texture/Image/BgStory/BgStory584.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
247	6	[3, 5, 7, 8]		143			[49]	1	瞬移Ⅰ	<color=#0F70BC>加成：</color>本回合前1次移动不消耗行动点	Assets/Product/Texture/Image/BgStory/BgStory673.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
248	6	[3, 5, 7, 8]			{1: 1000}	{1: '19'}	[50]	1	瞬移Ⅱ	<color=#0F70BC>加成：</color>本回合前2次移动不消耗行动点	Assets/Product/Texture/Image/BgStory/BgStory673.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
249	6	[3, 5, 7, 8]			{1: 2000}	{1: '20'}	[51]	1	瞬移Ⅲ	<color=#0F70BC>加成：</color>本回合前3次移动不消耗行动点	Assets/Product/Texture/Image/BgStory/BgStory673.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
250	6	[3, 5, 7, 8]		143			[55]	1	精准挑刺Ⅰ	<color=#0F70BC>加成：</color>本回合，议论可额外降低大师1级	Assets/Product/Texture/Image/BgStory/BgStory586.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
251	6	[3, 5, 7, 8]			{1: 1000}	{1: '19'}	[56]	1	精准挑刺Ⅱ	<color=#0F70BC>加成：</color>本回合，议论可额外降低大师2级	Assets/Product/Texture/Image/BgStory/BgStory586.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
252	6	[3, 5, 7, 8]			{1: 2000}	{1: '20'}	[57]	1	精准挑刺Ⅲ	<color=#0F70BC>加成：</color>本回合，议论可额外降低大师3级	Assets/Product/Texture/Image/BgStory/BgStory586.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
253	6	[3, 5, 7, 8]		143			[58, 59, 60]		很多颜料Ⅰ	<color=#0F70BC>加成：</color>三色颜料数量+2	Assets/Product/Texture/Image/BgCg/Cg001_3.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
254	6	[3, 5, 7, 8]			{1: 1000}	{1: '19'}	[61, 62, 63]		很多颜料Ⅱ	<color=#0F70BC>加成：</color>三色颜料数量+4	Assets/Product/Texture/Image/BgCg/Cg001_3.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
255	6	[3, 5, 7, 8]			{1: 2000}	{1: '20'}	[64, 65, 66]		很多颜料Ⅲ	<color=#0F70BC>加成：</color>三色颜料数量+7	Assets/Product/Texture/Image/BgCg/Cg001_3.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
256	6	[3, 5, 7, 8]		143			[70]	1	时间静止	<color=#0F70BC>加成：</color>本回合结束时，所有派系大师不会提升等级	Assets/Product/Texture/Image/BgStory/Bgstory4.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
257	6	[3, 5, 7, 8]			{1: 1000}	{1: '19'}	[70]	1	时间静止	<color=#0F70BC>加成：</color>本回合结束时，所有派系大师不会提升等级	Assets/Product/Texture/Image/BgStory/Bgstory4.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
258	6	[3, 5, 7, 8]			{1: 2000}	{1: '20'}	[70]	1	时间静止	<color=#0F70BC>加成：</color>本回合结束时，所有派系大师不会提升等级	Assets/Product/Texture/Image/BgStory/Bgstory4.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
259	6	[3, 5, 7, 8]			{1: 1000}	{1: '19'}	[71, 72, 73]		抨击大师Ⅰ	<color=#0F70BC>加成：</color>所有派系大师等级-1	Assets/Product/Texture/Image/BgStory/Bgstory456.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
260	6	[3, 5, 7, 8]			{1: 2000}	{1: '20'}	[74, 75, 76]		抨击大师Ⅱ	<color=#0F70BC>加成：</color>所有派系大师等级-3	Assets/Product/Texture/Image/BgStory/Bgstory456.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
261	6	[3, 5, 7, 8]		43			[80]	1	红绿混合	<color=#0F70BC>加成：</color>提升作品展览时，可混合使用红、绿颜料	Assets/Product/Texture/Image/BgStory/Bgstory462.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
262	6	[3, 5, 7, 8]		43			[81]	1	绿蓝混合	<color=#0F70BC>加成：</color>提升作品展览时，可混合使用红、蓝颜料	Assets/Product/Texture/Image/BgStory/Bgstory462.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
263	6	[3, 5, 7, 8]		43			[82]	1	红蓝混合	<color=#0F70BC>加成：</color>提升作品展览时，可混合使用绿、蓝颜料	Assets/Product/Texture/Image/BgStory/Bgstory462.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
264	6	[3, 5, 7, 8]		45			[88, 89, 90]		颜料干涸Ⅰ	<color=#DC143C>削弱：</color>三色颜料数量-1	Assets/Product/Texture/Image/BgCg/Cg109_1.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
265	6	[3, 5, 7, 8]			{1: 156, 2: 156, 3: 156}	{1: '21', 2: '22', 3: '23'}	[91, 92, 93]		颜料干涸Ⅱ	<color=#DC143C>削弱：</color>三色颜料数量-2	Assets/Product/Texture/Image/BgCg/Cg109_1.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
266	6	[3, 5, 7, 8]			{1: 147}	{1: '17'}	[94, 95, 96]		颜料干涸Ⅲ	<color=#DC143C>削弱：</color>三色颜料数量-4	Assets/Product/Texture/Image/BgCg/Cg109_1.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
267	6	[3, 5, 7, 8]			{1: 59}	{1: '17'}	[99, 100, 101]		404	<color=#DC143C>削弱：</color>失去所有颜料	Assets/Product/Texture/Image/BgCg/Cg001_4.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
268	6	[3, 5, 7, 8]		55			[102]	1	野兽派大师Ⅰ	<color=#DC143C>削弱：</color>下回合开始时，红方大师等级+1	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
269	6	[3, 5, 7, 8]			{1: 188, 2: 188, 3: 188}	{1: '21', 2: '22', 3: '23'}	[103]	1	野兽派大师Ⅱ	<color=#DC143C>削弱：</color>下回合开始时，红方大师等级+2	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
270	6	[3, 5, 7, 8]			{1: 176}	{1: '17'}	[104]	1	野兽派大师Ⅲ	<color=#DC143C>削弱：</color>下回合开始时，红方大师等级+3	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
271	6	[3, 5, 7, 8]		55			[108]	1	印象派大师Ⅰ	<color=#DC143C>削弱：</color>下回合开始时，蓝方大师等级+1	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
272	6	[3, 5, 7, 8]			{1: 188, 2: 188, 3: 188}	{1: '21', 2: '22', 3: '23'}	[109]	1	印象派大师Ⅱ	<color=#DC143C>削弱：</color>下回合开始时，蓝方大师等级+2	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
273	6	[3, 5, 7, 8]			{1: 176}	{1: '17'}	[110]	1	印象派大师Ⅲ	<color=#DC143C>削弱：</color>下回合开始时，蓝方大师等级+3	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
274	6	[3, 5, 7, 8]		55			[105]	1	立体派大师Ⅰ	<color=#DC143C>削弱：</color>下回合开始时，绿方大师等级+1	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
275	6	[3, 5, 7, 8]			{1: 188, 2: 188, 3: 188}	{1: '21', 2: '22', 3: '23'}	[106]	1	立体派大师Ⅱ	<color=#DC143C>削弱：</color>下回合开始时，绿方大师等级+2	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
276	6	[3, 5, 7, 8]			{1: 176}	{1: '17'}	[107]	1	立体派大师Ⅲ	<color=#DC143C>削弱：</color>下回合开始时，绿方大师等级+3	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
277	6	[3, 5, 7, 8]			{1: 63, 2: 63, 3: 63}	{1: '21', 2: '22', 3: '23'}	[111, 112, 113]	1	大师强化Ⅰ	<color=#DC143C>削弱：</color>下回合开始时，所有大师等级+1	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
278	6	[3, 5, 7, 8]			{1: 59}	{1: '17'}	[114, 115, 116]	1	大师强化Ⅱ	<color=#DC143C>削弱：</color>下回合开始时，所有大师等级+2	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
279	6	[3, 5, 7, 8]		91			[117]	1	结算强化	<color=#DC143C>削弱：</color>回合结算时，结算影响的大师额外提升1级	Assets/Product/Texture/Image/BgCg/Cg109_1.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
280	6	[3, 5, 7, 8]			{1: 63, 2: 63, 3: 63}	{1: '21', 2: '22', 3: '23'}	[118]	1	行动削弱Ⅰ	<color=#DC143C>削弱：</color>本回合行动点减少1点	Assets/Product/Texture/Image/BgStory/BgStory663.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
281	6	[3, 5, 7, 8]			{1: 59}	{1: '17'}	[119]	1	行动削弱Ⅱ	<color=#DC143C>削弱：</color>本回合行动点减少2点	Assets/Product/Texture/Image/BgStory/BgStory663.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
282	6	[3, 5, 7, 8]			{1: 156, 2: 156, 3: 156}	{1: '21', 2: '22', 3: '23'}	[120]	1	地点延缓Ⅰ	<color=#DC143C>削弱：</color>本回合执行地点行动后，扣除该区域2点同色颜料	Assets/Product/Texture/Image/BgCg/Cg001_4.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
283	6	[3, 5, 7, 8]			{1: 147}	{1: '17'}	[121]	1	地点延缓Ⅱ	<color=#DC143C>削弱：</color>本回合执行地点行动后，扣除该区域3点同色颜料	Assets/Product/Texture/Image/BgCg/Cg001_4.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
284	6	[3, 5, 7, 8]			{1: 5000}	{1: '18'}	[51]	1	瞬移Ⅲ	<color=#0F70BC>加成：</color>本回合前3次移动不消耗行动点	Assets/Product/Texture/Image/BgStory/BgStory673.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
285	6	[3, 5, 7, 8]			{1: 5000}	{1: '18'}	[64, 65, 66]		很多颜料Ⅲ	<color=#0F70BC>加成：</color>三色颜料数量+7	Assets/Product/Texture/Image/BgStory/BgStory584.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
286	6	[3, 5, 7, 8]			{1: 5000}	{1: '18'}	[122]	1	高效展览Ⅳ	<color=#0F70BC>加成：</color>本回合，提升作品展览只需1点颜料	Assets/Product/Texture/Image/BgStory/BgStory584.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
287	6	[3, 5, 7, 8]			{1: 5000}	{1: '18'}	[77, 78, 79]		巡回展览Ⅰ	<color=#0F70BC>加成：</color>所有作品展览等级上升1	Assets/Product/Texture/Image/BgStory/BgStory584.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
288	7	[3, 5, 7, 8]		101			[49]	1	瞬移Ⅰ	<color=#0F70BC>加成：</color>本回合前1次移动不消耗行动点	Assets/Product/Texture/Image/BgStory/BgStory673.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
289	7	[3, 5, 7, 8]			{1: 833}	{1: '19'}	[50]	1	瞬移Ⅱ	<color=#0F70BC>加成：</color>本回合前2次移动不消耗行动点	Assets/Product/Texture/Image/BgStory/BgStory673.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
290	7	[3, 5, 7, 8]			{1: 1667}	{1: '20'}	[51]	1	瞬移Ⅲ	<color=#0F70BC>加成：</color>本回合前3次移动不消耗行动点	Assets/Product/Texture/Image/BgStory/BgStory673.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
291	7	[3, 5, 7, 8]		101			[52]	1	额外颜料Ⅰ	<color=#0F70BC>加成：</color>本回合获取颜料时，获取数量+2	Assets/Product/Texture/Image/BgStory/BgStory673.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
292	7	[3, 5, 7, 8]			{1: 833}	{1: '19'}	[53]	1	额外颜料Ⅱ	<color=#0F70BC>加成：</color>本回合获取颜料时，获取数量+3	Assets/Product/Texture/Image/BgStory/BgStory673.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
293	7	[3, 5, 7, 8]			{1: 1667}	{1: '20'}	[54]	1	额外颜料Ⅲ	<color=#0F70BC>加成：</color>本回合获取颜料时，获取数量+4	Assets/Product/Texture/Image/BgStory/BgStory673.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
294	7	[3, 5, 7, 8]		101			[55]	1	精准挑刺Ⅰ	<color=#0F70BC>加成：</color>本回合，议论可额外降低大师1级	Assets/Product/Texture/Image/BgStory/BgStory586.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
295	7	[3, 5, 7, 8]			{1: 833}	{1: '19'}	[56]	1	精准挑刺Ⅱ	<color=#0F70BC>加成：</color>本回合，议论可额外降低大师2级	Assets/Product/Texture/Image/BgStory/BgStory586.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
296	7	[3, 5, 7, 8]			{1: 1667}	{1: '20'}	[57]	1	精准挑刺Ⅲ	<color=#0F70BC>加成：</color>本回合，议论可额外降低大师3级	Assets/Product/Texture/Image/BgStory/BgStory586.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
297	7	[3, 5, 7, 8]		101			[58, 59, 60]		很多颜料Ⅰ	<color=#0F70BC>加成：</color>三色颜料数量+2	Assets/Product/Texture/Image/BgCg/Cg001_3.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
298	7	[3, 5, 7, 8]			{1: 833}	{1: '19'}	[61, 62, 63]		很多颜料Ⅱ	<color=#0F70BC>加成：</color>三色颜料数量+4	Assets/Product/Texture/Image/BgCg/Cg001_3.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
299	7	[3, 5, 7, 8]			{1: 1667}	{1: '20'}	[64, 65, 66]		很多颜料Ⅲ	<color=#0F70BC>加成：</color>三色颜料数量+7	Assets/Product/Texture/Image/BgCg/Cg001_3.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
300	7	[3, 5, 7, 8]		101			[67]	1	高效展览Ⅰ	<color=#0F70BC>加成：</color>本回合，提升作品展览只需要消耗5点颜料	Assets/Product/Texture/Image/BgStory/Bgstory3.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
301	7	[3, 5, 7, 8]		101			[70]	1	时间静止	<color=#0F70BC>加成：</color>本回合结束时，所有派系大师不会提升等级	Assets/Product/Texture/Image/BgStory/Bgstory4.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
302	7	[3, 5, 7, 8]			{1: 833}	{1: '19'}	[70]	1	时间静止	<color=#0F70BC>加成：</color>本回合结束时，所有派系大师不会提升等级	Assets/Product/Texture/Image/BgStory/Bgstory4.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
303	7	[3, 5, 7, 8]			{1: 1667}	{1: '20'}	[70]	1	时间静止	<color=#0F70BC>加成：</color>本回合结束时，所有派系大师不会提升等级	Assets/Product/Texture/Image/BgStory/Bgstory4.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
304	7	[3, 5, 7, 8]			{1: 833}	{1: '19'}	[71, 72, 73]		抨击大师Ⅰ	<color=#0F70BC>加成：</color>所有派系大师等级-1	Assets/Product/Texture/Image/BgStory/Bgstory456.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
305	7	[3, 5, 7, 8]			{1: 1667}	{1: '20'}	[74, 75, 76]		抨击大师Ⅱ	<color=#0F70BC>加成：</color>所有派系大师等级-3	Assets/Product/Texture/Image/BgStory/Bgstory456.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
306	7	[3, 5, 7, 8]		30			[80]	1	红绿混合	<color=#0F70BC>加成：</color>提升作品展览时，可混合使用红、绿颜料	Assets/Product/Texture/Image/BgStory/Bgstory462.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
307	7	[3, 5, 7, 8]		30			[81]	1	绿蓝混合	<color=#0F70BC>加成：</color>提升作品展览时，可混合使用红、蓝颜料	Assets/Product/Texture/Image/BgStory/Bgstory462.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
308	7	[3, 5, 7, 8]		30			[82]	1	红蓝混合	<color=#0F70BC>加成：</color>提升作品展览时，可混合使用绿、蓝颜料	Assets/Product/Texture/Image/BgStory/Bgstory462.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
309	7	[3, 5, 7, 8]		79			[83]	1	小心的议论Ⅰ	<color=#DC143C>削弱：</color>每次议论，需额外花费1点颜料	Assets/Product/Texture/Image/BgCg/Cg1601_7.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
310	7	[3, 5, 7, 8]			{1: 175}	{1: '24'}	[84]	1	小心的议论Ⅱ	<color=#DC143C>削弱：</color>每次议论，需额外花费2点颜料	Assets/Product/Texture/Image/BgCg/Cg1601_7.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
311	7	[3, 5, 7, 8]			{1: 175}	{1: '25'}	[85]	1	小心的议论Ⅲ	<color=#DC143C>削弱：</color>每次议论，需额外花费3点颜料	Assets/Product/Texture/Image/BgCg/Cg1601_7.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
312	7	[3, 5, 7, 8]			{1: 175}	{1: '24'}	[86]	1	被禁言了Ⅰ	<color=#DC143C>削弱：</color>本回合只能议论2次	Assets/Product/Texture/Image/BgStory/BgStory587.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
313	7	[3, 5, 7, 8]			{1: 175}	{1: '25'}	[87]	1	被禁言了Ⅱ	<color=#DC143C>削弱：</color>本回合只能议论1次	Assets/Product/Texture/Image/BgStory/BgStory587.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
314	7	[3, 5, 7, 8]			{1: 175}	{1: '24'}	[97]	1	低效获取Ⅰ	<color=#DC143C>削弱：</color>本回合获取颜料时，获取数量-1	Assets/Product/Texture/Image/BgUi/BgFightLoading30.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
315	7	[3, 5, 7, 8]			{1: 175}	{1: '25'}	[98]	1	低效获取Ⅱ	<color=#DC143C>削弱：</color>本回合获取颜料时，获取数量-2	Assets/Product/Texture/Image/BgUi/BgFightLoading30.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
316	7	[3, 5, 7, 8]		47			[102]	1	野兽派大师Ⅰ	<color=#DC143C>削弱：</color>下回合开始时，红方大师等级+1	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
317	7	[3, 5, 7, 8]			{1: 105}	{1: '24'}	[103]	1	野兽派大师Ⅱ	<color=#DC143C>削弱：</color>下回合开始时，红方大师等级+2	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
318	7	[3, 5, 7, 8]			{1: 105}	{1: '25'}	[104]	1	野兽派大师Ⅲ	<color=#DC143C>削弱：</color>下回合开始时，红方大师等级+3	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
319	7	[3, 5, 7, 8]		47			[108]	1	印象派大师Ⅰ	<color=#DC143C>削弱：</color>下回合开始时，蓝方大师等级+1	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
320	7	[3, 5, 7, 8]			{1: 105}	{1: '24'}	[109]	1	印象派大师Ⅱ	<color=#DC143C>削弱：</color>下回合开始时，蓝方大师等级+2	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
321	7	[3, 5, 7, 8]			{1: 105}	{1: '25'}	[110]	1	印象派大师Ⅲ	<color=#DC143C>削弱：</color>下回合开始时，蓝方大师等级+3	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
322	7	[3, 5, 7, 8]		47			[105]	1	立体派大师Ⅰ	<color=#DC143C>削弱：</color>下回合开始时，绿方大师等级+1	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
323	7	[3, 5, 7, 8]			{1: 105}	{1: '24'}	[106]	1	立体派大师Ⅱ	<color=#DC143C>削弱：</color>下回合开始时，绿方大师等级+2	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
324	7	[3, 5, 7, 8]			{1: 105}	{1: '25'}	[107]	1	立体派大师Ⅲ	<color=#DC143C>削弱：</color>下回合开始时，绿方大师等级+3	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
325	7	[3, 5, 7, 8]			{1: 35}	{1: '24'}	[111, 112, 113]	1	大师强化Ⅰ	<color=#DC143C>削弱：</color>下回合开始时，所有大师等级+1	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
326	7	[3, 5, 7, 8]			{1: 35}	{1: '25'}	[114, 115, 116]	1	大师强化Ⅱ	<color=#DC143C>削弱：</color>下回合开始时，所有大师等级+2	Assets/Product/Texture/Image/BgCg/Cg116_2.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
327	7	[3, 5, 7, 8]		79			[117]	1	结算强化	<color=#DC143C>削弱：</color>回合结算时，结算影响的大师额外提升1级	Assets/Product/Texture/Image/BgCg/Cg109_1.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
328	7	[3, 5, 7, 8]			{1: 35}	{1: '24'}	[118]	1	行动削弱Ⅰ	<color=#DC143C>削弱：</color>本回合行动点减少1点	Assets/Product/Texture/Image/BgStory/BgStory663.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
329	7	[3, 5, 7, 8]			{1: 35}	{1: '25'}	[119]	1	行动削弱Ⅱ	<color=#DC143C>削弱：</color>本回合行动点减少2点	Assets/Product/Texture/Image/BgStory/BgStory663.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
330	7	[3, 5, 7, 8]			{1: 88}	{1: '24'}	[120]	1	地点延缓Ⅰ	<color=#DC143C>削弱：</color>本回合执行地点行动后，扣除该区域2点同色颜料	Assets/Product/Texture/Image/BgCg/Cg001_4.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
331	7	[3, 5, 7, 8]			{1: 88}	{1: '25'}	[121]	1	地点延缓Ⅱ	<color=#DC143C>削弱：</color>本回合执行地点行动后，扣除该区域3点同色颜料	Assets/Product/Texture/Image/BgCg/Cg001_4.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill008.png
332	7	[3, 5, 7, 8]			{1: 5000}	{1: '26'}	[51]	1	瞬移Ⅲ	<color=#0F70BC>加成：</color>本回合前3次移动不消耗行动点	Assets/Product/Texture/Image/BgStory/BgStory673.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
333	7	[3, 5, 7, 8]			{1: 5000}	{1: '26'}	[64, 65, 66]		很多颜料Ⅲ	<color=#0F70BC>加成：</color>三色颜料数量+7	Assets/Product/Texture/Image/BgStory/BgStory584.jpg	Assets/Product/Texture/Image/UiColorTable/Skill/UiColorTableSkill010.png
