Id	CharacterId	ResourcesId	Name	Quality	Series	Description	WorldDescription	FashionSuitRare	FashionSuitVideo	FashionSuitResourcePicPath	FashionSuitResourceSpinePath	FashionSuitPic	Icon	BigIcon	SkipIdParams	Priority	ItemKey	ItemCount	SmallHeadIcon	SmallHeadIconLiberation	SmallHeadIconFashion	BigHeadIcon	BigHeadIconFashion	RoundnessNotItemHeadIcon	RoundnessNotItemHeadIconLiberation	RoundnessHeadIcon	BigRoundnessHeadIcon	HalfBodyImage	RoleCharacterBigImage	BigHeadIconLiberation	CharacterIcon	GachaIcon	ShowTimeStr	SceneModelId	EffectRootName	EffectPath	AureoleId	SubItem	GiftId	FashionColorIds	FashionColorHex	DefaultHide
6710302	1071003	1070302	泛用式·改	2	9000	初始系列——卡列尼娜·烬燃	构造体[初阶]解放后，获得权限根据爱好修改的服装。						Assets/Product/Texture/Image/IconToolsSp/Clo10710030102Sp.png	Assets/Product/Texture/Image/IconTools/Clo10710030102.png	[19013]	107398	32	6	Assets/Product/Texture/Image/Role/RoleHeadKalieSS.png	Assets/Product/Texture/Image/Role/RoleHeadKalienina6SS.png	Assets/Product/Texture/Image/Role/RoleHeadKalieSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1SS.png	Assets/Product/Texture/Image/Role/RoleHeadKalie3SS.png	Assets/Product/Texture/Image/Role/RoleHeadKalienina5SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadKalie2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadKalie2SS.png	Assets/Product/Texture/Image/RoleStory/R3KalieninaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3KalieninaNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png				Bip001RForearm	Assets/Product/Effect/Prefab/FxR3KalieninaPrefab/Common/FxR3KalieninaPinzhiGuadianBip001RForearm.prefab	13					
6710303	1071003	1070303	泛用式·终	2	9000	初始系列——卡列尼娜·烬燃	构造体[高阶]解放后，根据个人意愿修改的服装，完好的体现了本人意识海的特征。						Assets/Product/Texture/Image/IconToolsSp/Clo10710030103Sp.png	Assets/Product/Texture/Image/IconTools/Clo10710030103.png	[19013]	107397	32	9	Assets/Product/Texture/Image/Role/RoleHeadKalieSS.png	Assets/Product/Texture/Image/Role/RoleHeadKalienina6SS.png	Assets/Product/Texture/Image/Role/RoleHeadKalieSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1SS.png	Assets/Product/Texture/Image/Role/RoleHeadKalie3SS.png	Assets/Product/Texture/Image/Role/RoleHeadKalienina5SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadKalie2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadKalie2SS.png	Assets/Product/Texture/Image/RoleStory/R3KalieninaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3KalieninaNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png				Bip001RForearm	Assets/Product/Effect/Prefab/FxR3KalieninaPrefab/Common/FxR3KalieninaPinzhiGuadianBip001RForearm.prefab	13					
6710304	1071003	1070304	灰羽·烬燃	5	1001	灰羽·灰鸦小队 基地服系列——卡列尼娜·烬燃	为所有和灰鸦小队结下羁绊的构造体们量身定做的制服，也是出席基地中各种重要仪式活动时的正式着装。						Assets/Product/Texture/Image/IconToolsSp/Clo10710030201Sp.png	Assets/Product/Texture/Image/IconTools/Clo10710030201.png	[10016, 80004]	107396	32	27	Assets/Product/Texture/Image/Role/RoleHeadKalieSS.png	Assets/Product/Texture/Image/Role/RoleHeadKalienina6SS.png	Assets/Product/Texture/Image/Role/RoleHeadKalieSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1SS.png	Assets/Product/Texture/Image/Role/RoleHeadKalie3SS.png	Assets/Product/Texture/Image/Role/RoleHeadKalienina5SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadKalie2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadKalie2SS.png	Assets/Product/Texture/Image/RoleStory/R3KalieninaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3KalieninaNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6710304.png				Bip001RForearm	Assets/Product/Effect/Prefab/FxR3KalieninaPrefab/Common/FxR3KalieninaPinzhiGuadianBip001RForearm.prefab	13					
6710305	1071003	1070305	鬼装神机	5	1003	地平线系列——卡列尼娜·烬燃	通过躯体的载具专用接口与动作辅助系统保持同步，这让卡列尼娜能够适应加速度剧烈变化下的战斗。						Assets/Product/Texture/Image/IconToolsSp/Clo10710030401Sp.png	Assets/Product/Texture/Image/IconTools/Clo10710030401.png	[10016, 80004]	107395	32	27	Assets/Product/Texture/Image/Role/RoleHeadKalieSS.png	Assets/Product/Texture/Image/Role/RoleHeadKalienina6SS.png	Assets/Product/Texture/Image/Role/RoleHeadKalieSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1SS.png	Assets/Product/Texture/Image/Role/RoleHeadKalie3SS.png	Assets/Product/Texture/Image/Role/RoleHeadKalienina5SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadKalie2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadKalie2SS.png	Assets/Product/Texture/Image/RoleStory/R3KalieninaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3KalieninaNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6710305.png				Bip001RForearm	Assets/Product/Effect/Prefab/FxR3KalieninaPrefab/Common/FxR3KalieninaPinzhiGuadianBip001RForearm.prefab	13					
6710306	1071003	1070306	薄纱紫荆	6	1027	阔海秘闻系列——卡列尼娜·烬燃	专为海岸假日制作的涂装，海风一般轻盈的薄纱有效混合了散热与防护双重功能，在提升夏日作战能力的同时，释放出仅属于她的璀璨夏夜。						Assets/Product/Texture/Image/IconToolsSp/Clo10710039161Sp.png	Assets/Product/Texture/Image/IconTools/Clo10710039161.png		107394	32	84	Assets/Product/Texture/Image/Role/RoleHeadKalieSS.png	Assets/Product/Texture/Image/Role/RoleHeadKalienina6SS.png	Assets/Product/Texture/Image/Role/RoleHeadSquare6710306.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHead6710306.png	Assets/Product/Texture/Image/Role/RoleHeadSquare6710306.png	Assets/Product/Texture/Image/Role/RoleHeadKalienina5SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadKalie2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadKalie2SS.png	Assets/Product/Texture/Image/RoleStory/R3KalieninaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3KalieninaNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6710306.png				Bip001RForearm	Assets/Product/Effect/Prefab/FxR3KalieninaPrefab/R3KalieninaMd019161/FxR3KalieninaPinzhiGuadianBip001RForearmH.prefab	80		9010215			
6710307	1071003	1070307	白色恋人	5	1019	圣誓系列——卡列尼娜·烬燃	银装白雪，炙热之恋。 雪地上轻笑的纯白身影，脸颊上浮现的淡淡红晕，共同驱散了凛冽寒冬。让人回想起那个薰衣草盛开的夏日，铭记下此刻永恒的涟漪。						Assets/Product/Texture/Image/IconToolsSp/Clo10710039191Sp.png	Assets/Product/Texture/Image/IconTools/Clo10710039191.png	[80014]	107393	32	14	Assets/Product/Texture/Image/Role/RoleHeadKalieSS.png	Assets/Product/Texture/Image/Role/RoleHeadKalienina6SS.png	Assets/Product/Texture/Image/Role/RoleHeadKalieSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1SS.png	Assets/Product/Texture/Image/Role/RoleHeadKalie3SS.png	Assets/Product/Texture/Image/Role/RoleHeadKalienina5SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadKalie2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadKalie2SS.png	Assets/Product/Texture/Image/RoleStory/R3KalieninaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3KalieninaNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6710307.png				Bip001RForearm	Assets/Product/Effect/Prefab/FxR3KalieninaPrefab/Common/FxR3KalieninaPinzhiGuadianBip001RForearm.prefab	13					
6710308	1071003	1070308	雪豹之契	6	1009	新生活系列——卡列尼娜·烬燃	“指挥官，有......有什么吩......啊啊！为什么我还得做这个！？”虽然此时少女的眼中闪烁着羞怒，但她的獠牙永远只会为保护同伴呲露。即使是为了任务而伪装的短暂工作依旧会全力以赴，当然，最重要的顾客也不会让给任何人。						Assets/Product/Texture/Image/IconToolsSp/Clo10710039101Sp.png	Assets/Product/Texture/Image/IconTools/Clo10710039101.png	[80045]	107392	32	84	Assets/Product/Texture/Image/Role/RoleHeadKalieSS.png	Assets/Product/Texture/Image/Role/RoleHeadKalienina6SS.png	Assets/Product/Texture/Image/Role/RoleHeadR3Kalienina8.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Kalienina8.png	Assets/Product/Texture/Image/Role/RoleHeadR3Kalienina8.png	Assets/Product/Texture/Image/Role/RoleHeadKalienina5SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadKalie2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadKalie2SS.png	Assets/Product/Texture/Image/RoleStory/R3KalieninaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3KalieninaNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6710308.png				Bip001RForearm	Assets/Product/Effect/Prefab/FxR3KalieninaPrefab/R3KalieninaMd019101/FxR3KalieninaPinzhiGuadianBip001RForearmH.prefab	93		9010232			
6710309	1071003	1070309	猩红注射	5	1007	深度腐蚀系列——卡列尼娜·烬燃	害怕打针？但是不打针的话病是不会好的……放心，不会痛的啦，你要相信护士姐姐哦。 痛痛~全部飞走咯~ 哈！用炮弹和爆炸轰飞到宇宙的尽头吧！						Assets/Product/Texture/Image/IconToolsSp/Clo10710039251Sp.png	Assets/Product/Texture/Image/IconTools/Clo10710039251.png	[80106]	107391	32	21	Assets/Product/Texture/Image/Role/RoleHeadKalieSS.png	Assets/Product/Texture/Image/Role/RoleHeadKalienina6SS.png	Assets/Product/Texture/Image/Role/RoleHeadKalieSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1SS.png	Assets/Product/Texture/Image/Role/RoleHeadKalie3SS.png	Assets/Product/Texture/Image/Role/RoleHeadKalienina5SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadKalie2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadKalie2SS.png	Assets/Product/Texture/Image/RoleStory/R3KalieninaNormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3KalieninaNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6710309.png				Bip001RForearm	Assets/Product/Effect/Prefab/FxR3KalieninaPrefab/Common/FxR3KalieninaPinzhiGuadianBip001RForearm.prefab	13					
6510301	1051003	1050301	泛用式	1	9000	初始系列——七实·脉冲	构造体生产出来时配给的服装。						Assets/Product/Texture/Image/IconToolsSp/Clo10510030101Sp.png	Assets/Product/Texture/Image/IconTools/Clo10510030101.png	[19014]	105399	32	3	Assets/Product/Texture/Image/Role/RoleHeadYongyechaoSS.png	Assets/Product/Texture/Image/Role/RoleHeadYongyechao6SS.png	Assets/Product/Texture/Image/Role/RoleHeadYongyechaoSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1SS.png	Assets/Product/Texture/Image/Role/RoleHeadYongyechao3SS.png	Assets/Product/Texture/Image/Role/RoleHeadYongyechao5SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadYongyechao2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadYongyechao2SS.png	Assets/Product/Texture/Image/RoleStory/R3Yongyechaonormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3YongyechaoNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png				Bip001RForearm	Assets/Product/Effect/Prefab/FxR3YongyechaoPrefab/Common/FxR3YongyechaoPinzhiGuadianBip001RForearm.prefab	15					
6510302	1051003	1050302	泛用式·改	2	9000	初始系列——七实·脉冲	构造体[初阶]解放后，获得权限根据爱好修改的服装。						Assets/Product/Texture/Image/IconToolsSp/Clo10510030102Sp.png	Assets/Product/Texture/Image/IconTools/Clo10510030102.png	[19014]	105398	32	6	Assets/Product/Texture/Image/Role/RoleHeadYongyechaoSS.png	Assets/Product/Texture/Image/Role/RoleHeadYongyechao6SS.png	Assets/Product/Texture/Image/Role/RoleHeadYongyechaoSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1SS.png	Assets/Product/Texture/Image/Role/RoleHeadYongyechao3SS.png	Assets/Product/Texture/Image/Role/RoleHeadYongyechao5SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadYongyechao2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadYongyechao2SS.png	Assets/Product/Texture/Image/RoleStory/R3Yongyechaonormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3YongyechaoNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png				Bip001RForearm	Assets/Product/Effect/Prefab/FxR3YongyechaoPrefab/Common/FxR3YongyechaoPinzhiGuadianBip001RForearm.prefab	15					
6510303	1051003	1050303	泛用式·终	2	9000	初始系列——七实·脉冲	构造体[高阶]解放后，根据个人意愿修改的服装，完好的体现了本人意识海的特征。						Assets/Product/Texture/Image/IconToolsSp/Clo10510030103Sp.png	Assets/Product/Texture/Image/IconTools/Clo10510030103.png	[19014]	105397	32	9	Assets/Product/Texture/Image/Role/RoleHeadYongyechaoSS.png	Assets/Product/Texture/Image/Role/RoleHeadYongyechao6SS.png	Assets/Product/Texture/Image/Role/RoleHeadYongyechaoSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1SS.png	Assets/Product/Texture/Image/Role/RoleHeadYongyechao3SS.png	Assets/Product/Texture/Image/Role/RoleHeadYongyechao5SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadYongyechao2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadYongyechao2SS.png	Assets/Product/Texture/Image/RoleStory/R3Yongyechaonormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3YongyechaoNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png				Bip001RForearm	Assets/Product/Effect/Prefab/FxR3YongyechaoPrefab/Common/FxR3YongyechaoPinzhiGuadianBip001RForearm.prefab	15					
6510304	1051003	1050304	灰羽·脉冲	5	1001	灰羽·灰鸦小队 基地服系列——七实·脉冲	为所有和灰鸦小队结下羁绊的构造体们量身定做的制服，也是出席基地中各种重要仪式活动时的正式着装。						Assets/Product/Texture/Image/IconToolsSp/Clo10510039011Sp.png	Assets/Product/Texture/Image/IconTools/Clo10510039011.png	[10016, 80004]	105396	32	33	Assets/Product/Texture/Image/Role/RoleHeadYongyechaoSS.png	Assets/Product/Texture/Image/Role/RoleHeadYongyechao6SS.png	Assets/Product/Texture/Image/Role/RoleHeadYongyechaoSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1SS.png	Assets/Product/Texture/Image/Role/RoleHeadYongyechao3SS.png	Assets/Product/Texture/Image/Role/RoleHeadYongyechao5SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadYongyechao2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadYongyechao2SS.png	Assets/Product/Texture/Image/RoleStory/R3Yongyechaonormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3YongyechaoNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6510304.png				Bip001RForearm	Assets/Product/Effect/Prefab/FxR3YongyechaoPrefab/Common/FxR3YongyechaoPinzhiGuadianBip001RForearm.prefab	15					
6510305	1051003	1050305	辉煌流星	5	1007	深度腐蚀系列——七实·脉冲	每当这件机体被部署时，士兵们就能看见一颗流星拖曳着幽幽的尾迹坠入战场，那是大功率辐射推进与装甲剧烈烧蚀时发出的光芒。						Assets/Product/Texture/Image/IconToolsSp/Clo10510039071Sp.png	Assets/Product/Texture/Image/IconTools/Clo10510039071.png	[10016, 80004]	105395	32	33	Assets/Product/Texture/Image/Role/RoleHeadYongyechaoSS.png	Assets/Product/Texture/Image/Role/RoleHeadYongyechao6SS.png	Assets/Product/Texture/Image/Role/RoleHeadYongyechaoSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1SS.png	Assets/Product/Texture/Image/Role/RoleHeadYongyechao3SS.png	Assets/Product/Texture/Image/Role/RoleHeadYongyechao5SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadYongyechao2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadYongyechao2SS.png	Assets/Product/Texture/Image/RoleStory/R3Yongyechaonormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3YongyechaoNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6510305.png				Bip001RForearm	Assets/Product/Effect/Prefab/FxR3YongyechaoPrefab/Common/FxR3YongyechaoPinzhiGuadianBip001RForearm.prefab	15					
6510306	1051003	1050306	潮汐心景	6	1009	新生活系列——七实·脉冲	轻盈的裙摆衬托出少女的灵动，将盛夏末最强烈的跃动佩戴在发间，这份凛冬也不会消散的热情，你感受到了吗？						Assets/Product/Texture/Image/IconToolsSp/Clo10510039091Sp.png	Assets/Product/Texture/Image/IconTools/Clo10510039091.png	[80004]	105394	32	84	Assets/Product/Texture/Image/Role/RoleHeadYongyechaoSS.png	Assets/Product/Texture/Image/Role/RoleHeadYongyechao6SS.png	Assets/Product/Texture/Image/Role/RoleHeadSquare6510306.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHead6510306.png	Assets/Product/Texture/Image/Role/RoleHeadSquare6510306.png	Assets/Product/Texture/Image/Role/RoleHeadYongyechao5SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadYongyechao2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadYongyechao2SS.png	Assets/Product/Texture/Image/RoleStory/R3Yongyechaonormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3YongyechaoNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6510306.png				Bip001RForearm	Assets/Product/Effect/Prefab/FxR3YongyechaoPrefab/R3YongyechaoMd019211/FxR3YongyechaoPinzhiGuadianBip001RForearmH.prefab	78		9010216			
6510307	1051003	1050307	鲨滩嬉戏	6	1027	阔海秘闻系列——七实·脉冲	永远的夏日小岛上，少女紧随着小船游弋。她欢快的泳姿，或令游人惊慌，或令渔人无奈。但到最后，无人不会沉浸在与她玩乐的畅快中。或许，在你不经意的时候，她就会突然从海里跳出来，元气满满地对你喊上一句“Aloha！”						Assets/Product/Texture/Image/IconToolsSp/Clo10510039271Sp.png	Assets/Product/Texture/Image/IconTools/Clo10510039271.png	[80025]	105393	32	84	Assets/Product/Texture/Image/Role/RoleHeadYongyechaoSS.png	Assets/Product/Texture/Image/Role/RoleHeadYongyechao6SS.png	Assets/Product/Texture/Image/Role/RoleHeadSquare6510307.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHead6510307.png	Assets/Product/Texture/Image/Role/RoleHeadSquare6510307.png	Assets/Product/Texture/Image/Role/RoleHeadYongyechao5SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadYongyechao2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadYongyechao2SS.png	Assets/Product/Texture/Image/RoleStory/R3Yongyechaonormal01.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3YongyechaoNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6510307.png				Bip001RForearm	Assets/Product/Effect/Prefab/FxR3YongyechaoPrefab/R3YongyechaoMd019271/FxR3YongyechaoPinzhiGuadianBip001RForearmH.prefab	79		9010229			
6210301	1021003	1020301	泛用式	1	9000	初始系列——露西亚深红之渊	构造体生产出来时配给的服装。						Assets/Product/Texture/Image/IconToolsSp/Clo10210030101Sp.png	Assets/Product/Texture/Image/IconTools/Clo10210030101.png	[19015]	102399	32	3	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfaSS.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfa6SS.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfaSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuxiyaaerfa1SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuxiyaaerfa1SS.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfa3SS.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfa5SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadLuxiyaaerfa2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadLuxiyaaerfa2.png	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3LuxiyaaerfaNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuxiyaaerfa2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png				Bip001LForearm	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/Common/FxR3LuxiyaPinzhiGuadianBip001LForearm.prefab	16					
6210302	1021003	1020302	泛用式·改	2	9000	初始系列——露西亚·深红之渊	构造体[初阶]解放后，获得权限根据爱好修改的服装。						Assets/Product/Texture/Image/IconToolsSp/Clo10210030102Sp.png	Assets/Product/Texture/Image/IconTools/Clo10210030102.png	[19015]	102398	32	6	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfaSS.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfa6SS.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfaSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuxiyaaerfa1SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuxiyaaerfa1SS.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfa3SS.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfa5SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadLuxiyaaerfa2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadLuxiyaaerfa2.png	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3LuxiyaaerfaNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuxiyaaerfa2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png				Bip001LForearm	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/Common/FxR3LuxiyaPinzhiGuadianBip001LForearm.prefab	16					
6210303	1021003	1020303	泛用式·终	2	9000	初始系列——露西亚·深红之渊	构造体[高阶]解放后，根据个人意愿修改的服装，完好的体现了本人意识海的特征。						Assets/Product/Texture/Image/IconToolsSp/Clo10210030103Sp.png	Assets/Product/Texture/Image/IconTools/Clo10210030103.png	[19015]	102397	32	9	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfaSS.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfa6SS.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfaSS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuxiyaaerfa1SS.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuxiyaaerfa1SS.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfa3SS.png	Assets/Product/Texture/Image/Role/RoleHeadLuxiyaaerfa5SS.png	Assets/Product/Texture/Image/IconToolsSp/RoleHeadLuxiyaaerfa2SSSp.png	Assets/Product/Texture/Image/IconTools/RoleHeadLuxiyaaerfa2.png	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	Assets/Product/Texture/Image/RoleCharacterBig/RoleCharacterBigR3LuxiyaaerfaNormal01.png	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuxiyaaerfa2SS.png	Assets/Product/Texture/Image/IconCoating/IconCoating6310104.png				Bip001LForearm	Assets/Product/Effect/Prefab/FxR3LuxiyaPrefab/Common/FxR3LuxiyaPinzhiGuadianBip001LForearm.prefab	16					
