Id	NpcId	Level	AffixGroupId	AffixMaxCount	Name	ShowLevel	HeadIcon	AddScore	BuffIds	Condition	Label
1030231	90470	414	101001	2	异聚液压f	1	Assets/Product/Texture/Image/RoleCharacter/Mo1YijuyeyaMd000001.png	150	[779491, 0, 0, 0, 0, 0, 0, 0, 0]		
1030232	90600	752	101001	2	异合分解单元f	2	Assets/Product/Texture/Image/RoleCharacter/Me1YihefenjiedanyuanMd000001.png	200	[779492, 0, 0, 0, 0, 0, 0, 0, 0]		
1030233	90390	261	101001	2	重型收割机	4	Assets/Product/Texture/Image/RoleCharacter/AnbaoNomal01.png	250	[779493, 0, 0, 0, 0, 0, 0, 0, 0]		
1040111	90460	293	101001	2	深海潜伏者a	1	Assets/Product/Texture/Image/RoleCharacter/Me1ShenhaiqianfuzheMd000002.png	50	[779494, 0, 0, 0, 0, 0, 0, 0, 0]		
1040112	90370	391	101001	2	遗迹勘探者a	2	Assets/Product/Texture/Image/RoleCharacter/Me1YijikantanzheMd000001.png	100	[779495, 0, 0, 0, 0, 0, 0, 0, 0]		
1040113	90340	391	101001	2	禁卫a	3	Assets/Product/Texture/Image/RoleCharacter/JinweiNormal01.png	150	[779496, 0, 0, 0, 0, 0, 0, 0, 0]	97393	
1040121	90460	293	101001	2	深海潜伏者b	1	Assets/Product/Texture/Image/RoleCharacter/Me1ShenhaiqianfuzheMd000002.png	50	[779497, 0, 0, 0, 0, 0, 0, 0, 0]		
1040122	90370	391	101001	2	遗迹勘探者b	2	Assets/Product/Texture/Image/RoleCharacter/Me1YijikantanzheMd000001.png	100	[779498, 0, 0, 0, 0, 0, 0, 0, 0]		
1040123	90340	391	101001	2	禁卫b	3	Assets/Product/Texture/Image/RoleCharacter/JinweiNormal01.png	150	[779499, 0, 0, 0, 0, 0, 0, 0, 0]		
1040131	90370	391	101001	2	遗迹勘探者c	1	Assets/Product/Texture/Image/RoleCharacter/Me1YijikantanzheMd000001.png	150	[779500, 0, 0, 0, 0, 0, 0, 0, 0]		
1040132	90480	293	101001	2	异聚哨戒机炮c	2	Assets/Product/Texture/Image/RoleCharacter/YijushaojiejipaoNormal01.png	200	[779501, 0, 0, 0, 0, 0, 0, 0, 0]		
1040141	90370	391	101001	2	遗迹勘探者d	1	Assets/Product/Texture/Image/RoleCharacter/Me1YijikantanzheMd000001.png	150	[779502, 0, 0, 0, 0, 0, 0, 0, 0]		
1040142	90480	293	101001	2	异聚哨戒机炮d	2	Assets/Product/Texture/Image/RoleCharacter/YijushaojiejipaoNormal01.png	200	[779503, 0, 0, 0, 0, 0, 0, 0, 0]		
1040211	90480	293	101001	2	异聚哨戒机炮e	1	Assets/Product/Texture/Image/RoleCharacter/YijushaojiejipaoNormal01.png	150	[779504, 0, 0, 0, 0, 0, 0, 0, 0]		
1040212	90420	248	101001	2	武藏陆型e	3	Assets/Product/Texture/Image/RoleCharacter/WZliuxingNomal01.png	200	[779505, 0, 0, 0, 0, 0, 0, 0, 0]		
1040221	90480	293	101001	2	异聚哨戒机炮f	1	Assets/Product/Texture/Image/RoleCharacter/YijushaojiejipaoNormal01.png	150	[779506, 0, 0, 0, 0, 0, 0, 0, 0]		
1040222	90420	248	101001	2	武藏陆型f	3	Assets/Product/Texture/Image/RoleCharacter/WZliuxingNomal01.png	200	[779507, 0, 0, 0, 0, 0, 0, 0, 0]		
1040231	90340	391	101001	2	禁卫g	2	Assets/Product/Texture/Image/RoleCharacter/JinweiNormal01.png	150	[779508, 0, 0, 0, 0, 0, 0, 0, 0]		
1040232	81200	586	101001	2	武藏玖型	4	Assets/Product/Texture/Image/RoleCharacter/WuzangjiuxingNormal01.png	200	[779509, 0, 0, 0, 0, 0, 0, 0, 0]		
1050111	90890	572	101001	2	感染构造体a	1	Assets/Product/Texture/Image/RoleCharacter/Mo1UngouzaotiMd010001.png	50	[774501, 0, 0, 0, 0, 0, 0, 0, 0]		
1050112	90960	270	101001	2	贝雅a	2	Assets/Product/Texture/Image/RoleCharacter/BeyaNormal01.png	100	[774501, 0, 0, 0, 0, 0, 0, 0, 0]		
1050113	90220	175	101001	2	遗迹挖掘者a	3	Assets/Product/Texture/Image/RoleCharacter/Me1YijiwajuezheMd000001.png	150	[774501, 0, 0, 0, 0, 0, 0, 0, 0]	97394	
1050121	90890	715	101001	2	感染构造体b	1	Assets/Product/Texture/Image/RoleCharacter/Mo1UngouzaotiMd010001.png	50	[779513, 0, 0, 0, 0, 0, 0, 0, 0]		
1050122	90960	270	101001	2	贝雅b	2	Assets/Product/Texture/Image/RoleCharacter/BeyaNormal01.png	100	[779514, 0, 0, 0, 0, 0, 0, 0, 0]		
1050123	90220	175	101001	2	遗迹挖掘者b	3	Assets/Product/Texture/Image/RoleCharacter/Me1YijiwajuezheMd000001.png	150	[779515, 0, 0, 0, 0, 0, 0, 0, 0]		
1050131	90370	391	101001	2	遗迹勘探者c	2	Assets/Product/Texture/Image/RoleCharacter/Me1YijikantanzheMd000001.png	150	[779516, 0, 0, 0, 0, 0, 0, 0, 0]		
1050132	90440	391	101001	2	自律警卫c	3	Assets/Product/Texture/Image/RoleCharacter/Me1ZilujingweiMd000001.png	200	[779517, 0, 0, 0, 0, 0, 0, 0, 0]		
1050141	90370	391	101001	2	遗迹勘探者d	2	Assets/Product/Texture/Image/RoleCharacter/Me1YijikantanzheMd000001.png	150	[779518, 0, 0, 0, 0, 0, 0, 0, 0]		
1050142	90440	391	101001	2	自律警卫d	3	Assets/Product/Texture/Image/RoleCharacter/Me1ZilujingweiMd000001.png	200	[779519, 0, 0, 0, 0, 0, 0, 0, 0]		
1050211	90960	270	101001	2	贝雅e	1	Assets/Product/Texture/Image/RoleCharacter/BeyaNormal01.png	50	[779520, 0, 0, 0, 0, 0, 0, 0, 0]		
1050212	90220	391	101001	2	遗迹挖掘者e	2	Assets/Product/Texture/Image/RoleCharacter/Me1YijiwajuezheMd000001.png	100	[779521, 0, 0, 0, 0, 0, 0, 0, 0]		
1050213	90440	391	101001	2	自律警卫e	3	Assets/Product/Texture/Image/RoleCharacter/Me1ZilujingweiMd000001.png	150	[779522, 0, 0, 0, 0, 0, 0, 0, 0]		
1050221	90960	270	101001	2	贝雅f	1	Assets/Product/Texture/Image/RoleCharacter/BeyaNormal01.png	150	[779523, 0, 0, 0, 0, 0, 0, 0, 0]		
1050222	93020	293	101001	2	SSG-游曳者f	2	Assets/Product/Texture/Image/RoleCharacter/YouyezheNormal01.png	200	[779524, 0, 0, 0, 0, 0, 0, 0, 0]		
1050231	90960	270	101001	2	贝雅g	1	Assets/Product/Texture/Image/RoleCharacter/BeyaNormal01.png	150	[779525, 0, 0, 0, 0, 0, 0, 0, 0]		
1050232	93020	293	101001	2	SSG-游曳者g	2	Assets/Product/Texture/Image/RoleCharacter/YouyezheNormal01.png	200	[779526, 0, 0, 0, 0, 0, 0, 0, 0]		
1050311	90370	391	101001	2	遗迹勘探者h	3	Assets/Product/Texture/Image/RoleCharacter/Me1YijikantanzheMd000001.png	150	[779527, 0, 0, 0, 0, 0, 0, 0, 0]		
1050312	90220	175	101001	2	遗迹挖掘者h	3	Assets/Product/Texture/Image/RoleCharacter/Me1YijiwajuezheMd000001.png	200	[779528, 0, 0, 0, 0, 0, 0, 0, 0]		
1050321	837000	488	101001	2	鲨士碧儿	5	Assets/Product/Texture/Image/RoleCharacter/Mb1AolajiangMd010001.png	200	[779529, 0, 0, 0, 0, 0, 0, 0, 0]		
1050322	837100	291	101001	2	黑鲨士碧儿	5	Assets/Product/Texture/Image/RoleCharacter/ShashibierNormal02.png	250	[779530, 0, 0, 0, 0, 0, 0, 0, 0]		
1060111	90250	253	101001	3	浪人肆型a	1	Assets/Product/Texture/Image/RoleCharacter/LangrenNormal01.png	50	[774501, 0, 0, 0, 0, 0, 0, 0, 0]		
1060112	90690	292	101001	3	禄存 拾型a	2	Assets/Product/Texture/Image/RoleCharacter/LucunNormal01.png	100	[774501, 0, 0, 0, 0, 0, 0, 0, 0]		
1060113	90640	453	101001	3	力士 陆型a	3	Assets/Product/Texture/Image/RoleCharacter/LishiNormal01.png	150	[774501, 0, 0, 0, 0, 0, 0, 0, 0]	97395	
1060121	90250	253	101001	3	浪人肆型b	1	Assets/Product/Texture/Image/RoleCharacter/LangrenNormal01.png	50	[779534, 779781, 0, 0, 0, 0, 0, 0, 0]		
1060122	90690	292	101001	3	禄存 拾型b	2	Assets/Product/Texture/Image/RoleCharacter/LucunNormal01.png	100	[779535, 779781, 0, 0, 0, 0, 0, 0, 0]		
1060123	90640	453	101001	3	力士 陆型b	3	Assets/Product/Texture/Image/RoleCharacter/LishiNormal01.png	150	[779536, 779781, 0, 0, 0, 0, 0, 0, 0]		
1060131	90640	453	101001	3	力士 陆型c	2	Assets/Product/Texture/Image/RoleCharacter/LishiNormal01.png	150	[779537, 779781, 0, 0, 0, 0, 0, 0, 0]		
1060132	90650	759	101001	3	舞轮 肆型c	3	Assets/Product/Texture/Image/RoleCharacter/WulunNormal01.png	200	[779538, 779781, 0, 0, 0, 0, 0, 0, 0]		
1060133	90660	475	101001	3	吊人c	4	Assets/Product/Texture/Image/RoleCharacter/DiaorensanxingNormal01.png	250	[779539, 779781, 0, 0, 0, 0, 0, 0, 0]		
1060211	90250	253	101001	3	浪人肆型d	1	Assets/Product/Texture/Image/RoleCharacter/LangrenNormal01.png	150	[779540, 779781, 0, 0, 0, 0, 0, 0, 0]		
1060212	90690	292	101001	3	禄存 拾型d	2	Assets/Product/Texture/Image/RoleCharacter/LucunNormal01.png	200	[779541, 779781, 0, 0, 0, 0, 0, 0, 0]		
1060213	90640	453	101001	3	力士 陆型d	2	Assets/Product/Texture/Image/RoleCharacter/LishiNormal01.png	250	[779542, 779781, 0, 0, 0, 0, 0, 0, 0]		
1060221	90250	253	101001	3	浪人肆型e	1	Assets/Product/Texture/Image/RoleCharacter/LangrenNormal01.png	150	[779543, 779781, 0, 0, 0, 0, 0, 0, 0]		
1060222	90690	292	101001	3	禄存 拾型e	2	Assets/Product/Texture/Image/RoleCharacter/LucunNormal01.png	200	[779544, 779781, 0, 0, 0, 0, 0, 0, 0]		
1060223	90640	453	101001	3	力士 陆型e	2	Assets/Product/Texture/Image/RoleCharacter/LishiNormal01.png	250	[779545, 779781, 0, 0, 0, 0, 0, 0, 0]		
1060231	90640	453	101001	3	力士 陆型f	2	Assets/Product/Texture/Image/RoleCharacter/LishiNormal01.png	150	[779546, 779781, 0, 0, 0, 0, 0, 0, 0]		
1060232	90650	759	101001	3	舞轮 肆型f	3	Assets/Product/Texture/Image/RoleCharacter/WulunNormal01.png	200	[779547, 779781, 0, 0, 0, 0, 0, 0, 0]		
1060233	90660	475	101001	3	吊人f	4	Assets/Product/Texture/Image/RoleCharacter/DiaorensanxingNormal01.png	250	[779548, 779781, 0, 0, 0, 0, 0, 0, 0]		
1060241	90640	453	101001	3	力士 陆型g	2	Assets/Product/Texture/Image/RoleCharacter/LishiNormal01.png	150	[779549, 779781, 0, 0, 0, 0, 0, 0, 0]		
1060242	90650	759	101001	3	舞轮 肆型g	3	Assets/Product/Texture/Image/RoleCharacter/WulunNormal01.png	200	[779550, 779781, 0, 0, 0, 0, 0, 0, 0]		
1060243	90660	475	101001	3	吊人g	4	Assets/Product/Texture/Image/RoleCharacter/DiaorensanxingNormal01.png	250	[779551, 779781, 0, 0, 0, 0, 0, 0, 0]		
1070111	90850	427	101001	3	株a	1	Assets/Product/Texture/Image/RoleCharacter/ZhuNormal01.png	50	[779552, 779781, 0, 0, 0, 0, 0, 0, 0]		
1070112	90930	1475	101001	3	萤灯鱼a	2	Assets/Product/Texture/Image/RoleCharacter/Mo1YingdengyuMd010001.png	100	[779553, 779781, 0, 0, 0, 0, 0, 0, 0]		
1070113	90830	427	101001	3	蠃a	3	Assets/Product/Texture/Image/RoleCharacter/Mo1MifengMd010001.png	150	[779554, 779781, 0, 0, 0, 0, 0, 0, 0]	97396	
1070121	90850	427	101001	3	株b	1	Assets/Product/Texture/Image/RoleCharacter/ZhuNormal01.png	50	[779555, 779781, 0, 0, 0, 0, 0, 0, 0]		
1070122	90930	1475	101001	3	萤灯鱼b	2	Assets/Product/Texture/Image/RoleCharacter/Mo1YingdengyuMd010001.png	100	[779556, 779781, 0, 0, 0, 0, 0, 0, 0]		
1070123	90830	427	101001	3	蠃b	3	Assets/Product/Texture/Image/RoleCharacter/Mo1MifengMd010001.png	150	[779557, 779781, 0, 0, 0, 0, 0, 0, 0]		
1070131	90900	699	101001	3	蛸c	1	Assets/Product/Texture/Image/RoleCharacter/Mo1HaiqiaoMd010001.png	150	[779558, 779781, 0, 0, 0, 0, 0, 0, 0]		
1070132	90930	1475	101001	3	萤灯鱼c	2	Assets/Product/Texture/Image/RoleCharacter/Mo1YingdengyuMd010001.png	200	[779559, 779781, 0, 0, 0, 0, 0, 0, 0]		
1070133	90940	346	101001	3	刺钳蝎c	3	Assets/Product/Texture/Image/RoleCharacter/Mo1CiganxieMd010001.png	250	[779560, 779781, 0, 0, 0, 0, 0, 0, 0]		
1070141	90900	699	101001	3	蛸d	1	Assets/Product/Texture/Image/RoleCharacter/Mo1HaiqiaoMd010001.png	150	[779561, 779781, 0, 0, 0, 0, 0, 0, 0]		
1070142	90930	1475	101001	3	萤灯鱼d	2	Assets/Product/Texture/Image/RoleCharacter/Mo1YingdengyuMd010001.png	200	[779562, 779781, 0, 0, 0, 0, 0, 0, 0]		
1070143	90940	346	101001	3	刺钳蝎d	3	Assets/Product/Texture/Image/RoleCharacter/Mo1CiganxieMd010001.png	250	[779563, 779781, 0, 0, 0, 0, 0, 0, 0]		
1070211	90930	1475	101001	3	萤灯鱼e	2	Assets/Product/Texture/Image/RoleCharacter/Mo1YingdengyuMd010001.png	150	[779564, 779781, 0, 0, 0, 0, 0, 0, 0]		
1070212	90940	346	101001	3	刺钳蝎e	3	Assets/Product/Texture/Image/RoleCharacter/Mo1CiganxieMd010001.png	200	[779565, 779781, 0, 0, 0, 0, 0, 0, 0]		
1070213	93030	434	101001	3	类人e	4	Assets/Product/Texture/Image/RoleCharacter/Mo1SemifiniMd010001.png	250	[779566, 779781, 0, 0, 0, 0, 0, 0, 0]		
1070221	90930	1475	101001	3	萤灯鱼f	2	Assets/Product/Texture/Image/RoleCharacter/Mo1YingdengyuMd010001.png	150	[779567, 779781, 0, 0, 0, 0, 0, 0, 0]		
1070222	90940	346	101001	3	刺钳蝎f	3	Assets/Product/Texture/Image/RoleCharacter/Mo1CiganxieMd010001.png	200	[779568, 779781, 0, 0, 0, 0, 0, 0, 0]		
1070223	93030	434	101001	3	类人f	4	Assets/Product/Texture/Image/RoleCharacter/Mo1SemifiniMd010001.png	250	[779569, 779781, 0, 0, 0, 0, 0, 0, 0]		
1070231	90940	346	101001	3	刺钳蝎g	3	Assets/Product/Texture/Image/RoleCharacter/Mo1CiganxieMd010001.png	150	[779570, 779781, 0, 0, 0, 0, 0, 0, 0]		
1070232	93030	434	101001	3	类人g	4	Assets/Product/Texture/Image/RoleCharacter/Mo1SemifiniMd010001.png	200	[779571, 779781, 0, 0, 0, 0, 0, 0, 0]		
1070233	81800	920	101001	3	瓦沙克	5	Assets/Product/Texture/Image/RoleCharacter/WashakeNormal01.png	300	[779572, 779781, 0, 0, 0, 0, 0, 0, 0]		
1080111	90770	304	101001	3	海5-灯乌贼a	1	Assets/Product/Texture/Image/RoleCharacter/ZhangyuNormal01.png	50	[779573, 0, 0, 0, 0, 0, 0, 0, 0]		
1080112	90750	448	101001	3	空7-雪鸮a	2	Assets/Product/Texture/Image/RoleCharacter/XuehaoNormal01.png	100	[779574, 0, 0, 0, 0, 0, 0, 0, 0]		
1080113	90760	468	101001	3	长耳兔a	3	Assets/Product/Texture/Image/RoleCharacter/TuziNormal01.png	150	[779575, 0, 0, 0, 0, 0, 0, 0, 0]	97397	
1080121	90770	304	101001	3	海5-灯乌贼b	1	Assets/Product/Texture/Image/RoleCharacter/ZhangyuNormal01.png	50	[779576, 0, 0, 0, 0, 0, 0, 0, 0]		
1080122	90750	448	101001	3	空7-雪鸮b	2	Assets/Product/Texture/Image/RoleCharacter/XuehaoNormal01.png	100	[779577, 0, 0, 0, 0, 0, 0, 0, 0]		
1080123	90760	468	101001	3	长耳兔b	3	Assets/Product/Texture/Image/RoleCharacter/TuziNormal01.png	150	[779578, 0, 0, 0, 0, 0, 0, 0, 0]		
1080131	90770	304	101001	3	海5-灯乌贼c	1	Assets/Product/Texture/Image/RoleCharacter/ZhangyuNormal01.png	150	[779579, 0, 0, 0, 0, 0, 0, 0, 0]		
1080132	90780	224	101001	3	陆1-极地熊c	4	Assets/Product/Texture/Image/RoleCharacter/XiongrenNormal01.png	200	[779580, 0, 0, 0, 0, 0, 0, 0, 0]		
1080133	90450	277	101001	3	极地机兵c	4	Assets/Product/Texture/Image/RoleCharacter/JidijibingNormal01.png	250	[779581, 0, 0, 0, 0, 0, 0, 0, 0]		
1080211	90770	304	101001	3	海5-灯乌贼d	1	Assets/Product/Texture/Image/RoleCharacter/ZhangyuNormal01.png	50	[779582, 0, 0, 0, 0, 0, 0, 0, 0]		
1080212	90750	448	101001	3	空7-雪鸮d	2	Assets/Product/Texture/Image/RoleCharacter/XuehaoNormal01.png	100	[779583, 0, 0, 0, 0, 0, 0, 0, 0]		
1080213	90760	468	101001	3	长耳兔d	3	Assets/Product/Texture/Image/RoleCharacter/TuziNormal01.png	150	[779584, 0, 0, 0, 0, 0, 0, 0, 0]		
1080214	90780	224	101001	3	陆1-极地熊d	4	Assets/Product/Texture/Image/RoleCharacter/XiongrenNormal01.png	200	[779585, 0, 0, 0, 0, 0, 0, 0, 0]		
1080221	90770	304	101001	3	海5-灯乌贼e	1	Assets/Product/Texture/Image/RoleCharacter/ZhangyuNormal01.png	150	[779586, 0, 0, 0, 0, 0, 0, 0, 0]		
1080222	90750	448	101001	3	空7-雪鸮e	2	Assets/Product/Texture/Image/RoleCharacter/XuehaoNormal01.png	200	[779587, 0, 0, 0, 0, 0, 0, 0, 0]		
1080223	90780	224	101001	3	陆1-极地熊e	4	Assets/Product/Texture/Image/RoleCharacter/XiongrenNormal01.png	250	[779588, 0, 0, 0, 0, 0, 0, 0, 0]		
1080231	90750	448	101001	3	空7-雪鸮f	2	Assets/Product/Texture/Image/RoleCharacter/XuehaoNormal01.png	150	[779589, 0, 0, 0, 0, 0, 0, 0, 0]		
1080232	90780	224	101001	3	陆1-极地熊f	4	Assets/Product/Texture/Image/RoleCharacter/XiongrenNormal01.png	200	[779590, 0, 0, 0, 0, 0, 0, 0, 0]		
1080233	90450	277	101001	3	极地机兵f	4	Assets/Product/Texture/Image/RoleCharacter/JidijibingNormal01.png	250	[779591, 0, 0, 0, 0, 0, 0, 0, 0]		
1080241	90750	448	101001	3	空7-雪鸮g	2	Assets/Product/Texture/Image/RoleCharacter/XuehaoNormal01.png	150	[779592, 0, 0, 0, 0, 0, 0, 0, 0]		
1080242	90780	224	101001	3	陆1-极地熊g	4	Assets/Product/Texture/Image/RoleCharacter/XiongrenNormal01.png	200	[779593, 0, 0, 0, 0, 0, 0, 0, 0]		
1080243	90450	277	101001	3	极地机兵g	4	Assets/Product/Texture/Image/RoleCharacter/JidijibingNormal01.png	250	[779594, 0, 0, 0, 0, 0, 0, 0, 0]		
1080311	90770	304	101001	3	海5-灯乌贼h	1	Assets/Product/Texture/Image/RoleCharacter/ZhangyuNormal01.png	150	[779595, 0, 0, 0, 0, 0, 0, 0, 0]		
1080312	90750	448	101001	3	空7-雪鸮h	2	Assets/Product/Texture/Image/RoleCharacter/XuehaoNormal01.png	200	[779596, 0, 0, 0, 0, 0, 0, 0, 0]		
1080321	83800	803	101001	3	安博莉亚	5	Assets/Product/Texture/Image/RoleCharacter/AnboliyaNormal01.png	200	[779597, 0, 0, 0, 0, 0, 0, 0, 0]		
1080322	83220	386	101001	3	罗塞塔	5	Assets/Product/Texture/Image/RoleCharacter/LuosaitaNormal01.png	250	[779598, 0, 0, 0, 0, 0, 0, 0, 0]		
1090111	90090	511	101001	3	地面监视器a	1	Assets/Product/Texture/Image/RoleCharacter/Mo1DimianjianshiqiMd000001.png	50	[779599, 0, 0, 0, 0, 0, 0, 0, 0]		
1090112	90260	482	101001	3	仿生蝾螈a	3	Assets/Product/Texture/Image/RoleCharacter/Mo1FangshengrongyuanMd000001.png	100	[779600, 0, 0, 0, 0, 0, 0, 0, 0]		
1090113	90260	482	101001	3	酸液工蚁a	3	Assets/Product/Texture/Image/RoleCharacter/SuanyegongyiNormal01.png	150	[779601, 0, 0, 0, 0, 0, 0, 0, 0]	97398	
1090121	90090	511	101001	3	地面监视器b	1	Assets/Product/Texture/Image/RoleCharacter/Mo1DimianjianshiqiMd000001.png	50	[779602, 0, 0, 0, 0, 0, 0, 0, 0]		
1090122	90260	482	101001	3	仿生蝾螈b	3	Assets/Product/Texture/Image/RoleCharacter/Mo1FangshengrongyuanMd000001.png	100	[779603, 0, 0, 0, 0, 0, 0, 0, 0]		
1090123	90260	482	101001	3	酸液工蚁b	3	Assets/Product/Texture/Image/RoleCharacter/SuanyegongyiNormal01.png	150	[779604, 0, 0, 0, 0, 0, 0, 0, 0]		
1090131	90030	375	101001	3	修理机工c	1	Assets/Product/Texture/Image/RoleCharacter/Mo1XiulijigongMd000001.png	150	[779605, 0, 0, 0, 0, 0, 0, 0, 0]		
1090132	90180	399	101001	3	执行者c	2	Assets/Product/Texture/Image/RoleCharacter/Mo1ZhixingzheMd000001.png	200	[779606, 0, 0, 0, 0, 0, 0, 0, 0]		
1090133	90330	450	101001	3	信使c	4	Assets/Product/Texture/Image/RoleCharacter/Me1XinshiMd000001.png	250	[779607, 0, 0, 0, 0, 0, 0, 0, 0]		
1090141	90030	375	101001	3	修理机工d	1	Assets/Product/Texture/Image/RoleCharacter/Mo1XiulijigongMd000001.png	150	[779608, 0, 0, 0, 0, 0, 0, 0, 0]		
1090142	90180	399	101001	3	执行者d	2	Assets/Product/Texture/Image/RoleCharacter/Mo1ZhixingzheMd000001.png	200	[779609, 0, 0, 0, 0, 0, 0, 0, 0]		
1090143	90330	450	101001	3	信使d	4	Assets/Product/Texture/Image/RoleCharacter/Me1XinshiMd000001.png	250	[779610, 0, 0, 0, 0, 0, 0, 0, 0]		
1090211	90180	399	101001	3	执行者e	2	Assets/Product/Texture/Image/RoleCharacter/Mo1ZhixingzheMd000001.png	150	[779611, 0, 0, 0, 0, 0, 0, 0, 0]		
1090212	90330	450	101001	3	信使e	4	Assets/Product/Texture/Image/RoleCharacter/Me1XinshiMd000001.png	200	[779612, 0, 0, 0, 0, 0, 0, 0, 0]		
1090213	93030	496	101001	3	类人e	4	Assets/Product/Texture/Image/RoleCharacter/Mo1SemifiniMd010001.png	250	[779613, 0, 0, 0, 0, 0, 0, 0, 0]		
1090221	90180	399	101001	3	执行者f	2	Assets/Product/Texture/Image/RoleCharacter/Mo1ZhixingzheMd000001.png	150	[779614, 0, 0, 0, 0, 0, 0, 0, 0]		
1090222	90330	450	101001	3	信使f	4	Assets/Product/Texture/Image/RoleCharacter/Me1XinshiMd000001.png	200	[779615, 0, 0, 0, 0, 0, 0, 0, 0]		
1090223	93030	496	101001	3	类人f	4	Assets/Product/Texture/Image/RoleCharacter/Mo1SemifiniMd010001.png	250	[779616, 0, 0, 0, 0, 0, 0, 0, 0]		
1090231	90330	450	101001	3	信使g	4	Assets/Product/Texture/Image/RoleCharacter/Me1XinshiMd000001.png	150	[779617, 0, 0, 0, 0, 0, 0, 0, 0]		
1090232	93030	496	101001	3	类人g	4	Assets/Product/Texture/Image/RoleCharacter/Mo1SemifiniMd010001.png	200	[779618, 0, 0, 0, 0, 0, 0, 0, 0]		
1090233	93070	543	101001	3	圣堂守卫g	4	Assets/Product/Texture/Image/RoleCharacter/ShengtangNormal01.png	300	[779619, 0, 0, 0, 0, 0, 0, 0, 0]		
1090241	90330	450	101001	3	信使h	4	Assets/Product/Texture/Image/RoleCharacter/Me1XinshiMd000001.png	150	[779620, 0, 0, 0, 0, 0, 0, 0, 0]		
1090242	93030	496	101001	3	类人h	4	Assets/Product/Texture/Image/RoleCharacter/Mo1SemifiniMd010001.png	200	[779621, 0, 0, 0, 0, 0, 0, 0, 0]		
1090243	93070	543	101001	3	圣堂守卫h	4	Assets/Product/Texture/Image/RoleCharacter/ShengtangNormal01.png	300	[779622, 0, 0, 0, 0, 0, 0, 0, 0]		
1100111	90190	416	101001	3	守护者a	1	Assets/Product/Texture/Image/RoleCharacter/Mo1ShouhuzheMd000001.png	50	[779623, 779781, 0, 0, 0, 0, 0, 0, 0]		
1100112	90210	350	101001	3	园丁a	2	Assets/Product/Texture/Image/RoleCharacter/TufuNormal01.png	100	[779624, 779781, 0, 0, 0, 0, 0, 0, 0]		
1100113	93053	462	101001	3	构造体士兵a	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotinvNormal01.png	150	[779625, 779781, 0, 0, 0, 0, 0, 0, 0]	97399	
1100121	90190	416	101001	3	守护者b	1	Assets/Product/Texture/Image/RoleCharacter/Mo1ShouhuzheMd000001.png	50	[779626, 779781, 0, 0, 0, 0, 0, 0, 0]		
1100122	90210	350	101001	3	园丁b	2	Assets/Product/Texture/Image/RoleCharacter/TufuNormal01.png	100	[779627, 779781, 0, 0, 0, 0, 0, 0, 0]		
1100123	93053	462	101001	3	构造体士兵b	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotinvNormal01.png	150	[779628, 779781, 0, 0, 0, 0, 0, 0, 0]		
1100131	90190	416	101001	3	守护者c	1	Assets/Product/Texture/Image/RoleCharacter/Mo1ShouhuzheMd000001.png	50	[779629, 779781, 0, 0, 0, 0, 0, 0, 0]		
1100132	93060	318	101001	3	构造体队长c	3	Assets/Product/Texture/Image/RoleCharacter/NvDuiZhangNormal01.png	100	[779630, 779781, 0, 0, 0, 0, 0, 0, 0]		
1100133	90220	259	101001	3	遗迹挖掘者c	4	Assets/Product/Texture/Image/RoleCharacter/Me1YijiwajuezheMd000001.png	150	[779631, 779781, 0, 0, 0, 0, 0, 0, 0]		
1100141	90110	534	101001	3	巡境者d	2	Assets/Product/Texture/Image/RoleCharacter/Me1XunjingzheMd000001.png	150	[779632, 779781, 0, 0, 0, 0, 0, 0, 0]		
1100142	90340	579	101001	3	禁卫d	3	Assets/Product/Texture/Image/RoleCharacter/JinweiNormal01.png	200	[779633, 779781, 0, 0, 0, 0, 0, 0, 0]		
1100143	90370	579	101001	3	遗迹勘探者d	3	Assets/Product/Texture/Image/RoleCharacter/Me1YijikantanzheMd000001.png	250	[779634, 779781, 0, 0, 0, 0, 0, 0, 0]		
1100151	90110	534	101001	3	巡境者e	2	Assets/Product/Texture/Image/RoleCharacter/Me1XunjingzheMd000001.png	150	[779635, 779781, 0, 0, 0, 0, 0, 0, 0]		
1100152	90340	579	101001	3	禁卫e	3	Assets/Product/Texture/Image/RoleCharacter/JinweiNormal01.png	200	[779636, 779781, 0, 0, 0, 0, 0, 0, 0]		
1100153	90370	579	101001	3	遗迹勘探者e	3	Assets/Product/Texture/Image/RoleCharacter/Me1YijikantanzheMd000001.png	250	[779637, 779781, 0, 0, 0, 0, 0, 0, 0]		
1100211	90190	416	101001	3	守护者f	1	Assets/Product/Texture/Image/RoleCharacter/Mo1ShouhuzheMd000001.png	150	[779638, 779781, 0, 0, 0, 0, 0, 0, 0]		
1100212	90210	350	101001	3	园丁f	2	Assets/Product/Texture/Image/RoleCharacter/TufuNormal01.png	200	[779639, 779781, 0, 0, 0, 0, 0, 0, 0]		
1100213	90980	408	101001	3	PK-43型“警长”	4	Assets/Product/Texture/Image/RoleCharacter/PoliceNormal01.png	250	[779640, 779781, 0, 0, 0, 0, 0, 0, 0]		
