Id	Group	Type	PositionX	PositionY	PositionZ	QuaternionX	QuaternionY	QuaternionZ	QuaternionW	ScaleX	ScaleY	ScaleZ	SizeX	SizeY	SizeZ	Direction	Mesh	Convex	CameraBlockHandleTag
219		BoxCollider	152.5874	26.5753	144.0021		-0.9238		0.3826	4.6163	1.1881	0.2611	1.0	1.0	1.0				
220		BoxCollider	160.1269	26.5753	130.3123		-0.7071		0.7071	4.8423	1.1881	0.2611	1.0	1.0	1.0				
221		BoxCollider	155.8195	26.5753	140.7702		-0.9238		0.3826	4.6438	1.1881	0.2611	1.0	1.0	1.0				
222		BoxCollider	132.867	26.5753	158.5041		1.0			4.6163	1.1881	0.2611	1.0	1.0	1.0				
223		BoxCollider	146.1304	26.5753	150.4611		-0.9238		0.3826	4.6163	1.1881	0.2611	1.0	1.0	1.0				
224		BoxCollider	136.3385	26.6511	158.2658		0.9954		-0.0949	2.3633	1.3356	0.2548	1.0	1.0	1.0				
225		BoxCollider	138.5384	26.6511	157.4803		0.9694		-0.2452	2.3633	1.3356	0.2548	1.0	1.0	1.0				
226		BoxCollider	140.4414	26.6511	156.1011		0.9288		-0.3704	2.3633	1.3356	0.2548	1.0	1.0	1.0				
227		BoxCollider	158.2133	26.6511	138.2111		0.9068		-0.4215	2.3985	1.3356	0.2548	1.0	1.0	1.0				
228		BoxCollider	159.4199	26.6511	136.1768		0.8285		-0.5599	2.3985	1.3356	0.2548	1.0	1.0	1.0				
229		BoxCollider	159.9889	26.6511	133.8735		0.7438		-0.6683	2.3985	1.3356	0.2548	1.0	1.0	1.0				
230		BoxCollider	122.5202	26.6511	83.3717		-1.0			2.3733	1.3356	-0.2548	1.0	1.0	1.0				
231		BoxCollider	142.824	26.5753	88.0835		0.9238		0.3826	4.8423	1.1881	-0.2611	1.0	1.0	1.0				
232		BoxCollider	149.3594	26.5753	94.6208		0.9238		0.3826	4.6163	1.1881	-0.2611	1.0	1.0	1.0				
233		BoxCollider	152.5874	26.5753	97.8588		0.9238		0.3826	4.6163	1.1881	-0.2611	1.0	1.0	1.0				
234		BoxCollider	160.1101	26.5753	111.7201		0.7071		0.7071	5.0407	1.1881	-0.2611	1.0	1.0	1.0				
235		BoxCollider	155.8063	26.5753	101.0777		0.9238		0.3826	4.6163	1.1881	-0.2611	1.0	1.0	1.0				
236		BoxCollider	130.466	26.5753	83.3568		-1.0			4.5644	1.1881	-0.2611	1.0	1.0	1.0				
237		BoxCollider	125.94	26.5753	83.3568		-1.0			4.5644	1.1881	-0.2611	1.0	1.0	1.0				
238		BoxCollider	119.0759	26.5753	83.3568		-1.0			4.5644	1.1881	-0.2611	1.0	1.0	1.0				
239		BoxCollider	146.1304	26.5753	91.3998		0.9238		0.3826	4.6163	1.1881	-0.2611	1.0	1.0	1.0				
240		BoxCollider	114.597	26.5753	83.3568		-1.0			4.5247	1.1881	-0.2611	1.0	1.0	1.0				
241		BoxCollider	138.0771	26.6511	84.1496		-0.979		-0.2037	2.5769	1.3356	-0.2548	1.0	1.0	1.0				
242		BoxCollider	140.1992	26.6511	85.5297		-0.9288		-0.3704	2.5769	1.3356	-0.2548	1.0	1.0	1.0				
243		BoxCollider	158.1692	26.6511	103.5989		-0.9068		-0.4215	2.3786	1.3356	-0.2548	1.0	1.0	1.0				
244		BoxCollider	159.4001	26.6511	105.6361		-0.8285		-0.5599	2.4579	1.3356	-0.2548	1.0	1.0	1.0				
245		BoxCollider	159.9909	26.6511	108.0074		-0.7428		-0.6694	2.5174	1.3356	-0.2548	1.0	1.0	1.0				
246		BoxCollider	81.4736	25.4854	242.259		-0.9464		0.3229	-4.5501	1.1881	0.2611	1.0	1.0	1.0				
247		BoxCollider	81.8621	25.4854	235.606		-0.4408		0.8975	-5.956	1.1881	0.2611	1.0	1.0	1.0				
248		BoxCollider	47.8872	25.4854	214.052		0.3229		0.9464	-4.5501	1.1881	0.2611	1.0	1.0	1.0				
249		BoxCollider	74.3495	25.4854	247.759		-0.9464		0.3229	-4.5501	1.1881	0.2611	1.0	1.0	1.0				
250		BoxCollider	55.0111	25.4854	208.552		0.3229		0.9464	-4.5501	1.1881	0.2611	1.0	1.0	1.0				
251		BoxCollider	61.6221	25.4854	209.796		-0.4408		0.8975	-5.956	1.1881	0.2611	1.0	1.0	1.0				
252		BoxCollider	77.9135	25.4854	244.9989		-0.9464		0.3229	-4.5501	1.1881	0.2611	1.0	1.0	1.0				
253		BoxCollider	51.4472	25.4854	211.3119		0.3229		0.9464	-4.5501	1.1881	0.2611	1.0	1.0	1.0				
254		BoxCollider	58.3017	25.5612	207.3168		-0.0479		0.9988	-2.9745	1.3356	0.2548	1.0	1.0	1.0				
255		BoxCollider	83.4809	25.5612	239.4232		-0.7562		0.6543	-2.8623	1.3356	0.2548	1.0	1.0	1.0				
256		BoxCollider	102.129	26.5753	153.6992		0.9238		0.3826	-4.6163	1.1881	0.2611	1.0	1.0	1.0				
257		BoxCollider	95.6721	26.5753	147.2402		0.9238		0.3826	-4.6163	1.1881	0.2611	1.0	1.0	1.0				
258		BoxCollider	92.4441	26.5753	144.0021		0.9238		0.3826	-4.6163	1.1881	0.2611	1.0	1.0	1.0				
259		BoxCollider	84.9046	26.5753	130.3123		0.7071		0.7071	-4.8423	1.1881	0.2611	1.0	1.0	1.0				
260		BoxCollider	89.2121	26.5753	140.7702		0.9238		0.3826	-4.6438	1.1881	0.2611	1.0	1.0	1.0				
261		BoxCollider	112.1645	26.5753	158.5041		-1.0			-4.6163	1.1881	0.2611	1.0	1.0	1.0				
262		BoxCollider	98.9011	26.5753	150.4611		0.9238		0.3826	-4.6163	1.1881	0.2611	1.0	1.0	1.0				
263		BoxCollider	108.693	26.6511	158.2658		-0.9954		-0.0949	-2.3633	1.3356	0.2548	1.0	1.0	1.0				
264		BoxCollider	106.4932	26.6511	157.4803		-0.9694		-0.2452	-2.3633	1.3356	0.2548	1.0	1.0	1.0				
265		BoxCollider	104.5903	26.6511	156.1011		-0.9288		-0.3704	-2.3633	1.3356	0.2548	1.0	1.0	1.0				
266		BoxCollider	86.8183	26.6511	138.2111		-0.9068		-0.4215	-2.3985	1.3356	0.2548	1.0	1.0	1.0				
267		BoxCollider	85.6116	26.6511	136.1768		-0.8285		-0.5599	-2.3985	1.3356	0.2548	1.0	1.0	1.0				
268		BoxCollider	85.0427	26.6511	133.8735		-0.7438		-0.6683	-2.3985	1.3356	0.2548	1.0	1.0	1.0				
269		BoxCollider	102.2076	26.5753	88.0835		-0.9238		0.3826	-4.8423	1.1881	-0.2611	1.0	1.0	1.0				
270		BoxCollider	95.6721	26.5753	94.6208		-0.9238		0.3826	-4.6163	1.1881	-0.2611	1.0	1.0	1.0				
271		BoxCollider	92.4441	26.5753	97.8588		-0.9238		0.3826	-4.6163	1.1881	-0.2611	1.0	1.0	1.0				
272		BoxCollider	84.9214	26.5753	111.7201		-0.7071		0.7071	-5.0407	1.1881	-0.2611	1.0	1.0	1.0				
273		BoxCollider	89.2253	26.5753	101.0777		-0.9238		0.3826	-4.6163	1.1881	-0.2611	1.0	1.0	1.0				
274		BoxCollider	98.9011	26.5753	91.3998		-0.9238		0.3826	-4.6163	1.1881	-0.2611	1.0	1.0	1.0				
275		BoxCollider	106.9544	26.6511	84.1496		0.979		-0.2037	-2.5769	1.3356	-0.2548	1.0	1.0	1.0				
276		BoxCollider	104.8324	26.6511	85.5297		0.9288		-0.3704	-2.5769	1.3356	-0.2548	1.0	1.0	1.0				
277		BoxCollider	86.8623	26.6511	103.5989		0.9068		-0.4215	-2.3786	1.3356	-0.2548	1.0	1.0	1.0				
278		BoxCollider	85.6315	26.6511	105.6361		0.8285		-0.5599	-2.4579	1.3356	-0.2548	1.0	1.0	1.0				
279		BoxCollider	85.0407	26.6511	108.0074		0.7428		-0.6694	-2.5174	1.3356	-0.2548	1.0	1.0	1.0				
280		BoxCollider	69.5993	27.5036	194.6916		0.3165		0.9485	1.7386	9.5359	1.7386	1.0	1.0	1.0				
281		BoxCollider	89.453	27.5036	176.1954		0.7071		0.7071	1.7386	9.5359	1.7386	1.0	1.0	1.0				
282		BoxCollider	124.3356	24.6299	121.5				1.0	333.2838	1.0	286.1513	1.0	1.0	1.0				
