Role	Layer	State	Target	TransitionDuration
R3NietiyaMd010031	2	WalkStartEnd	Stand2	0.1
R3NietiyaMd010031	2	LTurn90	Stand2	0.1
R3NietiyaMd010031	2	LTurn180	Stand2	0.1
R3NietiyaMd010031	2	RTurn90	Stand2	0.1
R3NietiyaMd010031	2	RTurn180	Stand2	0.1
R3NietiyaMd010031	2	Jumpsquat1	Jumprise1	0.1
R3NietiyaMd010031	2	Jumpsquat1	Jumpdown1	0.1
R3NietiyaMd010031	2	Jumprise1	Jumprising1	0.1
R3NietiyaMd010031	2	Jumprise1	Jumpdown1	0.1
R3NietiyaMd010031	2	Jumprising1	Jumpdown1	0.1
R3NietiyaMd010031	2	Jumpfall1	Jumpfalling1	0.1
R3NietiyaMd010031	2	Jumpfall1	Jumpdown1	0.1
R3NietiyaMd010031	2	Jumpfalling1	Jumpdown1	0.1
R3NietiyaMd010031	2	Jumpdown1	Run	0.2
R3NietiyaMd010031	2	Jumpdown1	RunStart	0.2
R3NietiyaMd010031	2	Jumpdown1	Walk	0.2
R3NietiyaMd010031	2	Jumpdown1	Stand2	0.1
R3NietiyaMd010031	2	Jumpdown1	Jumpsquat1	0.1
R3NietiyaMd010031	2	Jumpdown1	Jumpsquat2	0.1
R3NietiyaMd010031	2	Jumpsquat2	Jumprise2	0.1
R3NietiyaMd010031	2	Jumpsquat2	Jumpdown2	0.1
R3NietiyaMd010031	2	Jumpsquat2	Jumpdown1	0.1
R3NietiyaMd010031	2	Jumprise2	Jumprising2	0.1
R3NietiyaMd010031	2	Jumprise2	Jumpdown2	0.1
R3NietiyaMd010031	2	Jumprise2	Jumpdown1	0.1
R3NietiyaMd010031	2	Jumprising2	Jumpdown2	0.1
R3NietiyaMd010031	2	Jumprising2	Jumpdown1	0.1
R3NietiyaMd010031	2	Jumpfalling2	Jumpdown2	0.1
R3NietiyaMd010031	2	Jumpfalling2	Jumpdown1	0.1
R3NietiyaMd010031	2	Jumpdown2	Run	0.2
R3NietiyaMd010031	2	Jumpdown2	RunStart	0.2
R3NietiyaMd010031	2	Jumpdown2	Walk	0.2
R3NietiyaMd010031	2	Jumpdown2	Stand2	0.1
R3NietiyaMd010031	2	Jumpdown2	Jumpsquat2	0.1
R3NietiyaMd010031	2	Jumpdown2	Jumpsquat1	0.1
R3NietiyaMd010031	2	Sprint	SprintStop	0.1
R3NietiyaMd010031	2	SprintStop	Stand2	0.1
R3NietiyaMd010031	2	SprintStart	Sprint	0.1
R3NietiyaMd010031	2	SprintStart	SprintStartEnd	0.1
R3NietiyaMd010031	2	SprintStartEnd	Stand2	0.1
R3NietiyaMd010031	2	HitLB	Stand2	0.1
R3NietiyaMd010031	2	HitHL	Stand2	0.1
R3NietiyaMd010031	2	HitHR	Stand2	0.1
R3NietiyaMd010031	2	HitHF	Stand2	0.1
