Id	Type	NextEvent	NextEventGroup	OptionGroupId	EventLevelGroup	Clue	Exp	BgAsset	Name	Desc	RoleIcons	RoleNames	RoleContents	ConfirmContent	LocationName	LocationDesc	LocationDescUnselect	Icon	NextFightGroup
81404	1	81405						Assets/Product/Texture/Image/BgStory/BgStory753.jpg	炼金人偶	你们决定即刻消灭还在活动的炼金人偶，彻底恢复小镇的安宁。				清理敌人	炼金人偶	古旧宅邸回荡着诡异的呢喃声。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory753.jpg	
81405	1				1			Assets/Product/Texture/Image/BgStory/BgStory753.jpg	炼金人偶	消灭炼金人偶后，你们打算深入搜索宅邸，防止有漏网之鱼。经过一番查找，你找到遗留在阁楼的藏宝箱，得到一笔意外之财。				取走宝藏	炼金人偶	古旧宅邸回荡着诡异的呢喃声。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory753.jpg	
81406	1	81407			2			Assets/Product/Texture/Image/BgStory/BgStory753.jpg	炼金人偶	你们深入探索，发现了一间落满灰尘的房间。角落里散发的微弱金光引起你的注意。走近一看，是满满一箱的玛门币。				收取金币	炼金人偶	古旧宅邸回荡着诡异的呢喃声。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory753.jpg	
81407	1							Assets/Product/Texture/Image/BgStory/BgStory753.jpg	炼金人偶	你的视线被桌角的笔记吸引。从笔记中得知，这里曾是前灾变时代某位炼金师的宅邸。炼金师激昂狂热的文字，让你对那个盲信技术的时代有了更加深刻的认知。\n就在这时，几只炼金人偶悄然接近了你们所在的房间。				被迫迎敌	炼金人偶	古旧宅邸回荡着诡异的呢喃声。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory753.jpg	
81501	1	81502						Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	天灾调查	你们接受了小镇的调查委托，顺着河流溯源，发现了一处散发着淡淡荧光的洞穴，石壁表面的苔藓宛若呼吸一般明灭闪烁。				继续探查	天灾调查	血雨严重污染了水源，附近的人类深受其害。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	
81502	2			815010				Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	天灾调查	未进入洞口时，你们就听到了受污染生物的怒吼。这次任务你决定：	['Assets/Product/Texture/Image/RoleStory/V230bossTheatre304.png']	['受污染的生物']	['吼——！！！']	确认	天灾调查	血雨严重污染了水源，附近的人类深受其害。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	
81503	1	81504			2			Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	天灾调查	就在你准备深入洞穴时，洞口拐角处一个坑里，存放着满满的金银珠宝和发光的小玩意。你推断，里面的怪物喜欢收集亮晶晶的东西。\n反正要收了这祸害，这些就当是你的酬劳了。你决定收起所有值钱的东西。				收取财宝	天灾调查	血雨严重污染了水源，附近的人类深受其害。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	
81504	1							Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	天灾调查	收好东西，你继续深入探查。就在你专注观察四周时，远方的黑暗中忽然传出一阵凄厉的吼声，一个高大的身影呼啸而出，朝你们扑来。\n你们正面迎击，一场大战一触即发。				迎战强敌	天灾调查	血雨严重污染了水源，附近的人类深受其害。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	
81505	1	81506			1			Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	天灾调查	你们进入洞口后，借助顶部豁口洒落的阳光，看到墙壁上隐隐有字符的形状，走近细细查看，一枚符纹镶嵌在墙壁上，而且还是从未见过的样式。				收走符纹	天灾调查	血雨严重污染了水源，附近的人类深受其害。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	
81506	1							Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	天灾调查	收好东西，你继续深入探查。就在你专注观察四周时，远方的黑暗中忽然传出一阵凄厉的吼声，一个高大的身影呼啸而出，朝你们扑来。\n你们利用地势且战且退，终于找到了一个合适的位置，迅速部署陷阱，准备将它生擒。				进行捉捕	天灾调查	血雨严重污染了水源，附近的人类深受其害。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	
81601	1	81603						Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	密林的神秘祭仪	你们将夜莺的哀啼甩在身后，穿梭在幽邃的密林之间。在拨开了一连串茂密的灌木后，你们终于见到了一片平整开阔的土地，也是那抹奇异红光的源头。				探查异常	密林的神秘祭仪	森林泛起阵阵灵异的红光。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	
81602	1							Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	密林的神秘祭仪	突然，你被什么东西绊倒，仔细一看，是一位已经被风化的逝者，怀里还有一个木匣子，你好奇地打开了它。				取走金币	密林的神秘祭仪	森林泛起阵阵灵异的红光。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	
81603	2			816010				Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	密林的神秘祭仪	你继续探查前方的状况，发现一群穿戴兽骨的部落民正在残忍地献祭着战俘，他们画下古老的法阵，嘴里吟诵怪异的咒语，现场弥漫着令人反胃的血腥味。	['Assets/Product/Texture/Image/RoleStory/YufunanNormal01.png']	['部落民']	['至伟的卡尔克萨，请品舐侵略者的鲜血，引领我们回到兄胞尚存的时代……']	确认	密林的神秘祭仪	森林泛起阵阵灵异的红光。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	
81604	1	81605						Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	密林的神秘祭仪	你们从森林中杀出，部落民显然都被吓了一跳，他们举起手边样式奇特的法器，仓皇迎战。				发起攻击	密林的神秘祭仪	森林泛起阵阵灵异的红光。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	
81605	1				1			Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	密林的神秘祭仪	经过一番战斗，你们成功歼灭敌军，摧毁法阵，被解救的俘虏心存感激，带着你们找到了部落民藏起来的物资。				取走物资	密林的神秘祭仪	森林泛起阵阵灵异的红光。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	
81606	1	81607						Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	密林的神秘祭仪	你们利用茂密的灌木丛，悄悄地潜入关押俘虏的牢房，释放俘虏，并与他们一起杀出重围。				破敌突围	密林的神秘祭仪	森林泛起阵阵灵异的红光。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	
81607	1				2			Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	密林的神秘祭仪	你们成功救出所有俘虏，其中带头的人走上前，从怀里掏出一块奇异的符纹，捧在手里递给你。	['Assets/Product/Texture/Image/RoleStory/PinminNormal01.png']	['俘虏']	['部落民的首领都戴着这东西，可能很珍贵，请你收下它吧。']	郑重收下	密林的神秘祭仪	森林泛起阵阵灵异的红光。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	
81701	2			817010				Assets/Product/Texture/Image/BgStory/Bgstory315.png	解救死囚	人类凄厉的哀鸣声随着你们的靠近愈发清晰。你趴在土坡上，谨慎地观察着身下的谷地。\n一队天使巡礼者行进在山路上，祂们驱使着几名奴隶，拖曳着囚车缓慢前行，囚笼中的人类正绝望地呼救着。	['Assets/Product/Texture/Image/RoleStory/V3600RoleMonster.png']	['天使巡礼者']	['反抗者！吃！屠杀！']	确认	解救死囚	你恍惚听到了人类的呼救声。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory315.png	
81702	1	81703			1			Assets/Product/Texture/Image/BgStory/Bgstory315.png	解救死囚	你们打算悄悄绕道，先干掉后方的敌人。就在你准备对一只天使动手时，祂却提前发现你，天使惊恐地快要呼出声音来。\n你眼疾手快，给了祂一击必杀。同时装满东西的袋子从天使手里垂落下来。				收走袋子	解救死囚	你恍惚听到了人类的呼救声。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory315.png	
81703	1							Assets/Product/Texture/Image/BgStory/Bgstory315.png	解救死囚	天使凄厉的哀嚎引起了大部队的注意，为了营救俘虏，你们迅速冲入敌阵，与天使展开了战斗。				发起攻击	解救死囚	你恍惚听到了人类的呼救声。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory315.png	
81704	1	81705			2			Assets/Product/Texture/Image/BgStory/Bgstory315.png	解救死囚	你一边跟踪，一边思考。也许，可以拿这队天使试试你们这些天新领悟到的作战技巧。				选择技能	解救死囚	你恍惚听到了人类的呼救声。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory315.png	
81705	1							Assets/Product/Texture/Image/BgStory/Bgstory315.png	解救死囚	你们暗中跟随着天使，来到了一处集中“处理”人类战俘的营地。看到眼前残酷的场景，你们不禁怒火中烧，决定亲自解放这里。				除暴安良	解救死囚	你恍惚听到了人类的呼救声。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory315.png	
81801	2			818010				Assets/Product/Texture/Image/BgStory/BgStory1252.jpg	突袭	你们推开客栈的大门，发现整个小镇都乱作一团，人们匆忙整理行李，朝着远方漫无目的地奔逃。	['Assets/Product/Texture/Image/RoleStory/TongyongShihuangzheNormal02.png']	['镇民']	['天、天使来了！快跑啊！！']	确认	突袭	镇子上传来了不安的骚动。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory1252.jpg	
81802	1	81803			1			Assets/Product/Texture/Image/BgStory/BgStory1252.jpg	突袭	你们偶遇了一位同样自愿留守在本地的治安官，他打开了警局的大门，表示这里的器械物资任你们取用。				挑选物资	突袭	镇子上传来了不安的骚动。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory1252.jpg	
81803	1							Assets/Product/Texture/Image/BgStory/BgStory1252.jpg	突袭	你们依托着建筑布下天罗地网，悄然等待着天使一头栽入你们的埋伏。				张网以待	突袭	镇子上传来了不安的骚动。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory1252.jpg	
81804	1	81805			2			Assets/Product/Texture/Image/BgStory/BgStory1252.jpg	突袭	你很快平息了蔓延的骚乱，当地治安官也及时赶到，递给了你一袋金币，虽然数额不多，但这已经是他们能拿出的全部了。				欣然收下	突袭	镇子上传来了不安的骚动。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory1252.jpg	
81805	1							Assets/Product/Texture/Image/BgStory/BgStory1252.jpg	突袭	一些不甘心背井离乡的镇民听从你的指示，拿起了武器，准备与你们并肩作战，殊死一搏。				并肩弑神	突袭	镇子上传来了不安的骚动。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory1252.jpg	
81901	1	81902						Assets/Product/Texture/Image/BgStory/BgStory1267.jpg	文明的余音	一次偶然的机会，指引你步入了古迹斑驳的神殿，你看着身边早已倾颓倒塌的神祇，这些见证过旧日世界的眼睛也正回望着你。				肃然生敬	文明的余音	历史的余晖拨开阴霾，降临在你的左右。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory1267.jpg	
81902	2			819010				Assets/Product/Texture/Image/BgStory/BgStory1267.jpg	文明的余音	忽然，你感到一股温柔的光亮抚摸着你的脸颊。	['Assets/Product/Texture/Image/RoleStory/V260gwNormal01.png']	['历史的尘埃']	['你……想听到怎样的乐章？']	确认	文明的余音	历史的余晖拨开阴霾，降临在你的左右。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory1267.jpg	
81903	1	81904						Assets/Product/Texture/Image/BgStory/BgStory1267.jpg	文明的余音	喊杀声撼天动地，宛若洪钟般响彻寰宇，你看到一尊尊璀璨的灵魂在身后拔地而起，手持战旗冲向地狱的大门——「混沌之创」。				继续	文明的余音	历史的余晖拨开阴霾，降临在你的左右。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory1267.jpg	
81904	1	81905						Assets/Product/Texture/Image/BgStory/BgStory1267.jpg	文明的余音	没有人知道恶魔与人类之间这场你死我亡的屠戮是从何时开始，但所有人都会记得它是在30年前的枪声中迎来了终点——就在那天，「灾变」降临了。				触目伤怀	文明的余音	历史的余晖拨开阴霾，降临在你的左右。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory1267.jpg	
81905	1				1			Assets/Product/Texture/Image/BgStory/BgStory1267.jpg	文明的余音	余韵悠长，再次睁眼，你感受到了一股温暖绵软的力量充斥着你的内心，令你的存在洞悉到了超脱凡尘理解的禁忌。				接纳感悟	文明的余音	历史的余晖拨开阴霾，降临在你的左右。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory1267.jpg	
81906	1	81907						Assets/Product/Texture/Image/BgStory/BgStory1267.jpg	文明的余音	烬土边疆曾是枢机主神宰制的土地，在祂的启示下，人类修葺圣堂，与恶魔持续着无休止的厮杀。\n某个平凡的子夜，在全世界的注视之下，一道璀璨的流星从钢铁军团的营帐中升起，呼啸着飞向圣堂——人类与恶魔达成协作，联手谋杀了枢机主神。				继续	文明的余音	历史的余晖拨开阴霾，降临在你的左右。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory1267.jpg	
81907	1	81908						Assets/Product/Texture/Image/BgStory/BgStory1267.jpg	文明的余音	在那以后，久违的和平并没有降临在这片土地上，人类的背叛反倒招来了至高天更为残酷报复——这便是故事的开端，一切「灾变」的起源。				百感交集	文明的余音	历史的余晖拨开阴霾，降临在你的左右。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory1267.jpg	
81908	1				2			Assets/Product/Texture/Image/BgStory/BgStory1267.jpg	文明的余音	余韵悠长，再次睁眼，你感受到了一股温暖绵软的力量充斥着你的内心，令你的存在洞悉到了超脱凡尘理解的禁忌。				接纳感悟	文明的余音	历史的余晖拨开阴霾，降临在你的左右。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory1267.jpg	
82001	2			820010				Assets/Product/Texture/Image/BgStory/BgStory539.jpg	魔鬼大乐透	扭曲的光线从夹缝中迸射而出，魔鬼浪人带着祂的奇异小车拦在了你们的面前。祂礼貌地问候着你，给身后的扭蛋机让出了位置。	['Assets/Product/Texture/Image/RoleStory/V2100gwNormal02.png']	['魔鬼浪人']	['哦哟稀客稀客，请您一定要来试试全炼狱最热门的新项目——稳赚不赔的玛门大乐透！']	确认	魔鬼大乐透	“谁知道你明天会不会死？不如现在来玩全烬土最好玩的玛门大乐透！”	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory539.jpg	
82002	1		820011					Assets/Product/Texture/Image/BgStory/BgStory539.jpg	魔鬼大乐透	你看了看扭蛋机上面的标语，“只要玛门币在乐透机中叮当一响，你的灵魂就能立刻从炼狱升到天堂！”随后不假思索地投入硬币，尽情享受消费主义的快乐！				开扭！	魔鬼大乐透	“谁知道你明天会不会死？不如现在来玩全烬土最好玩的玛门大乐透！”	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory539.jpg	
82003	1	82004			5			Assets/Product/Texture/Image/BgStory/BgStory539.jpg	魔鬼大乐透	本轮的结果是：中奖！请领取奖励。				拿走奖励	魔鬼大乐透	“谁知道你明天会不会死？不如现在来玩全烬土最好玩的玛门大乐透！”	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory539.jpg	
82004	2			820020				Assets/Product/Texture/Image/BgStory/BgStory539.jpg	魔鬼大乐透	是否要继续扭蛋？				确认	魔鬼大乐透	“谁知道你明天会不会死？不如现在来玩全烬土最好玩的玛门大乐透！”	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory539.jpg	
82005	1	82006						Assets/Product/Texture/Image/BgStory/BgStory539.jpg	魔鬼大乐透	本轮的结果是：未中奖！很遗憾，看来你与「黄金之王」机缘未到，请持续关注玛门事务所的最新理财产品。				不可能！	魔鬼大乐透	“谁知道你明天会不会死？不如现在来玩全烬土最好玩的玛门大乐透！”	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory539.jpg	
82006	2			820020				Assets/Product/Texture/Image/BgStory/BgStory539.jpg	魔鬼大乐透	是否要继续扭蛋？				确认	魔鬼大乐透	“谁知道你明天会不会死？不如现在来玩全烬土最好玩的玛门大乐透！”	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory539.jpg	
82007	1							Assets/Product/Texture/Image/BgStory/BgStory539.jpg	魔鬼大乐透	哐啷哐啷！一股浓烟从乐透机中冒出，显然，你已经从魔鬼手中榨取到了足够多的利润，玛门仿佛在你的耳边低语：“伙计，你动了不该动的蛋糕，该收手了！”				替天行道	魔鬼大乐透	“谁知道你明天会不会死？不如现在来玩全烬土最好玩的玛门大乐透！”	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory539.jpg	
82008	1							Assets/Product/Texture/Image/BgStory/BgStory539.jpg	魔鬼大乐透	理性克制住了你与魔鬼继续交易的冲动。你坚持离开这里，然而，贪财的魔鬼哪会允许你就这样轻描淡写地离去？				被迫迎敌	魔鬼大乐透	“谁知道你明天会不会死？不如现在来玩全烬土最好玩的玛门大乐透！”	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory539.jpg	
20101	1	20102						Assets/Product/Texture/Image/BgStory/BgStory539.jpg	贩梦魔鬼	死亡骑士示意你就地警戒。在枪尖所指的方向，幽魂般的身影扰动了红雾，最终站定在两人面前，它挤出沙哑戏谑的嗓音，向你们兜售梦境。				继续	贩梦魔鬼	四下无声，血红色的雾霭模糊了现实与虚像的边界。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory539.jpg	
20102	2			201010				Assets/Product/Texture/Image/BgStory/BgStory539.jpg	贩梦魔鬼	恶魔天生无法入梦，因此地狱中贩梦的魔鬼便成为了帮助他们逃避现状的唯一渠道。	['Assets/Product/Texture/Image/RoleStory/V3400wlNormal013.png']	['死亡骑士']	['你不会天真到想和魔鬼做交易吧？玛门的手下全都该死，听我的，干掉祂。']	确认	贩梦魔鬼	四下无声，血红色的雾霭模糊了现实与虚像的边界。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory539.jpg	
20103	1	20104			1			Assets/Product/Texture/Image/BgStory/BgStory539.jpg	贩梦魔鬼	死亡骑士眉头微蹙，看着你接过了魔鬼手中的彩色浮泡。在你指尖轻触液膜的瞬间，整个世界倏地黯淡下来，陌生的陆离景象宛若行进的列车一般在你的身旁闪烁。\n而你的四周，堆满了熠熠发光的财宝。				收起财宝	贩梦魔鬼	四下无声，血红色的雾霭模糊了现实与虚像的边界。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory539.jpg	
20104	1							Assets/Product/Texture/Image/BgStory/BgStory539.jpg	贩梦魔鬼	耳边传来天使的尖啸，你握紧了掌中的金币。看来你们想离开，还得先战胜眼前的天使。				被迫迎敌	贩梦魔鬼	四下无声，血红色的雾霭模糊了现实与虚像的边界。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory539.jpg	
20105	1	20106			2			Assets/Product/Texture/Image/BgStory/BgStory539.jpg	贩梦魔鬼	你和死亡骑士默契地发起协同攻击，猝不及防的魔鬼将背囊中的金币撒了一地，而魔鬼趁机逃跑。				收起金币	贩梦魔鬼	四下无声，血红色的雾霭模糊了现实与虚像的边界。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory539.jpg	
20106	1							Assets/Product/Texture/Image/BgStory/BgStory539.jpg	贩梦魔鬼	无数的梦境破碎坠地，形成了一方光怪陆离的汪洋，渐渐将你们包围吞没。				警惕四周	贩梦魔鬼	四下无声，血红色的雾霭模糊了现实与虚像的边界。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory539.jpg	
20201	2			202010				Assets/Product/Texture/Image/BgStory/BgStory552.jpg	冥河巨鲨	马蹄铁踏过浅滩，却没有溅起半点水花。正因如此，皮肤表面突然传来的黏稠触感、以及耳畔忽而响起的噪音，一并引发了你的警觉：\n在半轮血月的残光下，纺锤形的带鳍鱼影腾跃而起，你的视线几乎无法锁定巨鲨的首尾在哪里。	['Assets/Product/Texture/Image/RoleStory/V3400wlNormal013.png']	['死亡骑士']	['注意闪避！那玩意可不是什么善茬！']	确认	冥河巨鲨	河面像冷却后的鲜血一样黏稠，扑鼻异味昭示着死亡。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory552.jpg	
20202	1	20203			1			Assets/Product/Texture/Image/BgStory/BgStory552.jpg	冥河巨鲨	你扬起马鞭，身下的坐骑灵活地调转了方向。随着身后的一声巨响，片刻之后河面再次归于平静。此时，岸边漂浮的木桶散发着微光，引起你的注意。				收起宝物	冥河巨鲨	河面像冷却后的鲜血一样黏稠，扑鼻异味昭示着死亡。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory552.jpg	
20203	1							Assets/Product/Texture/Image/BgStory/BgStory552.jpg	冥河巨鲨	巨鲨制造的响动唤醒了潜伏的敌人，你意识到一场遭遇战无可避免。死亡骑士举起双刃枪，狞笑着面对如潮的敌人，她决定拿这些杂碎来试试自己失而复得的力量。				迎战围敌	冥河巨鲨	河面像冷却后的鲜血一样黏稠，扑鼻异味昭示着死亡。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory552.jpg	
20204	1				2			Assets/Product/Texture/Image/BgStory/BgStory552.jpg	冥河巨鲨	你们没来得及躲闪，只能在原地迎接冲击。巨鲨对你们并无兴趣，但被这股动静唤醒的冥河怪物围了上来。\n死亡骑士紧握双头枪准备战斗，同时转过头来向你发出了邀请：“试试你这些天研究的新招式吧，可别让我失望！”				摩拳擦掌	冥河巨鲨	河面像冷却后的鲜血一样黏稠，扑鼻异味昭示着死亡。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/BgStory552.jpg	
20301	2			203010				Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	地狱的鬼婆	“旅人，请收下这枚羽毛：能测谎，能挠痒，还能顺着风为你找到阿格龙河的流向。”兜帽之下，拦路的算命人鬼鬼祟祟地向你们发出了邀请。在她的肩头，黑色羽翼的乌鸦发出刺耳的鸣叫。				确认	地狱的鬼婆	佝偻的老妪拦住了你们的去路。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	
20302	1				1			Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	地狱的鬼婆	你细细端详着随风微颤的鸟羽，然后重新踏上旅途。不久之后，你在沿途的岩坑旁遭遇了一支落单的天使小队。\n将其击败后，你在坑里发现了一只锈迹斑驳的宝箱。或许鬼婆没有欺骗你——谁知道呢？				收起宝物	地狱的鬼婆	佝偻的老妪拦住了你们的去路。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	
20303	1				2			Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	地狱的鬼婆	你注意到她随身携带的敞口箱中装满了灰褐色的羽毛，更深一些的地方依稀可见沾满血迹的物资。显然，所谓的“算命人”只是一个拦路抢劫者而已。\n你和死亡骑士联手消灭了这个祸害，收下了一部分有用的物资，继续朝地狱深处迈出步伐。				清点物资	地狱的鬼婆	佝偻的老妪拦住了你们的去路。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	
20401	1	20402						Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	伏击现场	山间小道上散落着剔透的碎片，折射出不属于地狱的华彩光芒。周遭弥漫着浓烈的腐臭味，你安抚坐骑，决定下马勘察现场。				靠近观察	伏击现场	小道上的碎片闪烁着辉光。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	
20402	2			204010				Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	伏击现场	靠近观察以后，你发现砂砾和泥土掩盖了恶魔的残尸，体表的新鲜伤痕和天使的牙印一致，表明它们是不久之前遭到袭击的。你观察发现，那些散落一地的残片，其实是符纹的碎片。	['Assets/Product/Texture/Image/RoleStory/V3400wlNormal013.png']	['死亡骑士']	['贪婪是最常见的罪孽。就像这些死鬼就算下了地狱，也要为了财宝把命搭进去。']	确认	伏击现场	小道上的碎片闪烁着辉光。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	
20403	1	20404			1			Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	伏击现场	你俯身将散落的符纹拾起，包裹在斗篷的侧袋中。				收起符纹	伏击现场	小道上的碎片闪烁着辉光。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	
20404	1							Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	伏击现场	忽然，四周的土丘后冒出来了大队的天使，你迅速地抽出武器，与死亡骑士背靠而立，迎接着敌人的伏击。				破敌突围	伏击现场	小道上的碎片闪烁着辉光。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	
20405	1	20406						Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	伏击现场	你想要将那些宝珠收入囊中，但你永远不会在这样的危险境地中掉以轻心。你与死亡骑士向一侧的土丘发起了突袭，迅速歼灭了埋伏在此的天使。				战胜群敌	伏击现场	小道上的碎片闪烁着辉光。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	
20406	1				1			Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	伏击现场	战斗结束后，你们收纳好于此散落的符纹，继续踏上了旅程。				收起符纹	伏击现场	小道上的碎片闪烁着辉光。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory431.jpg	
20501	2			205010				Assets/Product/Texture/Image/BgStory/Bgstory331.png	孤军奋战的恶魔	你知道那是属于恶魔战士们的声音。与之一并进入耳廓的，是天使令人胆寒的嘶鸣。在你从肩上取下武器的同时，死亡骑士也扬起马鞭，两人的坐骑一并朝着声音源头奔去。	['Assets/Product/Texture/Image/RoleStory/V3400wlNormal013.png']	['死亡骑士']	['应该是一支落单的小队。随机应变，提供支援！']	确认	孤军奋战的恶魔	遥远的地平线上传来熟悉的战吼。	此处沉睡着你尚未揭晓的秘辛……	Assets/Product/Texture/Image/BgStory/Bgstory331.png	
