Id	Name	Code	BackGround	Icon	DetailIcon	BuffId	Limit	BossHead	Desc	SubLevelBg
30190104	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill05.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	105	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190105	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill06.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	106	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190110	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill01.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	101	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190111	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill02.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	102	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190112	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill03.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	103	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190113	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill04.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	104	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190114	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill05.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	105	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190115	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill06.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	106	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190060	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill01.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	101	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190061	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill02.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	102	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190062	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill03.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	103	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190063	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill04.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	104	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190064	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill05.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	105	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190065	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill06.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	106	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190030	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill01.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	101	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190031	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill02.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	102	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190032	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill03.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	103	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190033	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill04.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	104	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190034	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill05.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	105	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190035	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill06.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	106	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190140	围剿目标	HXQ-021	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZBoss02.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	101	<color=#1E90FF>从初始S级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBoss.png
30190150	围剿目标	HXQ-077	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZBoss02.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	102	<color=#1E90FF>从初始S级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBoss.png
30190201	围剿目标	HXQ-022	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZBoss02.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	101	<color=#1E90FF>从初始S级泛用机体中随机出战角色</color>	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1LamiyaMd010001.png	['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBoss.png
30190202	围剿目标	HXQ-023	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZBoss02.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	102	<color=#1E90FF>从初始S级泛用机体中随机出战角色</color>	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1AolajiangMd010001.png	['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBoss.png
30190203	围剿目标	HXQ-024	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZBoss02.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	102	<color=#1E90FF>从初始S级泛用机体中随机出战角色</color>	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1AolajiangMd010002.png	['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBoss.png
30190204	围剿目标	HXQ-025	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZBoss02.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	102	<color=#1E90FF>从初始S级泛用机体中随机出战角色</color>	Assets/Product/Texture/Image/UiArchiveMonsterHead/Mb1VoodooMd010001.png	['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBoss.png
30190205	围剿目标	HXQ-026	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZBoss02.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	102	<color=#1E90FF>从初始S级泛用机体中随机出战角色</color>	Assets/Product/Texture/Image/UiArchiveMonsterHead/Mb1XigeluenMd010001.png	['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBoss.png
30190206	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill01.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	101	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190207	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill01.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	101	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190208	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill01.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	101	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190209	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill01.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	101	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190210	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill01.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	101	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190211	围剿目标	HXQ-027	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZBoss02.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	102	<color=#1E90FF>从初始S级泛用机体中随机出战角色</color>	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1MelodyhuaxuMd10001.png	['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBoss.png
30190212	围剿目标	HXQ-028	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZBoss02.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon03.png	102	<color=#1E90FF>从初始S级泛用机体中随机出战角色</color>	Assets/Product/Texture/Image/UiArchiveMonsterHead/HeadMb1MajiyaweiliMd010001.png	['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBoss.png
30190213	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill05.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	105	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190214	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill05.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	105	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190215	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill05.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	105	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190216	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill01.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	101	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190217	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill01.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	101	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190218	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill01.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	101	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190219	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill01.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	101	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190220	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill01.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	101	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190221	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill01.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	101	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190222	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill01.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	101	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190223	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill01.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	101	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190224	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill01.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	101	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190225	特遣区	GND-0	Assets/Product/Texture/Image/UiGuild/UiGuildBossXZGuan04.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill01.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon02.png	101	<color=#FF4500>独域机体中随机出战，终结槽削减效率提升30%</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleRed.png
30190226	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill05.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	105	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190227	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill05.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	105	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190228	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill05.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	105	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190229	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill05.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	105	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190230	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill05.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	105	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190231	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill05.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	105	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190232	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill05.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	105	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190233	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill05.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	105	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
30190234	常序区	DND-0	Assets/Product/Texture/Image/UiGuild/UiGuildiBossXZGuan05.png	Assets/Product/Texture/Image/UiGuild/IconGuildSkill05.png	Assets/Product/Texture/Atlas/UiGuild/UiGuildBossGQicon01.png	105	<color=#1E90FF>从初始A、B级泛用机体中随机出战角色</color>		['首次成功保存后触发技能', '如果战斗积分刷新记录，则会根据差值造成伤害']	Assets/Product/Texture/Image/UiGuild/UiGuildiBossBgTitleBlue.png
