Id	TemplateId	Difficulty	IsBoss	EquipBoxIds	GoldIds	ItemBoxIds	NodeName	NodeIcon	NodeBg	NodeDesc	NodeEffectUrl
40117	4816	2			[12]	[7]	阵线防御	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story112.png	<size=20><color=#808080><i>/*核心防御协议*/</i></color></size>\n以战止戈是不二选择。\n\n<color=#f05642>本次战斗将更加困难，且可获得熵值</color>	QuantumBlueCard
40118	4916	2			[12]	[7]	白金之星	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story112.png	<size=20><color=#808080><i>/*特殊查杀协议*/</i></color></size>\n不靠近点怎么把你揍趴下。\n\n<color=#f05642>本次战斗将更加困难，且可获得熵值</color>	QuantumBlueCard
40021	4121	1			[11]		正当防卫	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story112.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n知道吗，后手迎击都是重拳。	
40022	4311	1			[11]		范围清理	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story112.png	<size=20><color=#808080><i>/*扇区清理协议*/</i></color></size>\n大扫除时间到，快动起来！	
40023	4411	1			[11]		全场焦点	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story112.png	<size=20><color=#808080><i>/*特殊查杀协议*/</i></color></size>\n接受慷慨的喝彩与掌声吧。	
40121	4631	2			[12]		大浪淘沙	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story112.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n剩下的都是些难缠的家伙。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
40122	4711	2			[12]		强弩之末	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story112.png	<size=20><color=#808080><i>/*强制抗压协议*/</i></color></size>\n总会在合适的时间就枯萎。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
40123	4811	2			[12]		阵线防御	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story112.png	<size=20><color=#808080><i>/*核心防御协议*/</i></color></size>\n以战止戈是不二选择。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
40124	4911	2			[12]		白金之星	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story112.png	<size=20><color=#808080><i>/*特殊查杀协议*/</i></color></size>\n不靠近点怎么把你揍趴下。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
40125	4636	2			[12]	[7]	大浪淘沙	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story112.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n剩下的都是些难缠的家伙。\n\n<color=#f05642>本次战斗将更加困难，且可获得熵值</color>	QuantumBlueCard
40126	4716	2			[12]	[7]	强弩之末	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story112.png	<size=20><color=#808080><i>/*强制抗压协议*/</i></color></size>\n总会在合适的时间就枯萎。\n\n<color=#f05642>本次战斗将更加困难，且可获得熵值</color>	QuantumBlueCard
40127	4816	2			[12]	[7]	阵线防御	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story112.png	<size=20><color=#808080><i>/*核心防御协议*/</i></color></size>\n以战止戈是不二选择。\n\n<color=#f05642>本次战斗将更加困难，且可获得熵值</color>	QuantumBlueCard
40128	4916	2			[12]	[7]	白金之星	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story112.png	<size=20><color=#808080><i>/*特殊查杀协议*/</i></color></size>\n不靠近点怎么把你揍趴下。\n\n<color=#f05642>本次战斗将更加困难，且可获得熵值</color>	QuantumBlueCard
40031	4122	1			[11]		正当防卫	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story114.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n知道吗，后手迎击都是重拳。	
40032	4312	1			[11]		范围清理	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story114.png	<size=20><color=#808080><i>/*扇区清理协议*/</i></color></size>\n大扫除时间到，快动起来！	
40033	4412	1			[11]		全场焦点	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story114.png	<size=20><color=#808080><i>/*特殊查杀协议*/</i></color></size>\n接受慷慨的喝彩与掌声吧。	
40131	4632	2			[12]		大浪淘沙	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story114.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n剩下的都是些难缠的家伙。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
40132	4712	2			[12]		强弩之末	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story114.png	<size=20><color=#808080><i>/*强制抗压协议*/</i></color></size>\n总会在合适的时间就枯萎。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
40133	4812	2			[12]		阵线防御	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story114.png	<size=20><color=#808080><i>/*核心防御协议*/</i></color></size>\n以战止戈是不二选择。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
40134	4912	2			[12]		白金之星	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story114.png	<size=20><color=#808080><i>/*特殊查杀协议*/</i></color></size>\n不靠近点怎么把你揍趴下。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
40135	4637	2			[12]	[7]	大浪淘沙	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story114.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n剩下的都是些难缠的家伙。\n\n<color=#f05642>本次战斗将更加困难，且可获得熵值</color>	QuantumBlueCard
40136	4717	2			[12]	[7]	强弩之末	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story114.png	<size=20><color=#808080><i>/*强制抗压协议*/</i></color></size>\n总会在合适的时间就枯萎。\n\n<color=#f05642>本次战斗将更加困难，且可获得熵值</color>	QuantumBlueCard
40137	4817	2			[12]	[7]	阵线防御	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story114.png	<size=20><color=#808080><i>/*核心防御协议*/</i></color></size>\n以战止戈是不二选择。\n\n<color=#f05642>本次战斗将更加困难，且可获得熵值</color>	QuantumBlueCard
40138	4917	2			[12]	[7]	白金之星	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story114.png	<size=20><color=#808080><i>/*特殊查杀协议*/</i></color></size>\n不靠近点怎么把你揍趴下。\n\n<color=#f05642>本次战斗将更加困难，且可获得熵值</color>	QuantumBlueCard
40041	4122	1			[11]		正当防卫	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story114.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n知道吗，后手迎击都是重拳。	
40042	4312	1			[11]		范围清理	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story114.png	<size=20><color=#808080><i>/*扇区清理协议*/</i></color></size>\n大扫除时间到，快动起来！	
40043	4412	1			[11]		全场焦点	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story114.png	<size=20><color=#808080><i>/*特殊查杀协议*/</i></color></size>\n接受慷慨的喝彩与掌声吧。	
40141	4632	2			[12]		大浪淘沙	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story114.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n剩下的都是些难缠的家伙。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
40142	4712	2			[12]		强弩之末	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story114.png	<size=20><color=#808080><i>/*强制抗压协议*/</i></color></size>\n总会在合适的时间就枯萎。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
40143	4812	2			[12]		阵线防御	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story114.png	<size=20><color=#808080><i>/*核心防御协议*/</i></color></size>\n以战止戈是不二选择。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
40144	4912	2			[12]		白金之星	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story114.png	<size=20><color=#808080><i>/*特殊查杀协议*/</i></color></size>\n不靠近点怎么把你揍趴下。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
40145	4532	2			[12]		意犹未尽	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story116.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n不出来就不会被击毁，为什么不明白呢。\n\n<color=#f05642>本次战斗将更加困难，限时完成战斗还将获得额外奖励</color>	
40146	4637	2			[12]	[7]	大浪淘沙	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story114.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n剩下的都是些难缠的家伙。\n\n<color=#f05642>本次战斗将更加困难，且可获得熵值</color>	QuantumBlueCard
40147	4717	2			[12]	[7]	强弩之末	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story114.png	<size=20><color=#808080><i>/*强制抗压协议*/</i></color></size>\n总会在合适的时间就枯萎。\n\n<color=#f05642>本次战斗将更加困难，且可获得熵值</color>	QuantumBlueCard
40148	4817	2			[12]	[7]	阵线防御	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story114.png	<size=20><color=#808080><i>/*核心防御协议*/</i></color></size>\n以战止戈是不二选择。\n\n<color=#f05642>本次战斗将更加困难，且可获得熵值</color>	QuantumBlueCard
40149	4917	2			[12]	[7]	白金之星	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story114.png	<size=20><color=#808080><i>/*特殊查杀协议*/</i></color></size>\n不靠近点怎么把你揍趴下。\n\n<color=#f05642>本次战斗将更加困难，且可获得熵值</color>	QuantumBlueCard
40051	4131	1			[11]		正当防卫	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story113.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n知道吗，后手迎击都是重拳。	
40052	4313	1			[11]		范围清理	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story113.png	<size=20><color=#808080><i>/*扇区清理协议*/</i></color></size>\n大扫除时间到，快动起来！	
40053	4413	1			[11]		全场焦点	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story113.png	<size=20><color=#808080><i>/*特殊查杀协议*/</i></color></size>\n接受慷慨的喝彩与掌声吧。	
40151	4633	2			[12]		大浪淘沙	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story113.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n剩下的都是些难缠的家伙。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
40152	4713	2			[12]		强弩之末	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story113.png	<size=20><color=#808080><i>/*强制抗压协议*/</i></color></size>\n总会在合适的时间就枯萎。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
40153	4813	2			[12]		阵线防御	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story113.png	<size=20><color=#808080><i>/*核心防御协议*/</i></color></size>\n以战止戈是不二选择。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
40154	4913	2			[12]		白金之星	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story113.png	<size=20><color=#808080><i>/*特殊查杀协议*/</i></color></size>\n不靠近点怎么把你揍趴下。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
40155	4638	2			[12]	[7]	大浪淘沙	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story113.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n剩下的都是些难缠的家伙。\n\n<color=#f05642>本次战斗将更加困难，且可获得熵值</color>	QuantumBlueCard
40156	4718	2			[12]	[7]	强弩之末	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story113.png	<size=20><color=#808080><i>/*强制抗压协议*/</i></color></size>\n总会在合适的时间就枯萎。\n\n<color=#f05642>本次战斗将更加困难，且可获得熵值</color>	QuantumBlueCard
40157	4818	2			[12]	[7]	阵线防御	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story113.png	<size=20><color=#808080><i>/*核心防御协议*/</i></color></size>\n以战止戈是不二选择。\n\n<color=#f05642>本次战斗将更加困难，且可获得熵值</color>	QuantumBlueCard
40158	4918	2			[12]	[7]	白金之星	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story113.png	<size=20><color=#808080><i>/*特殊查杀协议*/</i></color></size>\n不靠近点怎么把你揍趴下。\n\n<color=#f05642>本次战斗将更加困难，且可获得熵值</color>	QuantumBlueCard
40061	4131	1			[11]		正当防卫	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story113.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n知道吗，后手迎击都是重拳。	
40062	4313	1			[11]		范围清理	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story113.png	<size=20><color=#808080><i>/*扇区清理协议*/</i></color></size>\n大扫除时间到，快动起来！	
40063	4413	1			[11]		全场焦点	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story113.png	<size=20><color=#808080><i>/*特殊查杀协议*/</i></color></size>\n接受慷慨的喝彩与掌声吧。	
40161	4633	2			[12]		大浪淘沙	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story113.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n剩下的都是些难缠的家伙。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
40162	4713	2			[12]		强弩之末	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story113.png	<size=20><color=#808080><i>/*强制抗压协议*/</i></color></size>\n总会在合适的时间就枯萎。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
40163	4813	2			[12]		阵线防御	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story113.png	<size=20><color=#808080><i>/*核心防御协议*/</i></color></size>\n以战止戈是不二选择。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
40164	4913	2			[12]		白金之星	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story113.png	<size=20><color=#808080><i>/*特殊查杀协议*/</i></color></size>\n不靠近点怎么把你揍趴下。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
40165	4533	2			[12]		意犹未尽	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story116.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n不出来就不会被击毁，为什么不明白呢。\n\n<color=#f05642>本次战斗将更加困难，限时完成战斗还将获得额外奖励</color>	
40166	4638	2			[12]	[7]	大浪淘沙	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story113.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n剩下的都是些难缠的家伙。\n\n<color=#f05642>本次战斗将更加困难，且可获得熵值</color>	QuantumBlueCard
40167	4718	2			[12]	[7]	强弩之末	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story113.png	<size=20><color=#808080><i>/*强制抗压协议*/</i></color></size>\n总会在合适的时间就枯萎。\n\n<color=#f05642>本次战斗将更加困难，且可获得熵值</color>	QuantumBlueCard
40168	4818	2			[12]	[7]	阵线防御	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story113.png	<size=20><color=#808080><i>/*核心防御协议*/</i></color></size>\n以战止戈是不二选择。\n\n<color=#f05642>本次战斗将更加困难，且可获得熵值</color>	QuantumBlueCard
40169	4918	2			[12]	[7]	白金之星	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story113.png	<size=20><color=#808080><i>/*特殊查杀协议*/</i></color></size>\n不靠近点怎么把你揍趴下。\n\n<color=#f05642>本次战斗将更加困难，且可获得熵值</color>	QuantumBlueCard
50011	5131	1			[11]		握手验证	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story115.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n你好。你好。你好。	
50012	5132	1			[11]		握手验证	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story115.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n你好。你好。你好。	
50013	5311	1			[11]		堆栈清理	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story115.png	<size=20><color=#808080><i>/*扇区清理协议*/</i></color></size>\n没完没了。了没完没。	
50014	5411	1			[11]		算法穷举	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story115.png	<size=20><color=#808080><i>/*特殊查杀协议*/</i></color></size>\n愚昧的方案也是方案。	
50111	5641	2			[12]		致命蠕虫	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story115.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n应接不暇的过量挑战。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
50112	5711	2			[12]		免疫瓦解	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story115.png	<size=20><color=#808080><i>/*强制抗压协议*/</i></color></size>\n横冲直撞的失速列车。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
50113	5811	2			[12]		链路闭锁	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story115.png	<size=20><color=#808080><i>/*核心防御协议*/</i></color></size>\n唯有开辟出新的道路！\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
50114	5911	2			[12]		深度感染	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story115.png	<size=20><color=#808080><i>/*特殊查杀协议*/</i></color></size>\n来自深渊的嘶吼。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
50115	5541	2			[12]		飞越巅峰	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story116.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n相对而言的时间而已。\n\n<color=#f05642>本次战斗将更加困难，限时完成战斗还将获得额外奖励</color>	
50116	5646	2			[12]	[7]	致命蠕虫	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story115.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n应接不暇的过量挑战。\n\n<color=#f05642>本次战斗将更加困难，且可获得熵值</color>	QuantumBlueCard
50117	5716	2			[12]	[7]	免疫瓦解	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story115.png	<size=20><color=#808080><i>/*强制抗压协议*/</i></color></size>\n横冲直撞的失速列车。\n\n<color=#f05642>本次战斗将更加困难，且可获得熵值</color>	QuantumBlueCard
50118	5816	2			[12]	[7]	链路闭锁	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story115.png	<size=20><color=#808080><i>/*核心防御协议*/</i></color></size>\n唯有开辟出新的道路！\n\n<color=#f05642>本次战斗将更加困难，且可获得熵值</color>	QuantumBlueCard
50119	5916	2			[12]	[7]	深度感染	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story115.png	<size=20><color=#808080><i>/*特殊查杀协议*/</i></color></size>\n来自深渊的嘶吼。\n\n<color=#f05642>本次战斗将更加困难，且可获得熵值</color>	QuantumBlueCard
50021	5131	1			[11]		握手验证	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story115.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n你好。你好。你好。	
50022	5132	1			[11]		握手验证	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story115.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n你好。你好。你好。	
50023	5311	1			[11]		堆栈清理	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story115.png	<size=20><color=#808080><i>/*扇区清理协议*/</i></color></size>\n没完没了。了没完没。	
50024	5411	1			[11]		算法穷举	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story115.png	<size=20><color=#808080><i>/*特殊查杀协议*/</i></color></size>\n愚昧的方案也是方案。	
50121	5641	2			[12]		致命蠕虫	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story115.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n应接不暇的过量挑战。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
50122	5711	2			[12]		免疫瓦解	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story115.png	<size=20><color=#808080><i>/*强制抗压协议*/</i></color></size>\n横冲直撞的失速列车。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
50123	5811	2			[12]		链路闭锁	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story115.png	<size=20><color=#808080><i>/*核心防御协议*/</i></color></size>\n唯有开辟出新的道路！\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
50124	5911	2			[12]		深度感染	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story115.png	<size=20><color=#808080><i>/*特殊查杀协议*/</i></color></size>\n来自深渊的嘶吼。\n\n<color=#f05642>本次战斗将更加困难，但奖励也更加丰厚</color>	
50125	5646	2			[12]	[7]	致命蠕虫	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	Assets/Product/Texture/Image/UiTheatre3/Theatre3Story115.png	<size=20><color=#808080><i>/*攻性防御协议*/</i></color></size>\n应接不暇的过量挑战。\n\n<color=#f05642>本次战斗将更加困难，且可获得熵值</color>	QuantumBlueCard
