Id	Name	ConditionIds	Priority	SkipId	BtnContent	NpcName	NpcHandIcon	Type	UiType	ContentsGroupId
4136	万事·明觉			9001	谨遵医嘱，万事医生。	万事	Assets/Product/Texture/Image/RoleCharacter/RoleHeadWanshi1.png	1	2	4136
4137	21号·XXI			9001	我会一直待在21号找得到的地方，安心。	21号	Assets/Product/Texture/Image/RoleCharacter/RoleHeadTwentyone1.png	1	2	4137
4138	21号·森息			9001	我会一直待在21号找得到的地方，安心。	21号	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Twentyone1.png	1	2	4138
4139	卡穆·狂犬			9001	我们会并肩同行，卡穆。	卡穆	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKamu1.png	1	2	4139
4140	曲·雀翎			9001	从没忘记，曲。	曲	Assets/Product/Texture/Image/RoleCharacter/RoleHeadQu1.png	1	2	4140
4156	曲·启明			9001	从没忘记，曲。	曲	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Qu1.png	1	2	4156
4141	赛琳娜·岚音			9001	我也喜欢春天。	赛琳娜	Assets/Product/Texture/Image/RoleCharacter/RoleHeadSailinna1.png	1	2	4141
4142	赛琳娜·幻奏			9001	我也喜欢春天。	赛琳娜	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Sailinna1.png	1	2	4142
4143	罗兰·戏炎			9001	无论如何，多谢你的回礼。	罗兰	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuolan1.png	1	2	4143
4144	蒲牢·华钟			9001	那一天，一定会到来。	蒲牢	Assets/Product/Texture/Image/RoleCharacter/RoleHeadPulao1.png	1	2	4144
4145	哈卡玛·隐星			9001	谢谢你，哈卡玛。	哈卡玛	Assets/Product/Texture/Image/RoleCharacter/RoleHeadHakama1.png	1	2	4145
4146	诺安·逆旅			9001	那就来找我吧，诺安。	诺安	Assets/Product/Texture/Image/RoleCharacter/RoleHeadNuoan1.png	1	2	4146
4147	邦比娜塔·琉璃			9001	会戴的，邦比娜塔。	邦比娜塔	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR2Bangbinata1.png	1	2	4147
4148	含英·清商			9001	一定会的，含英。	含英	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR2Hanying1.png	1	2	4148
4157	含英·檀心			9001	一定会的，含英。	含英	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Hanying1.png	1	2	4157
4149	诺克提·擎驱			9001	那接下来的每一天让我们一起共度吧，诺克提。	诺克提	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR2Nuoketi1.png	1	2	4149
4150	亚里莎·回音			9001	我很喜欢，谢谢你，回音。	回音	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Yalisha1.png	1	2	4150
4151	拉弥亚·深谣			9001	我很喜欢，拉弥亚。	拉弥亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Lamiya1.png	1	2	4151
4152	布偶熊·觅语			9001	那就在老地方见面吧。	布偶熊	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR2Buouxiong1.png	1	2	4152
4153	布丽姬特·耀炎			9001	我现在就来，布丽姬特。	布丽姬特	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR2Bulijite1.png	1	2	4153
4158	21号·森息				我会好好养护它的，21号。	21号	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Twentyone1.png	1	2	3138
5101	里·异火	[301]		9001	到时候就拜托你了，里老师！	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	1	2	5101
5102	里·乱数	[314]		9001	到时候就拜托你了，里老师！	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1SS.png	1	2	5102
5103	里·超刻	[347]		9001	到时候就拜托你了，里老师！	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR4Li1.png	1	2	5103
5104	露西亚·红莲	[302]		9001	嗯，我等着你，露西亚。	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	1	2	5104
5105	露西亚·黎明	[309]		9001	嗯，我等着你，露西亚。	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1S.png	1	2	5105
5106	露西亚·鸦羽	[322]		9001	嗯，我等着你，露西亚。	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR4Luxiya1.png	1	2	5106
5107	露西亚·誓焰	[363]		9001	嗯，我等着你，露西亚。	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR6Luxiya1.png	1	2	5159
5108	露西亚·深红之渊	[316]		9001	马上就到，阿尔法。	α	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuxiyaaerfa1SS.png	1	2	5107
5109	露西亚·深红囚影	[349]		9001	马上就到，阿尔法。	α	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR5Luxiya1.png	1	2	5108
5110	丽芙·蚀暗	[303]		9001	晚安，丽芙，希望我们能梦中相会。	丽芙	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	1	2	5109
5111	丽芙·流光	[310]		9001	晚安，丽芙，希望我们能梦中相会。	丽芙	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1S.png	1	2	5110
5112	丽芙·仰光	[312]		9001	晚安，丽芙，希望我们能梦中相会。	丽芙	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1SS.png	1	2	5111
5113	丽芙·极昼	[338]		9001	晚安，丽芙，希望我们能梦中相会。	丽芙	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR4Lifu1.png	1	2	5112
5114	比安卡·零度	[304]		9001	——谢谢你的心意，比安卡。	比安卡	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	1	2	5113
5115	比安卡·真理	[319]		9001	——谢谢你的心意，比安卡。	比安卡	Assets/Product/Texture/Image/RoleCharacter/RoleHeadBianka1SS.png	1	2	5114
5116	比安卡·深痕	[345]		9001	——谢谢你的心意，比安卡。	比安卡	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR4Bianka1.png	1	2	5115
5117	七实·风暴	[305]		9001	明白，七实船长！	七实	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	1	2	5116
5118	七实·脉冲	[315]		9001	明白，七实船长！	七实	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1SS.png	1	2	5117
5119	七实·遥星之座	[341]		9001	明白，七实船长！	七实	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR5Yongyechao1.png	1	2	5118
5120	七实·芒星之迹	[365]		9001	明白，七实船长！	七实	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR6Yongyechao1.png	1	2	5161
5121	神威·重能	[306]		9001	我听到了，谢谢你，神威。	神威	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	1	2	5119
5122	神威·暗能	[311]		9001	我听到了，谢谢你，神威。	神威	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1SS.png	1	2	5120
5123	卡列尼娜·爆裂	[307]		9001	我会好好珍藏起来的，卡列尼娜。	卡列尼娜	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	1	2	5121
5124	卡列尼娜·烬燃	[313]		9001	我会好好珍藏起来的，卡列尼娜。	卡列尼娜	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1SS.png	1	2	5122
5125	卡列尼娜·辉晓	[343]		9001	我会好好珍藏起来的，卡列尼娜。	卡列尼娜	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR4Kalienina1.png	1	2	5123
5126	渡边·夜刃	[308]		9001	谢谢你，我会珍惜的。	渡边	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	1	2	5124
5127	渡边·夙星	[317]		9001	谢谢你，我会珍惜的。	渡边	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1SS.png	1	2	5125
5128	渡边·尘铭	[356]		9001	谢谢你，我会珍惜的。	渡边	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR4Dubian1.png	1	2	5154
5129	艾拉·溢彩	[318]		9001	用心去听的话，就像是在耳边一样。	艾拉	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAila1.png	1	2	5126
5130	艾拉·万华	[348]		9001	用心去听的话，就像是在耳边一样。	艾拉	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Aila1.png	1	2	5127
5131	苏菲亚·银牙	[320]		9001	我也认为共同的回忆是最宝贵的礼物。谢谢你，苏菲亚。	苏菲亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadSufeiya1.png	1	2	5128
5132	库洛姆·弧光	[321]		9001	——我明白，库洛姆。	库洛姆	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	1	2	5129
5133	库洛姆·荣光	[334]		9001	——我明白，库洛姆。	库洛姆	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Kuluomu1.png	1	2	5130
5134	薇拉·瑰丽	[323]		9001	……薇拉！	薇拉	Assets/Product/Texture/Image/RoleCharacter/RoleHeadWeila1.png	1	2	5131
5135	薇拉·绯耀	[336]		9001	……薇拉！	薇拉	Assets/Product/Texture/Image/RoleCharacter/WeilaSNormal01.png	1	2	5132
5136	薇拉·灼惘	[370]		9001	……薇拉！	薇拉	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR4Weila1.png	1	2	5166
5137	罗塞塔·凛冽	[325]		9001	这是我们共同的好运，罗塞塔。	罗塞塔	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuosaita1.png	1	2	5133
5138	常羽·游麟	[327]		9001	这就来，常师傅！	常羽	Assets/Product/Texture/Image/RoleCharacter/RoleHeadChangyu1.png	1	2	5134
5139	露娜·银冕	[328]		9001	我也一样，露娜。	露娜	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuna1.png	1	2	5135
5140	露娜·终焉	[359]		9001	我也一样，露娜。	露娜	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR4Luna1.png	1	2	5155
5141	万事·明觉	[332]		9001	你也是，万事。	万事	Assets/Product/Texture/Image/RoleCharacter/RoleHeadWanshi1.png	1	2	5136
5142	万事·明晰梦	[362]		9001	你也是，万事。	万事	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Wanshi1.png	1	2	5158
5143	21号·XXI	[335]		9001	一起去下个地方吧，21号。	21号	Assets/Product/Texture/Image/RoleCharacter/RoleHeadTwentyone1.png	1	2	5137
5144	21号·森息	[351]		9001	一起去下个地方吧，21号。	21号	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Twentyone1.png	1	2	5138
5145	卡穆·狂犬	[324]		9001	谢谢你为我准备的祝福，卡穆。	卡穆	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKamu1.png	1	2	5139
5146	曲·雀翎	[326]		9001	当然可以，曲。	曲	Assets/Product/Texture/Image/RoleCharacter/RoleHeadQu1.png	1	2	5140
5147	曲·启明	[357]		9001	当然可以，曲。	曲	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Qu1.png	1	2	5156
5148	赛琳娜·岚音	[333]		9001	听得到哦，赛琳娜。	赛琳娜	Assets/Product/Texture/Image/RoleCharacter/RoleHeadSailinna1.png	1	2	5141
5149	赛琳娜·幻奏	[339]		9001	听得到哦，赛琳娜。	赛琳娜	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Sailinna1.png	1	2	5142
5150	赛琳娜·希声	[368]		9001	听得到哦，赛琳娜。	赛琳娜	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR5Sailinna1.png	1	2	5164
5151	罗兰·戏炎	[337]		9001	我会珍藏它的，罗兰。	罗兰	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLuolan1.png	1	2	5143
5152	蒲牢·华钟	[340]		9001	我也有很多有趣的故事想讲给蒲牢听。	蒲牢	Assets/Product/Texture/Image/RoleCharacter/RoleHeadPulao1.png	1	2	5144
5153	哈卡玛·隐星	[342]		9001	我会示范给你看的，哈卡玛。	哈卡玛	Assets/Product/Texture/Image/RoleCharacter/RoleHeadHakama1.png	1	2	5145
5154	诺安·逆旅	[344]		9001	我会的，谢谢你，诺安。	诺安	Assets/Product/Texture/Image/RoleCharacter/RoleHeadNuoan1.png	1	2	5146
5155	邦比娜塔·琉璃	[346]		9001	谢谢你的心意，邦比娜塔。	邦比娜塔	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR2Bangbinata1.png	1	2	5147
5156	含英·清商	[350]		9001	与含英共度的时光，我会一直记得。	含英	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR2Hanying1.png	1	2	5148
5157	含英·檀心	[361]		9001	与含英共度的时光，我会一直记得。	含英	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Hanying1.png	1	2	5157
5158	诺克提·擎驱	[352]		9001	我已经准备好了，诺克提。	诺克提	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR2Nuoketi1.png	1	2	5149
5159	亚里莎·回音	[353]		9001	我这就来，回音。	回音	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Yalisha1.png	1	2	5150
5160	拉弥亚·深谣	[354]		9001	我很喜欢，拉弥亚。	拉弥亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Lamiya1.png	1	2	5151
5161	布偶熊·觅语	[358]		9001	稍等片刻，我这就给你送来。	布偶熊	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR2Buouxiong1.png	1	2	5152
5162	布丽姬特·耀炎	[360]		9001	果然是你的风格，布丽姬特。	布丽姬特	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR2Bulijite1.png	1	2	5153
5163	八咫·徊闪	[364]		9001	好，我这就来。	八咫	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR2Bazhi1.png	1	2	5160
5164	伊什梅尔·幻日	[366]		9001	很快就到，伊什梅尔。	伊什梅尔	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Cibeizhe1.png	1	2	5162
5165	莉莉丝·谬影	[367]		9001	好，我戴上了。所以，你是怎么混上船的……？	莉莉丝	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR3Lilith1.png	1	2	5163
5166	洁塔薇·破晓	[369]		9001	我会好好休息的，洁塔薇。	洁塔薇	Assets/Product/Texture/Image/RoleCharacter/RoleHeadR2Jietawei1.png	1	2	5165
