Id	StageId	ActiveAssetId	UnActiveAssetId	Durability	CombinationObjectId	Tag	PositionX	PositionY	Rotation	ScaleX	ScaleY	Width	Height	OrderLayer	DrawMode	Type	ColliderType	ColliderOffsetX	ColliderOffsetY	ColliderWidth	ColliderHeight	ColliderEdgeRadius	ColliderRadius	ColliderDirection	Gravity	GravityDirectionX	GravityDirectionY	Injury	MovementEndingX	MovementEndingY	Score	StateSwitchingTime	IsDestructible	IsLockOn	IsTrigger	IsCyclicMovement	IsIgnoreCentrifugalOrbit	MovementVelocity	InitialActivation	ActiveType	IsGenerated	IsRandomGenerated	IsCyclicGenerated	KeyPromptStateCondition	KeyPromptDirectionX	KeyPromptDirectionY	KeyPromptType	KeyPromptDuration	KeyPromptCount	OrbitalRadius	TriggerTags	GenerateGroupIds	CompositeColliderType	CompositeColliderOffsetX	CompositeColliderOffsetY	CompositeColliderWidth	CompositeColliderHeight	CompositeColliderEdgeRadius	CompositeColliderRadius	CompositeColliderDirection
2030040	203	74					7.8449	1.582	109.9525	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030041	203	75					8.7689	1.7769	181.5321	0.3	0.3	1.0	1.0	3		4	3						0.6999								50							1.0	True	1				1	1.0		1													
2030042	203	74					10.71	2.17	116.2466	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030043	203	74					11.4949	2.43	82.9096	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030044	203	74					12.085	1.6699	25.5853	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030045	203	74					12.145	0.9599	330.4244	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030046	203	75					11.64	0.5699	358.9137	0.3	0.3	1.0	1.0	3		4	3						0.6999								50							1.0	True	1				1	1.0		1													
2030047	203	74					9.682	-0.075	248.7285	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030048	203	74					8.729	0.025	292.6474	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030049	203	74					8.055	-0.504	331.9353	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030050	203	75					7.8949	-1.1499	88.4365	0.3	0.3	1.0	1.0	3		4	3						0.6999								50							1.0	True	1				1	1.0		1													
2030051	203	74					8.5069	-1.613	45.3215	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030052	203	74					9.307	-1.8309	105.7198	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030053	203	74					11.8479	-1.5199	89.8787	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030054	203	74					12.8579	-1.5099	89.9218	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030055	203	74					13.9849	-1.529	88.5398	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030056	203	80					18.3279	-1.139		0.6999	0.6999	1.0	1.0			1	3						1.6															1.0	True	1				1	1.0		1			[1.1, 0.6]										
2030057	203	85					29.43	0.286		0.6467	1.2731	1.0	1.0	1		2	2			5.1999	2.7999				30.0		-1.0											1.0	True	1				1	1.1504		1													
2030058	203	80					33.2789	-0.364		0.75	0.75	1.0	1.0			1	3						1.6															1.0	True	1				1	1.0		1			[1.2, 0.6999]										
2030059	203	80					33.4	1.626		0.3	0.3	1.0	1.0			1	3						1.6															1.0	True	1				1	1.0		1			[0.4699]										
2030060	203	85					36.6599	0.9159		0.5879	1.0184	1.0	1.0	1		2	2			5.1999	2.7999				30.0		-1.0											1.0	True	1				1	1.0		1													
2030061	203	81					36.6399	1.016	180.0	0.3	-0.3	1.0	1.0	3		8	1																					1.0	True	1				1	1.0		1													
2030062	203	72					39.49	0.0159	270.0	0.3	0.3	1.0	1.0	3		7	2	0.17	-3.19	4.6599	1.85					1.0												1.0	True	1				1	1.0		1													
2030063	203	79					18.3279	-1.1289		0.6	0.6	1.0	1.0	2		3	1																					1.0	True	1				1	1.0		1													
2030064	203	79					33.2789	-0.3639		0.6999	0.6999	1.0	1.0	2		3	1																					1.0	True	1				1	1.0		1													
2030065	203	98					25.819	2.1519	270.0	0.4029	0.72	1.0	1.0	3		3	2	0.3499	0.0399	1.2	5.1999							99										1.0	True	1				1	1.0		1													
2030066	203	98					25.857	0.379	90.0	0.4029	0.72	1.0	1.0	3		3	2	0.3499	0.0399	1.2	5.1999							99										1.0	True	1				1	1.0		1													
2030067	203	98					22.03	2.5599	270.0	0.3224	0.8	1.0	1.0	3		3	2	0.3499	0.0399	1.2	5.1999							99										1.0	True	1				1	1.2953		1													
2030068	203	98					22.0699	-2.5906	90.0	0.3069	0.8	1.0	1.0	3		3	2	0.3499	0.0399	1.2	5.1999							99										1.0	True	1				1	1.0		1													
2030069	203	98					29.26	2.3659	270.0	0.3224	0.5892	1.0	1.0	3		3	2	0.3499	0.0399	1.2	5.1999							99										1.0	True	1				1	1.0		1													
2030070	203	98					29.34	-1.7589	90.0	0.3069	0.6071	1.0	1.0	3		3	2	0.3499	0.0399	1.2	5.1999							99										1.0	True	1				1	1.0		1													
2030071	203	102	102				30.697	1.2239		0.8	0.8	1.0	1.0	3		3	2	0.36	0.36	0.8	1.7999							99										1.0	True	1				1	1.0		1													
2030072	203	98					36.56	2.5659	270.0	0.3224	0.5892	1.0	1.0	3		3	2	0.3499	0.0399	1.2	5.1999							99										1.0	True	1				1	1.0		1													
2030073	203	98					36.6599	-0.804	90.0	0.3069	0.6071	1.0	1.0	3		3	2	0.3499	0.0399	1.2	5.1999							99										1.0	True	1				1	1.0		1													
2030074	203	102	102				37.79	1.626		0.8	0.8	1.0	1.0	3		3	2	0.36	0.36	0.8	1.7999							99										1.0	True	1				1	1.0		1													
2030075	203						38.2099	0.9959		0.423	0.5099	1.0	1.0			3	2			1.0	1.0							99										1.0	True	1				1	1.0		1													
2030076	203	102					28.672	-0.3379		0.4384	0.448	1.0	1.0	2		3	2	0.27		0.8999	1.9099							99										1.0	True	1				1	1.1492	0.0199	1													
2030077	203	94					25.7099	-1.6399	45.6211	1.0	1.0	1.0	1.0	3		3	2																					1.0	True	1				1	1.0		1													
2030078	203						25.6356	-1.1442		1.0	1.0	1.0	1.0			3	3	0.28	-0.14				1.2999					99										1.0	True	1				1	1.0		1													
2030079	203	95					18.495	1.3999		1.0	1.0	1.0	1.0	3		3	3						1.1799					99										1.0	True	1				1	1.0		1													
2030080	203	74					17.2649	-1.4769	27.8081	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030081	203	74					17.597	-2.002	45.9845	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030082	203	75					18.2989	-1.7599	176.402	0.3	0.3	1.0	1.0	3		4	3						0.6999								50							1.0	True	1				1	1.0		1													
2030083	203	74					20.627	-1.5379	144.658	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030084	203	75					21.54	-0.85	2.4632	0.3	0.3	1.0	1.0	3		4	3						0.6999								50							1.0	True	1				1	1.0		1													
2030085	203	74					23.2749	1.146	88.7875	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030086	203	74					24.8869	1.2649	89.4993	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030087	203	74					26.43	1.2699	87.186	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030088	203	75					28.554	0.5509	181.1246	0.3	0.3	1.0	1.0	3		4	3						0.6999								50							1.0	True	1				1	1.0		1													
2030089	203	74					29.6299	0.5649	89.7864	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030090	203	74					30.4669	-0.4729	67.7808	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030091	203	74					32.087	-0.494	12.5692	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030092	203	74					33.2589	-1.0839	109.7827	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030093	203	74					32.2639	-0.968	29.3199	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030094	203	89					37.1439	-2.3375	355.5049	1.0	1.0	1.0	1.0	3		3	2			1.0	1.0					-0.761	0.6487											1.0	True	1				1	1.0		1													
2030095	203						36.72	-2.2439	28.0388	3.69	1.6599	1.0	1.0			3	2			1.0	1.0							99										1.0	True	1				1	1.0		1													
2030096	203						35.6162	-1.3547	29.5321	0.4821	1.36	1.0	1.0			3	2			1.0	1.0							99										1.0	True	1				1	1.0		1													
2030097	203	96					33.324	2.436	256.927	1.0	1.0	1.0	1.0	3		3	2																					1.0	True	1				1	1.0		1													
2030098	203	78					33.4	1.626		0.3	0.3	1.0	1.0	1		3	1											99										1.0	True	1				1	1.0		1													
2030099	203	78					33.276	-0.363		0.3	0.3	1.0	1.0	1		3	1											99										1.0	True	1				1	1.0		1													
2030100	203	75					33.4099	2.1199	180.8896	0.3	0.3	1.0	1.0	3		4	3						0.6999								50							1.0	True	1				1	1.0		1													
2030101	203						32.712	2.572	312.4547	0.5899	1.3661	1.0	1.0			3	2			1.0	1.0							99										1.0	True	1				1	1.0		1													
2030102	203						33.61	2.956	244.011	0.5899	1.3661	1.0	1.0			3	2			1.0	1.0							99										1.0	True	1				1	1.0		1													
2030103	203	74					35.47	1.514	59.7887	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030104	203	74					36.5419	0.7809	45.6792	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030105	203	74					37.567	0.0239	88.3213	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030106	203	85					42.59	0.0059	180.0	0.5879	0.3361	1.0	1.0	1		2	2			5.1999	2.7999				0.0099		1.0											1.0	True	1				1	1.0		1													
2030107	203	81					36.6399	1.016	180.0	0.3	-0.3	1.0	1.0	3		8	1									0.3846	-0.923											1.0	True	1				1	1.0		1													
2030108	203	81					42.6399	0.0059	180.0	0.3	0.3	1.0	1.0	3		8	1										1.0											1.0	True	1				1	1.0		1													
2030109	203	85					44.6699	-0.934		0.5879	0.3361	1.0	1.0	1		2	2			5.1999	2.7999				0.0099		-1.0											1.0	True	1				1	1.0		1													
2030110	203	81					44.6809	-0.975		0.3	0.3	1.0	1.0	3		8	1									0.8526	0.5224											1.0	True	1				1	1.0		1													
2030111	203	85					46.7569	0.0139	180.0	0.5879	0.3361	1.0	1.0	1		2	2			5.1999	2.7999				0.0099		1.0											1.0	True	1				1	1.0		1													
2030112	203	81					46.7879	-0.021	180.0	0.3	0.3	1.0	1.0	3		8	1									0.5604	0.8282											1.0	True	1				1	1.0		1													
2030113	203	85					48.736	-0.937		0.5879	0.3361	1.0	1.0	1		2	2			5.1999	2.7999				0.0099		-1.0											1.0	True	1				1	1.0		1													
2030114	203	81					48.7869	-0.9729		0.3	0.3	1.0	1.0	3		8	1									0.5604	0.8282											1.0	True	1				1	1.0		1													
2030115	203	85					50.7729	0.0259	180.0	0.5879	0.3361	1.0	1.0	1		2	2			5.1999	2.7999				0.0099		1.0											1.0	True	1				1	1.0		1													
2030116	203	81					50.7779	0.0039	180.0	0.3	0.3	1.0	1.0	3		8	1									0.5604	0.8282											1.0	True	1				1	1.0		1													
2030117	203	85					54.5299	-0.954	90.0	0.192	2.5	1.0	1.0	1		2	2			5.1999	2.7999				100.0	1.0												1.0	True	1				1	1.0		1													
2030118	203	81					55.2	-0.984	90.0	0.3	0.3	1.0	1.0	3		8	1									0.5604	0.8282											1.0	True	1				1	1.0		1													
2030119	203	72					59.2039	-0.9269	270.0	0.3	0.3	1.0	1.0	3		7	2	0.0099	-2.2799	2.7799	2.68					1.0												1.0	True	1				1	1.0		1													
2030120	203	98					42.61	0.735	270.0	0.3224	0.5892	1.0	1.0	3		3	2	0.3499	0.0399	1.2	5.1999							99										1.0	True	1				1	1.0		1													
2030121	203	98					41.97	-0.7289	90.0	0.3069	0.46	1.0	1.0	3		3	2	0.3499	0.0399	1.2	5.1999							99										1.0	True	1				1	1.0		1													
2030122	203	98					46.7229	0.776	270.0	0.3224	0.5892	1.0	1.0	3		3	2	0.3499	0.0399	1.2	5.1999							99										1.0	True	1				1	1.0		1													
2030123	203	98					50.706	0.7869	270.0	0.3224	0.5892	1.0	1.0	3		3	2	0.3499	0.0399	1.2	5.1999							99										1.0	True	1				1	1.0		1													
2030124	203	98					53.93	-0.19	270.0	0.3224	0.5892	1.0	1.0	3		3	2	0.3499	0.0399	1.2	5.1999							99										1.0	True	1				1	1.0		1													
2030125	203	98					56.9249	-0.183	270.0	0.3224	0.5892	1.0	1.0	3		3	2	0.3499	0.0399	1.2	5.1999							99										1.0	True	1				1	1.0		1													
2030126	203	98					44.65	-1.664	90.0	0.3069	0.6399	1.0	1.0	3		3	2	0.3499	0.0399	1.2	5.1999							99										1.0	True	1				1	1.0		1													
2030127	203	98					48.7599	-1.674	90.0	0.3069	0.6399	1.0	1.0	3		3	2	0.3499	0.0399	1.2	5.1999							99										1.0	True	1				1	1.0		1													
2030128	203	98					51.7779	-1.6879	90.0	0.3069	0.4399	1.0	1.0	3		3	2	0.3499	0.0399	1.2	5.1999							99										1.0	True	1				1	1.0		1													
2030129	203	102	102				44.352	0.006	180.0	0.4	0.4	1.0	1.0	3		3	2	0.36	0.36	0.8	1.7999							99										1.0	True	1				1	1.0		1													
2030130	203	102	102				46.4379	-0.9409	180.0	0.4	0.4	1.0	1.0	3		3	2	0.36	0.36	0.8	1.7999							99										1.0	True	1				1	1.0		1													
2030131	203	102	102				48.5589	0.024	180.0	0.4	0.4	1.0	1.0	3		3	2	0.36	0.36	0.8	1.7999					-0.7739	-0.6332	99										1.0	True	1				1	1.0		1													
2030132	203	102	102				50.539	-0.912	180.0	0.4	0.4	1.0	1.0	3		3	2	0.36	0.36	0.8	1.7999							99										1.0	True	1				1	1.0		1													
2030133	203	102	102				52.5869	0.0559	180.0	0.4	0.4	1.0	1.0	3		3	2	0.36	0.36	0.8	1.7999							99										1.0	True	1				1	1.0		1													
2030134	203	98					54.026	-1.695	90.0	0.3069	0.4399	1.0	1.0	3		3	2	0.3499	0.0399	1.2	5.1999							99										1.0	True	1				1	1.0		1													
2030135	203	98					56.7799	-1.6759	90.0	0.3069	0.62	1.0	1.0	3		3	2	0.3499	0.0399	1.2	5.1999							99										1.0	True	1				1	1.0		1													
2030136	203	102	102				44.978	0.0059		0.4	0.4	1.0	1.0	3		3	2	0.36	0.36	0.8	1.7999					-0.7739	-0.6332	99										1.0	True	1				1	1.0		1													
2030137	203	102	102				42.8779	-1.184		0.4	0.4	1.0	1.0	3		3	2	0.36	0.36	0.8	1.7999					-0.7739	-0.6332	99										1.0	True	1				1	1.0		1													
2030138	203	102	102				46.9539	-0.984		0.4	0.4	1.0	1.0	3		3	2	0.36	0.36	0.8	1.7999					-0.7739	-0.6332	99										1.0	True	1				1	1.0		1													
2030139	203	102	102				48.9949	0.0059		0.4	0.4	1.0	1.0	3		3	2	0.36	0.36	0.8	1.7999					-0.7739	-0.6332	99										1.0	True	1				1	1.0		1													
2030140	203	102	102				50.74	-1.0039		0.4	0.4	1.0	1.0	3		3	2	0.36	0.36	0.8	1.7999					-0.7739	-0.6332	99										1.0	True	1				1	1.0		1													
2030141	203	93					39.3199	1.656		1.0	1.0	1.0	1.0	3		3	2																					1.0	True	1				1	1.0		1													
2030142	203	91					46.2399	2.8959	280.4197	1.0	1.0	1.0	1.0	3		3	2											99										1.0	True	1				1	1.0		1													
2030143	203	91					39.43	-3.184		1.0	1.0	1.0	1.0	3		3	2											99										1.0	True	1				1	1.0		1													
2030144	203	94					45.68	-2.3239		0.3	0.3	1.0	1.0	3		3	2																					1.0	True	1				1	1.0		1													
2030145	203	90					52.1899	2.446	30.122	1.0	1.0	1.0	1.0	3		3	2											99										1.0	True	1				1	1.0		1													
2030146	203	92					56.4799	1.5644		1.0	1.0	1.0	1.0	3		3	2											99										1.0	True	1				1	1.0		1													
2030147	203	96					58.22	0.2559	225.761	1.0	1.0	1.0	1.0	3		3	2																					1.0	True	1				1	1.0		1													
2030148	203	92					49.3899	-2.5639	36.2014	1.0	1.0	1.0	1.0	3		3	2											99										1.0	True	1				1	1.0		1													
2030149	203	91					53.4	-4.044	83.4657	1.0	1.0	1.0	1.0	3		3	2											99										1.0	True	1				1	1.0		1													
2030150	203	92					42.4199	2.1159		1.0	1.0	1.0	1.0	3		3	2											99										1.0	True	1				1	1.0		1													
2030151	203	94					43.3699	-3.2439		1.0	1.0	1.0	1.0	3		3	2																					1.0	True	1				1	1.0		1													
2030152	203	74					41.5599	-0.004	87.5959	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030153	203	74					42.6699	-0.024	93.8553	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030154	203	74					43.6199	-0.034	3.0998	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030155	203	74					43.68	-0.944	85.3483	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030156	203	74					44.7	-0.9639	88.1557	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030157	203	74					45.6699	-0.954	176.9084	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				3	1.0		1	2.0	3											
2030158	203	75					45.72	0.0059	181.2131	0.3	0.3	1.0	1.0	3		4	3						0.6999								50							1.0	True	1				1	1.0		1													
2030159	203	74					46.7399	-0.004	90.9128	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				3	0.3162	-0.2679	1	1.0												
2030160	203	74					47.79	-0.014		0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				3	0.159	0.9079	1	1.0												
2030161	203	74					47.83	-0.954	90.0423	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				3	0.6639	0.1335	2	1.5												
2030162	203	74					48.77	-0.9639	89.7153	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				3	1.0		1	1.0												
2030163	203	74					49.7599	-0.974	180.3661	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				3	-0.4965	-0.0445	2	1.0												
2030164	203	75					49.8199	-0.004	180.1761	0.3	0.3	1.0	1.0	3		4	3						0.6999								50							1.0	True	1				3	0.7584	-0.4304	1	1.0												
2030165	203	74					50.7599	0.0159	89.1277	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				3	0.4948	0.2328	2	1.0												
2030166	203	74					51.6599	0.0459		0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				3	0.7693	-1.3284	1	1.0												
2030167	203	74					51.7099	-0.954	90.5224	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				3	-0.6859	0.2801	2	1.0												
2030168	203	74					54.6199	-0.9689	90.5988	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				3	0.8992	0.9917	1	1.0												
2030169	203	74					55.4199	-0.959	90.2039	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				3	0.8588	-0.7487	1	1.0												
2030170	203	74					56.25	-0.968	87.0134	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				3	0.8033	0.5203	1	1.0												
2030171	203	74					53.7099	-0.959	91.2114	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				3	0.6248	-0.8374	1	1.0												
2030172	203	74					52.72	-0.9639	90.177	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030173	203	74					57.0499	-0.974	89.9672	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030174	203	85					68.0899	-0.965		0.6824	0.9897	1.0	1.0	1		2	2			5.1999	2.7999				30.0		-1.0											1.0	True	1				1	1.0		1													
2030175	203	80					62.236	-0.505		1.0	1.0	1.0	1.0			1	3						1.5499															1.0	True	1				1	1.0		1			[1.5499, 0.8999]										
2030176	203	79					62.2389	-0.5049		0.8999	0.8999	1.0	1.0			8	1																					1.0	True	1				1	1.0		1													
2030177	203	78					62.236	-0.5059		0.3	0.3	1.0	1.0	1		3	1											99										1.0	True	1				1	-0.3948	0.0589	1													
2030178	203	85					65.7699	0.9349	180.0	0.5879	0.3361	1.0	1.0	1		2	2			5.1999	2.7999				0.0099		1.0											1.0	True	1				1	1.0		1													
2030179	203	81					65.76	0.9649	180.0	0.3	0.3	1.0	1.0	3		8	1									0.5604	0.8282											1.0	True	1				1	1.0		1													
2030180	203	80					71.995	-0.975		0.75	0.75	1.0	1.0			1	3						1.6															1.0	True	1				1	1.0		1			[1.2, 0.6999]										
2030181	203	80					71.9549	1.832		0.75	0.75	1.0	1.0			1	3						1.6															1.0	True	1				1	1.0		1			[1.2, 0.6999]										
2030182	203	85					75.0449	1.0149	180.0	0.5879	0.3361	1.0	1.0	1		2	2			5.1999	2.7999				0.0099		1.0											1.0	True	1				1	0.2965	-0.0639	1													
2030183	203	81					68.0699	-1.0249		0.3	0.3	1.0	1.0	2		8	1									0.5604	0.8282											1.0	True	1				1	1.0		1													
2030184	203	81					75.055	0.975	180.0	0.3	0.3	1.0	1.0	3		8	1										1.0											1.0	True	1				1	1.1564	1.8142	1													
2030185	203	85					78.6449	0.0649	90.0	0.18	2.5	1.0	1.0	1		2	2			5.1999	2.7999				100.0	1.0												1.0	True	1				1	-1.1105	-0.3611	1													
2030186	203	81					77.4549	0.0549	90.0	0.3	0.3	1.0	1.0	3		8	1										1.0											1.0	True	1				1	1.0		1													
2030187	203	81					79.9749	0.0349	90.0	0.3	0.3	1.0	1.0	3		8	1										1.0											1.0	True	1				1	1.0		1													
2030188	203	98					65.7099	1.735	270.0	0.3224	0.5892	1.0	1.0	3		3	2	0.3499	0.0399	1.2	5.1999							99										1.0	True	1				1	1.0		1													
2030189	203	98					65.3199	0.1869	90.0	0.3069	0.4	1.0	1.0	3		3	2	0.3499	0.0399	1.2	5.1999							99										1.0	True	1				1	1.0		1													
2030190	203	98					68.6499	0.6959	270.0	0.3224	0.5	1.0	1.0	3		3	2	0.3499	0.0399	1.2	5.1999							99										1.0	True	1				1	1.0		1													
2030191	203	98					68.0199	-2.6889	90.0	0.4	0.8	1.0	1.0	3		3	2	0.3499	0.0399	1.2	5.1999							99										1.0	True	1				1	1.0		1													
2030192	203	102	102				69.6499	-0.025		0.4	0.6	1.0	1.0	3		3	2	0.36	0.36	0.8	1.7999							99										1.0	True	1				1	1.0		1													
2030193	203						69.8539	-0.505		0.2291	0.34	1.0	1.0			3	2			1.0	1.0							99										1.0	True	1				1	1.0		1													
2030194	203	102	102				67.5899	1.065	180.0	0.4	0.4	1.0	1.0	3		3	2	0.36	0.36	0.8	1.7999							99										1.0	True	1				1	1.0		1													
2030195	203	98					66.053	-1.1649		0.3224	0.5	1.0	1.0	3		3	2	0.3499	0.0399	1.2	5.1999							99										1.0	True	1				1	1.0		1													
2030196	203	89					61.63	2.8849	180.0	1.0	1.0	1.0	1.0	3		3	2			1.0	1.0																	1.0	True	1				1	1.0		1													
2030197	203						61.67	2.765	28.5475	4.69	2.3699	1.0	1.0			3	2			1.0	1.0							99										1.0	True	1				1	1.0		1													
2030198	203						63.415	1.975	27.1617	0.3799	1.0	1.0	1.0			3	2			1.0	1.0							99										1.0	True	1				1	1.0		1													
2030199	203	96					62.9799	-1.455	24.1654	1.0	1.0	1.0	1.0	3		3	2																					1.0	True	1				1	0.4406	-0.5593	1													
2030200	203						62.51	-1.465	17.4414	0.6	1.5199	1.0	1.0			3	2			1.0	1.0							99										1.0	True	1				1	1.0		1													
2030201	203						63.27	-2.025	74.9014	0.6	1.5199	1.0	1.0			3	2			1.0	1.0							99										1.0	True	1				1	1.0		1													
2030202	203	90					76.9249	-2.7049	32.788	1.0	1.0	1.0	1.0	3		3	2											99										1.0	True	1				1	1.0		1													
2030203	203	98					76.4349	-0.7929	90.0	0.4	0.8	1.0	1.0	3		3	2	0.3499	0.0399	1.2	5.1999							99										1.0	True	1				1	1.0		1													
2030204	203	98					80.4349	-0.7649	90.0	0.4	0.8	1.0	1.0	3		3	2	0.3499	0.0399	1.2	5.1999							99										1.0	True	1				1	1.0		1													
2030205	203	98					77.9249	0.8109	270.0	0.3224	0.5	1.0	1.0	3		3	2	0.3499	0.0399	1.2	5.1999							99										1.0	True	1				1	1.0		1													
2030206	203	98					80.635	0.804	270.0	0.3224	0.5	1.0	1.0	3		3	2	0.3499	0.0399	1.2	5.1999							99										1.0	True	1				1	1.0		1													
2030207	203	102	102				76.874	1.1849	180.0	0.4	0.4	1.0	1.0	3		3	2	0.36	0.36	0.8	1.7999							99										1.0	True	1				1	1.0		1													
2030208	203	98					75.025	1.7569	270.0	0.3224	0.6	1.0	1.0	3		3	2	0.3499	0.0399	1.2	5.1999							99										1.0	True	1				1	1.0		1													
2030209	203	98					74.2049	0.277	90.0	0.3069	0.3499	1.0	1.0	3		3	2	0.3499	0.0399	1.2	5.1999							99										1.0	True	1				1	1.0		1													
2030210	203	102	102				74.8449	-0.095		0.4	0.3499	1.0	1.0	3		3	2	0.36	0.36	0.8	1.7999							99										1.0	True	1				1	1.0		1													
2030211	203	95					71.8149	2.6819	309.1588	0.5	0.5	1.0	1.0	3		3	3						1.1799					99										1.0	True	1				1	1.0		1													
2030212	203	78					71.957	1.8289		0.3	0.3	1.0	1.0	1		3	1											99										1.0	True	1				1	1.0		1													
2030213	203	78					71.998	-0.976		0.3	0.3	1.0	1.0	1		3	1											99										1.0	True	1				1	1.0		1													
2030214	203	96					71.3879	-0.248	16.4842	0.5	0.5	1.0	1.0	3		3	2																					1.0	True	1				1	1.0		1													
2030215	203						71.1449	-0.165	22.5274	0.3237	0.68	1.0	1.0			3	2			1.0	1.0							99										1.0	True	1				1	1.0		1													
2030216	203						71.5229	-0.538	67.557	0.3237	0.68	1.0	1.0			3	2			1.0	1.0							99										1.0	True	1				1	1.0		1													
2030217	203	75					61.608	-1.9429	153.1943	0.3	0.3	1.0	1.0	3		4	3						0.6999								50							1.0	True	1				1	1.0		1													
2030218	203	74					61.125	-1.6009	45.4132	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030219	203	74					61.3479	-0.6949	197.8594	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030220	203	74					61.437	-0.064	149.7071	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030221	203	74					61.615	0.9259	121.0552	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030222	203	74					62.268	1.0529	89.7325	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030223	203	74					64.6259	0.943	89.9411	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
2030224	203	74					65.775	0.9589	90.5142	0.3	0.3	1.0	1.0	3		4	3						0.6999								30							1.0	True	1				1	1.0		1													
