Id	ChapterId	Name	Title	Explain	EnterIco	IsBossNode	IsKeyNode	Type	TypeValue	Icon	PreShowId	PreOpenId	CostEndurance	RewardId	RewardIcon	CharacterIcon	TimeDesc	Posision
125	3	M ll-8	内患	恢复力量后，罗兰瞒过妮特的监控网络，秘密潜入黄金之涡的核心动力室……<color=#0e70bd>\n·限制全队战力：5000             ·本关卡所需上阵人数：1人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab03.png			1	30020309	Assets/Product/Texture/Image/UiExplore/UiExploreFubenNormal1.png	[124]		6	30020309	Assets/Product/Texture/Image/IconcurrencySp/IconConsumeMoneySp.png	Assets/Product/Texture/Image/Role/RoleHeadLuolan.png	14:00	[1]
151	4	M-1	犬或鹰	空中花园的士兵于午后首次集结，黄金抗体的真相随之被公之于众……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab04.png		True	2	TS00145BA							Assets/Product/Texture/Image/Role/RoleHeadGrayRaven.png	14:14	
152	4	M-2	王之怒	遭到指控，黄金女王怒不可遏，她决定不再顾及指挥官安危……<color=#0e70bd>\n·限制全队战力：6000            ·本关卡所需上阵人数：1人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab04.png			1	30020401	Assets/Product/Texture/Image/UiExplore/UiExploreFubenNormal1.png	[151]		12	30020401	Assets/Product/Texture/Image/IconcurrencySp/IconConsumeMoneySp.png	Assets/Product/Texture/Image/Role/RoleHeadGrayRaven.png	14:30	[1]
153	4	M-3	叛徒	一个叛徒、一把密匙，黄金女王和灰鸦的冲突被推至白热化……<color=#0e70bd>\n·限制全队战力：6000            ·本关卡所需上阵人数：1人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab04.png			1	30020402	Assets/Product/Texture/Image/UiExplore/UiExploreFubenNormal1.png	[152]		12	30020402	Assets/Product/Texture/Image/IconToolsSp/ItExpI010030Sp.png	Assets/Product/Texture/Image/Role/RoleHeadGrayRaven.png	14:50	[1]
154	4	M-4	齐心	女王禁卫悉数登场，灰鸦等构造体的撤离行动再遭打击。	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab04.png			2	TS00146BA		[153]					Assets/Product/Texture/Image/Role/RoleHeadGrayRaven.png	15:01	
155	4	M-5	全面警戒	狙击灰鸦将近六十分钟，黄金女王再次化整为零，打散一众构造体的阵形……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab04.png			2	TS00147BA		[154]	[168]				Assets/Product/Texture/Image/Role/RoleHeadGrayRaven.png	15:11	
156	4	M-6	二重奏	灰鸦本来已经用机关密道甩掉禁卫，却陷入和七实分开作战的窘境……<color=#0e70bd>\n·限制全队战力：6000            ·本关卡所需上阵人数：1人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab04.png		True	1	30020404	Assets/Product/Texture/Image/UiExplore/UiExploreFubenNormal1.png	[155]		12	30020404	Assets/Product/Texture/Image/IconcurrencySp/IconConsumeMoneySp.png	Assets/Product/Texture/Image/Role/RoleHeadGrayRaven.png	15:22	[1]
157	4	M-7	疫情前兆	黄金之涡动力系统崩溃，空中花园的远程通讯重新连接，灰鸦和哈桑议长取得联系……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab04.png			2	TS00148BA		[156]	[160, 162]				Assets/Product/Texture/Image/Role/RoleHeadGrayRaven.png	15:33	
158	4	M-8	攀登	撤离行动持续约五十分钟后，灰鸦和其他构造体终于找出确的撤离路线。	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab04.png			2	TS00149BA		[157]					Assets/Product/Texture/Image/Role/RoleHeadGrayRaven.png	15:55	
159	4	B ll-1	扩军	陷入机关数分钟后，卡列尼娜意外发现黄金守卫数量扩充的秘密……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab04.png			2	TS00150BA		[155]	[161]				Assets/Product/Texture/Image/Role/RoleHeadKalie3.png	15:20	
160	4	B ll-2	傀儡术	为了重回指挥官身边，卡列尼娜须保证不耗费过多战斗能源，同时突破守卫的包围。<color=#0e70bd>\n·限制全队战力：6000            ·本关卡所需上阵人数：1人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab04.png			1	30020403	Assets/Product/Texture/Image/UiExplore/UiExploreFubenNormal1.png	[159]		12	30020403	Assets/Product/Texture/Image/IconToolsSp/ItExpI010030Sp.png	Assets/Product/Texture/Image/Role/RoleHeadKalie3.png	15:22	[1]
161	4	B lll-1	金属撕裂	黄金女王针对比安卡的构造体特性，为落单的她准备了特殊的守卫……<color=#0e70bd>\n·限制全队战力：6000            ·本关卡所需上阵人数：1人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab04.png			1	30020405	Assets/Product/Texture/Image/UiExplore/UiExploreFubenNormal1.png	[155]	[156]	12	30020405	Assets/Product/Texture/Image/IconcurrencySp/IconConsumeSPSp.png	Assets/Product/Texture/Image/Role/RoleHeadAolisuo3.png	15:23	[1]
162	4	B lll-2	炽热	成功击败守卫七分钟后，比安卡遭遇了一个失控的守卫……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab04.png			2	TS00151BA		[161]					Assets/Product/Texture/Image/Role/RoleHeadAolisuo3.png	15:30	
163	4	M-9	博弈	远在太空，空中花园舰船之上，一场紧急战略会议正在秘密召开……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab04.png		True	2	TS00152BA		[160, 158, 162]					Assets/Product/Texture/Image/Role/RoleHeadGrayRaven.png	16:20	
164	4	M-10	双生门	撤离行动持续约两小时，卡列尼娜和里的跨部队合作，将会决定所有构造体的命运……<color=#0e70bd>\n·限制全队战力：6000            ·本关卡所需上阵人数：1人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab04.png			1	30020407	Assets/Product/Texture/Image/UiExplore/UiExploreFubenNormal1.png	[163]		12	30020407	Assets/Product/Texture/Image/IconcurrencySp/IconConsumeSPSp.png	Assets/Product/Texture/Image/Role/RoleHeadGrayRaven.png	16:44	[1]
165	4	M-11	顶点歼灭	动力系统已崩溃九十分钟，灰鸦等构造体顺利抵达撤离地点，可是黄金女王也尾随而至……<color=#0e70bd>\n·限制全队战力：6000            ·本关卡所需上阵人数：1人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab04.png	True		1	30020408	Assets/Product/Texture/Image/UiExplore/UiExploreFubenBoss1.png	[164]		12	30020408	Assets/Product/Texture/Image/IconToolsSp/ItExpI180020Sp.png	Assets/Product/Texture/Image/Role/RoleHeadGrayRaven.png	17:07	[1]
166	4	M-12	王朝	女王禁卫被灰鸦成功抵御，黄金女王在怒火助推下，暴露出最大的软肋……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab04.png			2	TS00153BA		[165]					Assets/Product/Texture/Image/Role/RoleHeadGrayRaven.png	17:17	
167	4	B l-1	电玩高手	由于自身战力过于强大，黄金女王必须动用机关，把神威单独分离出去……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab04.png		True	2	TS00154BA		[152]					Assets/Product/Texture/Image/Role/RoleHeadLuolan.png	14:35	
168	4	B l-2	反病毒	为了延缓帕弥什在动力系统的蔓延速率，神威须优先执行反病毒程序……<color=#0e70bd>\n·限制全队战力：6000            ·本关卡所需上阵人数：1人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab04.png	True		1	30020406	Assets/Product/Texture/Image/UiExplore/UiExploreFubenBoss1.png	[167]	[154]	12	30020406	Assets/Product/Texture/Image/IconToolsSp/E1GouliangMd010011Sp.png	Assets/Product/Texture/Image/Role/RoleHeadLuolan.png	14:40	[1]
169	4	B l-3	退场	罗兰完成对动力系统的感染，带着受伤的机体离开黄金之涡……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab04.png			2	TS00155BA		[168]	[166]				Assets/Product/Texture/Image/Role/RoleHeadLuolan.png	15:35	
170	4	M-13	黄金之巅	时至傍晚，灰鸦等构造体在黄金之涡的顶峰，对抗着黄金女王最后的手段……<color=#0e70bd>\n·限制全队战力：6000            ·本关卡所需上阵人数：1人</color>	Assets/Product/Texture/Image/UiExplore/UiExploreBattleTab04.png	True		1	30020409	Assets/Product/Texture/Image/UiExplore/UiExploreFubenBoss1.png	[166, 169]		12	30020409	Assets/Product/Texture/Image/IconcurrencySp/IconConsumeGemSp.png	Assets/Product/Texture/Image/Role/RoleHeadGrayRaven.png	17:35	[1]
171	4	M-14	倾覆	黄金女王无力挽回败局，机体剥落，黄金之涡崩塌，“王朝”毁于一日……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab04.png			2	TS00156BA		[170]					Assets/Product/Texture/Image/Role/RoleHeadGrayRaven.png	17:50	
172	4	M-15	灾源	日落前，无数被打倒的守卫被帕弥什转化为感染体，从黄金之涡废墟中“重获新生”……	Assets/Product/Texture/Image/UiExplore/UiExplorePlotTab04.png			2	TS00157BA		[171]					Assets/Product/Texture/Image/Role/RoleHeadGrayRaven.png	18:08	
