Id	CharacterID	Pic	Title	Description	NextTrialID
143	1021005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Luxiya.png	不灭殛华	手持大太刀并激活无念架势时，长按闪避释放不灭殛华	142
144	1021005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Luxiya.png	囚影·浮世业火	消耗70点必杀能量释放二段必杀，并转为使用小太刀	143
145	1241002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Hanying.png	流耀之泉	任意三消后，含英获得1点曼舞点数	147
146	1241002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Hanying.png	流耀连舞	点击闪避，消耗1点曼舞点数进入曼舞姿态	145
147	1241002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Hanying.png	曼舞姿态	在曼舞姿态下，信号球&必杀会得到强化	146
148	1221003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Twentyone.png	残茧稚羽	三消释放信号球技能时扣除自身生命值并生成护盾。森息拥有护盾时获得霸体	149
149	1221003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Twentyone.png	薄暮荧辉	三消释放信号球技能后将进入捕食姿态，期间点击普攻将释放紧急追击或完美追击，造成雷属性伤害并获得超束值	150
150	1221003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Twentyone.png	彷林猎影	可在三消释放信号球技能期间额外消除信号球开启减速领域，领域期间自身无敌，并使敌人短暂减速	151
151	1221003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Twentyone.png	临界弧光	超束值达到上限时可长按普攻进入超束状态，继续长按普攻/连点普攻将持续消耗超束值释放超束鸣闪	152
152	1221003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Twentyone.png	撕裂夜幕的弧闪	消耗110点必杀能量释放必杀	148
153	1251002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Nuoketi.png	动擎涡旋	长按普通攻击进入蓄力并持续获得必杀能量。期间受到攻击时会自动触发臂挡	154
154	1251002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Nuoketi.png	热量炙裂	雷贯状态中，最右侧的单球将被转化为过载球，过载球将在2.5秒后转化为爆裂球	155
155	1251002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Nuoketi.png	雷贯状态	雷贯状态中，消除过载球，爆裂球后长按普通攻击，将触发额外攻击并提升必杀伤害	156
156	1251002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Nuoketi.png	磁极爆裂杀	雷贯状态结束时将释放必杀。	153
157	1261003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Yalisha.png	双生回响	长按普攻后回音开始蓄力并进入战术密语，信号球会暂时更换为密语球。	158
158	1261003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Yalisha.png	战术密语	塞西莉会按照输入的密语球依次进行攻击，每次攻击消耗一颗密语球。	159
159	1261003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Yalisha.png	审判领域	回音在蓄力条满时将进入审判领域，审判领域中消球会获得威光值	160
160	1261003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Yalisha.png	裁定合击	在威光值满时，消除一颗与塞西莉密语球同色的信号球，将释放裁定合击	157
161	1271003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Lamiya.png	海沫幻象	拉弥亚消球可积攒幻渊值，积攒幻渊值会获得特殊球	162
162	1271003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Lamiya.png	渊海刻痕	暗潮形态中消除特殊球后获得渊海刻痕，同时对敌人造成伤害	163
163	1271003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Lamiya.png	亚特兰蒂斯的挽歌	释放一段必杀后，拉弥亚进入暗潮形态	164
164	1271003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Lamiya.png	刻暗激浪	暗潮形态中，如存在渊海刻痕时，长按普攻释放潜渊暗流造成伤害	161
165	1281002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Blackrock.png	反射星云	BRS释放红/黄三消时，获得等同于消球数的蓝球	166
166	1281002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Blackrock.png	牵绊之心	BRS无法主动使用蓝球，释放必杀-彼界明星将自动消耗蓝球	167
167	1281002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Blackrock.png	全制限解放	释放红/黄三消将触发派生攻击，造成额外伤害	165
168	1081004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Dubian.png	复合结构	处于巡弋模式中时，只能使用并获得黄/蓝信号球。进入强袭模式后，只能使用红色信号球和炽能球	169
169	1081004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Dubian.png	引擎优化	任意3消球后，渡边获得1点实弹填充，上限为3点	170
170	1081004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Dubian.png	炙刃出鞘	若释放普通攻击时拥有实弹填充，则消耗1点实弹填充进行射击，并获得获得1颗炽能球	171
171	1081004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Dubian.png	强袭模式	解放核心能量进入强袭模式，释放后对敌方造成火属性伤害，并降低目标火属性抗性	168
172	1521004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Qu.png	万世铭	三消动作期间可消除任意信号球将召唤徽羽攻击目标，同时入阵	173
173	1521004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Qu.png	启明入阵	入阵期间，任意三消均可获得铭刻点	174
174	1521004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Qu.png	执铭化刃	入阵期间铭刻点满时可长按普攻将铭刻点转换为铭文，释放唤岳冻结对手并造成伤害	175
175	1521004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Qu.png	启星册魂	开始践阼并对周围单位造成冰属性伤害，践阼期间三消可获得魂涟	176
176	1521004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Qu.png	君临镇魄	凝聚九龙的意志，消耗所有魂涟对敌人造成冰属性伤害	172
177	1291002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Buouxiong.png	即算堆栈	每消除1个信号球会获得1即算点，最多储存9即算点	178
178	1291002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Buouxiong.png	耦合	拥有至少3即算点时，可以长按普攻进行耦合，长按至耦合结束时触发溢释	179
179	1291002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Buouxiong.png	重音集成	拥有9即算点时会获得1颗重音球，消除重音球造成伤害，期间获得霸体和伤害减免	180
180	1291002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Buouxiong.png	全析破解	释放全部算力，进入解析状态，并造成暗属性伤害	181
181	1291002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Buouxiong.png	重噪连音	退出解析状态，造成暗属性伤害，并引爆骇破标记	177
182	1171004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Luna.png	主序	击碎空间维度，进入主序，并造成空属性伤害	183
183	1171004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Luna.png	终临	消耗全部信号球撕裂次元，填满残月值，并激活终月之势进入终临	184
184	1171004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Luna.png	碎月	长按普攻至残月值上限后，释放碎月，并激活终月之势	185
185	1171004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Luna.png	始序惩斥	主序下长按普攻可消耗残月值和终月之势释放始序惩斥	186
186	1171004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Luna.png	月堕	主序或终临中，点击必杀使空间坍缩湮灭，造成空属性伤害	182
187	1301002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Bulijite02.png	坚守	长按闪避格挡攻击，并储存坚守值	188
188	1301002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Bulijite02.png	焓能释放/焓能归并	使用蓝色信号球投掷和回收能量护盾，聚集敌人并造成火属性伤害	189
189	1301002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Bulijite02.png	赤焱燎原	拥有至少8个蓝色信号球，长按蓝球造成火属性伤害，并附加易燃值	190
190	1301002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Bulijite02.png	识绽反击	长按红色信号球蓄力状态下受击，突进造成火属性伤害，并将坚守值转换为燃点	191
191	1301002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Bulijite02.png	星激迅掣	连续攻击目标，第三段攻击将所有红色信号球转化为蓝色信号球	192
192	1301002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Bulijite02.png	灼日焚空	将旋棍刺入地面，引发火焰飓爆，并将易燃状态转换为焚烧状态	187
193	1241003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Hanying.png	惠风荡涤	点击黄球，消耗至少一颗白球，造成物理伤害，并获得繁音和藏锋值。	194
194	1241003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Hanying.png	青竹琳琅	点击红球，消耗一颗白球，造成物理伤害，并获得繁音和藏锋值。	195
195	1241003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Hanying.png	月音之域	在琴式中时，消除6颗白球后，获得泛音球，消除泛音球后展开月音之域并触发凤尾龙香。	196
196	1241003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Hanying.png	飞叶点翠	拔出发簪进入袭式，向目标发动突袭，造成物理伤害	197
197	1241003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Hanying.png	瑶碧华琚	消耗繁音进行突袭穿刺，获得必杀能量。并且消耗100点藏锋值触发真意斩	198
198	1241003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Hanying.png	月寒一声	连续穿梭之后对目标使出终结一击，造成物理伤害，并退出月音之域	193
199	1211003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Wanshi.png	尘雪消声	长按红球或长按闪避，进入蓄力状态，持续积累校准值。	200
200	1211003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Wanshi.png	一息冰暴	校准量表满时，松开红色信号球或闪避，依据蓄力方式，进入不同校准模式。并获得一把备用左轮。	201
201	1211003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Wanshi.png	驰风瞬击	校准模式下，点击红球，消耗1枚冷凝弹射击，依据当前校准模式，造成冰属性或覆冰伤害。连续释放时进入连发模式。	202
202	1211003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Wanshi.png	转轮机降/明彻碎光	校准模式并且弹巢空状态下，点击红球，指挥无人机扔出备用左轮，接住后更换左轮手枪，填满弹巢并刷新校准模式持续时间。	203
203	1211003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Wanshi.png	弹雨曳霜	校准模式并且弹巢不空状态下，长按普攻激活隐藏弹巢，持续消耗冷凝弹射击，并依据当前校准模式，造成冰属性或覆冰伤害。	204
204	1211003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Wanshi.png	必杀-超链路飞行/破灭寒流	点击必杀，依据当前校准模式，造成冰属性或覆冰伤害。	205
205	1211003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Wanshi.png	冰域刻痕	释放必杀后，将在场上留下封冻区域，造成冰属性伤害，并弱化敌人。	199
206	1021006	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR6Luxiya.png	熔金淬火	长按必杀吸收耀阳之力，进入焰雷形态，焰雷形态持续12秒。	207
207	1021006	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR6Luxiya.png	辉光绽空	焰雷形态下，辉光值达到上限时，长按普攻连续穿梭斩裂空间，获得辉光刻印和必杀能量。	208
208	1021006	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR6Luxiya.png	辉光碎羽	焰雷形态下，死亡辉光绽空后，再次点击普攻斩破空间，造成火属性伤害。	209
209	1021006	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR6Luxiya.png	浴火行空	焰雷形态下，点击必杀向上跃起，进入浮空模式。	210
210	1021006	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR6Luxiya.png	绮晖狂舞	浮空模式下，长按并连点普攻消耗辉光值释放绮晖狂舞，造成火属性伤害并回复必杀值。	211
211	1021006	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR6Luxiya.png	协行锐斩	焰雷形态下，长按必杀进行大范围斩击，并重置焰雷形态的持续时间。若拥有辉光刻印，则增幅此次伤害。	212
212	1021006	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR6Luxiya.png	蚀日彻曙	浮空模式下，点击必杀跃起后凝聚能量，向目标俯冲爆发，并退出浮空模式。若拥有辉光刻印，则增幅此次伤害。	206
213	1311002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Bazhi.png	涡流汲息	八咫普攻仅能获得红色或黄色信号球。消除红/黄信号球可获取心流。	214
214	1311002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Bazhi.png	天取修验	八咫可通过累积心流强化自身升级境界，并获得奥义球。	215
215	1311002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Bazhi.png	奥义·切	点击奥义球，释放奥义·切可获得念和照引，最多存在2层。	216
216	1311002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Bazhi.png	夜途冲	拥有照引时长按普攻，消耗所有照引释放夜途冲，并根据照引层数造成伤害。	217
217	1311002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Bazhi.png	振天霞闪	调动全部能量发射爆弹，并消耗当前念层数，增幅此次伤害。	213
218	1051005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Yongyechao.png	耀雷风暴/奔星突烁	点击红/蓝球进入连段，再次点击红/蓝球可释放连段消球，并获得星芒值。	219
219	1051005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Yongyechao.png	遥穹合斩	手持剑盾并且星芒值不少于50点时，点击黄球可将武器组合为盾斧。	220
220	1051005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Yongyechao.png	轰雷旋风	使用盾斧攻击，攻击时消耗星芒值获得超量值，期间获得霸体和伤害减免。	221
221	1051005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Yongyechao.png	坠星崩殛	手持盾斧并且超量值或星芒值不少于100点时，长按普攻释放坠星崩殛。	222
222	1051005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Yongyechao.png	万兆碎星斩	使用盾斧劈砍敌人，造成大量雷属性伤害。	218
223	1321003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Cibeizhe.png	环星盈旋	点击蓝球召唤双星投影攻击目标，释放期间点击蓝球可引爆星球投影，造成空属性伤害，并获得坍缩值。	224
224	1321003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Cibeizhe.png	众界余晖	漫游形态下长按闪避可对目标造成空属性伤害，并根据之前消耗的蓝球获得坍缩值。	225
225	1321003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Cibeizhe.png	彼界浮象	漫游形态下点击黄球，释放浮象禁域，期间提升浮影归湮的基础伤害，并获得浮影值。	226
226	1321003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Cibeizhe.png	初源真姿	释放必杀与高维的自身相连接，进入主宰形态并造成空属性伤害。	227
227	1321003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Cibeizhe.png	熠烁掠闪	点击红球膝撞目标，释放期间点击红球再次向下践踏目标，获得浮影值和坍缩值，且可马上释放浮影归湮第4段。	228
228	1321003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Cibeizhe.png	蜃幻浮影	连续点击闪避可释放浮影奥迹，主宰形态下可扣除浮影值释放浮影归湮，第五段浮影归湮可获得坍缩刻印。	229
229	1321003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Cibeizhe.png	降维坍缩	主宰形态并拥有坍缩刻印时，长按闪避可释放降维坍缩并获得必杀能量。	230
230	1321003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Cibeizhe.png	寂灭绝罚	点按必杀击碎现实，重塑宇宙，造成空属性伤害并退出主宰形态。	223
231	1331003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Lilith.png	失乐园舞曲	点击蓝球进入旋回连段，获得黄球，连段中再次点击释放追步，获得黄球和必杀能量。	232
232	1331003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Lilith.png	邂逅于夜色	点按必杀进入狂欢对局，抽取5张底牌，将黄球置入球槽，并额外获得黄球。	233
233	1331003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Lilith.png	欺身戏法	在狂欢对局中，点按黄球立刻获得红球，三消黄球可为谜灯谲影增加底牌强化次数和必杀能量。	234
234	1331003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Lilith.png	谜灯谲影	在狂欢对局中，点按红球释放谜灯谲影，同时获得霸体和60%伤害减免，并强化牌阶。	235
235	1331003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Lilith.png	揭幕于梦深	释放必杀，根据牌阶提升必杀伤害，随即退出狂欢对局，留下余兴领域为其中友方单位提供治疗。	231
236	1531005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Sailinna.png	炘焰和弦	点击红球进入连弓连段，再次点击释放分音，连段造成物理伤害，3消获得1点音符。	237
237	1531005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Sailinna.png	辚霆转调	点击黄球进入切弦连段，再次点击释放断奏，连段造成物理伤害，3消获得1点音符。	238
238	1531005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Sailinna.png	音刃延鸣	长按普攻，持续消耗音符，获得必杀能量，触发未冷却的超算空间。	239
239	1531005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Sailinna.png	流韵穿刺	进入独奏后，点按蓝球快速穿梭于敌人之间，获得必杀能量，无我状态下释放获得变奏值。	240
240	1531005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Sailinna.png	律调怒放	长按闪避，在无我状态时释放协奏球积累律点，消耗60点律点召唤分身攻击，获得变奏值和必杀能量。	241
241	1531005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Sailinna.png	序雨倾幕	点击/长按必杀，进入无我状态，获得霸体并持续获得变奏值，期间触发时滞演算。	242
242	1531005	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR5Sailinna.png	间岚啸鸣	在无我状态时，点击必杀退出无我状态，期间触发时滞演算，释放后清空律点和变奏值。	236
243	1341002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Jetavie.png	环矩轰击	点击黄球，后跃发射炮击；长按黄球后后跃进入蓄力，松开后发射炮击。	244
244	1341002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Jetavie.png	钢痕蚀刻	点击蓝球，甩枪攻击；长按蓝球后持枪进入蓄力并持续射击，松开后后撤并造成伤害。	245
245	1341002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Jetavie.png	恒量导源	进入全景拆分，对周围目标造成大范围伤害。	246
246	1341002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Jetavie.png	暝翼战刃·蓄载	长按红球进入蓄力并归谬值蓄满，松开后施展剑技造成暗属性伤害。	247
247	1341002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Jetavie.png	暝翼战刃·成焰	长按红球进入蓄力并归谬值未蓄满，松开后施展剑技造成焚烧伤害。	248
248	1341002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Jetavie.png	映射锁链	点按/长按普攻消耗集束球强化后的蓄载中后，造成暗属性伤害，回复必杀能量。	249
249	1341002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Jetavie.png	迸流助燃	点按/长按普攻消耗集束球强化后的成焰中后，造成焚烧伤害，回复必杀能量。	250
250	1341002	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR2Jetavie.png	坼地逆罔	点击必杀，劈斩地面目标后退出全景拆分。	243
251	1351003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Vergil1.png	切换武器	当未持有信号球对应武器时，点击信号球切换到对应武器。	252
252	1351003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Vergil2.png	虚无刀界	持有阎魔刀时点按红球，挥斩阎魔刀并减速敌人，造成真意斩伤害，获得真魔人值。	253
253	1351003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Vergil2.png	阎魔刀·连击	持有阎魔刀时点击普攻，可消耗信号球，恢复必杀能量和斩意。	254
254	1351003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Vergil4.png	速踢 13	持有贝奥武夫时点按黄球，进行踢击造成物理伤害，获得真魔人值。	255
255	1351003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Vergil4.png	日升踢	速踢13后摇期间长按普攻，获得真魔人值，使下次次元斩·绝造成物理伤害。	256
256	1351003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Vergil3.png	剑气斩	持有魅影刃时点按蓝球，逆手斩击造成真意斩伤害，获得真魔人值。	257
257	1351003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Vergil1.png	Sin Devil Trigger	点击必杀进入真魔人，造成真意斩伤害，触发时滞演算。	258
258	1351003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Vergil1.png	强化双龙破·2	真魔人状态时长按跳跃，持续消耗信号球，获得必杀能量和斩意。	259
259	1351003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Vergil2.png	次元斩	持有阎魔刀时长按普攻/红球/跳跃后松开，造成真意斩伤害，获得必杀能量和斩意。	260
260	1351003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Vergil2.png	阎魔刀·连击	真魔人时持有阎魔刀时点击普攻，可消耗信号球，获得必杀能量和斩意。	261
261	1351003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Vergil3.png	狂刺	真魔人持有魅影刃时，二连攻击后快速连点普攻可释放狂刺，获得必杀能量和斩意。	262
262	1351003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Vergil1.png	次元斩·绝	长按或点按必杀，释放最终奥义，清空魔人值，触发时滞演算。	251
263	1361003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Dante.png	切换武器	当未持有信号球对应武器时，点击信号球切换到对应武器。	264
264	1361003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Dante.png	迅刺	持有魔剑但丁时点击红球，踏步向前突刺，获得魔人值和魔具能量。	265
265	1361003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Dante.png	狂刺	迅刺期间再次点击红球，高速向前连续突刺，获得魔人值和魔具能量。	266
266	1361003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Dante.png	剑气斩·满	持有魔剑但丁时长按红球，交替挥击释放剑气，持续消耗信号球，获得魔人值和魔具能量。	267
267	1361003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Dante.png	死亡剑舞	持有魔剑但丁时长按普攻且魔人值满，消耗全部魔人值，获得必杀能量、审判值。	268
268	1361003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Dante.png	炽热红夜·积蓄	点击/长按黄球进入蓄力状态，持续消耗信号球，获得魔人值和魔具能量。	269
269	1361003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Dante.png	炽热红夜·爆发	长按黄球后松开，消耗全部魔人值召唤陨石攻击，并造成火属性伤害。	270
270	1361003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Dante.png	前冲拳	持有巴洛克时点击蓝球，向前出拳，获得魔人值和魔具能量。	271
271	1361003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Dante.png	飞龙拳	前冲拳期间再次点击蓝球，挥出上勾拳，获得魔人值和魔具能量。	272
272	1361003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Dante.png	巴洛克战舞	持有巴洛克时长按蓝球，地面旋转攻击，持续消耗信号球，获得魔人值和魔具能量。	273
273	1361003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Dante.png	真·升龙拳	持有巴洛克时长按普攻且魔人值满，消耗全部魔人值，获得必杀能量、审判值、易燃积蓄值。	274
274	1361003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Dante.png	Sin Devil Trigger	点按必杀，召唤魔剑刺穿身体进入真魔人，真魔人槽填满。	275
275	1361003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Dante.png	真魔人·终结技	长按必杀，消耗所有审判值，触发时滞演算并造成伤害。	276
276	1361003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Dante.png	真魔人·撼地狂焰	点击必杀，跃起砸向地面，消耗所有审判值，造成火属性或焚烧伤害。	277
277	1361003	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR3Dante.png	真魔人·最终审判	审判值大于800时点击必杀，消耗所有审判值，造成火属性或焚烧伤害。	263
278	1131004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Weila.png	盛燃巡光	点击蓝球，横扫敌人，每3消一组蓝球可获得2颗黄球。	279
279	1131004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Weila.png	猎影战栗	纵扬中长按普攻，积累必杀能量 ，治疗自身。	280
280	1131004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Weila.png	聚焰淬夜	点击/长按必杀，清除当前黄色信号球，获得红球，进入终烈。	281
281	1131004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Weila.png	掠空斩焰	三消红球进入扬火连段，期间获得重燃湮火，治疗自身。	282
282	1131004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Weila.png	掠空斩焰	扬火连段中再次三消红球释放灼流，期间获得重燃湮火，治疗自身。	283
283	1131004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Weila.png	燃火熔魂	终烈中长按普攻消耗重燃湮火，释放燃火熔魂、刃旋瞬步和斩反残掠。	284
284	1131004	Assets/Product/Texture/Image/UiFightTips/UiFightTipsJiaoxueR4Weila.png	炙锋灼空	在终烈中点击必杀，触发时滞演算，退出终烈，进入纵扬，留下治疗友方单位的永夜恒火。	278
