Id	SkillId	Level	Name	WeaponSkillDes	Intro	Icon	EntryId	TypeDes	Tag	Title	BriefDes	SpecificDes
1061	153329	16	缪斯礼赞		终结技-缪斯礼赞：目标终结槽为空，且处于终结技<color=#D91414>缪斯礼赞</color>范围内时，点击普攻，赛琳娜将击飞敌人，开始演奏缪斯礼赞将目标处决，同时对周围的其他敌人造成<color=#D91414>752.94%</color>的雷属性伤害。\n \n<color=#0F70BC>·9级—终结槽削减效率提高<color=#D91414>10%</color>（闪袭与拼刀无加成）。</color>\n \n<color=#645F5D>·18级—终结槽削减效率提高至20%（闪袭与拼刀无加成）。</color>	Assets/Product/Texture/Image/IconSkill/R3SailinnaZhongjieji1.png		独域技能				
1062	153329	17	缪斯礼赞		终结技-缪斯礼赞：目标终结槽为空，且处于终结技<color=#D91414>缪斯礼赞</color>范围内时，点击普攻，赛琳娜将击飞敌人，开始演奏缪斯礼赞将目标处决，同时对周围的其他敌人造成<color=#D91414>776.47%</color>的雷属性伤害。\n \n<color=#0F70BC>·9级—终结槽削减效率提高<color=#D91414>10%</color>（闪袭与拼刀无加成）。</color>\n \n<color=#645F5D>·18级—终结槽削减效率提高至20%（闪袭与拼刀无加成）。</color>	Assets/Product/Texture/Image/IconSkill/R3SailinnaZhongjieji1.png		独域技能				
1063	153329	18	缪斯礼赞		终结技-缪斯礼赞：目标终结槽为空，且处于终结技<color=#D91414>缪斯礼赞</color>范围内时，点击普攻，赛琳娜将击飞敌人，开始演奏缪斯礼赞将目标处决，同时对周围的其他敌人造成<color=#D91414>800%</color>的雷属性伤害。\n \n<color=#0F70BC>·9级—终结槽削减效率提高<color=#D91414>10%</color>（闪袭与拼刀无加成）。</color>\n \n<color=#0F70BC>·18级—终结槽削减效率提高至<color=#D91414>20%</color>（闪袭与拼刀无加成）。</color>	Assets/Product/Texture/Image/IconSkill/R3SailinnaZhongjieji1.png		独域技能				
1064	153329	19	缪斯礼赞		终结技-缪斯礼赞：目标终结槽为空，且处于终结技<color=#D91414>缪斯礼赞</color>范围内时，点击普攻，赛琳娜将击飞敌人，开始演奏缪斯礼赞将目标处决，同时对周围的其他敌人造成<color=#D91414>823.53%</color>的雷属性伤害。\n \n<color=#0F70BC>·9级—终结槽削减效率提高<color=#D91414>10%</color>（闪袭与拼刀无加成）。</color>\n \n<color=#0F70BC>·18级—终结槽削减效率提高至<color=#D91414>20%</color>（闪袭与拼刀无加成）。</color>	Assets/Product/Texture/Image/IconSkill/R3SailinnaZhongjieji1.png		独域技能				
1065	153329	20	缪斯礼赞		终结技-缪斯礼赞：目标终结槽为空，且处于终结技<color=#D91414>缪斯礼赞</color>范围内时，点击普攻，赛琳娜将击飞敌人，开始演奏缪斯礼赞将目标处决，同时对周围的其他敌人造成<color=#D91414>847.06%</color>的雷属性伤害。\n \n<color=#0F70BC>·9级—终结槽削减效率提高<color=#D91414>10%</color>（闪袭与拼刀无加成）。</color>\n \n<color=#0F70BC>·18级—终结槽削减效率提高至<color=#D91414>20%</color>（闪袭与拼刀无加成）。</color>	Assets/Product/Texture/Image/IconSkill/R3SailinnaZhongjieji1.png		独域技能				
1066	153329	21	缪斯礼赞		终结技-缪斯礼赞：目标终结槽为空，且处于终结技<color=#D91414>缪斯礼赞</color>范围内时，点击普攻，赛琳娜将击飞敌人，开始演奏缪斯礼赞将目标处决，同时对周围的其他敌人造成<color=#D91414>870.59%</color>的雷属性伤害。\n \n<color=#0F70BC>·9级—终结槽削减效率提高<color=#D91414>10%</color>（闪袭与拼刀无加成）。</color>\n \n<color=#0F70BC>·18级—终结槽削减效率提高至<color=#D91414>20%</color>（闪袭与拼刀无加成）。</color>	Assets/Product/Texture/Image/IconSkill/R3SailinnaZhongjieji1.png		独域技能				
1067	153329	22	缪斯礼赞		终结技-缪斯礼赞：目标终结槽为空，且处于终结技<color=#D91414>缪斯礼赞</color>范围内时，点击普攻，赛琳娜将击飞敌人，开始演奏缪斯礼赞将目标处决，同时对周围的其他敌人造成<color=#D91414>894.12%</color>的雷属性伤害。\n \n<color=#0F70BC>·9级—终结槽削减效率提高<color=#D91414>10%</color>（闪袭与拼刀无加成）。</color>\n \n<color=#0F70BC>·18级—终结槽削减效率提高至<color=#D91414>20%</color>（闪袭与拼刀无加成）。</color>	Assets/Product/Texture/Image/IconSkill/R3SailinnaZhongjieji1.png		独域技能				
1068	153329	23	缪斯礼赞		终结技-缪斯礼赞：目标终结槽为空，且处于终结技<color=#D91414>缪斯礼赞</color>范围内时，点击普攻，赛琳娜将击飞敌人，开始演奏缪斯礼赞将目标处决，同时对周围的其他敌人造成<color=#D91414>917.65%</color>的雷属性伤害。\n \n<color=#0F70BC>·9级—终结槽削减效率提高<color=#D91414>10%</color>（闪袭与拼刀无加成）。</color>\n \n<color=#0F70BC>·18级—终结槽削减效率提高至<color=#D91414>20%</color>（闪袭与拼刀无加成）。</color>	Assets/Product/Texture/Image/IconSkill/R3SailinnaZhongjieji1.png		独域技能				
1069	153329	24	缪斯礼赞		终结技-缪斯礼赞：目标终结槽为空，且处于终结技<color=#D91414>缪斯礼赞</color>范围内时，点击普攻，赛琳娜将击飞敌人，开始演奏缪斯礼赞将目标处决，同时对周围的其他敌人造成<color=#D91414>941.18%</color>的雷属性伤害。\n \n<color=#0F70BC>·9级—终结槽削减效率提高<color=#D91414>10%</color>（闪袭与拼刀无加成）。</color>\n \n<color=#0F70BC>·18级—终结槽削减效率提高至<color=#D91414>20%</color>（闪袭与拼刀无加成）。</color>	Assets/Product/Texture/Image/IconSkill/R3SailinnaZhongjieji1.png		独域技能				
1070	153329	25	缪斯礼赞		终结技-缪斯礼赞：目标终结槽为空，且处于终结技<color=#D91414>缪斯礼赞</color>范围内时，点击普攻，赛琳娜将击飞敌人，开始演奏缪斯礼赞将目标处决，同时对周围的其他敌人造成<color=#D91414>964.71%</color>的雷属性伤害。\n \n<color=#0F70BC>·9级—终结槽削减效率提高<color=#D91414>10%</color>（闪袭与拼刀无加成）。</color>\n \n<color=#0F70BC>·18级—终结槽削减效率提高至<color=#D91414>20%</color>（闪袭与拼刀无加成）。</color>	Assets/Product/Texture/Image/IconSkill/R3SailinnaZhongjieji1.png		独域技能				
1071	153329	26	缪斯礼赞		终结技-缪斯礼赞：目标终结槽为空，且处于终结技<color=#D91414>缪斯礼赞</color>范围内时，点击普攻，赛琳娜将击飞敌人，开始演奏缪斯礼赞将目标处决，同时对周围的其他敌人造成<color=#D91414>988.24%</color>的雷属性伤害。\n \n<color=#0F70BC>·9级—终结槽削减效率提高<color=#D91414>10%</color>（闪袭与拼刀无加成）。</color>\n \n<color=#0F70BC>·18级—终结槽削减效率提高至<color=#D91414>20%</color>（闪袭与拼刀无加成）。</color>	Assets/Product/Texture/Image/IconSkill/R3SailinnaZhongjieji1.png		独域技能				
1072	153329	27	缪斯礼赞		终结技-缪斯礼赞：目标终结槽为空，且处于终结技<color=#D91414>缪斯礼赞</color>范围内时，点击普攻，赛琳娜将击飞敌人，开始演奏缪斯礼赞将目标处决，同时对周围的其他敌人造成<color=#D91414>1011.76%</color>的雷属性伤害。\n \n<color=#0F70BC>·9级—终结槽削减效率提高<color=#D91414>10%</color>（闪袭与拼刀无加成）。</color>\n \n<color=#0F70BC>·18级—终结槽削减效率提高至<color=#D91414>20%</color>（闪袭与拼刀无加成）。</color>	Assets/Product/Texture/Image/IconSkill/R3SailinnaZhongjieji1.png		独域技能				
1073	153329	28	缪斯礼赞		终结技-缪斯礼赞：目标终结槽为空，且处于终结技<color=#D91414>缪斯礼赞</color>范围内时，点击普攻，赛琳娜将击飞敌人，开始演奏缪斯礼赞将目标处决，同时对周围的其他敌人造成<color=#D91414>1035.29%</color>的雷属性伤害。\n \n<color=#0F70BC>·9级—终结槽削减效率提高<color=#D91414>10%</color>（闪袭与拼刀无加成）。</color>\n \n<color=#0F70BC>·18级—终结槽削减效率提高至<color=#D91414>20%</color>（闪袭与拼刀无加成）。</color>	Assets/Product/Texture/Image/IconSkill/R3SailinnaZhongjieji1.png		独域技能				
1074	153329	29	缪斯礼赞		终结技-缪斯礼赞：目标终结槽为空，且处于终结技<color=#D91414>缪斯礼赞</color>范围内时，点击普攻，赛琳娜将击飞敌人，开始演奏缪斯礼赞将目标处决，同时对周围的其他敌人造成<color=#D91414>1058.82%</color>的雷属性伤害。\n \n<color=#0F70BC>·9级—终结槽削减效率提高<color=#D91414>10%</color>（闪袭与拼刀无加成）。</color>\n \n<color=#0F70BC>·18级—终结槽削减效率提高至<color=#D91414>20%</color>（闪袭与拼刀无加成）。</color>	Assets/Product/Texture/Image/IconSkill/R3SailinnaZhongjieji1.png		独域技能				
1075	153329	30	缪斯礼赞		终结技-缪斯礼赞：目标终结槽为空，且处于终结技<color=#D91414>缪斯礼赞</color>范围内时，点击普攻，赛琳娜将击飞敌人，开始演奏缪斯礼赞将目标处决，同时对周围的其他敌人造成<color=#D91414>1082.35%</color>的雷属性伤害。\n \n<color=#0F70BC>·9级—终结槽削减效率提高<color=#D91414>10%</color>（闪袭与拼刀无加成）。</color>\n \n<color=#0F70BC>·18级—终结槽削减效率提高至<color=#D91414>20%</color>（闪袭与拼刀无加成）。</color>	Assets/Product/Texture/Image/IconSkill/R3SailinnaZhongjieji1.png		独域技能				
1076	153329	31	缪斯礼赞		终结技-缪斯礼赞：目标终结槽为空，且处于终结技<color=#D91414>缪斯礼赞</color>范围内时，点击普攻，赛琳娜将击飞敌人，开始演奏缪斯礼赞将目标处决，同时对周围的其他敌人造成<color=#D91414>1105.88%</color>的雷属性伤害。\n \n<color=#0F70BC>·9级—终结槽削减效率提高<color=#D91414>10%</color>（闪袭与拼刀无加成）。</color>\n \n<color=#0F70BC>·18级—终结槽削减效率提高至<color=#D91414>20%</color>（闪袭与拼刀无加成）。</color>	Assets/Product/Texture/Image/IconSkill/R3SailinnaZhongjieji1.png		独域技能				
1077	153329	32	缪斯礼赞		终结技-缪斯礼赞：目标终结槽为空，且处于终结技<color=#D91414>缪斯礼赞</color>范围内时，点击普攻，赛琳娜将击飞敌人，开始演奏缪斯礼赞将目标处决，同时对周围的其他敌人造成<color=#D91414>1129.41%</color>的雷属性伤害。\n \n<color=#0F70BC>·9级—终结槽削减效率提高<color=#D91414>10%</color>（闪袭与拼刀无加成）。</color>\n \n<color=#0F70BC>·18级—终结槽削减效率提高至<color=#D91414>20%</color>（闪袭与拼刀无加成）。</color>	Assets/Product/Texture/Image/IconSkill/R3SailinnaZhongjieji1.png		独域技能				
1078	153329	33	缪斯礼赞		终结技-缪斯礼赞：目标终结槽为空，且处于终结技<color=#D91414>缪斯礼赞</color>范围内时，点击普攻，赛琳娜将击飞敌人，开始演奏缪斯礼赞将目标处决，同时对周围的其他敌人造成<color=#D91414>1152.94%</color>的雷属性伤害。\n \n<color=#0F70BC>·9级—终结槽削减效率提高<color=#D91414>10%</color>（闪袭与拼刀无加成）。</color>\n \n<color=#0F70BC>·18级—终结槽削减效率提高至<color=#D91414>20%</color>（闪袭与拼刀无加成）。</color>	Assets/Product/Texture/Image/IconSkill/R3SailinnaZhongjieji1.png		独域技能				
1079	153329	34	缪斯礼赞		终结技-缪斯礼赞：目标终结槽为空，且处于终结技<color=#D91414>缪斯礼赞</color>范围内时，点击普攻，赛琳娜将击飞敌人，开始演奏缪斯礼赞将目标处决，同时对周围的其他敌人造成<color=#D91414>1176.47%</color>的雷属性伤害。\n \n<color=#0F70BC>·9级—终结槽削减效率提高<color=#D91414>10%</color>（闪袭与拼刀无加成）。</color>\n \n<color=#0F70BC>·18级—终结槽削减效率提高至<color=#D91414>20%</color>（闪袭与拼刀无加成）。</color>	Assets/Product/Texture/Image/IconSkill/R3SailinnaZhongjieji1.png		独域技能				
1080	153329	35	缪斯礼赞		终结技-缪斯礼赞：目标终结槽为空，且处于终结技<color=#D91414>缪斯礼赞</color>范围内时，点击普攻，赛琳娜将击飞敌人，开始演奏缪斯礼赞将目标处决，同时对周围的其他敌人造成<color=#D91414>1200%</color>的雷属性伤害。\n \n<color=#0F70BC>·9级—终结槽削减效率提高<color=#D91414>10%</color>（闪袭与拼刀无加成）。</color>\n \n<color=#0F70BC>·18级—终结槽削减效率提高至<color=#D91414>20%</color>（闪袭与拼刀无加成）。</color>	Assets/Product/Texture/Image/IconSkill/R3SailinnaZhongjieji1.png		独域技能				
1081	153330		闪袭强化		释放<color=#D91414>变调音弦</color>后，赛琳娜额外获得一点音律值，若在必杀期间则直接获得一颗断奏球，最多获得两个，退出必杀后重置。	Assets/Product/Texture/Image/IconSkill/SpShanxi.png		独域技能				
1082	153330	1	闪袭强化		释放<color=#D91414>变调音弦</color>后，赛琳娜额外获得一点音律值，若在必杀期间则直接获得一颗断奏球，最多获得两个，退出必杀后重置。	Assets/Product/Texture/Image/IconSkill/SpShanxi.png		独域技能				
1083	153331		终结技强化		若<color=#D91414>缪斯礼赞</color>范围内有多个可处决目标则全部处决。释放<color=#D91414>缪斯礼赞</color>后，大招期间获得额外伤害提升<color=#D91414>30%</color>	Assets/Product/Texture/Image/IconSkill/SpZhongjieji.png		独域技能				
1084	153331	1	终结技强化		若<color=#D91414>缪斯礼赞</color>范围内有多个可处决目标则全部处决。释放<color=#D91414>缪斯礼赞</color>后，大招期间获得额外伤害提升<color=#D91414>30%</color>	Assets/Product/Texture/Image/IconSkill/SpZhongjieji.png		独域技能				
1085	153332		团队强化		队伍内任意独域机体终结任意目标后，恢复自身最大生命值<color=#D91414>20%</color>，同时使全队独域机体雷属性伤害提高<color=#D91414>10%</color>，持续15秒。	Assets/Product/Texture/Image/IconSkill/SpTuanti.png		独域技能				
1086	153332	1	团队强化		队伍内任意独域机体终结任意目标后，恢复自身最大生命值<color=#D91414>20%</color>，同时使全队独域机体雷属性伤害提高<color=#D91414>10%</color>，持续15秒。	Assets/Product/Texture/Image/IconSkill/SpTuanti.png		独域技能				
1087	113328		危影铭刻		【侵蚀烙印】基础伤害及治疗量提升<color=#D91414><color=#D91414>10%</color></color>。\n \n<color=#645F5D>·9级—薇拉退场后，每1.5秒对处于极夜力场/暗域力场范围内随机目标释放一次核心攻击。</color>\n \n<color=#645F5D>·18级—极夜力场/暗域力场存在时，核心攻击/极夜连斩命中带有【侵蚀烙印】标记的敌人后，将消耗标记并立即造成爆炸伤害和治疗，伤害和治疗量为【侵蚀烙印】标记效果的满额，之后【侵蚀烙印】标记会扩散至范围内随机一名其他敌人。</color>	Assets/Product/Texture/Image/IconSkill/R2WeilaExlanqiu1.png		跃升技能				
1088	113328	1	危影铭刻		【侵蚀烙印】基础伤害及治疗量提升<color=#D91414><color=#D91414>10%</color></color>。\n \n<color=#645F5D>·9级—薇拉退场后，每1.5秒对处于极夜力场/暗域力场范围内随机目标释放一次核心攻击。</color>\n \n<color=#645F5D>·18级—极夜力场/暗域力场存在时，核心攻击/极夜连斩命中带有【侵蚀烙印】标记的敌人后，将消耗标记并立即造成爆炸伤害和治疗，伤害和治疗量为【侵蚀烙印】标记效果的满额，之后【侵蚀烙印】标记会扩散至范围内随机一名其他敌人。</color>	Assets/Product/Texture/Image/IconSkill/R2WeilaExlanqiu1.png		跃升技能				
1089	113328	2	危影铭刻		【侵蚀烙印】基础伤害及治疗量提升<color=#D91414><color=#D91414>10.59%</color></color>。\n \n<color=#645F5D>·9级—薇拉退场后，每1.5秒对处于极夜力场/暗域力场范围内随机目标释放一次核心攻击。</color>\n \n<color=#645F5D>·18级—极夜力场/暗域力场存在时，核心攻击/极夜连斩命中带有【侵蚀烙印】标记的敌人后，将消耗标记并立即造成爆炸伤害和治疗，伤害和治疗量为【侵蚀烙印】标记效果的满额，之后【侵蚀烙印】标记会扩散至范围内随机一名其他敌人。</color>	Assets/Product/Texture/Image/IconSkill/R2WeilaExlanqiu1.png		跃升技能				
1090	113328	3	危影铭刻		【侵蚀烙印】基础伤害及治疗量提升<color=#D91414><color=#D91414>11.18%</color></color>。\n \n<color=#645F5D>·9级—薇拉退场后，每1.5秒对处于极夜力场/暗域力场范围内随机目标释放一次核心攻击。</color>\n \n<color=#645F5D>·18级—极夜力场/暗域力场存在时，核心攻击/极夜连斩命中带有【侵蚀烙印】标记的敌人后，将消耗标记并立即造成爆炸伤害和治疗，伤害和治疗量为【侵蚀烙印】标记效果的满额，之后【侵蚀烙印】标记会扩散至范围内随机一名其他敌人。</color>	Assets/Product/Texture/Image/IconSkill/R2WeilaExlanqiu1.png		跃升技能				
1091	113328	4	危影铭刻		【侵蚀烙印】基础伤害及治疗量提升<color=#D91414><color=#D91414>11.76%</color></color>。\n \n<color=#645F5D>·9级—薇拉退场后，每1.5秒对处于极夜力场/暗域力场范围内随机目标释放一次核心攻击。</color>\n \n<color=#645F5D>·18级—极夜力场/暗域力场存在时，核心攻击/极夜连斩命中带有【侵蚀烙印】标记的敌人后，将消耗标记并立即造成爆炸伤害和治疗，伤害和治疗量为【侵蚀烙印】标记效果的满额，之后【侵蚀烙印】标记会扩散至范围内随机一名其他敌人。</color>	Assets/Product/Texture/Image/IconSkill/R2WeilaExlanqiu1.png		跃升技能				
1092	113328	5	危影铭刻		【侵蚀烙印】基础伤害及治疗量提升<color=#D91414><color=#D91414>12.35%</color></color>。\n \n<color=#645F5D>·9级—薇拉退场后，每1.5秒对处于极夜力场/暗域力场范围内随机目标释放一次核心攻击。</color>\n \n<color=#645F5D>·18级—极夜力场/暗域力场存在时，核心攻击/极夜连斩命中带有【侵蚀烙印】标记的敌人后，将消耗标记并立即造成爆炸伤害和治疗，伤害和治疗量为【侵蚀烙印】标记效果的满额，之后【侵蚀烙印】标记会扩散至范围内随机一名其他敌人。</color>	Assets/Product/Texture/Image/IconSkill/R2WeilaExlanqiu1.png		跃升技能				
1093	113328	6	危影铭刻		【侵蚀烙印】基础伤害及治疗量提升<color=#D91414><color=#D91414>12.94%</color></color>。\n \n<color=#645F5D>·9级—薇拉退场后，每1.5秒对处于极夜力场/暗域力场范围内随机目标释放一次核心攻击。</color>\n \n<color=#645F5D>·18级—极夜力场/暗域力场存在时，核心攻击/极夜连斩命中带有【侵蚀烙印】标记的敌人后，将消耗标记并立即造成爆炸伤害和治疗，伤害和治疗量为【侵蚀烙印】标记效果的满额，之后【侵蚀烙印】标记会扩散至范围内随机一名其他敌人。</color>	Assets/Product/Texture/Image/IconSkill/R2WeilaExlanqiu1.png		跃升技能				
1094	113328	7	危影铭刻		【侵蚀烙印】基础伤害及治疗量提升<color=#D91414><color=#D91414>13.53%</color></color>。\n \n<color=#645F5D>·9级—薇拉退场后，每1.5秒对处于极夜力场/暗域力场范围内随机目标释放一次核心攻击。</color>\n \n<color=#645F5D>·18级—极夜力场/暗域力场存在时，核心攻击/极夜连斩命中带有【侵蚀烙印】标记的敌人后，将消耗标记并立即造成爆炸伤害和治疗，伤害和治疗量为【侵蚀烙印】标记效果的满额，之后【侵蚀烙印】标记会扩散至范围内随机一名其他敌人。</color>	Assets/Product/Texture/Image/IconSkill/R2WeilaExlanqiu1.png		跃升技能				
1095	113328	8	危影铭刻		【侵蚀烙印】基础伤害及治疗量提升<color=#D91414><color=#D91414>14.12%</color></color>。\n \n<color=#645F5D>·9级—薇拉退场后，每1.5秒对处于极夜力场/暗域力场范围内随机目标释放一次核心攻击。</color>\n \n<color=#645F5D>·18级—极夜力场/暗域力场存在时，核心攻击/极夜连斩命中带有【侵蚀烙印】标记的敌人后，将消耗标记并立即造成爆炸伤害和治疗，伤害和治疗量为【侵蚀烙印】标记效果的满额，之后【侵蚀烙印】标记会扩散至范围内随机一名其他敌人。</color>	Assets/Product/Texture/Image/IconSkill/R2WeilaExlanqiu1.png		跃升技能				
1096	113328	9	危影铭刻		【侵蚀烙印】基础伤害及治疗量提升<color=#D91414><color=#D91414>14.71%</color></color>。\n \n<color=#0F70BC>·9级—薇拉退场后，每<color=#D91414>1.5秒</color>对处于<color=#D91414>极夜力场/暗域力场</color>范围内随机目标释放一次<color=#D91414>核心攻击</color>。</color>\n \n<color=#645F5D>·18级—极夜力场/暗域力场存在时，核心攻击/极夜连斩命中带有【侵蚀烙印】标记的敌人后，将消耗标记并立即造成爆炸伤害和治疗，伤害和治疗量为【侵蚀烙印】标记效果的满额，之后【侵蚀烙印】标记会扩散至范围内随机一名其他敌人。</color>	Assets/Product/Texture/Image/IconSkill/R2WeilaExlanqiu1.png		跃升技能				
1097	113328	10	危影铭刻		【侵蚀烙印】基础伤害及治疗量提升<color=#D91414><color=#D91414>15.29%</color></color>。\n \n<color=#0F70BC>·9级—薇拉退场后，每<color=#D91414>1.5秒</color>对处于<color=#D91414>极夜力场/暗域力场</color>范围内随机目标释放一次<color=#D91414>核心攻击</color>。</color>\n \n<color=#645F5D>·18级—极夜力场/暗域力场存在时，核心攻击/极夜连斩命中带有【侵蚀烙印】标记的敌人后，将消耗标记并立即造成爆炸伤害和治疗，伤害和治疗量为【侵蚀烙印】标记效果的满额，之后【侵蚀烙印】标记会扩散至范围内随机一名其他敌人。</color>	Assets/Product/Texture/Image/IconSkill/R2WeilaExlanqiu1.png		跃升技能				
1098	113328	11	危影铭刻		【侵蚀烙印】基础伤害及治疗量提升<color=#D91414><color=#D91414>15.88%</color></color>。\n \n<color=#0F70BC>·9级—薇拉退场后，每<color=#D91414>1.5秒</color>对处于<color=#D91414>极夜力场/暗域力场</color>范围内随机目标释放一次<color=#D91414>核心攻击</color>。</color>\n \n<color=#645F5D>·18级—极夜力场/暗域力场存在时，核心攻击/极夜连斩命中带有【侵蚀烙印】标记的敌人后，将消耗标记并立即造成爆炸伤害和治疗，伤害和治疗量为【侵蚀烙印】标记效果的满额，之后【侵蚀烙印】标记会扩散至范围内随机一名其他敌人。</color>	Assets/Product/Texture/Image/IconSkill/R2WeilaExlanqiu1.png		跃升技能				
1099	113328	12	危影铭刻		【侵蚀烙印】基础伤害及治疗量提升<color=#D91414><color=#D91414>16.47%</color></color>。\n \n<color=#0F70BC>·9级—薇拉退场后，每<color=#D91414>1.5秒</color>对处于<color=#D91414>极夜力场/暗域力场</color>范围内随机目标释放一次<color=#D91414>核心攻击</color>。</color>\n \n<color=#645F5D>·18级—极夜力场/暗域力场存在时，核心攻击/极夜连斩命中带有【侵蚀烙印】标记的敌人后，将消耗标记并立即造成爆炸伤害和治疗，伤害和治疗量为【侵蚀烙印】标记效果的满额，之后【侵蚀烙印】标记会扩散至范围内随机一名其他敌人。</color>	Assets/Product/Texture/Image/IconSkill/R2WeilaExlanqiu1.png		跃升技能				
1100	113328	13	危影铭刻		【侵蚀烙印】基础伤害及治疗量提升<color=#D91414><color=#D91414>17.06%</color></color>。\n \n<color=#0F70BC>·9级—薇拉退场后，每<color=#D91414>1.5秒</color>对处于<color=#D91414>极夜力场/暗域力场</color>范围内随机目标释放一次<color=#D91414>核心攻击</color>。</color>\n \n<color=#645F5D>·18级—极夜力场/暗域力场存在时，核心攻击/极夜连斩命中带有【侵蚀烙印】标记的敌人后，将消耗标记并立即造成爆炸伤害和治疗，伤害和治疗量为【侵蚀烙印】标记效果的满额，之后【侵蚀烙印】标记会扩散至范围内随机一名其他敌人。</color>	Assets/Product/Texture/Image/IconSkill/R2WeilaExlanqiu1.png		跃升技能				
1101	113328	14	危影铭刻		【侵蚀烙印】基础伤害及治疗量提升<color=#D91414><color=#D91414>17.65%</color></color>。\n \n<color=#0F70BC>·9级—薇拉退场后，每<color=#D91414>1.5秒</color>对处于<color=#D91414>极夜力场/暗域力场</color>范围内随机目标释放一次<color=#D91414>核心攻击</color>。</color>\n \n<color=#645F5D>·18级—极夜力场/暗域力场存在时，核心攻击/极夜连斩命中带有【侵蚀烙印】标记的敌人后，将消耗标记并立即造成爆炸伤害和治疗，伤害和治疗量为【侵蚀烙印】标记效果的满额，之后【侵蚀烙印】标记会扩散至范围内随机一名其他敌人。</color>	Assets/Product/Texture/Image/IconSkill/R2WeilaExlanqiu1.png		跃升技能				
1102	113328	15	危影铭刻		【侵蚀烙印】基础伤害及治疗量提升<color=#D91414><color=#D91414>18.24%</color></color>。\n \n<color=#0F70BC>·9级—薇拉退场后，每<color=#D91414>1.5秒</color>对处于<color=#D91414>极夜力场/暗域力场</color>范围内随机目标释放一次<color=#D91414>核心攻击</color>。</color>\n \n<color=#645F5D>·18级—极夜力场/暗域力场存在时，核心攻击/极夜连斩命中带有【侵蚀烙印】标记的敌人后，将消耗标记并立即造成爆炸伤害和治疗，伤害和治疗量为【侵蚀烙印】标记效果的满额，之后【侵蚀烙印】标记会扩散至范围内随机一名其他敌人。</color>	Assets/Product/Texture/Image/IconSkill/R2WeilaExlanqiu1.png		跃升技能				
1103	113328	16	危影铭刻		【侵蚀烙印】基础伤害及治疗量提升<color=#D91414><color=#D91414>18.82%</color></color>。\n \n<color=#0F70BC>·9级—薇拉退场后，每<color=#D91414>1.5秒</color>对处于<color=#D91414>极夜力场/暗域力场</color>范围内随机目标释放一次<color=#D91414>核心攻击</color>。</color>\n \n<color=#645F5D>·18级—极夜力场/暗域力场存在时，核心攻击/极夜连斩命中带有【侵蚀烙印】标记的敌人后，将消耗标记并立即造成爆炸伤害和治疗，伤害和治疗量为【侵蚀烙印】标记效果的满额，之后【侵蚀烙印】标记会扩散至范围内随机一名其他敌人。</color>	Assets/Product/Texture/Image/IconSkill/R2WeilaExlanqiu1.png		跃升技能				
1104	113328	17	危影铭刻		【侵蚀烙印】基础伤害及治疗量提升<color=#D91414><color=#D91414>19.41%</color></color>。\n \n<color=#0F70BC>·9级—薇拉退场后，每<color=#D91414>1.5秒</color>对处于<color=#D91414>极夜力场/暗域力场</color>范围内随机目标释放一次<color=#D91414>核心攻击</color>。</color>\n \n<color=#645F5D>·18级—极夜力场/暗域力场存在时，核心攻击/极夜连斩命中带有【侵蚀烙印】标记的敌人后，将消耗标记并立即造成爆炸伤害和治疗，伤害和治疗量为【侵蚀烙印】标记效果的满额，之后【侵蚀烙印】标记会扩散至范围内随机一名其他敌人。</color>	Assets/Product/Texture/Image/IconSkill/R2WeilaExlanqiu1.png		跃升技能				
1105	113328	18	危影铭刻		【侵蚀烙印】基础伤害及治疗量提升<color=#D91414><color=#D91414>20%</color></color>。\n \n<color=#0F70BC>·9级—薇拉退场后，每<color=#D91414>1.5秒</color>对处于<color=#D91414>极夜力场/暗域力场</color>范围内随机目标释放一次<color=#D91414>核心攻击</color>。</color>\n \n<color=#0F70BC>·18级—<color=#D91414>极夜力场/暗域力场</color>存在时，<color=#D91414>核心攻击/极夜连斩</color>命中带有【侵蚀烙印】标记的敌人后，将消耗标记并立即造成爆炸伤害和治疗，伤害和治疗量为【侵蚀烙印】标记效果的满额，之后【侵蚀烙印】标记会扩散至范围内随机一名其他敌人。</color>	Assets/Product/Texture/Image/IconSkill/R2WeilaExlanqiu1.png		跃升技能				
1106	113328	19	危影铭刻		【侵蚀烙印】基础伤害及治疗量提升<color=#D91414><color=#D91414>20.59%</color></color>。\n \n<color=#0F70BC>·9级—薇拉退场后，每<color=#D91414>1.5秒</color>对处于<color=#D91414>极夜力场/暗域力场</color>范围内随机目标释放一次<color=#D91414>核心攻击</color>。</color>\n \n<color=#0F70BC>·18级—<color=#D91414>极夜力场/暗域力场</color>存在时，<color=#D91414>核心攻击/极夜连斩</color>命中带有【侵蚀烙印】标记的敌人后，将消耗标记并立即造成爆炸伤害和治疗，伤害和治疗量为【侵蚀烙印】标记效果的满额，之后【侵蚀烙印】标记会扩散至范围内随机一名其他敌人。</color>	Assets/Product/Texture/Image/IconSkill/R2WeilaExlanqiu1.png		跃升技能				
