Id	PoolId	Weight	SkillId	Icon	Name	Description
257	2	100	121218	Assets/Product/Texture/Image/IconSkill/QTE1.png	安睡馈赠	qte等级+1
258	2	100	121221	Assets/Product/Texture/Image/IconSkill/R2Wanshihexin1.png	寒流具象	核心被动+1
259	2	100	121223	Assets/Product/Texture/Image/IconSkill/R2Wanshihexin1.png	辅助型	职业技等级+1
260	1	100	153301	Assets/Product/Texture/Image/IconSkill/R3Sailinnahong1.png	狂岚落雷	红球等级+1
261	1	100	153306	Assets/Product/Texture/Image/IconSkill/R3Sailinnahuang1.png	雷顿跳弓	黄球等级+1
262	1	100	153311	Assets/Product/Texture/Image/IconSkill/R3Sailinnalan1.png	音磁旋涡	蓝球等级+1
263	1	100	153316	Assets/Product/Texture/Image/IconSkill/sailinnapugong1.png	雷鸢舞奏	普通攻击等级+1
264	2	100	153317	Assets/Product/Texture/Image/IconSkill/R3Sailinnadazhao1.png	风暴终曲	必杀技等级+1
265	2	100	153318	Assets/Product/Texture/Image/IconSkill/QTE1.png	夜鸢轻袭	qte等级+1
266	2	100	153321	Assets/Product/Texture/Image/IconSkill/R3Sailinnahexin1.png	三度叠置	核心被动+1
267	2	100	153323	Assets/Product/Texture/Image/IconSkill/R3Sailinnahexin1.png	先锋型	职业技等级+1
268	1	100	112301	Assets/Product/Texture/Image/IconSkill/R3Kuluomuhong1.png	逆源极光	红球等级+1
269	1	100	112306	Assets/Product/Texture/Image/IconSkill/R3Kuluomuhuang1.png	冰澈引流	黄球等级+1
270	1	100	112311	Assets/Product/Texture/Image/IconSkill/R3Kuluomulan1.png	暴冰亟斩	蓝球等级+1
271	1	100	112316	Assets/Product/Texture/Image/IconSkill/R3Kuluomupugong1.png	极境沉锋	普通攻击等级+1
272	2	100	112317	Assets/Product/Texture/Image/IconSkill/R3Kuluomudazhao1.png	必杀-冰壑爆发	必杀技等级+1
273	2	100	112318	Assets/Product/Texture/Image/IconSkill/QTE1.png	凛晓闪击	qte等级+1
274	2	100	112321	Assets/Product/Texture/Image/IconSkill/R3Kuluomuhexin1.png	寒魄知源	核心被动+1
275	2	100	112323	Assets/Product/Texture/Image/IconSkill/R3Kuluomuhexin1.png	装甲型	职业技等级+1
276	1	100	122201	Assets/Product/Texture/Image/IconSkill/R3Twentyonehong1.png	暗域降坠	红球等级+1
277	1	100	122206	Assets/Product/Texture/Image/IconSkill/R3Twentyonehuang1.png	暗暮锯轮	黄球等级+1
278	1	100	122211	Assets/Product/Texture/Image/IconSkill/R3Twentyonelan1.png	集束重演	蓝球等级+1
279	1	100	122216	Assets/Product/Texture/Image/IconSkill/twentyonepugong1.png	棱镜连射	普通攻击等级+1
280	2	100	122217	Assets/Product/Texture/Image/IconSkill/R3Twentyone1.png	必杀-影棱坍塌	必杀技等级+1
281	2	100	122218	Assets/Product/Texture/Image/IconSkill/QTE1.png	暮光锁阵	qte等级+1
282	2	100	122221	Assets/Product/Texture/Image/IconSkill/R3Twentyonehexin1.png	影棱集聚	核心被动+1
283	2	100	122223	Assets/Product/Texture/Image/IconSkill/R3Twentyonehexin1.png	装甲型	职业技等级+1
284	1	100	113301	Assets/Product/Texture/Image/IconSkill/R3Weilahong1.png	旋枪劫杀	红球等级+1
285	1	100	113306	Assets/Product/Texture/Image/IconSkill/R3Weilahuang1.png	紫电连舞	黄球等级+1
286	1	100	113311	Assets/Product/Texture/Image/IconSkill/R3Weilalan1.png	雷霆迅突	蓝球等级+1
287	1	100	113316	Assets/Product/Texture/Image/IconSkill/weilapugong1.png	枪舞	普通攻击等级+1
288	2	100	113317	Assets/Product/Texture/Image/IconSkill/R3Weiladazhao1.png	必杀-耀枪贯闪	必杀技等级+1
289	2	100	113318	Assets/Product/Texture/Image/IconSkill/QTE1.png	胜光战旗	qte等级+1
290	2	100	113321	Assets/Product/Texture/Image/IconSkill/R3Weilahexin1.png	降雷坠	核心被动+1
291	2	100	113323	Assets/Product/Texture/Image/IconSkill/R3Weilahexin1.png	装甲型	职业技等级+1
292	1	100	154301	Assets/Product/Texture/Image/IconSkill/R2Luolanhong1.png	奇炎旋舞	红球等级+1
293	1	100	154306	Assets/Product/Texture/Image/IconSkill/R2Luolanhuang1.png	烬裂闪踏	黄球等级+1
294	1	100	154311	Assets/Product/Texture/Image/IconSkill/R2Luolanlan1.png	追火逐猎	蓝球等级+1
295	1	100	154316	Assets/Product/Texture/Image/IconSkill/luolanpugong1.png	虚谬赝戏	普通攻击等级+1
296	2	100	154317	Assets/Product/Texture/Image/IconSkill/R2Luolandazhao1.png	诡戏高潮	必杀技等级+1
297	2	100	154318	Assets/Product/Texture/Image/IconSkill/QTE1.png	撼场礼花	qte等级+1
298	2	100	154321	Assets/Product/Texture/Image/IconSkill/R2Luolanhexin1.png	虚像艺术	核心被动+1
299	2	100	154323	Assets/Product/Texture/Image/IconSkill/R2Luolanhexin1.png	先锋型	职业技等级+1
300	1	100	103401	Assets/Product/Texture/Image/IconSkill/R4Lifuhong1.png	黄道恩典	红球等级+1
301	1	100	103406	Assets/Product/Texture/Image/IconSkill/R4Lifuhuang1.png	光羽弥撒	黄球等级+1
302	1	100	103411	Assets/Product/Texture/Image/IconSkill/R4Lifulan1.png	阑珊福音	蓝球等级+1
303	1	100	103416	Assets/Product/Texture/Image/IconSkill/R4Lifupugong1.png	悠远祝赞	普通攻击等级+1
304	2	100	103417	Assets/Product/Texture/Image/IconSkill/R4Lifudazhao1.png	必杀-伽蓝之海	必杀技等级+1
305	2	100	103418	Assets/Product/Texture/Image/IconSkill/QTE1.png	引道之诗	qte等级+1
306	2	100	103421	Assets/Product/Texture/Image/IconSkill/R4Lifuhexin1.png	永昼颂歌	核心被动+1
307	2	100	103423	Assets/Product/Texture/Image/IconSkill/R4Lifuhexin1.png	增幅型	职业技等级+1
308	1	100	153401	Assets/Product/Texture/Image/IconSkill/R4Sailinnahong1.png	蝶舞小夜曲	红球等级+1
309	1	100	153406	Assets/Product/Texture/Image/IconSkill/R4Sailinnahuang1.png	破军行进曲	黄球等级+1
310	1	100	153411	Assets/Product/Texture/Image/IconSkill/R4Sailinnalan1.png	星云回旋曲	蓝球等级+1
311	1	100	153416	Assets/Product/Texture/Image/IconSkill/R4Sailinnapugong1.png	行音击	普通攻击等级+1
312	2	100	153417	Assets/Product/Texture/Image/IconSkill/R4Sailinnadazhao1.png	幻想银河组曲	必杀技等级+1
313	2	100	153418	Assets/Product/Texture/Image/IconSkill/QTE1.png	音刃环绕	qte等级+1
314	2	100	153421	Assets/Product/Texture/Image/IconSkill/R4Sailinnahexin1.png	幻乐崩影	核心被动+1
315	2	100	153423	Assets/Product/Texture/Image/IconSkill/R4Sailinnahexin1.png	增幅型	职业技等级+1
316	1	100	155301	Assets/Product/Texture/Image/IconSkill/R2Pulaohong1.png	飞鹊剪枝	红球等级+1
317	1	100	155306	Assets/Product/Texture/Image/IconSkill/R2Pulaohuang1.png	龙威显圣	黄球等级+1
318	1	100	155311	Assets/Product/Texture/Image/IconSkill/R2Pulaolan1.png	落渊流华踢	蓝球等级+1
319	1	100	155316	Assets/Product/Texture/Image/IconSkill/R2Pulaopugong1.png	伏龙势	普通攻击等级+1
320	2	100	155317	Assets/Product/Texture/Image/IconSkill/R2Pulaodazhao1.png	灵刃镇厄舞	必杀技等级+1
321	2	100	155318	Assets/Product/Texture/Image/IconSkill/QTE1.png	御刃召来	qte等级+1
322	2	100	155321	Assets/Product/Texture/Image/IconSkill/R2Pulaohexin1.png	踏雪游龙	核心被动+1
323	2	100	155323	Assets/Product/Texture/Image/IconSkill/R2Pulaohexin1.png	先锋型	职业技等级+1
324	1	100	105401	Assets/Product/Texture/Image/IconSkill/R4Yongyechaohong1.png	焦热旋风	红球等级+1
325	1	100	105406	Assets/Product/Texture/Image/IconSkill/R4Yongyechaohuang1.png	量子压缩弹	黄球等级+1
326	1	100	105411	Assets/Product/Texture/Image/IconSkill/R4Yongyechaolan1.png	燃炎轰炸	蓝球等级+1
327	1	100	105416	Assets/Product/Texture/Image/IconSkill/R4Yongyechaopugong1.png	超·锯刃断斩	普通攻击等级+1
328	2	100	105417	Assets/Product/Texture/Image/IconSkill/R4Yongyechaodazhao1.png	万兆创星击	必杀技等级+1
329	2	100	105418	Assets/Product/Texture/Image/IconSkill/QTE1.png	天地鸣动	qte等级+1
330	2	100	105421	Assets/Product/Texture/Image/IconSkill/R4Yongyechaohexin1.png	熔钢之魂	核心被动+1
331	2	100	105423	Assets/Product/Texture/Image/IconSkill/R4Yongyechaohexin1.png	装甲型	职业技等级+1
332	1	100	156301	Assets/Product/Texture/Image/IconSkill/R2Hakamahong1.png	引力矩阵	红球等级+1
333	1	100	156306	Assets/Product/Texture/Image/IconSkill/R2Hakamahuang1.png	凝霜跃迁	黄球等级+1
334	1	100	156311	Assets/Product/Texture/Image/IconSkill/R2Hakamalan1.png	链合映射	蓝球等级+1
335	1	100	156316	Assets/Product/Texture/Image/IconSkill/R2Hakamapugong1.png	正弦刃	普通攻击等级+1
336	2	100	156317	Assets/Product/Texture/Image/IconSkill/R2Hakamadazhao1.png	霜流淬刃	必杀技等级+1
337	2	100	156318	Assets/Product/Texture/Image/IconSkill/QTE1.png	凇落	qte等级+1
338	2	100	156321	Assets/Product/Texture/Image/IconSkill/R2Hakamahexin1.png	巡猎指令	核心被动+1
339	2	100	156323	Assets/Product/Texture/Image/IconSkill/R2Hakamahexin1.png	先锋型	职业技等级+1
340	1	100	107401	Assets/Product/Texture/Image/IconSkill/R4Kalieninahong1.png	彗星推进	红球等级+1
341	1	100	107406	Assets/Product/Texture/Image/IconSkill/R4Kalieninahuang1.png	引力信标	黄球等级+1
342	1	100	107411	Assets/Product/Texture/Image/IconSkill/R4Kalieninalan1.png	曳星轨迹	蓝球等级+1
343	1	100	107416	Assets/Product/Texture/Image/IconSkill/R4Kalieninapugong1.png	坠星重锤	普通攻击等级+1
344	2	100	107417	Assets/Product/Texture/Image/IconSkill/R4Kalieninadazhao1.png	星碎地平线	必杀技等级+1
345	2	100	107418	Assets/Product/Texture/Image/IconSkill/QTE1.png	沉空落晓	qte等级+1
346	2	100	107421	Assets/Product/Texture/Image/IconSkill/R4Kalieninahexin1.png	深空漫步	核心被动+1
347	2	100	107423	Assets/Product/Texture/Image/IconSkill/R4Kalieninahexin1.png	装甲型	职业技等级+1
348	1	100	157301	Assets/Product/Texture/Image/IconSkill/R2Nuoanhong1.png	王牌突风	红球等级+1
349	1	100	157306	Assets/Product/Texture/Image/IconSkill/R2Nuoanhuang1.png	磁爆法则	黄球等级+1
350	1	100	157311	Assets/Product/Texture/Image/IconSkill/R2Nuoanlan1.png	裂夜雷鸣	蓝球等级+1
351	1	100	157316	Assets/Product/Texture/Image/IconSkill/R2Nuoanpugong1.png	无双连刃	普通攻击等级+1
352	2	100	157317	Assets/Product/Texture/Image/IconSkill/R2Nuoandazhao1.png	寒夜尽灭	必杀技等级+1
353	2	100	157318	Assets/Product/Texture/Image/IconSkill/QTE1.png	光脉环萤	qte等级+1
354	2	100	157321	Assets/Product/Texture/Image/IconSkill/R2Nuoanhexin1.png	升华之钥	核心被动+1
355	2	100	157323	Assets/Product/Texture/Image/IconSkill/R2Nuoanhexin1.png	先锋型	职业技等级+1
356	1	100	104401	Assets/Product/Texture/Image/IconSkill/R4Biankahong1.png	穿刺棘束	红球等级+1
357	1	100	104406	Assets/Product/Texture/Image/IconSkill/R4Biankahuang1.png	断罪镇杀	黄球等级+1
358	1	100	104411	Assets/Product/Texture/Image/IconSkill/R4Biankalan1.png	刻刃轮转	蓝球等级+1
359	1	100	104416	Assets/Product/Texture/Image/IconSkill/R4Biankapugong1.png	三烛杖剑	普通攻击等级+1
360	2	100	104417	Assets/Product/Texture/Image/IconSkill/R4Biankadazhao1.png	剑痕刻渊	必杀技等级+1
361	2	100	104418	Assets/Product/Texture/Image/IconSkill/QTE1.png	圣裁	qte等级+1
362	2	100	104421	Assets/Product/Texture/Image/IconSkill/R4Biankahexin1.png	垂灯耀目	核心被动+1
363	2	100	104423	Assets/Product/Texture/Image/IconSkill/R4Biankahexin1.png	进攻型	职业技等级+1
364	1	100	123201	Assets/Product/Texture/Image/IconSkill/R2Bangbinatahong1.png	镜隐霜丝	红球等级+1
365	1	100	123206	Assets/Product/Texture/Image/IconSkill/R2Bangbinatahuang1.png	横空掠影	黄球等级+1
366	1	100	123211	Assets/Product/Texture/Image/IconSkill/R2Bangbinatalan1.png	交叠足迹	蓝球等级+1
367	1	100	123216	Assets/Product/Texture/Image/IconSkill/R2Bangbinatapugong1.png	小弹腿	普通攻击等级+1
368	2	100	123217	Assets/Product/Texture/Image/IconSkill/R2Bangbinatadazhao1.png	无线牢笼	必杀技等级+1
369	2	100	123218	Assets/Product/Texture/Image/IconSkill/QTE1.png	巴朗赛舞步	qte等级+1
370	2	100	123221	Assets/Product/Texture/Image/IconSkill/R2Bangbinatahexin1.png	人形剧场	核心被动+1
371	2	100	123223	Assets/Product/Texture/Image/IconSkill/R2Bangbinatahexin1.png	进攻型	职业技等级+1
372	1	100	101401	Assets/Product/Texture/Image/IconSkill/R4Lianghong1.png	瞬弹急袭	红球等级+1
373	1	100	101406	Assets/Product/Texture/Image/IconSkill/R4Lianghuang1.png	掠影机动	黄球等级+1
374	1	100	101411	Assets/Product/Texture/Image/IconSkill/R4Lianglan1.png	坠火爆裂	蓝球等级+1
375	1	100	101416	Assets/Product/Texture/Image/IconSkill/R4Liangpugong1.png	武装速射	普通攻击等级+1
376	2	100	101417	Assets/Product/Texture/Image/IconSkill/R4Liangdazhao1.png	超宏爆发	必杀技等级+1
377	2	100	101418	Assets/Product/Texture/Image/IconSkill/QTE1.png	潜形灭杀	qte等级+1
378	2	100	101421	Assets/Product/Texture/Image/IconSkill/R4Lianghexin1.png	维度观测者	核心被动+1
379	2	100	101423	Assets/Product/Texture/Image/IconSkill/R4Lianghexin1.png	进攻型	职业技等级+1
380	1	100	109301	Assets/Product/Texture/Image/IconSkill/R3Ailahong1.png	《绯红印象》	红球等级+1
381	1	100	109306	Assets/Product/Texture/Image/IconSkill/R3Ailahuang1.png	《明黄冲击》	黄球等级+1
382	1	100	109311	Assets/Product/Texture/Image/IconSkill/R3Ailalan1.png	《群青跃动》	蓝球等级+1
383	1	100	109316	Assets/Product/Texture/Image/IconSkill/R3Ailapugong1.png	艾拉流随笔	普通攻击等级+1
384	2	100	109317	Assets/Product/Texture/Image/IconSkill/R3Ailadazhao1.png	极彩世界！	必杀技等级+1
385	2	100	109318	Assets/Product/Texture/Image/IconSkill/QTE1.png	虹光巡游	qte等级+1
386	2	100	109321	Assets/Product/Texture/Image/IconSkill/R3Ailahexin1.png	绚烂即兴秀~	核心被动+1
387	2	100	109323	Assets/Product/Texture/Image/IconSkill/R3Ailahexin1.png	增幅型	职业技等级+1
388	1	100	102501	Assets/Product/Texture/Image/IconSkill/R5Luxiyahong1.png	掠雷冲	红球等级+1
389	1	100	102506	Assets/Product/Texture/Image/IconSkill/R5Luxiyahuang1.png	十落斩	黄球等级+1
390	1	100	102511	Assets/Product/Texture/Image/IconSkill/R5Luxiyalan1.png	溯轮杀	蓝球等级+1
391	1	100	102516	Assets/Product/Texture/Image/IconSkill/R5Luxiyapugong1.png	深红绝击	普通攻击等级+1
392	2	100	102517	Assets/Product/Texture/Image/IconSkill/R5Luxiyadazhao1.png	囚影残空	必杀技等级+1
393	2	100	102518	Assets/Product/Texture/Image/IconSkill/QTE1.png	晖煌掠形	qte等级+1
394	2	100	102521	Assets/Product/Texture/Image/IconSkill/R5Luxiyahexin1.png	无我荒途	核心被动+1
395	2	100	102523	Assets/Product/Texture/Image/IconSkill/R5Luxiyahexin1.png	进攻型	职业技等级+1
396	1	100	124201	Assets/Product/Texture/Image/IconSkill/R2Hanyinhong1.png	此君谣	红球等级+1
397	1	100	124206	Assets/Product/Texture/Image/IconSkill/R2Hanyinhuang1.png	花蝶乱	黄球等级+1
398	1	100	124211	Assets/Product/Texture/Image/IconSkill/R2Hanyinlan1.png	晴风赋	蓝球等级+1
399	1	100	124216	Assets/Product/Texture/Image/IconSkill/R2Hanyinpugong1.png	游云动	普通攻击等级+1
400	2	100	124217	Assets/Product/Texture/Image/IconSkill/R2Hanyindazhao1.png	苍山悠梦境	必杀技等级+1
401	2	100	124218	Assets/Product/Texture/Image/IconSkill/QTE1.png	宵星踏	qte等级+1
402	2	100	124221	Assets/Product/Texture/Image/IconSkill/R2Hanyinhexin1.png	绫罗曼舞	核心被动+1
403	2	100	124223	Assets/Product/Texture/Image/IconSkill/R2Hanyinhexin1.png	辅助型	职业技等级+1
404	1	100	122301	Assets/Product/Texture/Image/IconSkill/R4Twentyonehong1.png	清扫猎径	红球等级+1
405	1	100	122306	Assets/Product/Texture/Image/IconSkill/R4Twentyonehuang1.png	截落飞羽	黄球等级+1
406	1	100	122311	Assets/Product/Texture/Image/IconSkill/R4Twentyonelan1.png	闪袭探爪	蓝球等级+1
407	1	100	122316	Assets/Product/Texture/Image/IconSkill/R4Twentyonepugong1.png	展露獠牙	普通攻击等级+1
408	2	100	122317	Assets/Product/Texture/Image/IconSkill/R4Twentyonedazhao1.png	撕裂夜幕的弧闪	必杀技等级+1
409	2	100	122318	Assets/Product/Texture/Image/IconSkill/QTE1.png	林间回响	qte等级+1
410	2	100	122321	Assets/Product/Texture/Image/IconSkill/R4Twentyonehexin1.png	暮影狂澜	核心被动+1
411	2	100	122323	Assets/Product/Texture/Image/IconSkill/R4Twentyonehexin1.png	增幅型	职业技等级+1
412	1	100	125201	Assets/Product/Texture/Image/IconSkill/R2Nuoketihong1.png	赤闪刹那	红球等级+1
413	1	100	125206	Assets/Product/Texture/Image/IconSkill/R2Nuoketihuang1.png	裂骨蹴击	黄球等级+1
414	1	100	125211	Assets/Product/Texture/Image/IconSkill/R2Nuoketilan1.png	爆袭穿踵	蓝球等级+1
415	1	100	125216	Assets/Product/Texture/Image/IconSkill/R2Nuoketipugong1.png	动擎涡旋	普通攻击等级+1
416	2	100	125217	Assets/Product/Texture/Image/IconSkill/R2Nuoketidazhao1.png	磁极爆裂杀	必杀技等级+1
417	2	100	125218	Assets/Product/Texture/Image/IconSkill/QTE1.png	瞬破特驱	qte等级+1
418	2	100	125221	Assets/Product/Texture/Image/IconSkill/R2Nuoketihexin1.png	动力咆哮	核心被动+1
419	2	100	125223	Assets/Product/Texture/Image/IconSkill/R2Nuoketihexin1.png	进攻型	职业技等级+1
420	1	100	126301	Assets/Product/Texture/Image/IconSkill/R3Yalishahong1.png	秩序虹光	红球等级+1
421	1	100	126306	Assets/Product/Texture/Image/IconSkill/R3Yalishahuang1.png	星穹坠闪	黄球等级+1
422	1	100	126311	Assets/Product/Texture/Image/IconSkill/R3Yalishalan1.png	骤羽裁决	蓝球等级+1
423	1	100	126316	Assets/Product/Texture/Image/IconSkill/R3Yalishapugong1.png	迅箭追袭	普通攻击等级+1
424	2	100	126317	Assets/Product/Texture/Image/IconSkill/R3Yalishadazhao1.png	天刻宏耀之锋	必杀技等级+1
425	2	100	126318	Assets/Product/Texture/Image/IconSkill/QTE1.png	正义终临	qte等级+1
426	2	100	126321	Assets/Product/Texture/Image/IconSkill/R3Yalishahexin1.png	双生回响	核心被动+1
427	2	100	126323	Assets/Product/Texture/Image/IconSkill/R3Yalishahexin1.png	增幅型	职业技等级+1
428	1	100	127301	Assets/Product/Texture/Image/IconSkill/R3Lamiyahong1.png	深溟涡动	红球等级+1
429	1	100	127306	Assets/Product/Texture/Image/IconSkill/R3Lamiyahuang1.png	卷跃破碎	黄球等级+1
430	1	100	127311	Assets/Product/Texture/Image/IconSkill/R3Lamiyalan1.png	寰洋断绝	蓝球等级+1
431	1	100	127316	Assets/Product/Texture/Image/IconSkill/R3Lamiyapugong1.png	刻暗激浪	普通攻击等级+1
432	2	100	127317	Assets/Product/Texture/Image/IconSkill/R3Lamiyadazhao1.png	亚特兰蒂斯的挽歌	必杀技等级+1
433	2	100	127318	Assets/Product/Texture/Image/IconSkill/QTE1.png	溯潮诡影	qte等级+1
434	2	100	127321	Assets/Product/Texture/Image/IconSkill/R3Lamiyahexin1.png	海沫幻象	核心被动+1
435	2	100	127323	Assets/Product/Texture/Image/IconSkill/R3Lamiyahexin1.png	进攻型	职业技等级+1
436	1	100	128201	Assets/Product/Texture/Image/IconSkill/R2Blackrockhong1.png	星曜利剑	红球等级+1
437	1	100	128206	Assets/Product/Texture/Image/IconSkill/R2Blackrockhuang1.png	星刻十字	黄球等级+1
438	1	100	128211	Assets/Product/Texture/Image/IconSkill/R2Blackrocklan1.png	牵绊之心	蓝球等级+1
439	1	100	128216	Assets/Product/Texture/Image/IconSkill/R2Blackrockpugong1.png	灭绝流星雨	普通攻击等级+1
440	2	100	128217	Assets/Product/Texture/Image/IconSkill/R2Blackrockdazhao1.png	编织世界者	必杀技等级+1
441	2	100	128218	Assets/Product/Texture/Image/IconSkill/QTE1.png	星芒幻身	qte等级+1
442	2	100	128221	Assets/Product/Texture/Image/IconSkill/R2Blackrockhexin1.png	无尽斗争	核心被动+1
443	2	100	128223	Assets/Product/Texture/Image/IconSkill/R2Blackrockhexin1.png	进攻型	职业技等级+1
444	1	100	108401	Assets/Product/Texture/Image/IconSkill/R4Dubianhong1.png	炽能迸发	红球等级+1
445	1	100	108406	Assets/Product/Texture/Image/IconSkill/R4Dubianhuang1.png	燃沙掠影	黄球等级+1
446	1	100	108411	Assets/Product/Texture/Image/IconSkill/R4Dubianlan1.png	强焰虹吸	蓝球等级+1
447	1	100	108416	Assets/Product/Texture/Image/IconSkill/R4Dubianpugong1.png	炙刃出鞘	普通攻击等级+1
448	2	100	108417	Assets/Product/Texture/Image/IconSkill/R4Dubiandazhao1.png	超态逆迭	必杀技等级+1
449	2	100	108418	Assets/Product/Texture/Image/IconSkill/QTE1.png	钳形围攻	qte等级+1
450	2	100	108421	Assets/Product/Texture/Image/IconSkill/R4Dubianhexin1.png	竭战反射	核心被动+1
451	2	100	108423	Assets/Product/Texture/Image/IconSkill/R4Dubianhexin1.png	装甲型	职业技等级+1
452	1	100	152401	Assets/Product/Texture/Image/IconSkill/R3Quhong1.png	临	红球等级+1
453	1	100	152406	Assets/Product/Texture/Image/IconSkill/R3Quhuang1.png	判	黄球等级+1
454	1	100	152411	Assets/Product/Texture/Image/IconSkill/R3Qulan1.png	破	蓝球等级+1
455	1	100	152416	Assets/Product/Texture/Image/IconSkill/R3Qupugong1.png	万世铭	普通攻击等级+1
456	2	100	152417	Assets/Product/Texture/Image/IconSkill/R3Qudazhao1.png	翎骨龙魄	必杀技等级+1
457	2	100	152418	Assets/Product/Texture/Image/IconSkill/QTE1.png	翎烁	qte等级+1
458	2	100	152421	Assets/Product/Texture/Image/IconSkill/R3Quhexin1.png	执铭化刃	核心被动+1
459	2	100	152423	Assets/Product/Texture/Image/IconSkill/R3Quhexin1.png	进攻型	职业技等级+1
460	1	100	129201	Assets/Product/Texture/Image/IconSkill/R2Buouxionghong1.png	音域潜袭	红球等级+1
461	1	100	129206	Assets/Product/Texture/Image/IconSkill/R2Buouxionghuang1.png	高频协奏	黄球等级+1
462	1	100	129211	Assets/Product/Texture/Image/IconSkill/R2Buouxionglan1.png	追逸指令	蓝球等级+1
463	1	100	129216	Assets/Product/Texture/Image/IconSkill/R2Buouxiongpugong1.png	逆相潮涟	普通攻击等级+1
464	2	100	129217	Assets/Product/Texture/Image/IconSkill/R2Buouxiongdazhao1.png	匿语声像	必杀技等级+1
465	2	100	129218	Assets/Product/Texture/Image/IconSkill/QTE1.png	协议入侵	qte等级+1
466	2	100	129221	Assets/Product/Texture/Image/IconSkill/R2Buouxionghexin1.png	源路渗透	核心被动+1
467	2	100	129223	Assets/Product/Texture/Image/IconSkill/R2Buouxionghexin1.png	辅助型	职业技等级+1
468	1	100	117401	Assets/Product/Texture/Image/IconSkill/R4Lunahong1.png	旋斩黯星	红球等级+1
469	1	100	117406	Assets/Product/Texture/Image/IconSkill/R4Lunahuang1.png	绯簇虚形	黄球等级+1
470	1	100	117411	Assets/Product/Texture/Image/IconSkill/R4Lunalan1.png	陨月判迹	蓝球等级+1
471	1	100	117416	Assets/Product/Texture/Image/IconSkill/R4Lunapugong1.png	环月之辉	普通攻击等级+1
472	2	100	117417	Assets/Product/Texture/Image/IconSkill/R4Lunadazhao1.png	赤月裁星	必杀技等级+1
473	2	100	117418	Assets/Product/Texture/Image/IconSkill/QTE1.png	临世湮殒	qte等级+1
474	2	100	117421	Assets/Product/Texture/Image/IconSkill/R4Lunahexin1.png	月冕权能	核心被动+1
475	2	100	117423	Assets/Product/Texture/Image/IconSkill/R4Lunahexin1.png	湮灭型	职业技等级+1
476	1	100	130201	Assets/Product/Texture/Image/IconSkill/R2Bulijitehong1.png	钢焰冲击	红球等级+1
477	1	100	130206	Assets/Product/Texture/Image/IconSkill/R2Bulijitehuang1.png	星激迅掣	黄球等级+1
478	1	100	130211	Assets/Product/Texture/Image/IconSkill/R2Bulijitelan1.png	磬石之固	蓝球等级+1
479	1	100	130216	Assets/Product/Texture/Image/IconSkill/R2Bulijitepugong1.png	回旋格击	普通攻击等级+1
480	2	100	130217	Assets/Product/Texture/Image/IconSkill/R2Bulijitedazhao1.png	灼日焚空	必杀技等级+1
481	2	100	130218	Assets/Product/Texture/Image/IconSkill/QTE1.png	力崩拳穿	qte等级+1
482	2	100	130221	Assets/Product/Texture/Image/IconSkill/R2Bulijitehexin1.png	灵巧身形	核心被动+1
483	2	100	130223	Assets/Product/Texture/Image/IconSkill/R2Bulijitehexin1.png	装甲型	职业技等级+1
484	1	100	124301	Assets/Product/Texture/Image/IconSkill/R3Hanyinghong1.png	骤弹曲破	红球等级+1
485	1	100	124306	Assets/Product/Texture/Image/IconSkill/R3Hanyinghuang1.png	低回慢弄	黄球等级+1
486	1	100	124311	Assets/Product/Texture/Image/IconSkill/R3Hanyinglan1.png	春肠易断	蓝球等级+1
487	1	100	124316	Assets/Product/Texture/Image/IconSkill/R3Hanyingpugong1.png	珏音	普通攻击等级+1
488	2	100	124317	Assets/Product/Texture/Image/IconSkill/R3Hanyingdazhao1.png	忘弦	必杀技等级+1
489	2	100	124318	Assets/Product/Texture/Image/IconSkill/QTE1.png	淮阴平楚	qte等级+1
490	2	100	124321	Assets/Product/Texture/Image/IconSkill/R3Hanyinghexin1.png	殊庭曲	核心被动+1
491	2	100	124323	Assets/Product/Texture/Image/IconSkill/R3Hanyinghexin1.png	装甲型	职业技等级+1
492	1	100	121301	Assets/Product/Texture/Image/IconSkill/R3Wanshihong1.png	寒冽极流	红球等级+1
493	1	100	121306	Assets/Product/Texture/Image/IconSkill/R3Wanshihuang1.png	枭影锐进	黄球等级+1
494	1	100	121311	Assets/Product/Texture/Image/IconSkill/R3Wanshilan1.png	飞霜裂空	蓝球等级+1
495	1	100	121316	Assets/Product/Texture/Image/IconSkill/R3Wanshipugong1.png	凛风鹰扬	普通攻击等级+1
496	2	100	121317	Assets/Product/Texture/Image/IconSkill/R3Wanshidazhao1.png	寂灭极寒	必杀技等级+1
497	2	100	121318	Assets/Product/Texture/Image/IconSkill/QTE1.png	抵近射袭	qte等级+1
498	2	100	121321	Assets/Product/Texture/Image/IconSkill/R3Wanshihexin1.png	明镜止水	核心被动+1
499	2	100	121323	Assets/Product/Texture/Image/IconSkill/R3Wanshihexin1.png	装甲型	职业技等级+1
500	1	100	102601	Assets/Product/Texture/Image/IconSkill/R6Luxiyahong1.png	旋光灿昼	红球等级+1
501	1	100	102606	Assets/Product/Texture/Image/IconSkill/R6Luxiyahuang1.png	流火鸣雷	黄球等级+1
502	1	100	102611	Assets/Product/Texture/Image/IconSkill/R6Luxiyalan1.png	赫焰飞芒	蓝球等级+1
