Id	Name	Content
60012137	赛利卡	让我们进行关于<color=#57f0fb>助战单位--狩猎者</color>的配置
60012139	赛利卡	防御部署栏内可培养并选择两枚<color=#57f0fb>防御装置</color>以辅助战斗
60012144	赛利卡	指挥官可以选择1名<color=#57f0fb>助战单位</color>并肩作战
60012147	赛利卡	狩猎强化栏可为<color=#57f0fb>助战单位</color>培养并选择3枚狩猎插件，以强化能力
60012149	赛利卡	更多内容请查阅图文教程
60021006	赛利卡	<size=36>欢迎来到<color=#57f0fb>迈锡尼协议-未然观测</color>行动！本次行动包含50个难度递进的关卡，需要使用固定的试玩角色进行编队挑战</size>
60021136	赛利卡	这里可以查看敌人的各种能力，点击图标可以查看词缀详情
60021144	赛利卡	通关可获得<color=#57f0fb>晋升许可</color>，提升队伍等级。
60022006	赛利卡	队伍等级提升后，可通过<color=#57f0fb>成员改造</color>进行能力强化
60022136	赛利卡	队伍等级提升会提升所有成员的基础属性与技能等级，还可以获得额外的强化能力
60022144	赛利卡	<size=38>每个角色都有<color=#57f0fb>单人作战</color>与<color=#57f0fb>轮换作战</color>两种改造方向，分别对应不同的战斗风格。本次先选择<color=#57f0fb>单人作战</color></size>
60022150	赛利卡	<size=34>达到需求的等级后，即可解锁强力的角色强化效果。角色强化需要消耗<color=#57f0fb>改造点数</color>，<color=#57f0fb>改造点数</color>仅能通过提升队伍等级获得</size>
60022155	赛利卡	<size=38>点击<color=#57f0fb>激活</color>即可获得对应的强化能力；能力激活后可随时进行重置调整，对应的改造点数会全额返还</size>
60101149	赛利卡	更多内容请查阅图文教程
60101176	赛利卡	欢迎来到<color=#57f0fb>分光双星</color>。本次行动共包含五个章节，每个章节会随着挑战进度及时间逐一开放
60101179	赛利卡	本次行动中，每个职业都额外拥有<color=#57f0fb>特殊技能</color>，指挥官可自行选择切换不同的技能。
60101181	赛利卡	让我们先点击第一章节
60101185	赛利卡	<size=34>前三章节的关卡分设成<color=#57f0fb>两条路线</color>，不同线路的关卡机制会有所不同，两条线路均通关后才可解锁最后一关</size>
60101194	赛利卡	点击选中关卡，可以查看该关卡的机制说明
60101199	赛利卡	关卡介绍中会详细说明本关卡中所包含的特殊机制，请注意查看
60111176	赛利卡	指挥官，这里是空中花园举行的特别派对——<color=#57f0fb>劲舞帕尼尼</color>！在这里可以：听歌！打碟！跳舞！
60111179	赛利卡	派对内的不同曲目将随时间逐一开放，指挥官可以随时随地进行游玩
60111181	赛利卡	接下来先为指挥官讲解一下派对的指引，希望你能更快融入这个派对中
60112176	赛利卡	这一次，还为指挥官准备了一些工具，你可以按需使用
60112179	赛利卡	<size=34>这是绝对少不了的校准器，在这里可以随时调整节奏校准。当前默认数值是我们为指挥官预设好的设定。数值的变化，将影响指挥官游戏体验</size>
60112181	赛利卡	如果需要调整，可以随时在这个工具界面或者评判偏移关卡内进行调试
60121176	赛利卡	欢迎来到<color=#57f0fb>极域协作</color>。本次行动需要三名指挥官同心协力，在最短时间内击杀BOSS
60121179	赛利卡	玩法共分为3个主题，将随活动时间依次开启，各主题有完全不同的挑战机制
60121181	赛利卡	各主题独有组队/个人排行榜，在活动结束时，根据指挥官的表现发放排行奖励
60122176	赛利卡	天赋技能分为主动、被动以及进攻核心三种
60122179	赛利卡	进攻核心关联玩法中的FEVER状态，进入状态后，将根据职业类型给予全队加成
60123176	赛利卡	点击此处可查看机制说明
60123179	赛利卡	熟练掌握机制，三星通关后即可获取本关全部算力
60124176	赛利卡	多人副本现已开启
60124179	赛利卡	<size=36>每个主题共有<color=#57f0fb>5个</color>等阶难度，通关后将依次解锁下一难度，仅难度5可参与冲榜，建议指挥官尽力尝试</size>
60124184	赛利卡	此处可选择期望匹配的职业，进场后将优先选择期望职业
60131006	赛利卡	欢迎来到<color=#57f0fb>独域特攻</color>！本次作战由3个周边作战区域及1个中枢区域组成
60132135	赛利卡	进入战斗前，让我们先了解本次作战特有的评级机制。
60201006	赛利卡	欢迎来到<color=#57f0fb>伊甸文化纪（2022）</color>！
60201101	赛利卡	<color=#57f0fb>印花</color>可从<color=#57f0fb>文化纪筹备</color>赛事中获得
60201103	赛利卡	此处可查看本次文化纪<color=#57f0fb>选手</color>的介绍和指挥官们的<color=#57f0fb>投票热度榜</color>
60201107	赛利卡	在文化纪中，使用各类<color=#57f0fb>印花</color>可对各个选手进行热度<color=#57f0fb>支援投票</color>
60201110	赛利卡	更多内容请查阅<color=#57f0fb>图文说明</color>
60202103	赛利卡	点击此处选择<color=#57f0fb>协助角色</color>
60202107	赛利卡	让我们先点击<color=#57f0fb>前往</color>进入关卡
60202110	赛利卡	编入队伍
60202116	赛利卡	满足<color=#57f0fb>最佳帮手条件</color>时，有额外<color=#57f0fb>真爱印花</color>奖励
60202120	赛利卡	本次文化纪可直接消耗<color=#57f0fb>角色心情值</color>，来派遣角色完成对应<color=#57f0fb>筹备事项</color>
60202124	赛利卡	点击联络协助，可以联络更多的<color=#57f0fb>角色</color>或赠送<color=#57f0fb>应援补给</color>恢复心情值
60202128	赛利卡	选择需求的协助角色，进行联络吧！
60203006	赛利卡	投票获得的<color=#57f0fb>欢愉货币</color>，可以在茶歇小摊中抽取盲盒哦
60203101	赛利卡	先来试试手气吧
60203107	赛利卡	获得当前盲盒机所有核心奖励后，可开启后续盲盒机
60204006	赛利卡	在<color=#57f0fb>试速挑战</color>中，每日可获得限额的<color=#57f0fb>纪典印花</color>
60204101	赛利卡	试速挑战中，只能使用在<color=#57f0fb>联络协助</color>中获得的角色
60204107	赛利卡	先熟悉本次挑战规则吧
60204118	赛利卡	选择角色后可进入挑战
60211006	赛利卡	<size=38>欢迎访问<color=#57f0fb>基伽勒档案</color>，该行动中指挥官需要募集一支精英小队，围绕队伍<color=#57f0fb>构筑并培养羁绊</color>，以应对沿途的挑战</size>
60211107	赛利卡	让我们先招募一组<color=#57f0fb>核心成员</color>
60211147	赛利卡	<size=34>每组核心成员都拥有1个强力技能，选择后<color=#57f0fb>至少上阵1名核心成员才能生效</color>，核心成员后续可<color=#57f0fb>随时切换</color>，切换时将解雇当前核心成员</size>
60211153	赛利卡	每次招募成员前需先刷新成员，<color=#57f0fb>刷新次数</color>通过<color=#57f0fb>时间/通关</color>获得
60211155	赛利卡	<size=40>招募到的成员点击头像栏可查看详情并<color=#57f0fb>更换涂装（需先拥有角色）</color></size>
60211157	赛利卡	<size=36>此处可查看<color=#57f0fb>当前羁绊</color>的基本状态。招募成员时需注意<color=#57f0fb>目标成员与当前队伍羁绊是否匹配</color>，以更有效地提升小队战力</size>
60211159	赛利卡	基本状态包含<color=#57f0fb>升阶所需星数，激活所需成员数</color>等。点击任意模块的羁绊图标都可查看详情
60211163	赛利卡	羁绊成员需要<color=#57f0fb>凑齐才可激活羁绊</color>，激活后需要注意<color=#57f0fb>羁绊生效</color>、<color=#57f0fb>升阶所需条件</color>
60211165	赛利卡	那么之后就请自由招募成员，建立羁绊并灵活应对挑战吧
60211170	赛利卡	更多内容请查阅<color=#57f0fb>图文说明</color>
60221006	赛利卡	欢迎来到<color=#57f0fb>联合指挥局大厅</color>。在这里可以操控自己的角色，与其他指挥官进行交流
60221107	赛利卡	使用<color=#57f0fb>摇杆</color>可以控制角色<color=#57f0fb>移动</color>
60221140	赛利卡	点击此处可以<color=#57f0fb>更换操控的角色</color>
60221142	赛利卡	点击此处可以<color=#57f0fb>使用特殊动作</color>
60221144	赛利卡	这里显示了当前频道的<color=#57f0fb>人数</color>信息。点击此处可以<color=#57f0fb>更换不同的频道</color>
60221146	赛利卡	原指挥局相关功能进行了整合，指挥官可以通过<color=#57f0fb>快捷按钮</color>进行操作
60221148	赛利卡	目前，指挥局大厅仍在测试阶段。指挥官可以通过点击这里，<color=#57f0fb>切换到旧版指挥局界面</color>
60221150	赛利卡	更多内容请查阅<color=#57f0fb>图文说明</color>
60231006	赛利卡	欢迎来到<color=#57f0fb>超限乱斗</color>，指挥官可点击解锁<color=#57f0fb>新赛区</color>
60231153	赛利卡	这里是新赛区的<color=#57f0fb>具体规则</color>
60231156	赛利卡	每个赛区开放时会<color=#57f0fb>解锁1个新的超数核心</color>，每个角色可<color=#57f0fb>装载1个超数核心并获得对应的强力技能</color>
60231182	赛利卡	这里可以对各赛区<color=#57f0fb>解锁的超数核心进行培养</color>
60232006	赛利卡	这里可切换本次对战的<color=#57f0fb>地图</color>
60232158	赛利卡	此处可以提前预览场景，<color=#57f0fb>不同的场景可能带有不同的效果</color>
60233006	赛利卡	这里可以选择添加本次对战<color=#57f0fb>我方出场选手</color>
60233156	赛利卡	这里可以自选本次对战的对手，<color=#57f0fb>不选择则会随机生成对手</color>
60233158	赛利卡	战斗前点击<color=#57f0fb>成员整备</color>，可以为我方选手<color=#57f0fb>装载超数核心</color>
60234006	赛利卡	这里可以为当前角色<color=#57f0fb>装载1个已解锁的超数核心</color>
60234156	赛利卡	更多内容请查阅<color=#57f0fb>图文说明</color>
57021006	赛利卡	<size=38>欢迎来到超限乱斗，指挥官可点击解锁新赛区。</size>
57021153	赛利卡	<size=38>这里是新赛区的具体规则。</size>
57021156	赛利卡	<size=38>每个赛区开放时会解锁1个新的超数核心，每个角色可装载1个超数核心并获得对应的强力技能。</size>
57022160	赛利卡	<size=38>每次挑战对手可汲取能量源，每日会补给一定数量的待汲取能量源，能量源可用于增幅超数核心，首战对手还可以额外获得核心进化材料。</size>
57022162	赛利卡	<size=38>这里可以对各赛区解锁的超数核心进行培养。</size>
57022166	赛利卡	<size=38>让我们参加对战吧，指挥官！</size>
57024006	赛利卡	<size=38>这里可以选择添加本次对战我方出场选手。</size>
57024156	赛利卡	<size=38>这里可以自选本次对战的对手，不选择则会随机生成对手。</size>
57024158	赛利卡	<size=38>现在点击这里，为我方选手装载超数核心吧！</size>
57023006	赛利卡	<size=38>这里可选择本次对战的地图。</size>
57023156	赛利卡	<size=38>点击这里可选择环境作用于本次对战。</size>
57023158	赛利卡	<size=38>环境会影响本次对战的难度，但会提高对战胜利时汲取能量源的数量。</size>
57023160	赛利卡	<size=38>指挥官，让我们进一步了解吧！</size>
57025006	赛利卡	<size=38>这里可以为当前角色装载1个已解锁的超数核心。</size>
57025156	赛利卡	<size=38>详细内容，可查看图文教学。</size>
60301006	赛利卡	<color=#57f0fb>拟真围剿</color>由周边区域及中央区域组合而成，让我们先从周边区域开始了解
60301163	赛利卡	首次保存作战数据后<color=#57f0fb>触发对应技能</color>，指挥局共用触发次数。当次数用完后，将不再触发
60301165	赛利卡	成功保存作战数据后，除了能触发技能外，还能直接对围剿目标造成<color=#57f0fb>同等伤害</color>
60301167	赛利卡	同一个区域中，每轮活动最多可以在对局结束界面保存<color=#57f0fb>3次</color>作战数据，建议指挥官谨慎选择
60301170	赛利卡	点击中央区域可以直达本次的<color=#57f0fb>围剿目标</color>
60301175	赛利卡	击破围剿目标后，指挥局全体成员可获<color=#57f0fb>额外积分加成</color>
60302181	赛利卡	根据指挥局的<color=#57f0fb>历史最高分</color>，解锁更高难度的挑战
60302182	赛利卡	总指挥、副总指挥可设置下期挑战难度。难度越高则BOSS越难，获得<color=#57f0fb>积分效率加成</color>也将更高
60311101	赛利卡	欢迎来到<color=#57f0fb>免疫之城</color>。本次行动中，你将成为拾荒者首领，带领人们存活到最后，完成任务
60311107	赛利卡	点击这里选择关卡。本次活动共<color=#57f0fb>6个关卡</color>。随着关卡进度与时间逐一开放
60311109	赛利卡	完成关卡<color=#57f0fb>主要目标</color>，即可通过关卡
60311112	赛利卡	点击此处开始第一关。中途退出关卡时，<color=#57f0fb>关卡进度将保存</color>，可以从保存点继续本局游戏
60312123	赛利卡	关卡中，每天可能发生<color=#57f0fb>不同的事件</color>。它们或许可能带来资源的变化，或许有更深远的影响
60312125	赛利卡	事件的不同选项将显示在下方。点击<color=#57f0fb>选择</color>，即可选择选项，完成当前事件
60312151	赛利卡	这是你的<color=#57f0fb>营地</color>。百废待兴。你需要安排空闲拾荒者们开始工作
60312153	赛利卡	这是<color=#57f0fb>废墟</color>。安排足够的人手清除废墟，可以获得木材与钢材
60312155	赛利卡	点击<color=#57f0fb>空地</color>即可选择要建造的建筑。花费一定数量的材料和时间完成建筑，带来资源或其他收益
60312157	赛利卡	建造<color=#57f0fb>前哨站</color>后，即可解锁左下方的探索功能
60312174	赛利卡	让我们到营地外探索一下吧！
60313125	赛利卡	需要先<color=#57f0fb>组建探索小队</color>，才能开始探索
60313127	赛利卡	消耗一定数量的<color=#57f0fb>物资和拾荒者</color>，即可组成探索队伍
60313136	赛利卡	队伍组建后，再次打开界面，可以查看队伍背包，或指挥队伍回到营地，<color=#57f0fb>回收资源</color>
60314123	赛利卡	点击<color=#57f0fb>可探索的地点</color>，可查看地点详情
60314127	赛利卡	每个探索地点<color=#57f0fb>有几率</color>出现不同物资。这些物资会在首次探索中被<color=#57f0fb>全部收集</color>
60314136	赛利卡	根据<color=#57f0fb>队伍状态</color>合理分配队伍前往对应探索点
60314138	赛利卡	选择队伍后，点击<color=#57f0fb>前往探索</color>。队伍将在<color=#57f0fb>下一天</color>到达指定地点，并触发地点中的事件，采集资源
60321006	赛利卡	指挥官，欢迎来到<color=#57f0fb>界限构解</color>！点击这里可以选择查看各个关卡
60321101	赛利卡	点击<color=#57f0fb>改造</color>，可以对当前关卡内容进行改造。通关后将根据改造内容获取<color=#57f0fb>积分</color>
60322101	赛利卡	点击这里，可以更换关卡内出现的<color=#57f0fb>敌人</color>
60322107	赛利卡	敌人危险程度越高，挑战可以获取的<color=#57f0fb>积分</color>越高
60322115	赛利卡	接下来将介绍<color=#57f0fb>词缀改造</color>
60322116	赛利卡	点击敌人，可以为关卡内对应敌人添加词缀。<color=#57f0fb>词缀效果越强，积分价值越高</color>
60322119	赛利卡	接下来，让我们看看<color=#57f0fb>环境</color>改造
60322121	赛利卡	点击这里可以选择<color=#57f0fb>关卡环境</color>，关卡环境会对作战产生全局影响
60322125	赛利卡	完成改造后，点击这里<color=#57f0fb>保存改造内容</color>
60323006	赛利卡	这里可以查看，当前关卡改造的积分和累计获取的积分
60323107	赛利卡	更多内容请查阅<color=#57f0fb>图文说明</color>
60324110	赛利卡	点击这里，可以增加关卡内的<color=#57f0fb>额外波次</color>
60324112	赛利卡	点击这里可以增加关卡里对应波次的<color=#57f0fb>额外敌人数量</color>
60324118	赛利卡	<color=#57f0fb>界限-2</color>已解锁，对应开启了新的改造方式
54026072	赛利卡	你已满足了矿区作战的扫荡条件，在后续作战中将开启扫荡功能
54026102	赛利卡	直达深巢进行扫荡作战
54026104	赛利卡	红岩矿区、南部矿区（第一、第二矿区）在通关后即可扫荡，指挥官在后续的作战中无需再亲自对付这些小麻烦了
54026107	赛利卡	若指挥官完成了所有的【挑战任务】，还将解锁库尼矿区（第三矿区）的扫荡功能
54025072	赛利卡	点击此处可查看本期诺曼复兴战的<color=#57f0fb>任务奖励</color>
54025102	赛利卡	但矿石产出本身仍然会受到<color=#57f0fb>参与时间</color>的影响，还请指挥官注意
54025117	赛利卡	供电站会提供<color=#57f0fb>电能</color>，电能可以在队伍界面中用于提升战力
54025120	赛利卡	通过布置<color=#57f0fb>援助成员</color>，可以提升额外电能负载，但援助成员不能再上场战斗
54025122	赛利卡	更多内容请查看<color=#57f0fb>图文说明</color>
54025126	赛利卡	电能被区分为<color=#57f0fb>系统供电</color>与<color=#57f0fb>角色发电</color>，挑战任务中会限制<color=#57f0fb>系统供电</color>的使用，但<color=#57f0fb>角色发电</color>则不受影响
54025127	赛利卡	任务中，所有的任务条件只与<color=#57f0fb>关卡通关</color>相关，指挥官不用担心因参与不及时而损失任务奖励
60331101	赛利卡	欢迎来到<color=#57f0fb>心象风景</color>，共包含<color=#57f0fb>五个章节</color>，随着章节进度与时间逐一开放
60331109	赛利卡	每一章都包含了<color=#57f0fb>两个阶段</color>，完成顺流而下阶段后，再挑战逆流而上阶段
60331112	赛利卡	每章需连续挑战多个关卡，每个关卡包含<color=#57f0fb>两场</color>独立战斗
60331121	赛利卡	任选一场战斗进行挑战后，另一场将保留至下一阶段
60331123	赛利卡	每组敌人还会具有一个弱点属性，点击可以查看详细
60332101	赛利卡	逆流而上阶段需要沿关卡倒序进行挑战
60332121	赛利卡	每个关卡都是之前对应关卡<color=#57f0fb>未挑战</color>的敌人
60333101	赛利卡	逆流而上阶段每次通关可获得<color=#57f0fb>构想点</color>，章节构想点达到任务要求时可领取奖励
60333121	赛利卡	每关敌人将获得同阶段<color=#57f0fb>所有前置关卡的幻象特性</color>
60333126	赛利卡	如果觉得关卡难度过高，可以点击这里<color=#57f0fb>屏蔽</color>其中一些特性
60333128	赛利卡	屏蔽特性将影响通关获得构想点，但每关均可<color=#57f0fb>免费</color>屏蔽1个特性
60315161	赛利卡	当今日工作全部处理完后，即可点击<color=#57f0fb>结束今天</color>，推进时间
60315173	赛利卡	更多内容请查阅<color=#57f0fb>图文说明</color>
60315175	赛利卡	这里可查看今日及未来4天的<color=#57f0fb>天气预报</color>，当天气不同时，将带来不同的属性及资源变化速度
60303192	赛利卡	根据操作倾向，可选择<color=#57f0fb>联动、个体</color>两种作战风格
60303194	赛利卡	选定流派后，可依据喜好选择技能，由于算力所限，最多可携带<color=#57f0fb>3个技能</color>进行作战
50401001	赛利卡	<color=#57f0fb>新手任务系统</color>已开启，完成任务可以领取<color=#57f0fb>大量黑卡和资源</color>。
50401002	赛利卡	<color=#57f0fb>入门</color>任务中可以领取<color=#57f0fb>升级经验</color>、高级装备及<color=#57f0fb>自选角色</color>。
50401003	赛利卡	完成21个任务，即可领取<color=#57f0fb>S级自选角色礼包</color>。
50401004	赛利卡	完成指定任务后，即可领取对应奖励。
50401005	赛利卡	点击此处切换至<color=#57f0fb>目标</color>。
50401006	赛利卡	完成<color=#57f0fb>目标</color>任务可以领取黑卡，<color=#57f0fb>黑卡是重要货币之一</color>。
50402001	赛利卡	每日任务已解锁。
50402002	赛利卡	每日任务是获取黑卡的主要途径之一。
50402003	赛利卡	达到指定活跃度后，可领取对应奖励。
50501001	赛利卡	<color=#57f0fb>意识</color>能够显著提升成员的作战能力，先了解一下成员的意识配置。
50501002	赛利卡	装备系统由<color=#57f0fb>武器</color>和<color=#57f0fb>意识</color>构成。
50501003	赛利卡	点击意识页签。
50501004	赛利卡	每个机体可配备<color=#57f0fb>6件意识</color>。
50501005	赛利卡	不同的意识有不同的<color=#57f0fb>套装效果</color>，需要达到指定数量才可生效。
50501006	赛利卡	意识本身也提供了<color=#57f0fb>基础属性加成</color>。
50501007	赛利卡	培养意识可以获得更高的基础属性加成。
50501008	赛利卡	<color=#57f0fb>意识的升级材料可在拟战场域中大量获取</color>，将意识强化到最高等级吧！
50802005	赛利卡	七实的战斗经验不足，建议先进行调试。
50802024	谜之少女	选取足够的【经验材料】。
50803028	谜之少女	成员新增了七实，将她编入队伍的【黄色位置】
50804001	露西亚	指挥官，请将新构造体加入队伍，开始作战吧。
50804002	七实	七实，申请出战！
51101001	赛利卡	现在是<color=#57f0fb>赛利卡补习班</color>时间~可以选择任意机体了解其战斗技巧。
51101002	赛利卡	每个角色都有专属自身的教学关卡，点击即可学习角色特点与技巧。
52802058	赛利卡	每个区域均有不同的<color=#57f0fb>环境效果</color>。
52802108	赛利卡	每期纷争战区将随机开启两个区域，指挥官，请点击区域进入。
52802112	赛利卡	<color=#57f0fb>全境支援</color>针对机体提供了特殊的强化，请指挥官合理安排机体进行作战。
52801058	赛利卡	<color=#57f0fb>纷争战区</color>已开启。
52801117	赛利卡	在<color=#57f0fb>纷争战区</color>中，你将与其他指挥官竞争队内排名，<color=#57f0fb>排名越高，奖励越丰富</color>。
52801123	赛利卡	更多细节，请查看<color=#57f0fb>图文说明</color>。
53201020	赛利卡	<color=#57f0fb>法奥斯评级委员会</color>已开启。
53201051	赛利卡	欢迎来到<color=#57f0fb>法奥斯评级委员会</color>，这里可以学习各类战斗技巧，请先点击<color=#57f0fb>基础操作课程</color>。
53202020	赛利卡	课程都会包含多个小节，根据完成情况，每个小节都会获得一定的<color=#57f0fb>绩点</color>。
53202051	赛利卡	积攒足够的绩点才能解锁战斗执照考核，以及领取<color=#57f0fb>绩点奖励</color>。
53202061	赛利卡	累计对应数量绩点后，即可领取<color=#57f0fb>A级泛用机体字体自选礼包</color>。
53203020	赛利卡	这里可以预览<color=#57f0fb>考核奖励</color>，完成考核，提升执照评级可以领取对应的奖励。
53203051	赛利卡	执照升阶考核将<color=#57f0fb>按顺序解锁</color>，点击可以查看对应考核介绍。
53203055	赛利卡	课程中获得足够的<color=#57f0fb>绩点</color>可以参与指定考级。
53203058	赛利卡	每个升阶考核将包含<color=#57f0fb>三个科目</color>。
53203060	赛利卡	完成考核<color=#57f0fb>所有科目的所有挑战</color>，将通过对应升阶考核。
53203062	赛利卡	欢迎来到评级晋升模块，在这里可以参与<color=#57f0fb>晋升考核</color>，提升<color=#57f0fb>执照评级</color>。
53204020	赛利卡	升阶考核将包含<color=#57f0fb>三个科目</color>，每个科目将包含<color=#57f0fb>三个挑战</color>。
53204051	赛利卡	完成所有科目的所有挑战，则视为通过考核。
53204055	赛利卡	根据累计获取的目标数，可以领取相应的奖励。
53204058	赛利卡	指挥官，准备好接受挑战了吗？
53401001	赛利卡	<color=#57f0fb>装备推荐</color>功能可以简化机体的养成流程。
53401002	赛利卡	选中深红囚影机体。
53401003	赛利卡	获得成员后，解锁对应成员<color=#57f0fb>装备推荐</color>功能，辅助指挥官进行装备培养。
53401004	赛利卡	这里可以查看成员的装备推荐，包括<color=#57f0fb>武器和意识</color>。
53401005	赛利卡	选择任一合适的推荐<color=#57f0fb>设为装备目标</color>吧。
53402001	赛利卡	六星武器可通过<color=#57f0fb>武器研发</color>获得。
53402002	赛利卡	每日消耗血清，并完成<color=#57f0fb>拟战场域作战</color>后，即可购买六星意识。
53402003	赛利卡	先获得意识狄瑟尔吧。
53402004	赛利卡	点击前往拟战场域商店，指挥官，我这里有一些拟战绩分，请先收下吧。
60411101	赛利卡	欢迎来到<color=#57f0fb>夕语论星</color>，点击<color=#57f0fb>新的一局</color>，即可开始挑战。
60411109	赛利卡	指挥官需要猜测下一张扑克牌比右侧当前目标<color=#57f0fb>大</color>或是<color=#57f0fb>小</color>。
60411112	赛利卡	每<color=#57f0fb>猜测3次</color>后可以获得<color=#57f0fb>1个可用提示</color>，使用提示后即可直接知道下一张扑克牌的大小。
60411121	赛利卡	完成活动任务可以获得<color=#57f0fb>星语盲盒</color>。
60411123	赛利卡	在角色剧情中可以给对应角色赠送星语盲盒，解锁角色的<color=#57f0fb>七夕剧情</color>。
60401101	???	欢迎光临，外来者！
60401126	???	话不多说，让我们开始这场旅途吧。
60402101	???	根据你当前的能力来选择<color=#57f0fb>旅途难度</color>，难度越高，奖励也会越丰厚的捏。
60402111	???	这一次先从简单难度开始叭。
60402125	???	首先，让我们<color=#57f0fb>组建下调查团</color>吧，这能给我们的旅途带来不小的帮助。
60402146	???	一个人旅途可能有点过于冷清，让我们<color=#57f0fb>邀请更多伙伴</color>加入旅途吧。
60403101	???	现在我们可以<color=#57f0fb>招募伙伴</color>。
60403126	???	如果对当前可选的伙伴不太满意，点击<color=#57f0fb>刷新</color>可以更换一批伙伴喔。
60403127	???	让我们选择一位伙伴。
60403134	???	招募伙伴可激活羁绊增益。<color=#57f0fb>增益不受上阵限制</color>，激活后伙伴不上阵仍然生效。
60403137	???	重复招募相同的伙伴，可以提高伙伴星级。
60404101	???	点击这里可以触发<color=#57f0fb>节点事件</color>，推进旅途的进度。
60404127	???	完成节点事件会概率获得<color=#57f0fb>秘藏品</color>，秘藏品会提供特殊效果，携带的秘藏品越多，对旅途帮助越大。
60405101	???	旅途结算后，可以在这里领取<color=#57f0fb>任务奖励</color>。
60405127	???	旅途和任务获取的<color=#57f0fb>注厄结晶</color>可以<color=#57f0fb>提高进度等级</color>，领取丰厚奖励。
60406101	???	消耗旅途结算获取的<color=#57f0fb>解咒残章</color>，可在这里激活能力，能力会为旅途提供<color=#57f0fb>额外增益</color>。
60421006	赛利卡	<color=#57f0fb>众志行征</color>行动共<color=#57f0fb>分为3轮战斗</color>。若在当前轮次作战时期加入指挥局的指挥官，将无法参与当前轮次
60421152	赛利卡	直至作战开始前，<color=#57f0fb>会长或副会长</color>可调整难度。<color=#57f0fb>成员战力</color>及<color=#57f0fb>活跃度要求</color>随难度提升，请谨慎选择。
60421154	赛利卡	此处可查看对应难度的<color=#57f0fb>地图布局</color>。
60421176	赛利卡	<color=#57f0fb>众志行征</color>行动共<color=#57f0fb>分为3轮战斗</color>。若在当前轮次作战时期加入指挥局的指挥官，将无法参与当前轮次
60422149	赛利卡	更多内容请查阅图文教程
60422165	赛利卡	抵达作战区域前，指挥官需消耗对应物资前往对应区域。
60422172	赛利卡	到达作战区域后，消耗物资可参与作战。通关时间越短，对敌人造成伤害越高
60422181	赛利卡	<size=38>此处为资源保障区，在进攻危险区域时需时刻留意并保护己方的资源保障区。</size>
60422184	赛利卡	点击相邻的危险区域，可向前行进。
60422186	赛利卡	<size=38>每次作战将对敌人造成一定伤害，对应区域敌人的剩余血量将在这里显示，完全击杀敌人则可前往下个区域</size>
60423181	赛利卡	本次行征可设定支援角色，协助指挥局其余玩家参与作战！
60423185	赛利卡	选择适合本次行征的角色设定支援，可在支援面板中直接调整武器和意识。
60423190	赛利卡	支援设定完毕后，根据支援时间及被使用次数可获得行征补给，指挥官注意及时领取。
60424181	赛利卡	本次高危绝壁有两只鲨鲨镇守，把她们全部击破才可攻略此节点。
60424185	赛利卡	鲨鲨血量低于50%或死亡时，弱点会发生转移。若鲨鲨身上带有弱点，可触发<color=#57f0fb>弱点效果</color>，对作战更为有利！
60424190	赛利卡	所有近卫区击破后，鲨鲨会开始倒计时。倒计时结束后将会<color=#57f0fb>直击基地</color>！
60501006	赛利卡	点击两个<color=#57f0fb>相邻信号球</color>进行交换，三个及以上同色信号球连成线时可以消除。
60501131	赛利卡	消除达成Combo可以获得<color=#57f0fb>终结能量</color>，存储足够的终结能量可释放终结技能，释放后将短暂冷却。
60501135	赛利卡	剩余步数为<color=#57f0fb>0</color>时则本局结束。
60501151	赛利卡	此处可以随时查看Boss<color=#57f0fb>下一个技能倒计回合数及Buff效果</color>。
60511006	神秘机械体	<size=36>哟！我知道你有很多疑问，但是<color=#57f0fb>选择队员，并对队员机体进行专精改造，去经历一段冒险</color>正是你现在应该做的！让我指点指点你吧！</size>
60511147	神秘机械体	<size=36>可不要忘了领取<color=#57f0fb>每日补给</color>，补给和战斗都能获得队伍经验并提升队伍等级，先领今天的份吧，明儿就过期了。</size>
60511158	神秘机械体	队伍等级提升后将提升所有机体的战斗力并获得<color=#57f0fb>改造点</color>！
60511159	神秘机械体	可以在<color=#57f0fb>机体专精中分配改造点</color>并进行其他调整，进去看看！
60511164	神秘机械体	重点来了！这儿可以选择并改造机体的<color=#57f0fb>专精方向</color>！遇到难关不妨进来切换试试。
60511166	神秘机械体	<color=#57f0fb>专精方向可以随时重置并切换</color>，每台机体都有2个风格迥异战斗风格，之后就先自由开发机体潜力吧！
60511168	神秘机械体	更多内容请查阅<color=#57f0fb>图文说明</color>
60601176	赛利卡	欢迎来到<color=#57f0fb>分光双星</color>。本次行动共包含三个章节，会随时间逐一开放。
60601179	赛利卡	本次行动中，每个职业都额外拥有<color=#57f0fb>连携技能</color>，点击此处可以查看对应的技能效果。
60602176	赛利卡	指挥官可以随意挑战章节内的<color=#57f0fb>任意关卡</color>，每个关卡都包含有不同的机制。
60602179	赛利卡	点击选择一个关卡。
60602207	赛利卡	关卡介绍中会详细说明本关卡包含的<color=#57f0fb>特殊机制</color>，请注意查看。
60611005	赛利卡	<color=#57f0fb>本我回廊</color>已经开启。
60612005	赛利卡	<color=#57f0fb>心锁试炼</color>中包含多个包含特殊机制的挑战关卡，指挥官需要带领对应构造体突破这些关卡。
