Id	Name	Type	SubType	RoundId	Icon	DifficultyId	Desc	TaskId	Percent	RewardId	MailId
713	Juncture Breakthrough II - Rugged	1	1	3	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png	3	Clear a total of 2 junctures	95376			
714	Juncture Breakthrough III - Rugged	1	1	3	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png	3	Clear a total of 3 junctures	95377			
715	Juncture Breakthrough IV - Rugged	1	1	3	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png	3	Clear a total of 4 junctures	95378			
716	Juncture Breakthrough V - Rugged	1	1	3	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png	3	Clear a total of 5 junctures	95379			
717	Blockade Breakthrough I - Rugged	1	1	2	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png	3	Clear a total of 1 Cliff Fortress	95380			
718	Blockade Breakthrough I - Rugged	1	1	3	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png	3	Clear a total of 1 Cliff Fortress	95381			
719	Clear Cycle 1 Boss in Round 2 - Rugged	1	1	2	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png	3	Clear Cycle 1 Boss in Round 2	95382			
720	Clear Cycle 2 Boss in Round 2 - Rugged	1	1	2	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png	3	Clear Cycle 2 Boss in Round 2	95383			
721	Clear Cycle 3 Boss in Round 2 - Rugged	1	1	2	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png	3	Clear Cycle 3 Boss in Round 2	95384			
722	Clear Cycle 4 Boss in Round 2 - Rugged	1	1	2	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png	3	Clear Cycle 4 Boss in Round 2	95385			
723	Clear Cycle 5 Boss in Round 2 - Rugged	1	1	2	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png	3	Clear Cycle 5 Boss in Round 2	95386			
724	Clear Cycle 1 Boss in Round 3 - Rugged	1	1	3	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png	3	Clear Cycle 1 Boss in Round 3	95387			
725	Clear Cycle 2 Boss in Round 3 - Rugged	1	1	3	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png	3	Clear Cycle 2 Boss in Round 3	95388			
726	Clear Cycle 3 Boss in Round 3 - Rugged	1	1	3	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png	3	Clear Cycle 3 Boss in Round 3	95389			
727	Clear Cycle 4 Boss in Round 3 - Rugged	1	1	3	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png	3	Clear Cycle 4 Boss in Round 3	95390			
728	Clear Cycle 5 Boss in Round 3 - Rugged	1	1	3	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png	3	Clear Cycle 5 Boss in Round 3	95391			
729	Expedition Garrison I	1	1		Assets/Product/Texture/Image/IconTask/TaskIconCommon.png		Garrison 4 nodes	95392			
730	Expedition Garrison II	1	1		Assets/Product/Texture/Image/IconTask/TaskIconCommon.png		Garrison 12 nodes	95393			
731	Expedition Garrison III	1	1		Assets/Product/Texture/Image/IconTask/TaskIconCommon.png		Garrison 24 nodes	95394			
732	Guild Expedition I	1	1		Assets/Product/Texture/Image/IconTask/TaskIconCommon.png	1	Clear an expedition stage of Flat difficulty or above	95395			
733	Guild Expedition II	1	1		Assets/Product/Texture/Image/IconTask/TaskIconCommon.png	2	Clear an expedition stage of Dangerous difficulty or above	95396			
734	Guild Expedition III	1	1		Assets/Product/Texture/Image/IconTask/TaskIconCommon.png	3	Clear an expedition stage of Rugged difficulty or above	95397			
735	Expedition Ranking I	1	1		Assets/Product/Texture/Image/IconTask/TaskIconCommon.png		Enters the top 30% in the Command Bureau at the end of the event	95398			
736	Expedition Ranking II	1	1		Assets/Product/Texture/Image/IconTask/TaskIconCommon.png		Enters the top 20% in the Command Bureau at the end of the event	95399			
737	Expedition Ranking III	1	1		Assets/Product/Texture/Image/IconTask/TaskIconCommon.png		Enters the top 10% in the Command Bureau at the end of the event	95400			
738	Expedition Ranking IV	1	1		Assets/Product/Texture/Image/IconTask/TaskIconCommon.png		Enters the top 5% in the Command Bureau at the end of the event	95401			
