Id	Type	DescriptionType	Name	Icon	Text	Duration	NeedSendCommonClick	OffsetY	IsMask	MaskTarget	UiType	ClickKey	MaskUiOffsetX	MaskUiOffsetY	MaskClickAreaType
104040302	2	1	丽芙	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	我拒绝！	0									
104040401	2	1	神威	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	渡边会替我们保护好丽芙的。	0									
104040402	2	1	神威	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	指挥官，我们先从敌人手上撤退吧。	0									
104040403	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	……	0									
104040404	2	1	神威	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	这里我拦着，指挥官带着里先走！	0									
105010101	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	想要快速通过这里，只能希望神威的地形侦查结果可靠了……	0									
105010102	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	尽量不要制造出太大动静被遗忘者察觉，毕竟丽芙现在还在他们手上……	0									
105010201	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	不知道这这座设施内有什么陷阱，我们最好不要分散行……	0									
105010202	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	里？神威？！	0									
105010203	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	怎么回事？	0									
105010204	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	消失了？	0									
105010205	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	视觉系统故障？还是意识海紊乱？	0									
105010206	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	感染体的信号最先恢复了，只能先战斗了……不会伤到他们吧？	0									
105010301	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	下一批投影设备已经定位。	0									
105010302	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	跟着我的标记走。	0									
105010401	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	引力子探测装置开始成像了，虽然很模糊，但也足够了。	0									
105010402	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	但这些感染体，他们可不是投影。	0									
105010403	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	没有引力子探测装置的遗忘者们是怎么通过这里的？	0									
105010404	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	想必是十分熟悉这里的路线了……否则也不会带着丽芙一路直奔这里。	0									
105020101	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	要让EMP一次影响尽可能多的投影设备，就需要找到最好的位置。	0									
105020102	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	周围还有不少感染体，时机合适我会给你信号。	0									
105020103	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	感染体攻势变缓了。	0									
105020104	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	就是现在！	0									
105020105	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	知道了。	0									
105020201	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	你刚才说不能让神威到视线外，听起来别有用意……	0									
105020202	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	现在的通讯只有我们灰鸦小队能听到，我就直说了。	0									
105020203	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	刚才我检查神威的逆元装置的时候……	0									
105020204	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	发现他的逆元装置处于高负荷状态，并且有尝试自己关闭定位和通讯系统。	0									
105020205	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	自己关闭？	0									
105020206	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	他可能有一些自己的打算……但我认为我们应该开始多关心他的状态。	0									
105020301	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	那些感染体在保护投影设备……	0									
105020302	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	位于中心的感染体很特殊，通过它应该就能揭开这里的秘密。	0									
105020303	2	1	神威	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	好叻！看我的！	0									
105020401	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	开始捕捉下一个目标。	0									
105020402	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	神威你注意点，别伤了它的电子脑。	0									
105020403	2	1	神威	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	嘿嘿，只要第一下没劈到的话……	0									
105020404	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	捕捉成功——这个也麻烦你了，里。	0									
105030101	2	1	七实	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	不给看意识海的话，七实就动手啦——	0									
105030102	2	1	七实	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	嘿呀！	0									
105030103	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	好强！没法造成伤害？！	0									
105030104	2	1	七实	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	啊！好无聊好无聊！！	0									
105030105	2	1	七实	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	七实，不打了！	0									
105030201	2	1	神威	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	这里是东方风格啊，我想起一些过去的事情了……	0									
105030202	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	……	0									
105030301	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	这里就是丽芙的意识海，已经出现了帕弥什病毒感染症状。	0									
105030302	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	啧，那个叫渡边的……待会最好给我做好觉悟……	0									
105030303	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	丽芙！	0									
105030401	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	露西亚，不要犹豫，否则可能会错失夺回丽芙的最后机会！	0									
105030402	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	（深呼吸）好的……	0									
105030403	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	丽芙……	0									
106010101	2	1	渡边	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	这下面就是019号地下避难都市了，在免疫时代中共计接纳了约50万难民。	0									
106010102	2	1	渡边	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	几乎相当于现在空中花园三分之一的人口……最终，当然是以悲剧收尾。	0									
106010103	2	1	丽芙	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	无数遗骸集中在出口处……说明最后的危机是从内部爆发的……	0									
106010104	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	我们的目标现在是升格者，过去的历史，交给考古部队他们发掘吧。	0									
106010105	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	等等，电梯下方有东西爬上来了！	0									
106010106	2	1	神威	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	终于有东西给我解闷……	0									
106010107	2	1	渡边	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	电梯门要开了。	0									
106010201	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	想要继续往下层移动，必须先通过连接桥到达对面。	0									
106010202	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	我们逐步推进，注意别在桥上被夹击了。	0									
106010203	2	1	神威	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	哇，不愧是露西亚，作战经验真丰富！	0									
106010204	2	1	丽芙	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	各位，我检测到了一个……熟悉的信号。	0									
106010205	2	1	七实	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	执行清理任务，清理目标：遗忘者……	0									
106010301	2	1	丽芙	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	这个感染体的原型是……一种立体机动的大型消防机械……	0									
106010302	2	1	神威	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	我懂了……那它一定喷水攻击了！	0									
106010401	2	1	神威	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	喂，为什么我们这边的感染体没有遗忘者那边多啊？你是不是不够努力！	0									
106010402	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	这又不是比赛……	0									
106010403	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	七实，别愣着了，你说过要帮忙的吧？！	0									
106010404	2	1	七实	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	我在等呀！	0									
106010405	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	等什么？	0									
106010406	2	1	七实	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	你背后的那个！	0									
106020101	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	神威的事情我们稍后处理，当务之急是清理出前进路线。	0									
106020102	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	指挥官，通过之前请保持在小队中间的位置。	0									
106020201	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	那个突击鹰的，居然当了逃兵……	0									
106020202	2	1	渡边	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	那他铁定要被“那个女人”给盯上了……	0									
106020203	2	1	渡边	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	这方面我可是很有经验。	0									
106020204	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	心态倒是豁达……	0									
106020205	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	怎么会这样……	0									
106020206	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	偏偏还是感染体这么多的时候……只能采取隐秘行动了。	0									
106020301	2	1	渡边	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	那个小姑娘说的没错，这道隔离门的确可以利用起来。	0									
106020302	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	丽芙，开始关门吧。任务结束之后……我一定要找神威问清楚。	0									
106020303	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	大门关闭了！所有人员，前往协助七实。	0									
106020401	2	1	渡边	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	我开始放置引爆装置了。	0									
106020402	2	1	渡边	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	灰鸦的，你们负责帮我清理附近的感染体。	0									
106020403	2	1	渡边	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	糟糕，道路塌陷了……	0									
106020404	2	1	渡边	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	小丫头你先撤，摧毁感染体制造源头是我自己的任务。	0									
106030101	2	1	丽芙	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	它的声音……好冰冷……	0									
106030102	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	如此高的病毒感染率下，还能保持理智……难道又是升格者的“杰作”？	0									
106030103	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	她的声音……总觉得有些……熟悉……呃……	0									
106030104	2	1	丽芙	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	露西亚你没事吧？总、总之，各位请务必小心应对！	0									
106030201	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	天上的是……人类阵线的运输机……可是我们并没有呼叫支援。	0									
106030202	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	不请自来的，那就只有清理部队了。	0									
106030301	2	1	丽芙	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	各位，我发现神威的信号了，就在不远处！	0									
106030302	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	神威……	0									
106030303	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	不能在这里浪费时间！速战速决！	0									
106030401	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	抱歉，比安卡小姐，卡列尼娜，我要在这里阻止你们。	0									
106030402	2	1	比安卡	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	没关系，用结果说话吧。	0									
106040201	2	1	感染体	Assets/Product/Texture/Image/RoleCharacter/XiunvNomal01.png	我不会让你们带走他们的！	0									
106040202	2	1	感染体	Assets/Product/Texture/Image/RoleCharacter/XiunvNomal01.png	全部，全部都是我的宝物！	0									
106040203	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	修女……就请你在这里安息吧。	0									
106040301	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露娜，冷静点！	0									
106040302	2	1	露娜	Assets/Product/Texture/Image/RoleCharacter/TongyongjianyingNomal01.png	我才不想听姐姐的话呢。	0									
106040303	2	1	丽芙	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	雷达上出现未知部队的反应！	0									
106040401	2	1	渡边	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	派来的部队竟然是比安卡的队伍……	0									
106040402	2	1	七实	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	大叔，你认识她们吗？	0									
106040403	2	1	渡边	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	何止认识，我还跟她们打过。	0									
106040404	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	那就是有实力保证了。	0									
106040405	2	1	丽芙	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	就算是清理部队，我也不会认输的！	0									
106040406	2	1	比安卡	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	反抗是在加重你们的罪，露西亚。	0									
106040407	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	……我可是队长！	0									
106040408	2	1	卡列尼娜	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	比安卡，露西亚说好要由我来解决的！	0									
106040409	2	1	神威	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	你的对手在这里啊！	0									
106040410	2	1	卡列尼娜	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKalienina1.png	切……！	0									
107010101	2	1	比安卡	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	遗迹周边的稀有金属，是拾荒者重要的经济物质。	0									
107010102	2	1	比安卡	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	为什么现在一个拾荒者都没看见？	0									
107010103	2	1	比安卡	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	这里为什么会出现“钻探装置”？	0									
107010201	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	阻止它们继续制造坍塌！	0									
107010301	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	竟然遇上了分岔，时间紧迫……	0									
107010302	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	交由指挥官定夺。	0									
107010401	2	1	七实	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	感染体好多喔——但谁也不能阻止七实前进！	0									
107010402	2	1	七实	Assets/Product/Texture/Image/RoleCharacter/RoleHeadYongyechao1.png	来，指挥官，六八亲就在那边了！	0									
107020101	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	放置干扰器的最佳位置我已经标记出来了。	0									
107020102	2	1	比安卡	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	我反对，时间紧迫，当务之急是在包围圈彻底形成之前进行突破！	0									
107020201	2	1	丽芙	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	糟了，是信号发射器！	0									
107020202	2	1	比安卡	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	是陷阱吗……毋庸置疑我们的信息已经被暴露了。	0									
107020203	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	保持警觉，同时抓紧时间。	0									
107020301	2	1	比安卡	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	别挡路！	0									
107020302	2	1	比安卡	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	卡列尼娜……一定不要乱来……	0									
107020401	2	1	丽芙	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	难道是因为神威……？	0									
107020402	2	1	里	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	先打倒她再找答案吧。	0									
107030101	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	要尽快找到指挥官的思维信标，否则意识海会陷入沸腾状态。	0									
107030102	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	意识海沸腾，会借由构造体记忆中执念的部分呈现……	0									
107030103	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	消灭感染体……消除帕弥什病毒……	0									
107030104	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	同步完成……立即前往找到下一个思维信标的位置。	0									
107030105	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	思维信标同步完成……这是……青蛙布偶？	0									
107030201	2	1	丽芙	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	大家坚持住！	0									
107030202	2	1	丽芙	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	支援火力就快抵达了！	0									
107030301	2	1	比安卡	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	罗兰由我和渡边牵制，请迅速解决那台巨型机械。	0									
107030302	2	1	渡边	Assets/Product/Texture/Image/RoleCharacter/RoleHeadDubian1.png	我有点回忆起从前的合作了。	0									
107030303	2	1	比安卡	Assets/Product/Texture/Image/RoleCharacter/RoleHeadAolisuo1.png	让我看看你如今的实力。	0									
107030401	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	这次，不会再让你逃走了！	0									
107030402	2	1	罗兰	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	无用的话语，无趣的意识。	0									
107030403	1	1	罗兰	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	看起来我作为升格者的实力被小看了……	3									
107030404	2	1	罗兰	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	……真令我意外。	0									
108010101	2	1	丽芙	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	补给箱已投放到指定地点。	0									
108010102	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	保护补给箱，消灭所有接近的感染体。	0									
108010201	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1S.png	黎明机体在作战能力上，会大有提升。	0									
108010202	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1S.png	我会尽量克制，避免将队友卷入攻势之中。	0									
108010301	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1S.png	感染体数目过多，注意躲避它们的扫描范围	0									
108010401	2	1	喷涂机械	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	嘻嘻，把你们磨碎，做成涂料！	0									
108020101	2	1	蔷薇之剑	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown01.png	谨遵我……主人的意愿。	0									
108020102	2	1	蔷薇之剑	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown01.png	不能……再由你们……继续前行了。	0									
108020201	2	1	丽芙	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	……还是不行，里先生的信号完全消失了！	0									
108020202	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1S.png	追击“苦刑之女”。	0									
108020203	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1S.png	不能由她离开，否则我们会彻底丢失里的讯息。	0									
108020301	2	1	丽芙	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	要消灭不断包围过来的感染体……	0									
108020302	2	1	丽芙	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	并且找到机会，限制住里先生的攻势。	0									
108020401	2	1	提法	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	我很期待啊，打倒罗兰的士兵，献出你们的全部力量！	0									
108030101	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1S.png	能量舱里还是一片深红……无法确定神威现在究竟是什么情况。	0									
108030201	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1S.png	目标是限制清理部队的行动能力，全力保护神威。	0									
108030202	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1S.png	请大家注意避开要害。	0									
108030301	2	1	神威	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	不管是你还是暗能，我都不会轻易屈服的！	0									
108030302	2	1	神威	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	虽然早有思想准备……不管了，只有击败你们这一种选择！	0									
108030401	2	1	卡穆	Assets/Product/Texture/Image/RoleCharacter/KamuNomal01.png	帮手来了吗？	0									
108030402	2	1	神威	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	你们……为什么……	0									
108030403	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1S.png	我说过了，一定会帮你的。	0									
108030404	2	1	卡穆	Assets/Product/Texture/Image/RoleCharacter/KamuNomal01.png	真是愚蠢……这样一来，你们的意识海就会进入到沸腾状态。	0									
108030405	2	1	卡穆	Assets/Product/Texture/Image/RoleCharacter/KamuNomal01.png	随时可能被帕弥什病毒攻陷。	0									
108030406	2	1	露西亚	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1S.png	前提是你能击败我们。	0									
101200601	2	1	薇拉	Assets/Product/Texture/Image/RoleCharacter/WeilaNormal01.png	控制感染体做出这种动作的只能是升格者了吧。	0									
101200602	2	1	库洛姆	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	你想做什么？	0									
101200603	2	1	薇拉	Assets/Product/Texture/Image/RoleCharacter/WeilaNormal01.png	我讨厌什么都要问清楚的男人呢，这里就交给你们了。	0									
101200604	2	1	薇拉	Assets/Product/Texture/Image/RoleCharacter/WeilaNormal01.png	那我就先走了。	0									
101200605	2	1	神威	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	哇哇哇哇哇！怎么回事！这个震动！	0									
101200606	2	1	库洛姆	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	震动的方向……在我们头上！？	0									
101200607	2	1	神威	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	库洛姆……刚刚天花板是不是下降了一点？	0									
101200608	2	1	库洛姆	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	是设置在这里的机关吗……	0									
101200609	2	1	神威	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	又……又开始了！	0									
101200610	2	1	库洛姆	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	还有敌人在附近，别东张西望！	0									
101200611	2	1	神威	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	这次不降下来了吗，万岁！	0									
101200612	2	1	库洛姆	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	不对，这是机关加快降下速度的前兆！	0									
101200613	2	1	神威	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	快要掉下来了队长！	0									
101200614	2	1	库洛姆	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	那你还站着看什么，快逃出去！	0									
101200001	2	1	阿西莫夫	Assets/Product/Texture/Image/RoleCharacter/AximofuNomal01.png	基础能力的展示就到此为此，接下来直接进入实战吧。	0									
101200002	2	1	罗兰	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	……	0									
101200003	2	1	哈桑	Assets/Product/Texture/Image/RoleCharacter/HasangNomal01.png	那个是升格者·罗兰吗？	0									
101200004	2	1	阿西莫夫	Assets/Product/Texture/Image/RoleCharacter/AximofuNomal01.png	是根据至今为止的战斗报告提炼而成的模型，和本体的能力差异只有20%左右。	0									
101200005	2	1	哈桑	Assets/Product/Texture/Image/RoleCharacter/HasangNomal01.png	用升格者作为最初的对手吗……	0									
101200006	2	1	阿西莫夫	Assets/Product/Texture/Image/RoleCharacter/AximofuNomal01.png	是从战斗报告中提炼而成的模型，和本体的能力差异只有20%左右。	0									
101200007	2	1	阿西莫夫	Assets/Product/Texture/Image/RoleCharacter/AximofuNomal01.png	虽然有点作弊，但我这边就先调整机体为满能量的状态。	0									
101200008	2	1	阿西莫夫	Assets/Product/Texture/Image/RoleCharacter/AximofuNomal01.png	接下来就好好看着吧，这就是新型机的力量。	0									
101200009	2	1	哈桑	Assets/Product/Texture/Image/RoleCharacter/HasangNomal01.png	没想到真的赢了……	0									
101200010	2	1	阿西莫夫	Assets/Product/Texture/Image/RoleCharacter/AximofuNomal01.png	怎样，对结果还满意吧？	0									
101200701	2	1	神威	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	库洛姆，这地方仔细一看感觉好厉害啊……	0									
101200702	2	1	库洛姆	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	……没人要问你的感想，赶紧行动！	0									
101200703	2	1	神威	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	话说刚才跑出来的时候我偷偷摸了这个。	0									
101200704	2	1	库洛姆	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	先保管起来吧，或许会有用也说不定。	0									
101200705	2	1	神威	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	果然好厉害啊……那个滚来滚去的东西就算是我也挡不下来哎。	0									
101200706	2	1	库洛姆	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	路中间有些露台，就利用那个慢慢爬上去吧。	0									
101200707	2	1	神威	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	库洛姆，前面是被包围的是九龙的构造体吧？	0									
101200708	2	1	库洛姆	Assets/Product/Texture/Image/RoleCharacter/RoleHeadKuluomu1.png	去救他们！	0									
