Id	NodeTypeName	NodeTypeIcon	NodeTypeDesc	SmallIcon	NodeTypeEffectUrl
30062	防卫指令	Assets/Product/Texture/Image/BgStory/Bgstory417.jpg	又触发了防卫机制，它们从哪冒出来的？	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30063	递归迭代	Assets/Product/Texture/Image/BgStory/Bgstory406.jpg	简直没完没了。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30064	暴力破解	Assets/Product/Texture/Image/BgStory/Bgstory417.jpg	绕不过去，拆了吧。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30065	刷新指令	Assets/Product/Texture/Image/BgStory/Bgstory417.jpg	倒下的敌人们再次站了起来，就像什么都没发生过一般。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
30066	刷新指令	Assets/Product/Texture/Image/BgStory/Bgstory417.jpg	倒下的敌人们再次站了起来，就像什么都没发生过一般。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
30067	清理指令	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg	3…2…1…跑！\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
30068	清理指令	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg	3…2…1…跑！\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
30069	格式化	Assets/Product/Texture/Image/BgStory/Bgstory417.jpg	已清空历史记录，重置完成。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
30070	格式化	Assets/Product/Texture/Image/BgStory/Bgstory417.jpg	已清空历史记录，重置完成。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
30071	防卫指令	Assets/Product/Texture/Image/BgStory/Bgstory406.jpg	又触发了防卫机制，它们从哪冒出来的？	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30072	防卫指令	Assets/Product/Texture/Image/BgStory/Bgstory417.jpg	又触发了防卫机制，它们从哪冒出来的？	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30073	递归迭代	Assets/Product/Texture/Image/BgStory/Bgstory406.jpg	简直没完没了。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30074	暴力破解	Assets/Product/Texture/Image/BgStory/Bgstory417.jpg	绕不过去，拆了吧。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
30075	刷新指令	Assets/Product/Texture/Image/BgStory/Bgstory417.jpg	倒下的敌人们再次站了起来，就像什么都没发生过一般。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
30076	刷新指令	Assets/Product/Texture/Image/BgStory/Bgstory417.jpg	倒下的敌人们再次站了起来，就像什么都没发生过一般。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
30077	清理指令	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg	3…2…1…跑！\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
30078	清理指令	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg	3…2…1…跑！\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
30079	格式化	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg	已清空历史记录，重置完成。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
30080	格式化	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg	已清空历史记录，重置完成。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
30081	守护者	Assets/Product/Texture/Image/BgStory/Bgstory398.jpg	守护者…一般都守不住身后的门。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40011	似曾相识	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	又是一个熟悉的房间，加上一些熟悉或不熟悉的守卫。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40012	似曾相识	Assets/Product/Texture/Image/BgStory/BgStory570.jpg	又是一个熟悉的房间，加上一些熟悉或不熟悉的守卫。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40013	倾巢出动	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	什么都好，就是有点太多了。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40014	以力破巧	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	拳头够大就行。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40015	大难临头	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	当然指的是我们的敌人。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40016	大难临头	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	当然指的是我们的敌人。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40017	身轻如燕	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	建议进行战略转移。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40018	身轻如燕	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	建议进行战略转移。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40019	势均力敌	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	这玩意打不坏的吗？\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40020	势均力敌	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	这玩意打不坏的吗？\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40021	似曾相识	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	又是一个熟悉的房间，加上一些熟悉或不熟悉的守卫。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40022	似曾相识	Assets/Product/Texture/Image/BgStory/BgStory570.jpg	又是一个熟悉的房间，加上一些熟悉或不熟悉的守卫。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40023	倾巢出动	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	什么都好，就是有点太多了。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40024	以力破巧	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	拳头够大就行。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40025	大难临头	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	当然指的是我们的敌人。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40026	大难临头	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	当然指的是我们的敌人。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40027	身轻如燕	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	建议进行战略转移。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40028	身轻如燕	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	建议进行战略转移。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40029	势均力敌	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	这玩意打不坏的吗？\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40030	势均力敌	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	这玩意打不坏的吗？\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40031	似曾相识	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	又是一个熟悉的房间，加上一些熟悉或不熟悉的守卫。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40032	似曾相识	Assets/Product/Texture/Image/BgStory/BgStory570.jpg	又是一个熟悉的房间，加上一些熟悉或不熟悉的守卫。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40033	倾巢出动	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	什么都好，就是有点太多了。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40034	以力破巧	Assets/Product/Texture/Image/BgStory/BgStory570.jpg	拳头够大就行。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40035	大难临头	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	当然指的是我们的敌人。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40036	大难临头	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	当然指的是我们的敌人。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40037	身轻如燕	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	建议进行战略转移。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40038	身轻如燕	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	建议进行战略转移。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40039	势均力敌	Assets/Product/Texture/Image/BgStory/BgStory570.jpg	这玩意打不坏的吗？\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40040	势均力敌	Assets/Product/Texture/Image/BgStory/BgStory570.jpg	这玩意打不坏的吗？\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40041	似曾相识	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	又是一个熟悉的房间，加上一些熟悉或不熟悉的守卫。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40042	似曾相识	Assets/Product/Texture/Image/BgStory/BgStory570.jpg	又是一个熟悉的房间，加上一些熟悉或不熟悉的守卫。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40043	倾巢出动	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	什么都好，就是有点太多了。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40044	以力破巧	Assets/Product/Texture/Image/BgStory/BgStory570.jpg	拳头够大就行。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40045	大难临头	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	当然指的是我们的敌人。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40046	大难临头	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	当然指的是我们的敌人。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40047	身轻如燕	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	建议进行战略转移。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40048	身轻如燕	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	建议进行战略转移。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40049	势均力敌	Assets/Product/Texture/Image/BgStory/BgStory570.jpg	这玩意打不坏的吗？\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40050	势均力敌	Assets/Product/Texture/Image/BgStory/BgStory570.jpg	这玩意打不坏的吗？\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40051	似曾相识	Assets/Product/Texture/Image/BgStory/Bgstory349.jpg	又是一个熟悉的房间，加上一些熟悉或不熟悉的守卫。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40052	倾巢出动	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	什么都好，就是有点太多了。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40053	以力破巧	Assets/Product/Texture/Image/BgStory/Bgstory349.jpg	拳头够大就行。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40054	大难临头	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	当然指的是我们的敌人。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40055	大难临头	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	当然指的是我们的敌人。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40056	身轻如燕	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	建议进行战略转移。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40057	身轻如燕	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	建议进行战略转移。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40058	势均力敌	Assets/Product/Texture/Image/BgStory/Bgstory349.jpg	这玩意打不坏的吗？\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40059	势均力敌	Assets/Product/Texture/Image/BgStory/Bgstory349.jpg	这玩意打不坏的吗？\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40061	似曾相识	Assets/Product/Texture/Image/BgStory/Bgstory349.jpg	又是一个熟悉的房间，加上一些熟悉或不熟悉的守卫。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40062	倾巢出动	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	什么都好，就是有点太多了。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40063	以力破巧	Assets/Product/Texture/Image/BgStory/Bgstory349.jpg	拳头够大就行。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
40064	大难临头	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	当然指的是我们的敌人。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40065	大难临头	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	当然指的是我们的敌人。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40066	身轻如燕	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	建议进行战略转移。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40067	身轻如燕	Assets/Product/Texture/Image/BgStory/BgStory568.jpg	建议进行战略转移。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
40068	势均力敌	Assets/Product/Texture/Image/BgStory/Bgstory349.jpg	这玩意打不坏的吗？\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
40069	势均力敌	Assets/Product/Texture/Image/BgStory/Bgstory349.jpg	这玩意打不坏的吗？\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
50011	“呼唤”	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	潮声越来越近。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50012	“呼唤”	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	潮声越来越近。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50013	“海潮”	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	是它们带来了海潮，还是海潮带来了它们？	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50014	“理智”	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	保持清醒。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50015	“深渊”	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	深渊也在凝视你。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
50016	“深渊”	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	深渊也在凝视你。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
50017	“终焉”	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	但不是在这里。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
50018	“终焉”	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	但不是在这里。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
50019	“疯狂”	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	保持清醒…？\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
50020	“疯狂”	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	保持清醒…？\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
50021	“呼唤”	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	潮声越来越近。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50022	“呼唤”	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	潮声越来越近。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50023	“海潮”	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	是它们带来了海潮，还是海潮带来了它们？	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50024	“理智”	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	保持清醒。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50025	“深渊”	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	深渊也在凝视你。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
50026	“深渊”	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	深渊也在凝视你。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
50027	“终焉”	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	但不是在这里。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
50028	“终焉”	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	但不是在这里。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
50029	“疯狂”	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	保持清醒…？\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
50030	“疯狂”	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	保持清醒…？\n\n<color=#f05642><i>本次战斗将更加困难，但将额外获取【猩红灵智】</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent07.png	Assets/Product/Effect/Prefab/FxUi/FxUiBiancaTheatre/FxUiBiancaTheatreChanrao.prefab
50031	“呼唤”	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	潮声越来越近。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50032	“呼唤”	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	潮声越来越近。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50033	“海潮”	Assets/Product/Texture/Image/BgStory/Bgstory622.jpg	是它们带来了海潮，还是海潮带来了它们？	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50034	“理智”	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	保持清醒。	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent01.png	
50035	“深渊”	Assets/Product/Texture/Image/BgStory/Bgstory611.jpg	深渊也在凝视你。\n\n<color=#f05642><i>本次战斗将更加困难，但将额外产出秘藏品</i></color>	Assets/Product/Texture/Image/UiBiancaTheatre/UiBiancaIconEvent02.png	
