Id	TxtGroup	ChapterId	Txt	StartIndex	EndIndex	HShakeType	HStrength	HSpeed	HoriDensity	VShakeType	VStrength	VSpeed	VDensity
208	6	6	战后获取<color=#dbb536><color=#dbb536>额外奖赏</color></color>的几率<color=#dbb536>显著提升</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
209	6	6	你对<color=#dbb536>灵智相关</color>的事物<color=#dbb536>更加敏感</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
210	6	7	此地<color=#d84740>意志的灯塔</color>指引着迷途者的方向		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
211	6	7	接近它，似乎会获得<color=#d84740>些许力量</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
212	6	7	敌人<color=#d84740>更加癫狂</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
213	6	7	战后获取<color=#dbb536><color=#dbb536>额外奖赏</color></color>的几率<color=#dbb536>显著提升</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
214	6	7	你对<color=#dbb536>灵智相关</color>的事物<color=#dbb536>更加敏感</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
215	6	8	此地<color=#d84740>意志的灯塔</color>指引着迷途者的方向		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
216	6	8	接近它，似乎会获得<color=#d84740>些许力量</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
217	6	8	敌人<color=#d84740>更加癫狂</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
218	6	8	战后获取<color=#dbb536><color=#dbb536>额外奖赏</color></color>的几率<color=#dbb536>显著提升</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
219	6	8	你对<color=#dbb536>灵智相关</color>的事物<color=#dbb536>更加敏感</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
220	6	9	狂风将<color=#d84740>夺走一切自由</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
221	6	9	它将紧追不舍，<color=#d84740>切忌陷入其中</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
222	6	9	敌人<color=#d84740>更加癫狂</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
223	6	9	战后获取<color=#dbb536><color=#dbb536>额外奖赏</color></color>的几率<color=#dbb536>显著提升</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
224	6	9	你对<color=#dbb536>灵智相关</color>的事物<color=#dbb536>更加敏感</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
225	6	10	赤色的潮水将<color=#d84740>浸染一切</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
226	6	10	它将同类相食，<color=#d84740>切勿踏入其中</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
227	6	10	敌人<color=#d84740>更加癫狂</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
228	6	10	战后获取<color=#dbb536><color=#dbb536>额外奖赏</color></color>的几率<color=#dbb536>显著提升</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
229	6	10	你对<color=#dbb536>灵智相关</color>的事物<color=#dbb536>更加敏感</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
230	6	11	世界开始<color=#dbb536>展露它的无序</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
231	6	11	危险的裂隙正在<color=#dbb536>吞噬周遭的灵魂</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
232	6	11	敌人<color=#d84740>更加癫狂</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
233	6	11	战后获取<color=#dbb536><color=#dbb536>额外奖赏</color></color>的几率<color=#dbb536>显著提升</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
234	6	11	你对<color=#dbb536>灵智相关</color>的事物<color=#dbb536>更加敏感</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
235	6	12	"""你已 <color=#d84740>踏入""""现实""""？</color>"""		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
236	6	12	敌人<color=#d84740>更加癫狂</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
237	6	12	战后获取<color=#dbb536><color=#dbb536>额外奖赏</color></color>的几率<color=#dbb536>显著提升</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
238	6	12	你对<color=#dbb536>灵智相关</color>的事物<color=#dbb536>更加敏感</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
239	6	13	你将 <color=#d84740>迎来新生</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
240	6	13	敌人<color=#d84740>更加癫狂</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
241	6	14	你将 <color=#d84740>迎来新生</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
242	6	14	敌人<color=#d84740>更加癫狂</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
243	6	15	你将 <color=#d84740>葬身红潮</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
244	6	15	敌人<color=#d84740>更加癫狂</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
245	6	16	你将 <color=#d84740>葬身红潮</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
246	6	16	敌人<color=#d84740>更加癫狂</color>		20	1	0.8999	0.5	1.0	1	0.8999	0.5	1.0
247	7	1	寻求之路的终点，亦是另一个开始		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
248	7	2	寻求之路的终点，亦是另一个开始		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
249	7	3	寻求之路的终点，亦是另一个开始		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
250	7	4	寻求之路的终点，亦是另一个开始		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
251	7	5	寻求之路的终点，亦是另一个开始		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
252	7	6	寻求之路的终点，亦是另一个开始		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
253	7	7	寻求之路的终点，亦是另一个开始		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
254	7	8	寻求之路的终点，亦是另一个开始		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
255	7	9	寻求之路的终点，亦是另一个开始		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
256	7	10	寻求之路的终点，亦是另一个开始		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
257	7	11	寻求之路的终点，亦是另一个开始		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
258	7	12	寻求之路的终点，亦是另一个开始		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
259	7	13	寻求之路的终点，亦是另一个开始		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
260	7	14	寻求之路的终点，亦是另一个开始		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
261	7	15	寻求之路的终点，亦是另一个开始		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
262	7	16	寻求之路的终点，亦是另一个开始		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
263	8	1	此地<color=#d84740>意志的灯塔</color>指引着迷途者的方向		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
264	8	1	接近它，似乎会获得<color=#d84740>些许力量</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
265	8	1	敌人<color=#d84740>完全癫狂</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
266	8	1	战后将<color=#dbb536>必定获得额外奖赏</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
267	8	1	你对<color=#dbb536>灵智相关</color>的事物<color=#dbb536>更加敏感</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
268	8	1	战后<color=#dbb536>额外奖赏</color>中可能出现<color=#dbb536>招募券</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
269	8	2	此地<color=#d84740>意志的灯塔</color>指引着迷途者的方向		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
270	8	2	接近它，似乎会获得<color=#d84740>些许力量</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
271	8	2	敌人<color=#d84740>完全癫狂</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
272	8	2	战后将<color=#dbb536>必定获得额外奖赏</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
273	8	2	你对<color=#dbb536>灵智相关</color>的事物<color=#dbb536>更加敏感</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
274	8	2	战后<color=#dbb536>额外奖赏</color>中可能出现<color=#dbb536>招募券</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
275	8	3	狂风将<color=#d84740>夺走一切自由</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
276	8	3	它将紧追不舍，<color=#d84740>切忌陷入其中</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
277	8	3	敌人<color=#d84740>完全癫狂</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
278	8	3	战后将<color=#dbb536>必定获得额外奖赏</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
279	8	3	你对<color=#dbb536>灵智相关</color>的事物<color=#dbb536>更加敏感</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
280	8	3	战后<color=#dbb536>额外奖赏</color>中可能出现<color=#dbb536>招募券</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
281	8	4	赤色的潮水将<color=#d84740>浸染一切</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
282	8	4	它将同类相食，<color=#d84740>切勿踏入其中</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
283	8	4	敌人<color=#d84740>完全癫狂</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
284	8	4	战后将<color=#dbb536>必定获得额外奖赏</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
285	8	4	你对<color=#dbb536>灵智相关</color>的事物<color=#dbb536>更加敏感</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
286	8	4	战后<color=#dbb536>额外奖赏</color>中可能出现<color=#dbb536>招募券</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
287	8	5	世界开始<color=#dbb536>展露它的无序</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
288	8	5	危险的裂隙正在<color=#dbb536>吞噬周遭的灵魂</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
289	8	5	敌人<color=#d84740>完全癫狂</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
290	8	5	战后将<color=#dbb536>必定获得额外奖赏</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
291	8	5	你对<color=#dbb536>灵智相关</color>的事物<color=#dbb536>更加敏感</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
292	8	5	战后<color=#dbb536>额外奖赏</color>中可能出现<color=#dbb536>招募券</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
293	8	6	"""你已 <color=#d84740>踏入""""现实""""？</color>"""		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
294	8	6	敌人<color=#d84740>完全癫狂</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
295	8	6	战后将<color=#dbb536>必定获得额外奖赏</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
296	8	6	你对<color=#dbb536>灵智相关</color>的事物<color=#dbb536>更加敏感</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
297	8	6	战后<color=#dbb536>额外奖赏</color>中可能出现<color=#dbb536>招募券</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
298	8	7	此地<color=#d84740>意志的灯塔</color>指引着迷途者的方向		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
299	8	7	接近它，似乎会获得<color=#d84740>些许力量</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
300	8	7	敌人<color=#d84740>完全癫狂</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
301	8	7	战后将<color=#dbb536>必定获得额外奖赏</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
302	8	7	你对<color=#dbb536>灵智相关</color>的事物<color=#dbb536>更加敏感</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
303	8	7	战后<color=#dbb536>额外奖赏</color>中可能出现<color=#dbb536>招募券</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
304	8	8	此地<color=#d84740>意志的灯塔</color>指引着迷途者的方向		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
305	8	8	接近它，似乎会获得<color=#d84740>些许力量</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
306	8	8	敌人<color=#d84740>完全癫狂</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
307	8	8	战后将<color=#dbb536>必定获得额外奖赏</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
308	8	8	你对<color=#dbb536>灵智相关</color>的事物<color=#dbb536>更加敏感</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
309	8	8	战后<color=#dbb536>额外奖赏</color>中可能出现<color=#dbb536>招募券</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
310	8	9	狂风将<color=#d84740>夺走一切自由</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
311	8	9	它将紧追不舍，<color=#d84740>切忌陷入其中</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
312	8	9	敌人<color=#d84740>完全癫狂</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
313	8	9	战后将<color=#dbb536>必定获得额外奖赏</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
314	8	9	你对<color=#dbb536>灵智相关</color>的事物<color=#dbb536>更加敏感</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
315	8	9	战后<color=#dbb536>额外奖赏</color>中可能出现<color=#dbb536>招募券</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
316	8	10	赤色的潮水将<color=#d84740>浸染一切</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
317	8	10	它将同类相食，<color=#d84740>切勿踏入其中</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
318	8	10	敌人<color=#d84740>完全癫狂</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
319	8	10	战后将<color=#dbb536>必定获得额外奖赏</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
320	8	10	你对<color=#dbb536>灵智相关</color>的事物<color=#dbb536>更加敏感</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
321	8	10	战后<color=#dbb536>额外奖赏</color>中可能出现<color=#dbb536>招募券</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
322	8	11	世界开始<color=#dbb536>展露它的无序</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
323	8	11	危险的裂隙正在<color=#dbb536>吞噬周遭的灵魂</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
324	8	11	敌人<color=#d84740>完全癫狂</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
325	8	11	战后将<color=#dbb536>必定获得额外奖赏</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
326	8	11	你对<color=#dbb536>灵智相关</color>的事物<color=#dbb536>更加敏感</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
327	8	11	战后<color=#dbb536>额外奖赏</color>中可能出现<color=#dbb536>招募券</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
328	8	12	"""你已 <color=#d84740>踏入""""现实""""？</color>"""		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
329	8	12	敌人<color=#d84740>完全癫狂</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
330	8	12	战后将<color=#dbb536>必定获得额外奖赏</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
331	8	12	你对<color=#dbb536>灵智相关</color>的事物<color=#dbb536>更加敏感</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
332	8	12	战后<color=#dbb536>额外奖赏</color>中可能出现<color=#dbb536>招募券</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
333	8	13	你将 <color=#d84740>迎来新生</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
334	8	13	敌人<color=#d84740>完全癫狂</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
335	8	14	你将 <color=#d84740>迎来新生</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
336	8	14	敌人<color=#d84740>完全癫狂</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
337	8	15	你将 <color=#d84740>葬身红潮</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
338	8	15	敌人<color=#d84740>完全癫狂</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
339	8	16	你将 <color=#d84740>葬身红潮</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
340	8	16	敌人<color=#d84740>完全癫狂</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
341	4	1	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
342	4	2	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
343	4	3	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
344	4	4	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
345	4	5	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
346	4	6	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
347	4	7	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
348	4	8	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
349	4	9	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
350	4	10	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
351	4	11	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
352	4	12	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
353	4	13	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
354	4	14	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
355	4	15	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
356	4	16	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
357	6	1	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
358	6	2	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
359	6	3	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
360	6	4	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
361	6	5	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
362	6	6	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
363	6	7	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
364	6	8	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
365	6	9	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
366	6	10	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
367	6	11	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
368	6	12	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
369	6	13	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
370	6	14	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
371	6	15	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
372	6	16	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
373	6	1	战后<color=#dbb536>额外奖赏</color>中可能出现<color=#dbb536>招募券</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
374	6	2	战后<color=#dbb536>额外奖赏</color>中可能出现<color=#dbb536>招募券</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
375	6	3	战后<color=#dbb536>额外奖赏</color>中可能出现<color=#dbb536>招募券</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
376	6	4	战后<color=#dbb536>额外奖赏</color>中可能出现<color=#dbb536>招募券</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
377	6	5	战后<color=#dbb536>额外奖赏</color>中可能出现<color=#dbb536>招募券</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
378	6	6	战后<color=#dbb536>额外奖赏</color>中可能出现<color=#dbb536>招募券</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
379	6	7	战后<color=#dbb536>额外奖赏</color>中可能出现<color=#dbb536>招募券</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
380	6	8	战后<color=#dbb536>额外奖赏</color>中可能出现<color=#dbb536>招募券</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
381	6	9	战后<color=#dbb536>额外奖赏</color>中可能出现<color=#dbb536>招募券</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
382	6	10	战后<color=#dbb536>额外奖赏</color>中可能出现<color=#dbb536>招募券</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
383	6	11	战后<color=#dbb536>额外奖赏</color>中可能出现<color=#dbb536>招募券</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
384	6	12	战后<color=#dbb536>额外奖赏</color>中可能出现<color=#dbb536>招募券</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
385	6	13	战后<color=#dbb536>额外奖赏</color>中可能出现<color=#dbb536>招募券</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
386	6	14	战后<color=#dbb536>额外奖赏</color>中可能出现<color=#dbb536>招募券</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
387	6	15	战后<color=#dbb536>额外奖赏</color>中可能出现<color=#dbb536>招募券</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
388	6	16	战后<color=#dbb536>额外奖赏</color>中可能出现<color=#dbb536>招募券</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
389	8	1	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
390	8	2	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
391	8	3	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
392	8	4	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
393	8	5	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
394	8	6	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
395	8	7	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
396	8	8	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
397	8	9	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
398	8	10	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
399	8	11	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
400	8	12	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
401	8	13	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
402	8	14	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
403	8	15	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
404	8	16	招募时<color=#dbb536>稀有伙伴</color>的<color=#dbb536>出现概率提高</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
405	8	1	所有<color=#dbb536>招募券</color>提供的<color=#dbb536>招募次数+1</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
406	8	2	所有<color=#dbb536>招募券</color>提供的<color=#dbb536>招募次数+1</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
407	8	3	所有<color=#dbb536>招募券</color>提供的<color=#dbb536>招募次数+1</color>		20	1	1.0	0.5	1.0	1	1.0	0.5	1.0
