Id	ChapterId	PreStage	MapId	Name	StageHint	BG	Prefab	LoseHint	NumberName	HintCost	AnswerCost	UseRoleId	ShadowId
2210	202	2209	2210	静默推手	让每一个库洛洛物尽其用	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage01.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame01.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.2-10	25	100		
2301	203		2301	致命电墙	嗯……烤肉的香味	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage03.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame02.prefab	['撞上通电的电墙，会被电墙消除', '撞上电墙会导致失败，试着绕过或关闭开关', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.3-1	25	100		
2302	203	2301	2302	一石二鸟	是电墙先动的手，真的	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage03.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame02.prefab	['撞上通电的电墙，会被电墙消除', '撞上电墙会导致失败，试着绕过或关闭开关', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.3-2	25	100		
2303	203	2302	2303	熄灭电光	不就是电墙嘛，直接掐掉开关	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage03.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame02.prefab	['撞上通电的电墙，会被电墙消除', '撞上电墙会导致失败，试着绕过或关闭开关', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.3-3	25	100		
2304	203	2303	2304	干扰按钮	一切都在计算之中	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage03.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame02.prefab	['撞上通电的电墙，会被电墙消除', '撞上电墙会导致失败，试着绕过或关闭开关', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.3-4	25	100		
2305	203	2304	2305	多次折返	在双向路口做出更合理的选择	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage01.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame01.prefab	['撞上通电的电墙，会被电墙消除', '撞上电墙会导致失败，试着绕过或关闭开关', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.3-5	25	100		
2306	203	2305	2306	四面楚歌	熄灭的电墙和普通栏杆也没有差别嘛	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage01.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame01.prefab	['撞上通电的电墙，会被电墙消除', '撞上电墙会导致失败，试着绕过或关闭开关', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.3-6	25	100		
2307	203	2306	2307	竖直滑块	库洛洛推推乐罢了	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage01.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame01.prefab	['撞上通电的电墙，会被电墙消除', '撞上电墙会导致失败，试着绕过或关闭开关', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.3-7	25	100		
2308	203	2307	2308	虚张声势	不要被电墙吓到，此路不通，不妨绕路嘛	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage03.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame02.prefab	['撞上通电的电墙，会被电墙消除', '撞上电墙会导致失败，试着绕过或关闭开关', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.3-8	25	100		
2309	203	2308	2309	路线规划	似、似曾相识的感觉……	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage03.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame02.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.3-9	25	100		
2310	203	2309	2310	二次移动	有时候是需要多次移动，才能让工具到达它应待的位置	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage01.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame01.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.3-10	25	100		
2401	204		2401	友军入场	堂堂出现！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage03.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame02.prefab	['赛利卡受到伤害会导致游戏失败', '尽可能绕开赛利卡，或将她引到安全的位置', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.4-1	25	100		
2402	204	2401	2402	保护友军	小心不要伤害她！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage03.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame02.prefab	['赛利卡受到伤害会导致游戏失败', '尽可能绕开赛利卡，或将她引到安全的位置', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.4-2	25	100		
2403	204	2402	2403	安然无恙	别担心，这不是无事发生嘛——	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage03.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame02.prefab	['赛利卡受到伤害会导致游戏失败', '尽可能绕开赛利卡，或将她引到安全的位置', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.4-3	25	100		
2404	204	2403	2404	探囊取物	躲那么深，有用？	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage01.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame01.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.4-4	25	100		
2405	204	2404	2405	逆向绕行	为达目的，不妨绕路	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage03.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame02.prefab	['选对路线非常重要', '不要太专注于追逐库洛洛，到达终点才是目标', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.4-5	25	100		
2406	204	2405	2406	紧急疏散	别、挡、路！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage03.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame02.prefab	['赛利卡受到伤害会导致游戏失败', '尽可能绕开赛利卡，或将她引到安全的位置', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.4-6	25	100		
2407	204	2406	2407	潜伏敌侧	再说一次，就算是你的敌人，也可以成为你的工具	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage03.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame02.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.4-7	25	100		
2408	204	2407	2408	单一道路	就算暂时被挡住，也不要忘记继续向前	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage03.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame02.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.4-8	25	100		
2409	204	2408	2409	关键援军	无辜的白兔，终于也学会保护自己	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage01.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame01.prefab	['赛利卡受到伤害会导致游戏失败', '有时候也需要借助赛利卡的力量帮助自己通关', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.4-9	25	100		
2410	204	2409	2410	全局布置	鸭子落水，一个接一个	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage01.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame01.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.4-10	25	100		
2501	205		2501	警戒监控	老大哥看着你呢	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage03.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame02.prefab	['蔷薇之剑会追踪视野中的异常信号', '一定回合后，蔷薇之剑会返回开始的位置', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.5-1	25	100		
2502	205	2501	2502	调虎离山	调虎离山，一路向前，不要回头	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage03.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame02.prefab	['蔷薇之剑会追踪视野中的异常信号', '一定回合后，蔷薇之剑会返回开始的位置', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.5-2	25	100		
2503	205	2502	2503	一臂之力	赛利卡，帮我一把！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage01.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame01.prefab	['蔷薇之剑会追踪视野中的异常信号', '一定回合后，蔷薇之剑会返回开始的位置', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.5-3	25	100		
2504	205	2503	2504	移动踏板	也不过是工具人罢了	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage03.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame02.prefab	['蔷薇之剑会追踪视野中的异常信号', '一定回合后，蔷薇之剑会返回开始的位置', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.5-4	25	100		
2505	205	2504	2505	正确之路	方向问题是根本问题——选对路线，一网打尽	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage03.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame02.prefab	['蔷薇之剑会追踪视野中的异常信号', '一定回合后，蔷薇之剑会返回开始的位置', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.5-5	25	100		
2506	205	2505	2506	拿来吧你	藏在角落也是白给——拿来吧你	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage03.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame02.prefab	['蔷薇之剑会追踪视野中的异常信号', '一定回合后，蔷薇之剑会返回开始的位置', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.5-6	25	100		
2507	205	2506	2507	声东击西	没想到吧，我在你身后！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage01.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame01.prefab	['蔷薇之剑会追踪视野中的异常信号', '一定回合后，蔷薇之剑会返回开始的位置', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.5-7	25	100		
2508	205	2507	2508	佯攻作战	不要着急，一个一个来	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage03.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame02.prefab	['蔷薇之剑会追踪视野中的异常信号', '一定回合后，蔷薇之剑会返回开始的位置', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.5-8	25	100		
2509	205	2508	2509	最优字母	没关系，转一圈，可能也是正确道路呢	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage03.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame02.prefab	['蔷薇之剑会追踪视野中的异常信号', '一定回合后，蔷薇之剑会返回开始的位置', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.5-9	25	100		
2510	205	2509	2510	一语双关	是手段，也是目的哦	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage01.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame01.prefab	['蔷薇之剑会追踪视野中的异常信号', '一定回合后，蔷薇之剑会返回开始的位置', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.5-10	25	100		
3101	301		3101	循序渐进	如果眼前只有一条路，别犹豫，向前走	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage030101.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame0201.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.1-1	25	100		
3102	301	3101	3102	以敌为凭	就算暂时被绊住脚步，也不要忘了继续向前	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage030101.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame0201.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.1-2	25	100		
3103	301	3102	3103	请别回头	直视前方，不要回头	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage0101.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame0101.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.1-3	25	100		
3104	301	3103	3104	绕道前进	该是我的，就是我的，逃得再远，也是我的	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage030101.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame0201.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.1-4	25	100		
3105	301	3104	3105	串连直达	后退一步，海阔天空	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage030101.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame0201.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.1-5	25	100		
3106	301	3105	3106	紧随其后	穷寇莫追——至少别立刻追	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage030101.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame0201.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.1-6	25	100		
3107	301	3106	3107	佯攻作战	就算是你的敌人，也可以成为你的工具	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage0101.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame0101.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.1-7	25	100		
3108	301	3107	3108	敌为我用	再说一次，就算是你的敌人，也可以成为你的工具	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage0101.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame0101.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.1-8	25	100		
3201	302		3201	隐匿行踪	不要轻易挑战看上去就很不妙的敌人	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage030101.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame0201.prefab	['选对路线非常重要', '停留在红圈标出的警戒范围内，会导致游戏失败', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.2-1	25	100		
3202	302	3201	3202	消灭哨戒	避开不必要的战斗——除非有机可乘	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage030101.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame0201.prefab	['停留在红圈标出的警戒范围内，会导致游戏失败', '从不是警戒范围的方向撞向敌人，可以将其消除', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.2-2	25	100		
3203	302	3202	3203	视野绕行	不要拒绝玫瑰，也不要拒绝敌人留给你的后背	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage0101.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame0101.prefab	['停留在红圈标出的警戒范围内，会导致游戏失败', '从不是警戒范围的方向撞向敌人，可以将其消除', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.2-3	25	100		
3204	302	3203	3204	巡逻死角	成为战场的影子	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage030101.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame0201.prefab	['巡逻者每回合会沿着一定的路径移动', '短暂经过巡逻路径和警戒范围不会导致游戏失败', '停留在红圈标出的警戒范围内，会导致游戏失败']	Ep.2-4	25	100		
3205	302	3204	3205	双线警戒	别抗拒绕路	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage030101.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame0201.prefab	['巡逻者每回合会沿着一定的路径移动', '短暂经过巡逻路径和警戒范围不会导致游戏失败', '从不是警戒范围的方向撞向敌人，可以将其消除']	Ep.2-5	25	100		
3206	302	3205	3206	冲破包围	敌人再多，保持清醒	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage030101.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame0201.prefab	['巡逻者每回合会沿着一定的路径移动', '短暂经过巡逻路径和警戒范围不会导致游戏失败', '从不是警戒范围的方向撞向敌人，可以将其消除']	Ep.2-6	25	100		
3207	302	3206	3207	步步惊心	不入虎穴，焉得虎子	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage030101.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame0201.prefab	['巡逻者每回合会沿着一定的路径移动', '短暂经过巡逻路径和警戒范围不会导致游戏失败', '从不是警戒范围的方向撞向敌人，可以将其消除']	Ep.2-7	25	100		
3208	302	3207	3208	按序行动	仔细挑选受害者——我是说，挑选你的对手	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage0101.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame0101.prefab	['库洛洛逃跑时，会被其他敌人阻挡住', '短暂经过巡逻路径和警戒范围不会导致游戏失败', '从不是警戒范围的方向撞向敌人，可以将其消除']	Ep.2-8	25	100		
3301	303		3301	芝麻开门	注意脚下	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage030101.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame0201.prefab	['踩下任一石板，可以降下全部石门', '踩下机关，石门降下后，抓紧时间直接通过', '感染体们也可以触发机关，可以利用这一点']	Ep.3-1	25	100		
3302	303	3301	3302	驱赶作战	别给你的敌人留下喘息的空间——除非他们有别的用处	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage0101.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame0101.prefab	['踩下任一石板，可以降下全部石门', '踩下机关，石门降下后，抓紧时间直接通过', '感染体们也可以触发机关，可以利用这一点']	Ep.3-2	25	100		
3303	303	3302	3303	二择其一	别太贪心，“选择”是有必要的	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage030101.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame0201.prefab	['踩下任一石板，可以降下全部石门', '踩下机关，石门降下后，抓紧时间直接通过', '感染体们也可以触发机关，可以利用这一点']	Ep.3-3	25	100		
3304	303	3303	3304	路线规划	排除所有错误选项之后——我想不出还能有什么失败的理由	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage030101.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame0201.prefab	['向前走行不通的话，不妨走走回头路', '停留在红圈标出的警戒范围内，会导致游戏失败', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.3-4	25	100		
3305	303	3304	3305	全局布置	选对方向，一网打尽——能有什么难的呢？	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage030101.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame0201.prefab	['开局选对方向非常重要', '巡逻者每回合会沿着一定的路径移动，试着找出规律', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.3-5	25	100		
3306	303	3305	3306	二次穿越	让按部就班的敌人困住自己	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage030101.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame0201.prefab	['石门机关的阻挡效果对敌人也会生效', '巡逻者每回合会沿着一定的路径移动，试着找出规律', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.3-6	25	100		
3307	303	3306	3307	由外至内	战胜敌人的最好办法就是面对敌人——不是叫你真的正面突入啊喂	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage0101.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame0101.prefab	['小心地图故意设计的误导内容', '消除敌人不是目的，利用敌人的特性到达终点才是', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.3-7	25	100		
3308	303	3307	3308	驱虎吞狼	见缝插针，趁虚而入——大功告成！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage0101.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame0101.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.3-8	25	100		
3401	304		3401	墙即是路	别担心，尖刺而已，不会伤人	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage030101.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame0201.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.4-1	25	100		
3402	304	3401	3402	破釜沉舟	越是多变的战场，越是有意想不到的机会	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage030101.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame0201.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.4-2	25	100		
3403	304	3402	3403	瓮中捉鳖	让你的敌人为你搭桥铺路。坐享其成，不好吗？	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage0101.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame0101.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.4-3	25	100		
3404	304	3403	3404	千里追踪	别放过从你眼前逃跑的敌人，不管道路有多曲折	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage030101.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame0201.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.4-4	25	100		
3405	304	3404	3405	双重驱逐	杀戮不是目的，是手段	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage030101.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame0201.prefab	['选对路线非常重要', '不要太专注于追逐库洛洛，到达终点才是目标', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.4-5	25	100		
3406	304	3405	3406	移动踏板	地上不会凭空升起高墙——如果会，也都是在计算中	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage030101.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame0201.prefab	['选对路线非常重要', '巡逻者每回合会沿着一定的路径移动，试着找出规律', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.4-6	25	100		
3407	304	3406	3407	灵活让位	别让敌人逃到难以追踪的地方	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage0101.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame0101.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.4-7	25	100		
3408	304	3407	3408	穿梭溯行	敌人不止一个，分清处理的先后顺序	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage0101.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGame0101.prefab	['选对路线非常重要', '注意巡逻者的行动路径，有时候它们并不构成威胁', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.4-8	25	100		
4101	401		4101	对影成行	是分身，是对手，是伙伴。	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.1-1	25	100	401	406
4102	401	4101	4102	不要回头	影子你大胆地往前走！	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.1-2	25	100	401	406
4103	401	4102	4103	循序渐进	如果眼前只有一条路，别犹豫，向前走	Assets/Product/Texture/Image/UiFubenRpgMakerGame/UiFubenRpgMakerGameStage04Blue.png	Assets/Product/Ui/ComponentPrefab/FubenRpgMakerGameStar/GridStageRpgMakerGameViolet.prefab	['选对路线非常重要', '有时候绕远路反而更高效', '用尽回合数并不会导致失败，可以试着后退或重置']	Ep.1-3	25	100	401	406
