Id	BlockId	TargetPurification	TimeStr
2334	13	203664857	2025/12/30 16:55
2335	13	204945208	2025/12/30 17:00
2336	13	206190616	2025/12/30 17:05
2337	13	207543892	2025/12/30 17:10
2338	13	209027078	2025/12/30 17:15
2339	13	210613009	2025/12/30 17:20
2340	13	212041002	2025/12/30 17:25
2341	13	213547819	2025/12/30 17:30
2342	13	215121534	2025/12/30 17:35
2343	13	216524067	2025/12/30 17:40
2344	13	218010389	2025/12/30 17:45
2345	13	219328961	2025/12/30 17:50
2346	13	220721625	2025/12/30 17:55
2347	13	222004141	2025/12/30 18:00
2348	13	223322263	2025/12/30 18:05
2349	13	224776054	2025/12/30 18:10
2350	13	226114578	2025/12/30 18:15
2351	13	227348639	2025/12/30 18:20
2352	13	228741573	2025/12/30 18:25
2353	13	230115691	2025/12/30 18:30
2354	13	231593437	2025/12/30 18:35
2355	13	232802601	2025/12/30 18:40
2356	13	234224222	2025/12/30 18:45
2357	13	235459035	2025/12/30 18:50
2358	13	236942185	2025/12/30 18:55
2359	13	238365356	2025/12/30 19:00
2360	13	239908188	2025/12/30 19:05
2361	13	241332621	2025/12/30 19:10
2362	13	242817363	2025/12/30 19:15
2363	13	244235950	2025/12/30 19:20
2364	13	245733947	2025/12/30 19:25
2365	13	247173524	2025/12/30 19:30
2366	13	248768602	2025/12/30 19:35
2367	13	250124920	2025/12/30 19:40
2368	13	251423435	2025/12/30 19:45
2369	13	253869900	2025/12/30 19:50
2370	13	256469345	2025/12/30 19:55
2371	13	259016479	2025/12/30 20:00
2372	13	261395069	2025/12/30 20:05
2373	13	263717581	2025/12/30 20:10
2374	13	266294412	2025/12/30 20:15
2375	13	300000000	2025/12/30 20:20
2376	14	1700000	2025/12/30 8:35
2377	14	3495205	2025/12/30 8:40
2378	14	5169366	2025/12/30 8:45
2379	14	7150080	2025/12/30 8:50
2380	14	8881221	2025/12/30 8:55
2381	14	10020486	2025/12/30 9:00
2382	14	11456795	2025/12/30 9:05
2383	14	12665268	2025/12/30 9:10
2384	14	13869019	2025/12/30 9:15
2385	14	15141120	2025/12/30 9:20
2386	14	16365489	2025/12/30 9:25
2387	14	17439563	2025/12/30 9:30
2388	14	18612583	2025/12/30 9:35
2389	14	20014292	2025/12/30 9:40
2390	14	21257446	2025/12/30 9:45
2391	14	22599829	2025/12/30 9:50
2392	14	23953650	2025/12/30 9:55
2393	14	25254970	2025/12/30 10:00
2394	14	26356003	2025/12/30 10:05
2395	14	27543787	2025/12/30 10:10
2396	14	28707282	2025/12/30 10:15
2397	14	30151711	2025/12/30 10:20
2398	14	31481749	2025/12/30 10:25
2399	14	32872445	2025/12/30 10:30
2400	14	34099944	2025/12/30 10:35
2401	14	35448336	2025/12/30 10:40
2402	14	36630752	2025/12/30 10:45
2403	14	37722480	2025/12/30 10:50
2404	14	38912480	2025/12/30 10:55
2405	14	40152077	2025/12/30 11:00
2406	14	41334867	2025/12/30 11:05
2407	14	42593578	2025/12/30 11:10
2408	14	43985943	2025/12/30 11:15
2409	14	45102092	2025/12/30 11:20
2410	14	46283637	2025/12/30 11:25
2411	14	47520599	2025/12/30 11:30
2412	14	48765768	2025/12/30 11:35
2413	14	49904931	2025/12/30 11:40
2414	14	51093692	2025/12/30 11:45
2415	14	52332744	2025/12/30 11:50
2416	14	53475502	2025/12/30 11:55
2417	14	55663354	2025/12/30 12:00
2418	14	57928071	2025/12/30 12:05
2419	14	60007794	2025/12/30 12:10
2420	14	62105016	2025/12/30 12:15
2421	14	64413268	2025/12/30 12:20
2422	14	66403315	2025/12/30 12:25
2423	14	68402523	2025/12/30 12:30
2424	14	70571160	2025/12/30 12:35
2425	14	72656107	2025/12/30 12:40
2426	14	74893202	2025/12/30 12:45
2427	14	77233761	2025/12/30 12:50
2428	14	79374549	2025/12/30 12:55
2429	14	81615168	2025/12/30 13:00
2430	14	83676747	2025/12/30 13:05
2431	14	85930873	2025/12/30 13:10
2432	14	88037906	2025/12/30 13:15
2433	14	90027489	2025/12/30 13:20
2434	14	92021286	2025/12/30 13:25
2435	14	94320562	2025/12/30 13:30
2436	14	96435552	2025/12/30 13:35
2437	14	98743546	2025/12/30 13:40
2438	14	100834991	2025/12/30 13:45
2439	14	102825409	2025/12/30 13:50
2440	14	104852714	2025/12/30 13:55
2441	14	107082131	2025/12/30 14:00
2442	14	109414771	2025/12/30 14:05
2443	14	111706805	2025/12/30 14:10
2444	14	113871508	2025/12/30 14:15
2445	14	115983696	2025/12/30 14:20
2446	14	118323085	2025/12/30 14:25
2447	14	120448642	2025/12/30 14:30
2448	14	122575920	2025/12/30 14:35
2449	14	124680228	2025/12/30 14:40
2450	14	126884166	2025/12/30 14:45
2451	14	129179431	2025/12/30 14:50
2452	14	131196060	2025/12/30 14:55
2453	14	133113935	2025/12/30 15:00
2454	14	135071471	2025/12/30 15:05
2455	14	137052880	2025/12/30 15:10
2456	14	138831238	2025/12/30 15:15
2457	14	140581448	2025/12/30 15:20
2458	14	142292479	2025/12/30 15:25
2459	14	144213076	2025/12/30 15:30
2460	14	146168538	2025/12/30 15:35
2461	14	148129142	2025/12/30 15:40
2462	14	149741506	2025/12/30 15:45
2463	14	151472429	2025/12/30 15:50
2464	14	153360320	2025/12/30 15:55
2465	14	155293171	2025/12/30 16:00
2466	14	157085949	2025/12/30 16:05
2467	14	158787116	2025/12/30 16:10
2468	14	160536649	2025/12/30 16:15
2469	14	162313336	2025/12/30 16:20
2470	14	164092236	2025/12/30 16:25
2471	14	166005840	2025/12/30 16:30
2472	14	167912252	2025/12/30 16:35
2473	14	169689084	2025/12/30 16:40
2474	14	171393487	2025/12/30 16:45
2475	14	173363225	2025/12/30 16:50
2476	14	175260680	2025/12/30 16:55
2477	14	176679262	2025/12/30 17:00
2478	14	178039228	2025/12/30 17:05
2479	14	179391897	2025/12/30 17:10
2480	14	180612805	2025/12/30 17:15
2481	14	181934531	2025/12/30 17:20
2482	14	183358449	2025/12/30 17:25
2483	14	184456320	2025/12/30 17:30
2484	14	185773475	2025/12/30 17:35
2485	14	187076103	2025/12/30 17:40
2486	14	188496463	2025/12/30 17:45
2487	14	189844566	2025/12/30 17:50
2488	14	191160636	2025/12/30 17:55
2489	14	192317611	2025/12/30 18:00
2490	14	193620949	2025/12/30 18:05
2491	14	195009479	2025/12/30 18:10
2492	14	196156023	2025/12/30 18:15
2493	14	197326664	2025/12/30 18:20
2494	14	198670418	2025/12/30 18:25
2495	14	199947554	2025/12/30 18:30
2496	14	201214902	2025/12/30 18:35
2497	14	202571404	2025/12/30 18:40
2498	14	203893964	2025/12/30 18:45
2499	14	205197739	2025/12/30 18:50
2500	14	206495570	2025/12/30 18:55
2501	14	207732752	2025/12/30 19:00
2502	14	209057230	2025/12/30 19:05
2503	14	210195464	2025/12/30 19:10
2504	14	211619733	2025/12/30 19:15
2505	14	212917915	2025/12/30 19:20
2506	14	214036060	2025/12/30 19:25
2507	14	215432981	2025/12/30 19:30
2508	14	216799596	2025/12/30 19:35
2509	14	218010129	2025/12/30 19:40
2510	14	219332214	2025/12/30 19:45
2511	14	220537018	2025/12/30 19:50
2512	14	221606873	2025/12/30 19:55
2513	14	222722575	2025/12/30 20:00
2514	14	223959581	2025/12/30 20:05
2515	14	225213031	2025/12/30 20:10
2516	14	226552685	2025/12/30 20:15
2517	14	227782970	2025/12/30 20:20
2518	14	228898412	2025/12/30 20:25
2519	14	230149106	2025/12/30 20:30
2520	14	231587232	2025/12/30 20:35
2521	14	232775086	2025/12/30 20:40
2522	14	234013214	2025/12/30 20:45
2523	14	235120510	2025/12/30 20:50
2524	14	236306378	2025/12/30 20:55
2525	14	238358291	2025/12/30 21:00
2526	14	240537405	2025/12/30 21:05
2527	14	242731926	2025/12/30 21:10
2528	14	244947154	2025/12/30 21:15
2529	14	247180213	2025/12/30 21:20
2530	14	249292412	2025/12/30 21:25
2531	14	251458854	2025/12/30 21:30
2532	14	253591007	2025/12/30 21:35
2533	14	255645333	2025/12/30 21:40
2534	14	257728749	2025/12/30 21:45
2535	14	259993854	2025/12/30 21:50
2536	14	262024786	2025/12/30 21:55
2537	14	264163715	2025/12/30 22:00
2538	14	266502685	2025/12/30 22:05
2539	14	268693751	2025/12/30 22:10
2540	14	270964491	2025/12/30 22:15
2541	14	273238608	2025/12/30 22:20
2542	14	300000000	2025/12/30 22:25
2543	15	1900000	2025/12/30 20:25
2544	15	3649332	2025/12/30 20:30
2545	15	5589825	2025/12/30 20:35
2546	15	7469814	2025/12/30 20:40
2547	15	8794483	2025/12/30 20:45
2548	15	10004619	2025/12/30 20:50
2549	15	11335499	2025/12/30 20:55
2550	15	12482388	2025/12/30 21:00
2551	15	13928605	2025/12/30 21:05
2552	15	15164329	2025/12/30 21:10
2553	15	16632974	2025/12/30 21:15
2554	15	18078797	2025/12/30 21:20
2555	15	19309421	2025/12/30 21:25
2556	15	20672999	2025/12/30 21:30
2557	15	21996906	2025/12/30 21:35
2558	15	23338338	2025/12/30 21:40
2559	15	24719536	2025/12/30 21:45
2560	15	26196422	2025/12/30 21:50
2561	15	27370857	2025/12/30 21:55
2562	15	28864059	2025/12/30 22:00
2563	15	30394146	2025/12/30 22:05
2564	15	31666311	2025/12/30 22:10
2565	15	32873707	2025/12/30 22:15
2566	15	34295699	2025/12/30 22:20
2567	15	35770995	2025/12/30 22:25
2568	15	37282025	2025/12/30 22:30
2569	15	38585527	2025/12/30 22:35
2570	15	39867203	2025/12/30 22:40
2571	15	41063098	2025/12/30 22:45
2572	15	42360675	2025/12/30 22:50
2573	15	43912482	2025/12/30 22:55
2574	15	45291694	2025/12/30 23:00
2575	15	46684495	2025/12/30 23:05
2576	15	47892362	2025/12/30 23:10
2577	15	49073288	2025/12/30 23:15
2578	15	50513182	2025/12/30 23:20
2579	15	51736060	2025/12/30 23:25
2580	15	52908047	2025/12/30 23:30
2581	15	54121392	2025/12/30 23:35
2582	15	55387382	2025/12/30 23:40
2583	15	57625058	2025/12/30 23:45
2584	15	59785738	2025/12/30 23:50
2585	15	62004687	2025/12/30 23:55
2586	15	64263546	2025/12/31 0:00
2587	15	66463197	2025/12/31 0:05
2588	15	68773658	2025/12/31 0:10
2589	15	71003198	2025/12/31 0:15
2590	15	73348847	2025/12/31 0:20
2591	15	75744526	2025/12/31 0:25
2592	15	77991552	2025/12/31 0:30
2593	15	80270488	2025/12/31 0:35
2594	15	82435825	2025/12/31 0:40
2595	15	84556734	2025/12/31 0:45
2596	15	86711508	2025/12/31 0:50
2597	15	88875884	2025/12/31 0:55
2598	15	91205680	2025/12/31 1:00
2599	15	93613096	2025/12/31 1:05
2600	15	95838603	2025/12/31 1:10
2601	15	98256135	2025/12/31 1:15
2602	15	100738884	2025/12/31 1:20
2603	15	103145912	2025/12/31 1:25
2604	15	105285229	2025/12/31 1:30
2605	15	107553730	2025/12/31 1:35
2606	15	109804051	2025/12/31 1:40
2607	15	112245821	2025/12/31 1:45
2608	15	114681324	2025/12/31 1:50
2609	15	116969364	2025/12/31 1:55
2610	15	119259936	2025/12/31 2:00
2611	15	121417914	2025/12/31 2:05
2612	15	123802148	2025/12/31 2:10
2613	15	126188767	2025/12/31 2:15
2614	15	128653245	2025/12/31 2:20
2615	15	131060965	2025/12/31 2:25
2616	15	133423367	2025/12/31 2:30
2617	15	135915179	2025/12/31 2:35
2618	15	138228520	2025/12/31 2:40
2619	15	140312182	2025/12/31 2:45
2620	15	142073629	2025/12/31 2:50
2621	15	143930219	2025/12/31 2:55
2622	15	145668926	2025/12/31 3:00
2623	15	147797606	2025/12/31 3:05
2624	15	149894721	2025/12/31 3:10
2625	15	151709677	2025/12/31 3:15
2626	15	153727500	2025/12/31 3:20
2627	15	155488360	2025/12/31 3:25
2628	15	157231780	2025/12/31 3:30
2629	15	159132429	2025/12/31 3:35
2630	15	160887458	2025/12/31 3:40
2631	15	163004835	2025/12/31 3:45
2632	15	165052565	2025/12/31 3:50
2633	15	166877208	2025/12/31 3:55
2634	15	168811178	2025/12/31 4:00
2635	15	170738281	2025/12/31 4:05
2636	15	172863667	2025/12/31 4:10
2637	15	174815851	2025/12/31 4:15
2638	15	176843847	2025/12/31 4:20
2639	15	178695067	2025/12/31 4:25
2640	15	180509306	2025/12/31 4:30
2641	15	182267974	2025/12/31 4:35
2642	15	184293125	2025/12/31 4:40
2643	15	185784293	2025/12/31 4:45
2644	15	187238115	2025/12/31 4:50
2645	15	188629827	2025/12/31 4:55
2646	15	189797495	2025/12/31 5:00
2647	15	190986835	2025/12/31 5:05
2648	15	192409341	2025/12/31 5:10
2649	15	193551798	2025/12/31 5:15
2650	15	195059054	2025/12/31 5:20
2651	15	196442942	2025/12/31 5:25
2652	15	197693538	2025/12/31 5:30
2653	15	198886546	2025/12/31 5:35
2654	15	200332991	2025/12/31 5:40
2655	15	201708040	2025/12/31 5:45
2656	15	203068681	2025/12/31 5:50
2657	15	204211311	2025/12/31 5:55
2658	15	205478109	2025/12/31 6:00
2659	15	206747320	2025/12/31 6:05
2660	15	208179322	2025/12/31 6:10
2661	15	209357734	2025/12/31 6:15
2662	15	210596650	2025/12/31 6:20
2663	15	212069618	2025/12/31 6:25
2664	15	213417806	2025/12/31 6:30
2665	15	214739543	2025/12/31 6:35
2666	15	215952645	2025/12/31 6:40
2667	15	217445640	2025/12/31 6:45
2668	15	218728410	2025/12/31 6:50
2669	15	219897789	2025/12/31 6:55
2670	15	221113308	2025/12/31 7:00
2671	15	222586035	2025/12/31 7:05
2672	15	223989083	2025/12/31 7:10
2673	15	225418279	2025/12/31 7:15
2674	15	226766605	2025/12/31 7:20
2675	15	228128067	2025/12/31 7:25
2676	15	229604261	2025/12/31 7:30
2677	15	239604261	2025/12/31 7:35
2678	15	249604261	2025/12/31 7:40
2679	15	259604261	2025/12/31 7:45
2680	15	269604261	2025/12/31 7:50
2681	15	279604261	2025/12/31 7:55
2682	15	289604261	2025/12/31 8:00
2683	15	300000000	2025/12/31 8:15
2684	16	1000000	2025/12/31 9:10
2685	16	1634733	2025/12/31 9:15
2686	16	2416681	2025/12/31 9:20
2687	16	3162597	2025/12/31 9:25
2688	16	3911268	2025/12/31 9:30
2689	16	4571870	2025/12/31 9:35
2690	16	5347572	2025/12/31 9:40
2691	16	6153993	2025/12/31 9:45
2692	16	6941963	2025/12/31 9:50
2693	16	7637447	2025/12/31 9:55
2694	16	8379593	2025/12/31 10:00
2695	16	9123812	2025/12/31 10:05
2696	16	9827285	2025/12/31 10:10
2697	16	10496331	2025/12/31 10:15
2698	16	11118004	2025/12/31 10:20
2699	16	11816017	2025/12/31 10:25
2700	16	12614359	2025/12/31 10:30
2701	16	13267795	2025/12/31 10:35
2702	16	13901178	2025/12/31 10:40
2703	16	14646277	2025/12/31 10:45
2704	16	15393083	2025/12/31 10:50
2705	16	16105401	2025/12/31 10:55
2706	16	16713618	2025/12/31 11:00
2707	16	17355504	2025/12/31 11:05
2708	16	17969444	2025/12/31 11:10
2709	16	18576743	2025/12/31 11:15
2710	16	19344984	2025/12/31 11:20
2711	16	20039041	2025/12/31 11:25
2712	16	20770333	2025/12/31 11:30
2713	16	21554645	2025/12/31 11:35
2714	16	22262418	2025/12/31 11:40
2715	16	22883389	2025/12/31 11:45
2716	16	23684216	2025/12/31 11:50
2717	16	24446354	2025/12/31 11:55
2718	16	25572723	2025/12/31 12:00
2719	16	26690977	2025/12/31 12:05
2720	16	27966218	2025/12/31 12:10
2721	16	29271849	2025/12/31 12:15
2722	16	30567279	2025/12/31 12:20
2723	16	31712399	2025/12/31 12:25
2724	16	33015101	2025/12/31 12:30
2725	16	34235429	2025/12/31 12:35
2726	16	35476094	2025/12/31 12:40
2727	16	36671759	2025/12/31 12:45
2728	16	37945873	2025/12/31 12:50
2729	16	39210578	2025/12/31 12:55
2730	16	40494240	2025/12/31 13:00
2731	16	41634173	2025/12/31 13:05
2732	16	42763279	2025/12/31 13:10
2733	16	43896389	2025/12/31 13:15
2734	16	45141080	2025/12/31 13:20
2735	16	46329582	2025/12/31 13:25
2736	16	47444853	2025/12/31 13:30
2737	16	48672503	2025/12/31 13:35
2738	16	49928047	2025/12/31 13:40
2739	16	51109124	2025/12/31 13:45
2740	16	52247895	2025/12/31 13:50
2741	16	53378288	2025/12/31 13:55
2742	16	54620081	2025/12/31 14:00
2743	16	55862096	2025/12/31 14:05
2744	16	56977537	2025/12/31 14:10
2745	16	58190104	2025/12/31 14:15
2746	16	59492841	2025/12/31 14:20
2747	16	60708634	2025/12/31 14:25
2748	16	61821283	2025/12/31 14:30
2749	16	62994613	2025/12/31 14:35
2750	16	64146331	2025/12/31 14:40
2751	16	65262528	2025/12/31 14:45
2752	16	66443789	2025/12/31 14:50
2753	16	67639478	2025/12/31 14:55
2754	16	68635057	2025/12/31 15:00
2755	16	69689040	2025/12/31 15:05
2756	16	70792691	2025/12/31 15:10
2757	16	71776229	2025/12/31 15:15
2758	16	72735527	2025/12/31 15:20
2759	16	73706031	2025/12/31 15:25
2760	16	74771624	2025/12/31 15:30
2761	16	75869466	2025/12/31 15:35
2762	16	76876232	2025/12/31 15:40
2763	16	77870694	2025/12/31 15:45
2764	16	78817578	2025/12/31 15:50
2765	16	79869409	2025/12/31 15:55
2766	16	80819325	2025/12/31 16:00
2767	16	81845644	2025/12/31 16:05
2768	16	82911015	2025/12/31 16:10
2769	16	83857917	2025/12/31 16:15
2770	16	84760611	2025/12/31 16:20
2771	16	85824740	2025/12/31 16:25
2772	16	86894371	2025/12/31 16:30
2773	16	87996624	2025/12/31 16:35
2774	16	88925047	2025/12/31 16:40
2775	16	89911247	2025/12/31 16:45
2776	16	90832669	2025/12/31 16:50
2777	16	91854178	2025/12/31 16:55
2778	16	92588360	2025/12/31 17:00
2779	16	93194026	2025/12/31 17:05
2780	16	93874249	2025/12/31 17:10
2781	16	94495678	2025/12/31 17:15
2782	16	95274455	2025/12/31 17:20
2783	16	96057331	2025/12/31 17:25
2784	16	96711469	2025/12/31 17:30
2785	16	97427613	2025/12/31 17:35
2786	16	98045915	2025/12/31 17:40
2787	16	98718614	2025/12/31 17:45
2788	16	99492407	2025/12/31 17:50
2789	16	100288040	2025/12/31 17:55
2790	16	101024246	2025/12/31 18:00
2791	16	101814396	2025/12/31 18:05
2792	16	102545097	2025/12/31 18:10
2793	16	103230850	2025/12/31 18:15
2794	16	104012175	2025/12/31 18:20
2795	16	104777738	2025/12/31 18:25
2796	16	105546054	2025/12/31 18:30
2797	16	106321505	2025/12/31 18:35
2798	16	107022126	2025/12/31 18:40
2799	16	107690866	2025/12/31 18:45
2800	16	108309967	2025/12/31 18:50
2801	16	109063034	2025/12/31 18:55
2802	16	109757299	2025/12/31 19:00
2803	16	110550586	2025/12/31 19:05
2804	16	111326316	2025/12/31 19:10
2805	16	111931091	2025/12/31 19:15
2806	16	112593022	2025/12/31 19:20
2807	16	113384650	2025/12/31 19:25
2808	16	114000810	2025/12/31 19:30
2809	16	114631898	2025/12/31 19:35
2810	16	115270569	2025/12/31 19:40
2811	16	115942816	2025/12/31 19:45
2812	16	116697807	2025/12/31 19:50
2813	16	117398785	2025/12/31 19:55
2814	16	118158968	2025/12/31 20:00
2815	16	118778022	2025/12/31 20:05
2816	16	119433008	2025/12/31 20:10
2817	16	120150280	2025/12/31 20:15
2818	16	120900279	2025/12/31 20:20
2819	16	121586106	2025/12/31 20:25
2820	16	122374519	2025/12/31 20:30
2821	16	122979808	2025/12/31 20:35
2822	16	123635128	2025/12/31 20:40
2823	16	124358794	2025/12/31 20:45
2824	16	125148765	2025/12/31 20:50
2825	16	125820004	2025/12/31 20:55
2826	16	127029283	2025/12/31 21:00
2827	16	128278994	2025/12/31 21:05
2828	16	129500684	2025/12/31 21:10
2829	16	130657453	2025/12/31 21:15
2830	16	131865350	2025/12/31 21:20
2831	16	133081944	2025/12/31 21:25
2832	16	300000000	2025/12/31 21:30
2833	17	800000	2025/12/31 8:20
2834	17	1639062	2025/12/31 8:25
2835	17	2486557	2025/12/31 8:30
2836	17	3280663	2025/12/31 8:35
2837	17	4196435	2025/12/31 8:40
2838	17	5144136	2025/12/31 8:45
2839	17	5989132	2025/12/31 8:50
2840	17	6800295	2025/12/31 8:55
2841	17	7400141	2025/12/31 9:00
2842	17	8050940	2025/12/31 9:05
2843	17	8657734	2025/12/31 9:10
2844	17	9325162	2025/12/31 9:15
2845	17	10025149	2025/12/31 9:20
2846	17	10694759	2025/12/31 9:25
2847	17	11274246	2025/12/31 9:30
2848	17	11806724	2025/12/31 9:35
2849	17	12414649	2025/12/31 9:40
2850	17	12977177	2025/12/31 9:45
2851	17	13676445	2025/12/31 9:50
2852	17	14310846	2025/12/31 9:55
2853	17	14956366	2025/12/31 10:00
2854	17	15501365	2025/12/31 10:05
2855	17	16062420	2025/12/31 10:10
2856	17	16669081	2025/12/31 10:15
2857	17	17253440	2025/12/31 10:20
2858	17	17883451	2025/12/31 10:25
2859	17	18501960	2025/12/31 10:30
2860	17	19050389	2025/12/31 10:35
2861	17	19748374	2025/12/31 10:40
2862	17	20318247	2025/12/31 10:45
2863	17	20976648	2025/12/31 10:50
2864	17	21635411	2025/12/31 10:55
2865	17	22296384	2025/12/31 11:00
2866	17	22827457	2025/12/31 11:05
2867	17	23437235	2025/12/31 11:10
2868	17	24019952	2025/12/31 11:15
2869	17	24656525	2025/12/31 11:20
2870	17	25267391	2025/12/31 11:25
2871	17	25914661	2025/12/31 11:30
2872	17	26554246	2025/12/31 11:35
2873	17	27141230	2025/12/31 11:40
2874	17	27674341	2025/12/31 11:45
2875	17	28250119	2025/12/31 11:50
2876	17	28934403	2025/12/31 11:55
2877	17	29929314	2025/12/31 12:00
2878	17	30943426	2025/12/31 12:05
2879	17	32067215	2025/12/31 12:10
2880	17	33050200	2025/12/31 12:15
2881	17	34175274	2025/12/31 12:20
2882	17	35182813	2025/12/31 12:25
2883	17	36251585	2025/12/31 12:30
2884	17	37290265	2025/12/31 12:35
2885	17	38396706	2025/12/31 12:40
2886	17	39523802	2025/12/31 12:45
2887	17	40538737	2025/12/31 12:50
2888	17	41653974	2025/12/31 12:55
2889	17	42691110	2025/12/31 13:00
2890	17	43770935	2025/12/31 13:05
2891	17	44856245	2025/12/31 13:10
2892	17	45967587	2025/12/31 13:15
2893	17	46999173	2025/12/31 13:20
2894	17	48050462	2025/12/31 13:25
2895	17	49067995	2025/12/31 13:30
2896	17	50057389	2025/12/31 13:35
2897	17	51152157	2025/12/31 13:40
2898	17	52173208	2025/12/31 13:45
2899	17	53307502	2025/12/31 13:50
2900	17	54304486	2025/12/31 13:55
2901	17	55374652	2025/12/31 14:00
2902	17	56446411	2025/12/31 14:05
2903	17	57474188	2025/12/31 14:10
2904	17	58533942	2025/12/31 14:15
2905	17	59608968	2025/12/31 14:20
2906	17	60649004	2025/12/31 14:25
2907	17	61624317	2025/12/31 14:30
2908	17	62707540	2025/12/31 14:35
2909	17	63783099	2025/12/31 14:40
2910	17	64775134	2025/12/31 14:45
2911	17	65812806	2025/12/31 14:50
2912	17	66925537	2025/12/31 14:55
2913	17	67781556	2025/12/31 15:00
2914	17	68703089	2025/12/31 15:05
2915	17	69563304	2025/12/31 15:10
2916	17	70442519	2025/12/31 15:15
2917	17	71253931	2025/12/31 15:20
2918	17	72046921	2025/12/31 15:25
2919	17	72928627	2025/12/31 15:30
2920	17	73784856	2025/12/31 15:35
2921	17	74727152	2025/12/31 15:40
2922	17	75650307	2025/12/31 15:45
2923	17	76446038	2025/12/31 15:50
2924	17	77278557	2025/12/31 15:55
2925	17	78241309	2025/12/31 16:00
2926	17	79096882	2025/12/31 16:05
2927	17	79975648	2025/12/31 16:10
2928	17	80900446	2025/12/31 16:15
2929	17	81842884	2025/12/31 16:20
2930	17	82771072	2025/12/31 16:25
2931	17	83623536	2025/12/31 16:30
2932	17	84516524	2025/12/31 16:35
2933	17	85427846	2025/12/31 16:40
2934	17	86320921	2025/12/31 16:45
2935	17	87195990	2025/12/31 16:50
2936	17	88051866	2025/12/31 16:55
2937	17	88623591	2025/12/31 17:00
2938	17	89176268	2025/12/31 17:05
2939	17	89771554	2025/12/31 17:10
2940	17	90335658	2025/12/31 17:15
2941	17	90885851	2025/12/31 17:20
2942	17	91486902	2025/12/31 17:25
2943	17	92129474	2025/12/31 17:30
2944	17	92736018	2025/12/31 17:35
2945	17	93381907	2025/12/31 17:40
2946	17	94046706	2025/12/31 17:45
2947	17	94710240	2025/12/31 17:50
2948	17	95363127	2025/12/31 17:55
2949	17	96032145	2025/12/31 18:00
2950	17	96591858	2025/12/31 18:05
2951	17	97207045	2025/12/31 18:10
2952	17	97738914	2025/12/31 18:15
2953	17	98405964	2025/12/31 18:20
2954	17	98965911	2025/12/31 18:25
2955	17	99618657	2025/12/31 18:30
2956	17	100190685	2025/12/31 18:35
2957	17	100754101	2025/12/31 18:40
2958	17	101346032	2025/12/31 18:45
2959	17	101996883	2025/12/31 18:50
2960	17	102622237	2025/12/31 18:55
2961	17	103186511	2025/12/31 19:00
2962	17	103848684	2025/12/31 19:05
2963	17	104534267	2025/12/31 19:10
2964	17	105186446	2025/12/31 19:15
2965	17	105748125	2025/12/31 19:20
2966	17	106302633	2025/12/31 19:25
2967	17	107003024	2025/12/31 19:30
2968	17	107649911	2025/12/31 19:35
2969	17	108178735	2025/12/31 19:40
2970	17	108827300	2025/12/31 19:45
2971	17	109419936	2025/12/31 19:50
2972	17	109994075	2025/12/31 19:55
2973	17	110635198	2025/12/31 20:00
2974	17	111222978	2025/12/31 20:05
2975	17	111761418	2025/12/31 20:10
2976	17	112415833	2025/12/31 20:15
2977	17	112982941	2025/12/31 20:20
2978	17	113641141	2025/12/31 20:25
2979	17	114241504	2025/12/31 20:30
2980	17	114833020	2025/12/31 20:35
2981	17	115481510	2025/12/31 20:40
2982	17	116062459	2025/12/31 20:45
2983	17	116681837	2025/12/31 20:50
2984	17	117359080	2025/12/31 20:55
2985	17	118420514	2025/12/31 21:00
2986	17	119432180	2025/12/31 21:05
2987	17	120445745	2025/12/31 21:10
2988	17	121526183	2025/12/31 21:15
2989	17	122599320	2025/12/31 21:20
2990	17	123691986	2025/12/31 21:25
2991	17	124683769	2025/12/31 21:30
2992	17	125715188	2025/12/31 21:35
2993	17	126844168	2025/12/31 21:40
2994	17	127866322	2025/12/31 21:45
2995	17	129000008	2025/12/31 21:50
2996	17	130041075	2025/12/31 21:55
2997	17	131052525	2025/12/31 22:00
2998	17	132177312	2025/12/31 22:05
2999	17	133183066	2025/12/31 22:10
3000	17	134243595	2025/12/31 22:15
3001	17	135355421	2025/12/31 22:20
3002	17	136436404	2025/12/31 22:25
3003	17	300000000	2025/12/31 22:30
3004	18	2000000	2026/1/1 8:15
3005	18	4099792	2026/1/1 8:20
3006	18	6332748	2026/1/1 8:25
3007	18	8484615	2026/1/1 8:30
3008	18	10661427	2026/1/1 8:35
3009	18	12949415	2026/1/1 8:40
3010	18	15271814	2026/1/1 8:45
3011	18	17608302	2026/1/1 8:50
3012	18	20011096	2026/1/1 8:55
3013	18	21428109	2026/1/1 9:00
3014	18	22908714	2026/1/1 9:05
3015	18	24540320	2026/1/1 9:10
3016	18	26367854	2026/1/1 9:15
3017	18	27956000	2026/1/1 9:20
3018	18	29355760	2026/1/1 9:25
3019	18	30996466	2026/1/1 9:30
3020	18	32533879	2026/1/1 9:35
3021	18	34040750	2026/1/1 9:40
3022	18	35460204	2026/1/1 9:45
3023	18	37131720	2026/1/1 9:50
3024	18	38877326	2026/1/1 9:55
3025	18	40427038	2026/1/1 10:00
3026	18	41976792	2026/1/1 10:05
3027	18	43676062	2026/1/1 10:10
3028	18	45483391	2026/1/1 10:15
3029	18	47119409	2026/1/1 10:20
3030	18	48867910	2026/1/1 10:25
3031	18	50695791	2026/1/1 10:30
3032	18	52385397	2026/1/1 10:35
